,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
1553,"5C TENNYSON AVENUE, CLAYTON SOUTH",-37.9333826,145.1302077,3.0,2.0,1,$409_per_week,Townhouse,April 2012,3169,2012,4,SOUTH,409,House
1562,"3/44 OAKES AVENUE, CLAYTON SOUTH",-37.935969,145.133936,2.0,1.0,1,$260_p.w.,House,September 2012,3169,2012,9,SOUTH,260,House
1563,"3/44 OAKES AVENUE, CLAYTON SOUTH",-37.935969,145.133936,2.0,1.0,1,$260_p.w.,House,August 2012,3169,2012,8,SOUTH,260,House
1598,"13 SPRING VALLEY DRIVE, CLAYTON SOUTH",-37.947671,145.137097,3.0,2.0,2,$350,House,March 2012,3169,2012,3,SOUTH,350,House
1653,"4/15 OAKES AVENUE, CLAYTON SOUTH",-37.935135,145.129653,3.0,2.0,1,$370_pw,House,April 2012,3169,2012,4,SOUTH,370,House
1654,"4/15 OAKES AVENUE, CLAYTON SOUTH",-37.935135,145.129653,3.0,2.0,1,$370_p.w.,House,March 2012,3169,2012,3,SOUTH,370,House
1675,"10 EVERGREEN BOULEVARD, CLAYTON SOUTH",-37.93957,145.137404,3.0,2.0,2,$460,House,December 2012,3169,2012,12,SOUTH,460,House
1699,"A202/59 AUTUMN TERRACE, CLAYTON SOUTH",-37.9391661,145.1385972,1.0,1.0,1,$300_p.w.,Rental_residential,July 2012,3169,2012,7,SOUTH,300,Other
1712,"10 WARRAWEENA ROAD, CLAYTON SOUTH",-37.941496,145.11352,3.0,1.0,2,$380,House,August 2012,3169,2012,8,SOUTH,380,House
1713,"10 WARRAWEENA ROAD, CLAYTON SOUTH",-37.941496,145.11352,3.0,1.0,2,$350,House,May 2012,3169,2012,5,SOUTH,350,House
1732,"UNIT 11/38 WORDSWORTH AVENUE, CLAYTON SOUTH",-37.939192,145.132069,2.0,1.0,1,$300_per_week,Unit,July 2012,3169,2012,7,SOUTH,300,Apartment
1781,"4/31 MILTON AVENUE, CLAYTON SOUTH",-37.93671799,145.13082886,2.0,1.0,1,$270_Weekly,Unit,June 2012,3169,2012,6,SOUTH,270,Apartment
1782,"4/31 MILTON AVENUE, CLAYTON SOUTH",-37.93671799,145.13082886,2.0,1.0,1,$270_p.w.,Unit,May 2012,3169,2012,5,SOUTH,270,Apartment
1787,"1/60 OAKES AVENUE, CLAYTON SOUTH",-37.93713,145.136159,3.0,2.0,2,$280_p.w.,Townhouse,January 2012,3169,2012,1,SOUTH,280,House
1835,"2/52 BEDDOE AVENUE, CLAYTON",-37.911613,145.128216,3.0,3.0,1,$480_p.w.,Townhouse,June 2012,3168,2012,6,CLAYTON,480,House
1870,"6/58 KANOOKA GROVE, CLAYTON",-37.92192,145.125966,2.0,1.0,1,$350_p.w.,Townhouse,August 2012,3168,2012,8,CLAYTON,350,House
1871,"6/58 KANOOKA GROVE, CLAYTON",-37.92192,145.125966,2.0,1.0,1,$350_pw,Townhouse,July 2012,3168,2012,7,CLAYTON,350,House
1941,"30/2 GREENFIELD DRIVE, CLAYTON",-37.923181,145.128623,2.0,1.0,1,$390,Unit,October 2012,3168,2012,10,CLAYTON,390,Apartment
1999,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2.0,1.0,2,$300_per_week,House,May 2012,3168,2012,5,CLAYTON,300,House
2000,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2.0,1.0,2,$310_per_week,House,May 2012,3168,2012,5,CLAYTON,310,House
2001,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2.0,1.0,2,$310_Weekly,House,March 2012,3168,2012,3,CLAYTON,310,House
2002,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2.0,1.0,2,$310_per_week,House,February 2012,3168,2012,2,CLAYTON,310,House
2014,"UNIT 3/10 DENNIS STREET, CLAYTON",-37.9181978,145.1365816,2.0,1.0,1,$290_per_week,Unit,June 2012,3168,2012,6,CLAYTON,290,Apartment
2084,"33 ALICE STREET, CLAYTON",-37.917622,145.115287,4.0,2.0,1,$400_per_week,House,January 2012,3168,2012,1,CLAYTON,400,House
2109,"UNIT 2/20 BETTINA STREET, CLAYTON",-37.919178,145.137236,4.0,1.0,2,$500_Weekly,Townhouse,February 2012,3168,2012,2,CLAYTON,500,House
2144,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$330_per_week,Unit,July 2012,3168,2012,7,CLAYTON,330,Apartment
2149,"2/10 RENVER ROAD, CLAYTON",-37.918093,145.14382,3.0,2.0,1,$450_p.w.,Unit,July 2012,3168,2012,7,CLAYTON,450,Apartment
2150,"2/10 RENVER ROAD, CLAYTON",-37.918093,145.14382,3.0,2.0,1,$450_per_week,Unit,June 2012,3168,2012,6,CLAYTON,450,Apartment
2207,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$300_per_week,Unit,April 2012,3168,2012,4,CLAYTON,300,Apartment
2208,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$320_Weekly,Unit,March 2012,3168,2012,3,CLAYTON,320,Apartment
2209,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$320_pw,Unit,February 2012,3168,2012,2,CLAYTON,320,Apartment
2231,"3/6 OLIVE STREET, CLAYTON",-37.930011,145.119843,2.0,1.0,2,$350_per_week,Unit,July 2012,3168,2012,7,CLAYTON,350,Apartment
2282,"6/13-15 ARNOTT STREET, CLAYTON",-37.917233,145.134413,3.0,1.0,1,$420_Weekly,Townhouse,February 2012,3168,2012,2,CLAYTON,420,House
2283,"6/13-15 ARNOTT STREET, CLAYTON",-37.917233,145.134413,3.0,1.0,1,$440_pw,Townhouse,January 2012,3168,2012,1,CLAYTON,440,House
2302,"2/54 PANORAMA STREET, CLAYTON",-37.921554,145.129661,3.0,2.0,2,$445_Weekly,Townhouse,March 2012,3168,2012,3,CLAYTON,445,House
2303,"2/54 PANORAMA STREET, CLAYTON",-37.921554,145.129661,3.0,2.0,2,$450_pw,Townhouse,March 2012,3168,2012,3,CLAYTON,450,House
2415,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1.0,2.0,0,$135_Weekly,House,May 2012,3168,2012,5,CLAYTON,135,House
2416,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1.0,2.0,0,$135_pw,House,April 2012,3168,2012,4,CLAYTON,135,House
2417,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1.0,2.0,0,$600_Weekly,House,April 2012,3168,2012,4,CLAYTON,600,House
2418,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1.0,2.0,0,$600_pw,House,March 2012,3168,2012,3,CLAYTON,600,House
2428,"5/645 BLACKBURN ROAD, CLAYTON",-37.917981,145.139598,1.0,1.0,1,$230_p.w.,Unit,June 2012,3168,2012,6,CLAYTON,230,Apartment
2449,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3.0,1.0,1,$310_per_week,House,March 2012,3168,2012,3,CLAYTON,310,House
2450,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3.0,1.0,1,$330_Weekly,House,March 2012,3168,2012,3,CLAYTON,330,House
2451,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3.0,1.0,1,$350_pw,House,February 2012,3168,2012,2,CLAYTON,350,House
2452,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3.0,1.0,1,$375_per_week,House,January 2012,3168,2012,1,CLAYTON,375,House
2573,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$340_per_week,Unit,May 2012,3168,2012,5,CLAYTON,340,Apartment
2574,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$350_per_week,Unit,May 2012,3168,2012,5,CLAYTON,350,Apartment
2575,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$350_pw,Unit,March 2012,3168,2012,3,CLAYTON,350,Apartment
2584,"25 STOCKDALE AVENUE, CLAYTON",-37.90903,145.125797,3.0,1.0,2,$330_Weekly,House,November 2012,3168,2012,11,CLAYTON,330,House
2633,"2/1 EVA STREET, CLAYTON",-37.920577,145.113735,4.0,2.0,1,$580_pw,House,November 2012,3168,2012,11,CLAYTON,580,House
2634,"2/1 EVA STREET, CLAYTON",-37.920577,145.113735,4.0,2.0,1,$580_pw,House,October 2012,3168,2012,10,CLAYTON,580,House
2635,"2/1 EVA STREET, CLAYTON",-37.920577,145.113735,4.0,2.0,1,$620_per_week,House,September 2012,3168,2012,9,CLAYTON,620,House
2636,"2/1 EVA STREET, CLAYTON",-37.920577,145.113735,4.0,2.0,1,$600_pw,House,September 2012,3168,2012,9,CLAYTON,600,House
2637,"2/1 EVA STREET, CLAYTON",-37.920577,145.113735,4.0,2.0,1,$620_pw,House,August 2012,3168,2012,8,CLAYTON,620,House
2670,"UNIT 4/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$330_Weekly,Unit,August 2012,3168,2012,8,CLAYTON,330,Apartment
2679,"1/67 MADELEINE ROAD, CLAYTON",-37.919718,145.118887,2.0,1.0,1,$310_per_week,none,November 2012,3168,2012,11,CLAYTON,310,Other
2680,"1/67 MADELEINE ROAD, CLAYTON",-37.919718,145.118887,2.0,1.0,1,$310_per_week,none,October 2012,3168,2012,10,CLAYTON,310,Other
2780,"6/10 HILLTOP AVENUE, CLAYTON",-37.905826,145.127234,2.0,1.0,1,$320_per_week,none,September 2012,3168,2012,9,CLAYTON,320,Other
2797,"4/22 WRIGHT STREET, CLAYTON",-37.922062,145.124729,2.0,1.0,1,$280_Weekly,House,January 2012,3168,2012,1,CLAYTON,280,House
2798,"4/22 WRIGHT STREET, CLAYTON",-37.922062,145.124729,2.0,1.0,1,$290_pw,House,January 2012,3168,2012,1,CLAYTON,290,House
2849,"1/56 PANORAMA STREET, CLAYTON",-37.921779,145.129744,1.0,1.0,1,$250_pw,Available Now,January 2012,3168,2012,1,CLAYTON,250,Other
2874,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$215,none,March 2012,3168,2012,3,CLAYTON,215,Other
2875,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$215,none,February 2012,3168,2012,2,CLAYTON,215,Other
2876,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$230,none,February 2012,3168,2012,2,CLAYTON,230,Other
2877,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$240,none,January 2012,3168,2012,1,CLAYTON,240,Other
2903,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$365_per_week,Rental_residential,November 2012,3168,2012,11,CLAYTON,365,Other
2904,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$365_pw,Rental_residential,October 2012,3168,2012,10,CLAYTON,365,Other
2905,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$370_per_week,Rental_residential,March 2012,3168,2012,3,CLAYTON,370,Other
2912,"24 PRINCE CHARLES STREET, CLAYTON",-37.923408,145.114968,4.0,1.0,1,$450_Weekly,House,February 2012,3168,2012,2,CLAYTON,450,House
2913,"24 PRINCE CHARLES STREET, CLAYTON",-37.923408,145.114968,4.0,1.0,1,$450_pw,House,January 2012,3168,2012,1,CLAYTON,450,House
2952,"42 STOCKDALE AVENUE, CLAYTON",-37.910502,145.126035,4.0,2.0,1,$295_per_week,House,June 2012,3168,2012,6,CLAYTON,295,House
2980,"6/1-3 ARNOTT STREET, CLAYTON",-37.916516,145.134721,3.0,1.0,1,$400_pw,none,September 2012,3168,2012,9,CLAYTON,400,Other
2981,"6/1-3 ARNOTT STREET, CLAYTON",-37.916516,145.134721,3.0,1.0,1,$420_pw,none,August 2012,3168,2012,8,CLAYTON,420,Other
2982,"6/1-3 ARNOTT STREET, CLAYTON",-37.916516,145.134721,3.0,1.0,1,$420_pw,none,July 2012,3168,2012,7,CLAYTON,420,Other
3040,"3/320 HAUGHTON ROAD, CLAYTON",-37.919046,145.111712,2.0,1.0,2,$350_per_week,Available Now,August 2012,3168,2012,8,CLAYTON,350,Other
3041,"3/320 HAUGHTON ROAD, CLAYTON",-37.919046,145.111712,2.0,1.0,2,$350_per_week,Available Now,July 2012,3168,2012,7,CLAYTON,350,Other
3042,"3/320 HAUGHTON ROAD, CLAYTON",-37.919046,145.111712,2.0,1.0,2,$350_per_week,Available Now,June 2012,3168,2012,6,CLAYTON,350,Other
3055,"2B HOURIGAN AVENUE, CLAYTON",-37.917265,145.121913,3.0,2.0,2,$430_Weekly,Townhouse,January 2012,3168,2012,1,CLAYTON,430,House
3088,"3/52 BEDDOE AVENUE, CLAYTON",-37.911613,145.128216,4.0,4.0,2,$620_pw,Townhouse,June 2012,3168,2012,6,CLAYTON,620,House
3164,"1/1440 NORTH ROAD, CLAYTON",-37.913904,145.118858,3.0,1.0,1,$480_pw,Townhouse,November 2012,3168,2012,11,CLAYTON,480,House
3185,"1/70 EDINBURGH STREET, CLAYTON",-37.916705,145.117864,3.0,1.0,2,$400,House,February 2012,3168,2012,2,CLAYTON,400,House
3186,"1/70 EDINBURGH STREET, CLAYTON",-37.916705,145.117864,3.0,1.0,2,$370_pw,House,January 2012,3168,2012,1,CLAYTON,370,House
3234,"6 BANKSIA STREET, CLAYTON",-37.914523,145.119282,3.0,1.0,2,$385_per_week,none,March 2012,3168,2012,3,CLAYTON,385,Other
3417,"9 PRINCE CHARLES STREET, CLAYTON",-37.921871,145.114627,3.0,1.0,2,$330_per_week,House,September 2012,3168,2012,9,CLAYTON,330,House
3418,"9 PRINCE CHARLES STREET, CLAYTON",-37.921871,145.114627,3.0,1.0,2,$340_pw,House,August 2012,3168,2012,8,CLAYTON,340,House
3441,"16 BRUSHBOX COURT, CLAYTON",-37.92314,145.129478,2.0,1.0,2,$365_per_week,Townhouse,July 2012,3168,2012,7,CLAYTON,365,House
3442,"16 BRUSHBOX COURT, CLAYTON",-37.92314,145.129478,2.0,1.0,2,$385_per_week,Townhouse,June 2012,3168,2012,6,CLAYTON,385,House
3443,"16 BRUSHBOX COURT, CLAYTON",-37.92314,145.129478,2.0,1.0,2,$385_per_week,Townhouse,May 2012,3168,2012,5,CLAYTON,385,House
3444,"16 BRUSHBOX COURT, CLAYTON",-37.92314,145.129478,2.0,1.0,2,$385_per_week,Townhouse,February 2012,3168,2012,2,CLAYTON,385,House
3492,"3/7 MARY STREET, CLAYTON",-37.922061,145.12127,2.0,2.0,2,$395_pw,Townhouse,April 2012,3168,2012,4,CLAYTON,395,House
3500,"2/53 ALICE STREET, CLAYTON",-37.917891,145.117465,3.0,2.0,2,$410_per_week,Townhouse,August 2012,3168,2012,8,CLAYTON,410,House
3501,"2/53 ALICE STREET, CLAYTON",-37.917891,145.117465,3.0,2.0,2,$410_per_week,Townhouse,July 2012,3168,2012,7,CLAYTON,410,House
3610,"1/25 HOURIGAN AVENUE, CLAYTON",-37.917441,145.12482,3.0,2.0,1,$400_Weekly,Townhouse,February 2012,3168,2012,2,CLAYTON,400,House
3841,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$495_pw,Townhouse,March 2012,3168,2012,3,CLAYTON,495,House
3842,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$510_pw,Townhouse,February 2012,3168,2012,2,CLAYTON,510,House
3843,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$510_pw,Townhouse,January 2012,3168,2012,1,CLAYTON,510,House
3945,"6 VICTOR ROAD, CLEMATIS",-37.929987,145.420214,2.0,1.0,1,$300_per_week,none,July 2012,3782,2012,7,CLEMATIS,300,Other
3951,"278 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.928421,145.421523,4.0,2.0,2,$390_pw,House,October 2012,3782,2012,10,CLEMATIS,390,House
3962,"260 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.9292827,145.4253821,4.0,2.0,5,$400_per_week,House,April 2012,3782,2012,4,CLEMATIS,400,House
3963,"260 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.9292827,145.4253821,4.0,2.0,5,$400_per_week,House,March 2012,3782,2012,3,CLEMATIS,400,House
3964,"260 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.9292827,145.4253821,4.0,2.0,5,$450_per_week,House,March 2012,3782,2012,3,CLEMATIS,450,House
3987,"260A BELLBIRD ROAD, CLIFTON CREEK",-37.721096,147.703205,3.0,1.0,0,$255_per_week,House,January 2012,3875,2012,1,CREEK,255,House
4012,"29 FENWICK STREET, CLIFTON HILL",-37.789226,144.999862,2.0,1.0,0,$450_per_week,none,November 2012,3068,2012,11,HILL,450,Other
4057,"6/32 THE ESPLANADE, CLIFTON HILL",-37.787185,145.005992,2.0,1.0,1,$335_p.w.,Rental_residential,February 2012,3068,2012,2,HILL,335,Other
4084,"8/32 DWYER STREET, CLIFTON HILL",-37.787239,145.002994,1.0,1.0,1,$300_per_week,none,August 2012,3068,2012,8,HILL,300,Other
4140,"32 NOONE STREET, CLIFTON HILL",-37.793155,144.990768,3.0,2.0,1,$750_pw,House,March 2012,3068,2012,3,HILL,750,House
4244,"128 NOONE ST, CLIFTON HILL",-37.793754,144.996451,2.0,1.0,0,$465_p.w.,Rental_residential,February 2012,3068,2012,2,HILL,465,Other
4249,"128 NOONE STREET, CLIFTON HILL",-37.793818,144.996434,2.0,1.0,0,$465_pw,none,February 2012,3068,2012,2,HILL,465,Other
4271,"3/165 NOONE STREET, CLIFTON HILL",-37.7943443,145.0001585,2.0,2.0,1,$490_pw,Rental_residential,October 2012,3068,2012,10,HILL,490,Other
4272,"3/165 NOONE STREET, CLIFTON HILL",-37.7943443,145.0001585,2.0,2.0,1,$490_pw,Rental_residential,September 2012,3068,2012,9,HILL,490,Other
4280,"2/3 BARRIES PLACE, CLIFTON HILL",-37.7945179,144.9987711,1.0,1.0,1,$350_pw,none,May 2012,3068,2012,5,HILL,350,Other
4299,"144 GOLD STREET, CLIFTON HILL",-37.793178,144.990398,2.0,1.0,0,$525_pw,Rental_residential,July 2012,3068,2012,7,HILL,525,Other
4362,"29 YAMBLA STREET, CLIFTON HILL",-37.791802,145.000849,3.0,1.0,0,$525_per_week,House,August 2012,3068,2012,8,HILL,525,House
4376,"10/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1.0,1.0,1,$300_p.w.,Flat,October 2012,3068,2012,10,HILL,300,Apartment
4415,"1 YAMBLA STREET, CLIFTON HILL",-37.792736,145.000619,2.0,1.0,1,$490_pw,none,October 2012,3068,2012,10,HILL,490,Other
4421,"4/1 BARRIES PLACE, CLIFTON HILL",-37.7945179,144.9987711,1.0,1.0,1,$360_pw,none,June 2012,3068,2012,6,HILL,360,Other
4428,"40 O GRADY STREET, CLIFTON HILL",-37.786837,144.998903,3.0,1.0,2,$735_pw,Rental_residential,September 2012,3068,2012,9,HILL,735,Other
4482,"15 COUNCIL STREET, CLIFTON HILL",-37.792726,144.986822,3.0,2.0,2,$675_pw,House,August 2012,3068,2012,8,HILL,675,House
4514,"57 CLIFFORD PLACE, CLIFTON HILL",-37.791503,145.001466,3.0,2.0,1,$685_pw,Townhouse,November 2012,3068,2012,11,HILL,685,House
4523,"152 GOLD STREET, CLIFTON HILL",-37.792994,144.990414,2.0,1.0,1,$550_pw,Rental_residential,November 2012,3068,2012,11,HILL,550,Other
4556,"135A NOONE STREET, CLIFTON HILL",-37.7942689,144.9984992,1.0,1.0,0,$450_per_week,House,June 2012,3068,2012,6,HILL,450,House
4562,"11/56 JOHN STREET, CLIFTON HILL",-37.789298,144.995897,2.0,2.0,1,$400_per_week,none,April 2012,3068,2012,4,HILL,400,Other
4600,"30 WRIGHT STREET, CLIFTON HILL",-37.78906,145.00174,2.0,1.0,1,$540_pw,Rental_residential,February 2012,3068,2012,2,HILL,540,Other
4716,"23 AITKEN STREET, CLIFTON HILL",-37.791383,145.000129,2.0,1.0,0,$420,Rental_residential,October 2012,3068,2012,10,HILL,420,Other
4723,"5/56 JOHN STREET, CLIFTON HILL",-37.78723145,144.99583435,1.0,1.0,1,$350_per_week,none,August 2012,3068,2012,8,HILL,350,Other
4751,"3 CLIFTON AVENUE, CLIFTON HILL",-37.792302,144.997499,3.0,1.0,0,$720_pw,House,July 2012,3068,2012,7,HILL,720,House
4759,"6 RUTLAND STREET, CLIFTON HILL",-37.794625,144.996207,2.0,1.0,1,$510,House,April 2012,3068,2012,4,HILL,510,House
4798,"5/60 FENWICK STREET, CLIFTON HILL",-37.786721,144.999896,2.0,1.0,1,$400_pw,Rental_residential,February 2012,3068,2012,2,HILL,400,Other
4805,"3/268 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.7951063,144.9997451,1.0,1.0,1,$350_pw,none,January 2012,3068,2012,1,HILL,350,Other
4812,"1/211 GOLD STREET, CLIFTON HILL",-37.791306,144.990222,2.0,1.0,1,$400_per_week,none,August 2012,3068,2012,8,HILL,400,Other
