,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
6432,"8 FREEMAN STREET, FITZROY NORTH",-37.78955,144.977164,2.0,1.0,0,$450_pw,none,October 2007,3068,2007,10,NORTH,450,Other
6468,"8 IVAN STREET, FITZROY NORTH",-37.782709,144.987093,2.0,1.0,0,$310_pw,Rental_residential,September 2007,3068,2007,9,NORTH,310,Other
6636,"62 TAPLIN STREET, FITZROY NORTH",-37.781254,144.984367,2.0,2.0,1,$450_pw,Rental_residential,December 2007,3068,2007,12,NORTH,450,Other
6654,"5/118 MILLER STREET, FITZROY NORTH",-37.776966,144.983809,2.0,1.0,1,$290_pw,Townhouse,September 2007,3068,2007,9,NORTH,290,House
6696,"45 SEACOMBE STREET, FITZROY NORTH",-37.784077,144.980652,2.0,1.0,0,$250_pw,House,August 2007,3068,2007,8,NORTH,250,House
6697,"45 SEACOMBE STREET, FITZROY NORTH",-37.784077,144.980652,2.0,1.0,0,$280_pw,House,July 2007,3068,2007,7,NORTH,280,House
6758,"173 ALFRED CRESCENT, FITZROY NORTH",-37.78966,144.983555,2.0,1.0,0,$340_pw,House,August 2007,3068,2007,8,NORTH,340,House
6816,"841 BRUNSWICK STREET NORTH, FITZROY NORTH",-37.781638,144.981335,3.0,1.0,1,$385,House,September 2007,3068,2007,9,NORTH,385,House
6866,"2/29 TAYLOR STREET, FITZROY NORTH",-37.774931,144.980072,2.0,1.0,1,$285_pw,Townhouse,April 2007,3068,2007,4,NORTH,285,House
6914,"52 BEST STREET, FITZROY NORTH",-37.782713,144.983619,2.0,1.0,0,$375_pw,House,September 2007,3068,2007,9,NORTH,375,House
6968,"22 EGREMONT STREET, FITZROY NORTH",-37.783871,144.982327,2.0,1.0,2,$310,Available Now,July 2007,3068,2007,7,NORTH,310,Other
7013,"4 TRANMERE STREET, FITZROY NORTH",-37.78478,144.9817,3.0,1.0,1,$450_pw,none,May 2007,3068,2007,5,NORTH,450,Other
7053,"174 PARK STREET, FITZROY NORTH",-37.781007,144.983131,3.0,1.0,0,$440_pw,House,March 2007,3068,2007,3,NORTH,440,House
7064,"9/51 DELBRIDGE STREET, FITZROY NORTH",-37.787373,144.987353,1.0,1.0,0,$185_pw,Rental_residential,February 2007,3068,2007,2,NORTH,185,Other
7065,"9/51 DELBRIDGE STREET, FITZROY NORTH",-37.787373,144.987353,1.0,1.0,0,$185,Rental_residential,January 2007,3068,2007,1,NORTH,185,Other
7083,"5 NEWRY STREET, FITZROY NORTH",-37.790116,144.977024,3.0,1.0,1,$440_pw,House,May 2007,3068,2007,5,NORTH,440,House
7097,"47 TAYLOR STREET, FITZROY NORTH",-37.774097,144.980458,3.0,2.0,0,$550_pw,Rental_residential,September 2007,3068,2007,9,NORTH,550,Other
7098,"47 TAYLOR STREET, FITZROY NORTH",-37.774097,144.980458,3.0,2.0,0,$650,Rental_residential,September 2007,3068,2007,9,NORTH,650,Other
7133,"31/86 QUEENS PARADE, FITZROY NORTH",-37.791787,144.982394,1.0,1.0,1,$270_pw,Rental_residential,October 2007,3068,2007,10,NORTH,270,Other
7134,"31/86 QUEENS PARADE, FITZROY NORTH",-37.791787,144.982394,1.0,1.0,1,$270,Rental_residential,September 2007,3068,2007,9,NORTH,270,Other
7143,"33/140 QUEENS PARADE, FITZROY NORTH",-37.791009,144.984255,2.0,1.0,1,$390,none,August 2007,3068,2007,8,NORTH,390,Other
7192,"4/148A BARKLY STREET, FITZROY NORTH",-37.779039,144.983515,3.0,2.0,1,$475_pw,Townhouse,November 2007,3068,2007,11,NORTH,475,House
7193,"4/148A BARKLY STREET, FITZROY NORTH",-37.779039,144.983515,3.0,2.0,1,$475,Townhouse,October 2007,3068,2007,10,NORTH,475,House
7224,"5/77 CLAUSCEN STREET, FITZROY NORTH",-37.777486,144.982069,2.0,1.0,1,$220_pw,none,August 2007,3068,2007,8,NORTH,220,Other
7225,"5/77 CLAUSCEN STREET, FITZROY NORTH",-37.777486,144.982069,2.0,1.0,1,$220,none,July 2007,3068,2007,7,NORTH,220,Other
7226,"5/77 CLAUSCEN STREET, FITZROY NORTH",-37.777486,144.982069,2.0,1.0,1,$200_pw,none,June 2007,3068,2007,6,NORTH,200,Other
7258,"4/466 NICHOLSON STREET, FITZROY NORTH",-37.788715,144.976801,2.0,1.0,1,$315,Rental_residential,June 2007,3068,2007,6,NORTH,315,Other
7274,"14 BIRKENHEAD STREET, FITZROY NORTH",-37.782462,144.982683,2.0,1.0,0,$420_-_$1820_pw,Available Now,August 2007,3068,2007,8,NORTH,1820,Other
7275,"14 BIRKENHEAD STREET, FITZROY NORTH",-37.782462,144.982683,2.0,1.0,0,$420,Available Now,June 2007,3068,2007,6,NORTH,420,Other
7303,"19/86 QUEENS PARADE, FITZROY NORTH",-37.791787,144.982394,2.0,2.0,2,$350_pw,none,October 2007,3068,2007,10,NORTH,350,Other
7304,"19/86 QUEENS PARADE, FITZROY NORTH",-37.791787,144.982394,2.0,2.0,2,$350,none,September 2007,3068,2007,9,NORTH,350,Other
7354,"6/230 HOLDEN STREET, FITZROY NORTH",-37.780295,144.988904,1.0,1.0,1,$200_pw,Rental_residential,October 2007,3068,2007,10,NORTH,200,Other
7355,"6/230 HOLDEN STREET, FITZROY NORTH",-37.780295,144.988904,1.0,1.0,1,$180_pw,Rental_residential,April 2007,3068,2007,4,NORTH,180,Other
7356,"6/230 HOLDEN STREET, FITZROY NORTH",-37.780295,144.988904,1.0,1.0,1,$170,Rental_residential,January 2007,3068,2007,1,NORTH,170,Other
7369,"1 NEWRY STREET, FITZROY NORTH",-37.790095,144.976855,2.0,1.0,0,$430_pw,none,August 2007,3068,2007,8,NORTH,430,Other
7405,"9 / 83 MILLER STREET, FITZROY NORTH",-37.776445,144.981769,2.0,1.0,1,$395_pw,none,October 2007,3068,2007,10,NORTH,395,Other
7406,"9 / 83 MILLER STREET, FITZROY NORTH",-37.776445,144.981769,2.0,1.0,1,$395,none,September 2007,3068,2007,9,NORTH,395,Other
7645,"31 BATMAN STREET, FITZROY NORTH",-37.783932,144.979021,2.0,1.0,1,$495_pw,House,July 2007,3068,2007,7,NORTH,495,House
7646,"31 BATMAN STREET, FITZROY NORTH",-37.783932,144.979021,2.0,1.0,1,$495_pw,House,June 2007,3068,2007,6,NORTH,495,House
7720,"28/140 QUEENS PARADE, FITZROY NORTH",-37.79259,144.980454,2.0,1.0,1,$340_pw,Rental_residential,March 2007,3068,2007,3,NORTH,340,Other
7776,"6/118 MILLER STREET, FITZROY NORTH",-37.776984,144.984789,2.0,1.0,1,$280_pw,Rental_residential,December 2007,3068,2007,12,NORTH,280,Other
7777,"6/118 MILLER STREET, FITZROY NORTH",-37.776984,144.984789,2.0,1.0,1,$260_pw,Rental_residential,February 2007,3068,2007,2,NORTH,260,Other
7778,"6/118 MILLER STREET, FITZROY NORTH",-37.776984,144.984789,2.0,1.0,1,$240,Rental_residential,January 2007,3068,2007,1,NORTH,240,Other
7825,"5/72 BEST STREET, FITZROY NORTH",-37.782263,144.983674,2.0,1.0,1,$240_pw,Rental_residential,May 2007,3068,2007,5,NORTH,240,Other
7826,"5/72 BEST STREET, FITZROY NORTH",-37.782263,144.983674,2.0,1.0,1,$240,Rental_residential,April 2007,3068,2007,4,NORTH,240,Other
7857,"66 BEST STREET, FITZROY NORTH",-37.782362,144.983674,2.0,1.0,0,$320_pw,House,April 2007,3068,2007,4,NORTH,320,House
7965,"27 JOHN STREET, FITZROY",-37.800314,144.976181,3.0,2.0,2,$470_pw,none,July 2007,3065,2007,7,FITZROY,470,Other
7966,"27 JOHN STREET, FITZROY",-37.800314,144.976181,3.0,2.0,2,$470,none,June 2007,3065,2007,6,FITZROY,470,Other
8077,"1/118 ROSE STREET, FITZROY",-37.796175,144.979854,2.0,2.0,1,$430_pw,none,September 2007,3065,2007,9,FITZROY,430,Other
8147,"301/69 VICTORIA STREET, FITZROY",-37.798754,144.977022,2.0,2.0,1,$470,none,May 2007,3065,2007,5,FITZROY,470,Other
8259,"307 GORE STREET, FITZROY",-37.799802,144.982712,2.0,1.0,0,$340_pw,House,August 2007,3065,2007,8,FITZROY,340,House
8260,"307 GORE STREET, FITZROY",-37.799802,144.982712,2.0,1.0,0,$350_pw,House,August 2007,3065,2007,8,FITZROY,350,House
8381,"21 JOHNSTON STREET, FITZROY",-37.797871,144.975734,2.0,1.0,0,$280_pw,House,June 2007,3065,2007,6,FITZROY,280,House
8397,"426 NAPIER STREET, FITZROY",-37.795104,144.981533,2.0,1.0,0,$310_pw,House,August 2007,3065,2007,8,FITZROY,310,House
8398,"426 NAPIER STREET, FITZROY",-37.795104,144.981533,2.0,1.0,0,$310,House,July 2007,3065,2007,7,FITZROY,310,House
8499,"6/43 GERTRUDE STREET, FITZROY",-37.805509,144.975544,1.0,1.0,0,$330,House,January 2007,3065,2007,1,FITZROY,330,House
8549,"10/40 MOOR STREET, FITZROY",-37.801434,144.974876,1.0,1.0,1,$240_pw,none,June 2007,3065,2007,6,FITZROY,240,Other
8586,"6/320 GEORGE STREET, FITZROY",-37.799807,144.981939,2.0,1.0,1,$300,Rental_residential,December 2007,3065,2007,12,FITZROY,300,Other
8658,"40 LITTLE SMITH STREET, FITZROY",-37.80683,144.982432,2.0,2.0,1,$520_pw,House,November 2007,3065,2007,11,FITZROY,520,House
8689,"23/26 VICTORIA STREET, FITZROY",-37.799029,144.974975,2.0,1.0,1,$380,none,October 2007,3065,2007,10,FITZROY,380,Other
8730,"5/50 SPRING STREET, FITZROY",-37.797588,144.975926,2.0,1.0,1,$450_pw,Townhouse,November 2007,3065,2007,11,FITZROY,450,House
8749,"314/416 GORE STREET, FITZROY",-37.799719,144.983134,2.0,1.0,1,$325,none,March 2007,3065,2007,3,FITZROY,325,Other
8778,"405/416 GORE STREET, FITZROY",-37.796705,144.983632,1.0,1.0,1,$315_pw,none,October 2007,3065,2007,10,FITZROY,315,Other
8837,"91 ROSE STREET, FITZROY",-37.795866,144.978684,3.0,2.0,2,$600_-_$2600_pw,Rental_residential,October 2007,3065,2007,10,FITZROY,2600,Other
8838,"91 ROSE STREET, FITZROY",-37.795866,144.978684,3.0,2.0,2,$700,Rental_residential,September 2007,3065,2007,9,FITZROY,700,Other
8839,"91 ROSE STREET, FITZROY",-37.795866,144.978684,3.0,2.0,2,$700_pw,Rental_residential,June 2007,3065,2007,6,FITZROY,700,Other
8873,"314 YOUNG STREET, FITZROY",-37.796565,144.980086,2.0,1.0,1,$300,Rental_residential,July 2007,3065,2007,7,FITZROY,300,Other
8874,"314 YOUNG STREET, FITZROY",-37.796565,144.980086,2.0,1.0,1,$330_pw,Rental_residential,July 2007,3065,2007,7,FITZROY,330,Other
8875,"314 YOUNG STREET, FITZROY",-37.796565,144.980086,2.0,1.0,1,$330_pw,Rental_residential,June 2007,3065,2007,6,FITZROY,330,Other
8927,"3/43 GERTRUDE STREET, FITZROY",-37.805431,144.975698,1.0,1.0,1,$320_pw,Rental_residential,September 2007,3065,2007,9,FITZROY,320,Other
9093,"12 GARFIELD STREET, FITZROY",-37.800727,144.975179,2.0,1.0,0,$400_-_$1734_pw,none,December 2007,3065,2007,12,FITZROY,1734,Other
9128,"36 CECIL STREET, FITZROY",-37.794,144.977097,2.0,1.0,0,$350_pw,none,March 2007,3065,2007,3,FITZROY,350,Other
9315,"17/47 HANOVER STREET, FITZROY",-37.802644,144.975036,2.0,1.0,1,$270,Rental_residential,March 2007,3065,2007,3,FITZROY,270,Other
9338,"31/3-25 HANOVER STREET, FITZROY",-37.802644,144.975036,2.0,1.0,0,$310_pw,none,October 2007,3065,2007,10,FITZROY,310,Other
9370,"2/43 GERTRUDE STREET, FITZROY",-37.80543137,144.97569275,1.0,1.0,0,$330_pw,Rental_residential,September 2007,3065,2007,9,FITZROY,330,Other
9371,"2/43 GERTRUDE STREET, FITZROY",-37.80543137,144.97569275,1.0,1.0,0,$335_pw,Rental_residential,February 2007,3065,2007,2,FITZROY,335,Other
9372,"2/43 GERTRUDE STREET, FITZROY",-37.80543137,144.97569275,1.0,1.0,0,$335_pw,Rental_residential,January 2007,3065,2007,1,FITZROY,335,Other
9378,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$500,Available Now,September 2007,3065,2007,9,FITZROY,500,Other
9379,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$500,Available Now,August 2007,3065,2007,8,FITZROY,500,Other
9380,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$450_pw,Available Now,August 2007,3065,2007,8,FITZROY,450,Other
9381,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$525_p.w.,Available Now,August 2007,3065,2007,8,FITZROY,525,Other
9382,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$600_pw,Available Now,June 2007,3065,2007,6,FITZROY,600,Other
9383,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$600_p.w.,Available Now,May 2007,3065,2007,5,FITZROY,600,Other
9384,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$600_pw,Available Now,February 2007,3065,2007,2,FITZROY,600,Other
9385,"4 LEICESTER STREET, FITZROY",-37.795225,144.9761306,2.0,3.0,2,$450,Available Now,January 2007,3065,2007,1,FITZROY,450,Other
9413,"7/3-25 HANOVER STREET, FITZROY",-37.802644,144.975036,2.0,1.0,1,$295_pw,Rental_residential,June 2007,3065,2007,6,FITZROY,295,Other
9414,"7/3-25 HANOVER STREET, FITZROY",-37.802644,144.975036,2.0,1.0,1,$295,Rental_residential,May 2007,3065,2007,5,FITZROY,295,Other
9426,"20/26 VICTORIA STREET, FITZROY",-37.799029,144.974975,2.0,1.0,1,$360_p.w,none,September 2007,3065,2007,9,FITZROY,360,Other
75,"11 SYCAMORE STREET, CAMBERWELL",-37.839096,145.085378,4.0,3.0,2,$900_pw,none,June 2007,3124,2007,6,CAMBERWELL,900,Other
79,"172 HIGHFIELD ROAD, CAMBERWELL",-37.840615,145.084043,3.0,2.0,2,$760,House,October 2007,3124,2007,10,CAMBERWELL,760,House
111,"4/33 SEYMOUR GROVE, CAMBERWELL",-37.83578,145.058232,3.0,1.0,1,$400_pw,Rental_residential,January 2007,3124,2007,1,CAMBERWELL,400,Other
163,"129 WATTLE VALLEY ROAD, CAMBERWELL",-37.838555,145.080392,5.0,2.0,3,$1295_pw,none,December 2007,3124,2007,12,CAMBERWELL,1295,Other
276,"3/4 FRENCH STREET, CAMBERWELL",-37.845002,145.089812,2.0,1.0,1,$280_pw,none,June 2007,3124,2007,6,CAMBERWELL,280,Other
277,"3/4 FRENCH STREET, CAMBERWELL",-37.845002,145.089812,2.0,1.0,1,$280_per_week,none,May 2007,3124,2007,5,CAMBERWELL,280,Other
328,"13 GLENCAIRN AVENUE, CAMBERWELL",-37.847088,145.080909,3.0,1.0,3,$295_pw,House,November 2007,3124,2007,11,CAMBERWELL,295,House
346,"2A MIDDLE ROAD, CAMBERWELL",-37.843951,145.055012,3.0,3.0,2,$395_pw,Townhouse,September 2007,3124,2007,9,CAMBERWELL,395,House
347,"2A MIDDLE ROAD, CAMBERWELL",-37.843951,145.055012,3.0,3.0,2,$395,Townhouse,August 2007,3124,2007,8,CAMBERWELL,395,House
389,"3/25 THOMAS STREET, CAMBERWELL",-37.841999,145.093939,2.0,1.0,1,$235_pw,Rental_residential,February 2007,3124,2007,2,CAMBERWELL,235,Other
489,"2 AVOCA STREET, CAMBERWELL",-37.824464,145.059205,4.0,2.0,1,$600_-_$2607_pw,none,February 2007,3124,2007,2,CAMBERWELL,2607,Other
490,"2 AVOCA STREET, CAMBERWELL",-37.824464,145.059205,4.0,2.0,1,$600,none,February 2007,3124,2007,2,CAMBERWELL,600,Other
511,"4/25 HAZEL STREET, CAMBERWELL",-37.843691,145.068804,2.0,1.0,1,$300,none,July 2007,3124,2007,7,CAMBERWELL,300,Other
512,"4/25 HAZEL STREET, CAMBERWELL",-37.843691,145.068804,2.0,1.0,1,$300,none,May 2007,3124,2007,5,CAMBERWELL,300,Other
528,"1326 TOORAK ROAD, CAMBERWELL",-37.850014,145.09071,2.0,2.0,1,$300_pw,Rental_residential,December 2007,3124,2007,12,CAMBERWELL,300,Other
590,"11 SEVILLE STREET, CAMBERWELL",-37.842774,145.068362,4.0,2.0,2,$570,House,January 2007,3124,2007,1,CAMBERWELL,570,House
784,"3/28 JUDD STREET, CAMBERWELL",-37.83608,145.064246,2.0,1.0,1,$275_pw,none,July 2007,3124,2007,7,CAMBERWELL,275,Other
791,"9 RUYTON STREET, CAMBERWELL",-37.844705,145.084895,3.0,2.0,2,$650_pw,House,June 2007,3124,2007,6,CAMBERWELL,650,House
984,"6/176 SOMERSET ROAD, CAMPBELLFIELD",-37.678049,144.957838,3.0,1.0,2,$215,Available Now,July 2007,3061,2007,7,CAMPBELLFIELD,215,Other
1187,"128 MAIN ROAD, CAMPBELLS CREEK",-37.093927,144.203335,2.0,1.0,2,$190_pw,Rental_residential,December 2007,3451,2007,12,CREEK,190,Other
1270,"14 HONEYCOMB ROAD, CAMPBELLS CREEK",-37.081938,144.198632,2.0,1.0,1,$210,House,January 2007,3451,2007,1,CREEK,210,House
1697,"81 HARDY AVENUE, CANNONS CREEK",-38.215614,145.317845,3.0,1.0,1,$220,House,January 2007,3977,2007,1,CREEK,220,House
1788,"4 CANNONS CREEK ROAD, CANNONS CREEK",-38.215321,145.316847,2.0,1.0,3,$185,House,May 2007,3977,2007,5,CREEK,185,House
1802,"2/3 BYRON STREET, CANTERBURY",-37.830981,145.073857,2.0,1.0,1,$280,Available Now,October 2007,3126,2007,10,CANTERBURY,280,Other
1848,"58 BRYSON STREET, CANTERBURY",-37.829232,145.081236,4.0,2.0,2,$825_pw,Rental_residential,March 2007,3126,2007,3,CANTERBURY,825,Other
1849,"58 BRYSON STREET, CANTERBURY",-37.829232,145.081236,4.0,2.0,2,$900_pw,Rental_residential,March 2007,3126,2007,3,CANTERBURY,900,Other
1973,"2/6 AVENUE ATHOL, CANTERBURY",-37.820749,145.067811,2.0,1.0,2,$350_pw,Villa,September 2007,3126,2007,9,CANTERBURY,350,House
2029,"2/47 WATTLE VALLEY ROAD, CANTERBURY",-37.824978,145.083728,2.0,1.0,1,$380_pw,Rental_residential,November 2007,3126,2007,11,CANTERBURY,380,Other
2067,"2/10 HIGHFIELD ROAD, CANTERBURY",-37.826013,145.08667,3.0,1.0,2,$320_pw,Available Now,August 2007,3126,2007,8,CANTERBURY,320,Other
2190,"56 PARLINGTON STREET, CANTERBURY",-37.81674,145.062354,3.0,1.0,2,$470_pw,House,August 2007,3126,2007,8,CANTERBURY,470,House
2242,"1/147 PROSPECT HILL ROAD, CANTERBURY",-37.82987976,145.07504272,2.0,1.0,1,$360_pw,none,July 2007,3126,2007,7,CANTERBURY,360,Other
2243,"1/147 PROSPECT HILL ROAD, CANTERBURY",-37.82987976,145.07504272,2.0,1.0,1,$360_pw,none,February 2007,3126,2007,2,CANTERBURY,360,Other
2315,"1/28 MILTON STREET, CANTERBURY",-37.827464,145.077248,2.0,1.0,1,$430,none,December 2007,3126,2007,12,CANTERBURY,430,Other
2316,"1/28 MILTON STREET, CANTERBURY",-37.827464,145.077248,2.0,1.0,1,$450,none,November 2007,3126,2007,11,CANTERBURY,450,Other
2813,"52 CAPE SCHANCK ROAD, CAPE SCHANCK",-38.463505,144.900984,3.0,1.0,2,$230_pw,none,May 2007,3939,2007,5,SCHANCK,230,Other
3020,"39 SURFERS DRIVE, CAPE WOOLAMAI",-38.528603,145.331123,3.0,1.0,1,$1150_pw,none,October 2007,3925,2007,10,WOOLAMAI,1150,Other
3026,"27 KENDALL AVENUE, CAPE WOOLAMAI",-38.527479,145.332007,4.0,2.0,0,$1100,House,October 2007,3925,2007,10,WOOLAMAI,1100,House
3887,"5 MADDEN CLOSE, CARDIGAN VILLAGE",-37.512711,143.707762,4.0,2.0,2,$235_pw,none,December 2007,3352,2007,12,VILLAGE,235,Other
3914,"4 MADDEN CLOSE, CARDIGAN",-37.513019,143.70835,4.0,3.0,2,$320_pw,none,October 2007,3352,2007,10,CARDIGAN,320,Other
3984,"1 MONTANA DRIVE, CARDROSS",-34.2884222,142.1445476,1.0,1.0,0,$100_pw,House,July 2007,3496,2007,7,CARDROSS,100,House
4235,"521 NICHOLSON STREET, CARLTON NORTH",-37.787286,144.976534,2.0,1.0,0,$355_pw,none,July 2007,3054,2007,7,NORTH,355,Other
4292,"381 NICHOLSON STREET, CARLTON NORTH",-37.791041,144.975818,3.0,1.0,0,$310_pw,House,May 2007,3054,2007,5,NORTH,310,House
4328,"792 LYGON STREET, CARLTON NORTH",-37.787624,144.969438,3.0,1.0,0,$350,Rental_residential,October 2007,3054,2007,10,NORTH,350,Other
4361,"50 WILSON STREET, CARLTON NORTH",-37.78385,144.96693,2.0,1.0,0,$380_-_$1651_pw,House,October 2007,3054,2007,10,NORTH,1651,House
4362,"50 WILSON STREET, CARLTON NORTH",-37.78385,144.96693,2.0,1.0,0,$380,House,October 2007,3054,2007,10,NORTH,380,House
4408,"706 DRUMMOND STREET, CARLTON NORTH",-37.78827,144.97084,2.0,1.0,0,$450_pw,House,November 2007,3054,2007,11,NORTH,450,House
4409,"706 DRUMMOND STREET, CARLTON NORTH",-37.78827,144.97084,2.0,1.0,0,$475_pw,House,November 2007,3054,2007,11,NORTH,475,House
4410,"706 DRUMMOND STREET, CARLTON NORTH",-37.78827,144.97084,2.0,1.0,0,$500,House,October 2007,3054,2007,10,NORTH,500,House
4426,"587 RATHDOWNE STREET, CARLTON NORTH",-37.79144,144.971265,2.0,2.0,2,$500,Rental_residential,January 2007,3054,2007,1,NORTH,500,Other
4439,"74 MCILWRAITH STREET, CARLTON NORTH",-37.783418,144.968566,3.0,1.0,1,$430_pw,Rental_residential,June 2007,3054,2007,6,NORTH,430,Other
4440,"74 MCILWRAITH STREET, CARLTON NORTH",-37.783418,144.968566,3.0,1.0,1,$430,Rental_residential,May 2007,3054,2007,5,NORTH,430,Other
4451,"560 CANNING STREET, CARLTON NORTH",-37.783715,144.975544,2.0,1.0,0,$400_pw,House,April 2007,3054,2007,4,NORTH,400,House
4530,"32 O'GRADY STREET, CARLTON NORTH",-37.790524,144.972889,2.0,1.0,0,$330_pw,House,March 2007,3054,2007,3,NORTH,330,House
4597,"339 NICHOLSON STREET, CARLTON NORTH",-37.79211,144.975607,2.0,1.0,0,$370_pw,none,July 2007,3054,2007,7,NORTH,370,Other
4598,"339 NICHOLSON STREET, CARLTON NORTH",-37.79211,144.975607,2.0,1.0,0,$360_pw,none,June 2007,3054,2007,6,NORTH,360,Other
4633,"3/823 RATHDOWNE STREET, CARLTON NORTH",-37.785168,144.972451,2.0,1.0,1,$250_pw,Rental_residential,February 2007,3054,2007,2,NORTH,250,Other
4674,"93 FENWICK STREET, CARLTON NORTH",-37.787868,144.973111,2.0,1.0,1,$450_pw,none,June 2007,3054,2007,6,NORTH,450,Other
4808,"14/912 DRUMMOND STREET, CARLTON NORTH",-37.78289413,144.97172546,1.0,1.0,1,$185,Rental_residential,January 2007,3054,2007,1,NORTH,185,Other
4898,"8/1072 LYGON STREET, CARLTON NORTH",-37.780543,144.970416,2.0,1.0,1,$330_pw,none,February 2007,3054,2007,2,NORTH,330,Other
4960,"721 DRUMMOND STREET, CARLTON NORTH",-37.787874,144.970374,2.0,1.0,1,$420,House,September 2007,3054,2007,9,NORTH,420,House
4969,"3/1072 LYGON STREET, CARLTON NORTH",-37.780528,144.970591,2.0,1.0,1,$390,Rental_residential,July 2007,3054,2007,7,NORTH,390,Other
4997,"544 STATION STREET, CARLTON NORTH",-37.783708,144.976506,2.0,1.0,1,$450_pw,House,July 2007,3054,2007,7,NORTH,450,House
5185,"44 PIGDON STREET, CARLTON NORTH",-37.782322,144.97609,2.0,1.0,0,$410_pw,Rental_residential,October 2007,3054,2007,10,NORTH,410,Other
5198,"101 NEWRY STREET, CARLTON NORTH",-37.790035,144.972336,2.0,1.0,1,$360_pw,House,April 2007,3054,2007,4,NORTH,360,House
5267,"11/1011 DRUMMOND STREET, CARLTON NORTH",-37.780649,144.971548,1.0,1.0,1,$225_pw,none,November 2007,3054,2007,11,NORTH,225,Other
5368,"163 LEE STREET, CARLTON NORTH",-37.791121,144.969479,2.0,1.0,0,$410,Rental_residential,December 2007,3054,2007,12,NORTH,410,Other
5369,"163 LEE STREET, CARLTON NORTH",-37.791121,144.969479,2.0,1.0,0,$430_pw,Rental_residential,December 2007,3054,2007,12,NORTH,430,Other
5426,"2/1070 LYGON STREET, CARLTON NORTH",-37.780954,144.970528,2.0,1.0,1,$350_p.w,none,September 2007,3054,2007,9,NORTH,350,Other
5511,"2/47 KEELEY LANE, CARLTON NORTH",-37.779977,144.969517,2.0,1.0,1,$465_pw,none,December 2007,3054,2007,12,NORTH,465,Other
5514,"1/999 RATHDOWNE STREET, CARLTON NORTH",-37.780663,144.973062,1.0,1.0,1,$250_pw,none,August 2007,3054,2007,8,NORTH,250,Other
5521,"15/1066 LYGON STREET, CARLTON NORTH",-37.780954,144.970528,3.0,2.0,2,$380_pw,none,April 2007,3054,2007,4,NORTH,380,Other
5553,"173 FENWICK STREET, CARLTON NORTH",-37.787526,144.97002,3.0,1.0,0,$450_pw,House,April 2007,3054,2007,4,NORTH,450,House
5554,"173 FENWICK STREET, CARLTON NORTH",-37.787526,144.97002,3.0,1.0,0,$450,House,March 2007,3054,2007,3,NORTH,450,House
5576,"530 RATHDOWNE STREET, CARLTON NORTH",-37.784962,144.972906,2.0,1.0,1,$360_pw,House,October 2007,3054,2007,10,NORTH,360,House
5602,"417 STATION STREET, CARLTON NORTH",-37.786811,144.975593,2.0,1.0,0,$420_pw,House,November 2007,3054,2007,11,NORTH,420,House
5603,"417 STATION STREET, CARLTON NORTH",-37.786811,144.975593,2.0,1.0,0,$420,House,October 2007,3054,2007,10,NORTH,420,House
5628,"10/1023 RATHDOWNE STREET, CARLTON NORTH",-37.780663,144.973062,2.0,1.0,1,$295_pw,none,May 2007,3054,2007,5,NORTH,295,Other
5629,"10/1023 RATHDOWNE STREET, CARLTON NORTH",-37.780663,144.973062,2.0,1.0,1,$295,none,April 2007,3054,2007,4,NORTH,295,Other
5650,"626 STATION STREET, CARLTON NORTH",-37.781711,144.976826,3.0,1.0,0,$400_pw,House,February 2007,3054,2007,2,NORTH,400,House
5663,"314 STATION STREET, CARLTON NORTH",-37.789541,144.97554,3.0,1.0,1,$380_pw,Available Now,February 2007,3054,2007,2,NORTH,380,Other
5679,"12/26 GARTON STREET, CARLTON NORTH",-37.784329,144.963897,1.0,1.0,1,$240_pw,none,June 2007,3054,2007,6,NORTH,240,Other
5680,"12/26 GARTON STREET, CARLTON NORTH",-37.784329,144.963897,1.0,1.0,1,$210_pw,none,April 2007,3054,2007,4,NORTH,210,Other
5880,"115/101 GRATTAN STREET, CARLTON",-37.800879,144.966225,2.0,1.0,1,$340_pw,none,October 2007,3053,2007,10,CARLTON,340,Other
5882,"64 FARADAY STREET, CARLTON",-37.798998,144.972137,2.0,1.0,0,$350,none,November 2007,3053,2007,11,CARLTON,350,Other
5913,"23/25 BARKLY STREET, CARLTON",-37.79850006,144.97451782,2.0,1.0,1,$300_pw,none,July 2007,3053,2007,7,CARLTON,300,Other
5999,"211/255 CARDIGAN STREET, CARLTON",-37.800663,144.965286,1.0,1.0,0,$270,Rental_residential,January 2007,3053,2007,1,CARLTON,270,Other
6028,"285 RATHDOWNE STREET, CARLTON",-37.800048,144.969789,3.0,1.0,2,$420,Townhouse,June 2007,3053,2007,6,CARLTON,420,House
