,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
991,"600 KONAGADERRA ROAD, CLARKEFIELD",-37.515177,144.783865,3.0,1.0,0,$390,House,December 2016,3430,2016,12,CLARKEFIELD,390,House
1000,"160 FENTON HILL ROAD, CLARKEFIELD",-37.4935034,144.8108406,3.0,1.0,3,$450_per_week,House,September 2016,3430,2016,9,CLARKEFIELD,450,House
1006,"291 BOGGY GATE ROAD, CLARKEFIELD",-37.478953,144.789645,4.0,1.0,0,$600_Weekly,House,April 2016,3430,2016,4,CLARKEFIELD,600,House
1008,"291 BOGGY GATE RD, CLARKEFIELD",-37.478953,144.789645,4.0,1.0,0,$600_Weekly,House,April 2016,3430,2016,4,CLARKEFIELD,600,House
1009,"1556 &QUOTGROOMS COTTAGE&QUOT LANCEFIELD ROAD, CLARKEFIELD",-37.4893522,144.7564024,2.0,1.0,2,$270_per_week,House,October 2016,3430,2016,10,CLARKEFIELD,270,House
1010,"554 HEATHS LANE, CLARKEFIELD",-37.460714,144.804313,3.0,1.0,2,$300_pw,House,August 2016,3430,2016,8,CLARKEFIELD,300,House
1044,"28 EVELYN STREET, CLAYTON NORTH",-37.919915,145.131416,3.0,1.0,0,$360_p.w.,House,September 2016,3168,2016,9,NORTH,360,House
1050,"4/126 WELLINGTON ROAD, CLAYTON NORTH",-37.9211962,145.1320653,2.0,1.0,1,$299_p.w.,House,November 2016,3168,2016,11,NORTH,299,House
1051,"3/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,4.0,3.0,0,$680_per_week,none,October 2016,3168,2016,10,NORTH,680,Other
1052,"1/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3.0,3.0,0,$640_per_week,none,October 2016,3168,2016,10,NORTH,640,Other
1053,"2/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3.0,3.0,0,$640_per_week,none,October 2016,3168,2016,10,NORTH,640,Other
1055,"7 MURDO ROAD, CLAYTON NORTH",-37.917569,145.14094,3.0,1.0,0,$450_per_week,none,September 2016,3168,2016,9,NORTH,450,Other
1057,"UNIT 3/22 WRIGHT STREET, CLAYTON NORTH",-37.92221,145.124686,2.0,1.0,1,$330_Weekly,none,April 2016,3168,2016,4,NORTH,330,Other
1058,"42 KOONAWARRA ROAD, CLAYTON NORTH",-37.910193,145.125105,3.0,1.0,1,$470_Weekly,House,February 2016,3168,2016,2,NORTH,470,House
1096,"1/19 BURNS AVENUE, CLAYTON SOUTH",-37.936444,145.134354,2.0,1.0,1,$300_Week,none,September 2016,3169,2016,9,SOUTH,300,Other
1126,"3 JORDAN ST, CLAYTON SOUTH",-37.930814,145.116963,3.0,2.0,2,$370_Weekly,none,December 2016,3169,2016,12,SOUTH,370,Other
1136,"1/31 SPRINGS ROAD, CLAYTON SOUTH",-37.930285,145.109556,2.0,1.0,1,$340_per_week,none,August 2016,3169,2016,8,SOUTH,340,Other
1244,"3 GLENN COURT, CLAYTON SOUTH",-37.955304,145.136471,3.0,1.0,2,$399,House,November 2016,3169,2016,11,SOUTH,399,House
1254,"B218/60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9393196,145.1384859,2.0,2.0,1,$370_per_week,none,February 2016,3169,2016,2,SOUTH,370,Other
1260,"2/33 BROWNING AVENUE, CLAYTON SOUTH",-37.9389684,145.1327188,3.0,1.0,1,$340_Weekly,none,November 2016,3169,2016,11,SOUTH,340,Other
1265,"3 GLENN CT, CLAYTON SOUTH",-37.955304,145.136471,3.0,1.0,0,$399,House,November 2016,3169,2016,11,SOUTH,399,House
1297,"8/31-33 FIRST STREET, CLAYTON SOUTH",-37.933051,145.134866,2.0,1.0,1,$290,none,November 2016,3169,2016,11,SOUTH,290,Other
1340,"37 MONASH CRESCENT, CLAYTON SOUTH",-37.944059,145.133323,3.0,1.0,2,$450_Weekly,House,April 2016,3169,2016,4,SOUTH,450,House
1483,"16 MIRANDA CLOSE, CLAYTON SOUTH",-37.946334,145.135753,3.0,1.0,3,$350_Weekly,House,March 2016,3169,2016,3,SOUTH,350,House
1574,"30C OAKES AVENUE, CLAYTON SOUTH",-37.935829,145.131729,3.0,2.0,1,$450_per_week,Townhouse,July 2016,3169,2016,7,SOUTH,450,House
1720,"2/55 MAIN ROAD, CLAYTON SOUTH",-37.937472,145.12717,3.0,2.0,2,$440,Unit,December 2016,3169,2016,12,SOUTH,440,Apartment
1748,"UNIT 1/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2.0,1.0,1,$330_Weekly,Unit,January 2016,3169,2016,1,SOUTH,330,Apartment
1759,"UNIT 1/21 MERLYN AVENUE, CLAYTON SOUTH",-37.935608,145.117216,2.0,1.0,1,$290_Weekly,Unit,October 2016,3169,2016,10,SOUTH,290,Apartment
1832,"2/24 MYRIONG STREET, CLAYTON",-37.915892,145.125518,4.0,3.0,2,$560_per_week,Townhouse,February 2016,3168,2016,2,CLAYTON,560,House
1856,"5/42 EVELYN STREET, CLAYTON",-37.921181,145.131503,3.0,2.0,2,$430_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,430,House
1896,"8/10-12 SEASCAPE STREET, CLAYTON",-37.9171566,145.1290743,3.0,1.0,2,$485_per_week,Townhouse,July 2016,3168,2016,7,CLAYTON,485,House
1928,"4/1452 NORTH ROAD, CLAYTON",-37.914125,145.1205265,2.0,1.0,1,$310_pw,Rental_residential,July 2016,3168,2016,7,CLAYTON,310,Other
1968,"1/37 MARGARET STREET, CLAYTON",-37.916812,145.115443,4.0,3.0,2,$630,Townhouse,November 2016,3168,2016,11,CLAYTON,630,House
2024,"APARTMENT 10/4 MANATUNGA STREET, CLAYTON",-37.916239,145.125979,2.0,1.0,1,$310_Weekly,Unit,June 2016,3168,2016,6,CLAYTON,310,Apartment
2041,"UNIT 2/91 MORIAH STREET, CLAYTON",-37.9251699,145.1296013,4.0,2.0,3,$600_Weekly,Unit,November 2016,3168,2016,11,CLAYTON,600,Apartment
2082,"33 ALICE STREET, CLAYTON",-37.917622,145.115287,4.0,2.0,1,$420_Weekly,House,July 2016,3168,2016,7,CLAYTON,420,House
2093,"UNIT 1/47 JAGUAR DRIVE, CLAYTON",-37.926876,145.131638,3.0,1.0,2,$400_Weekly,Unit,November 2016,3168,2016,11,CLAYTON,400,Apartment
2094,"UNIT 1/47 JAGUAR DRIVE, CLAYTON",-37.926876,145.131638,3.0,1.0,2,$410_Weekly,Unit,October 2016,3168,2016,10,CLAYTON,410,Apartment
2095,"UNIT 1/47 JAGUAR DRIVE, CLAYTON",-37.926876,145.131638,3.0,1.0,2,$395_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,395,Apartment
2139,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$400_Weekly,Unit,October 2016,3168,2016,10,CLAYTON,400,Apartment
2140,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$400_Weekly,Unit,September 2016,3168,2016,9,CLAYTON,400,Apartment
2165,"UNIT 1/450 HAUGHTON ROAD, CLAYTON",-37.928723,145.125148,2.0,1.0,2,$390_Weekly,Unit,April 2016,3168,2016,4,CLAYTON,390,Apartment
2181,"1/31 GLENBROOK AVENUE, CLAYTON",-37.909275,145.123752,3.0,1.0,2,$350_pw,House,July 2016,3168,2016,7,CLAYTON,350,House
2196,"UNIT 4/81 EVA STREET, CLAYTON",-37.926655,145.11265,2.0,1.0,1,$360_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,360,Apartment
2205,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$330_Weekly,Unit,June 2016,3168,2016,6,CLAYTON,330,Apartment
2312,"10 SHADY MEWS, CLAYTON",-37.922472,145.127818,3.0,1.0,1,$410_per_week,Townhouse,August 2016,3168,2016,8,CLAYTON,410,House
2325,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$515_p.w.,Townhouse,June 2016,3168,2016,6,CLAYTON,515,House
2326,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$540_p.w.,Townhouse,May 2016,3168,2016,5,CLAYTON,540,House
2327,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_p.w.,Townhouse,May 2016,3168,2016,5,CLAYTON,560,House
2328,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,560,House
2336,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,September 2016,3168,2016,9,CLAYTON,245,Apartment
2337,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,February 2016,3168,2016,2,CLAYTON,245,Apartment
2338,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,January 2016,3168,2016,1,CLAYTON,245,Apartment
2352,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_p.w.,Unit,July 2016,3168,2016,7,CLAYTON,420,Apartment
2353,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_p.w.,Unit,June 2016,3168,2016,6,CLAYTON,420,Apartment
2401,"1/6 ATLANTIC STREET, CLAYTON",-37.918015,145.128456,1.0,1.0,1,$185,House,June 2016,3168,2016,6,CLAYTON,185,House
2402,"1/6 ATLANTIC STREET, CLAYTON",-37.918015,145.128456,1.0,1.0,1,$185,House,March 2016,3168,2016,3,CLAYTON,185,House
2445,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3.0,1.0,1,$380_Weekly,House,November 2016,3168,2016,11,CLAYTON,380,House
2477,"UNIT 4/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$300_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,300,Apartment
2508,"APARTMENT 7/78-80 WELLINGTON ROAD, CLAYTON",-37.916524,145.138223,2.0,1.0,1,$310_Weekly,Unit,December 2016,3168,2016,12,CLAYTON,310,Apartment
2537,"UNIT 3/191 CARINISH ROAD, CLAYTON",-37.926996,145.1247,2.0,1.0,2,$370_Weekly,Unit,October 2016,3168,2016,10,CLAYTON,370,Apartment
2570,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$350_Weekly,Unit,November 2016,3168,2016,11,CLAYTON,350,Apartment
2571,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$340_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,340,Apartment
2605,"3/36 DENNIS STREET, CLAYTON",-37.918364,145.138747,4.0,3.0,2,$680_per_week,Townhouse,November 2016,3168,2016,11,CLAYTON,680,House
2669,"UNIT 4/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$390_Weekly,Unit,March 2016,3168,2016,3,CLAYTON,390,Apartment
2726,"2/5 FLORENCE AVENUE, CLAYTON",-37.906174,145.126774,1.0,1.0,8,$300_pw,Studio,February 2016,3168,2016,2,CLAYTON,300,Apartment
2738,"4 ROBINSON STREET, CLAYTON",-37.920006,145.111493,3.0,1.0,1,$400,House,August 2016,3168,2016,8,CLAYTON,400,House
2749,"4 ROBINSON ST, CLAYTON",-37.919868,145.11152,3.0,1.0,1,$400_Weekly,House,August 2016,3168,2016,8,CLAYTON,400,House
2779,"6/10 HILLTOP AVENUE, CLAYTON",-37.905826,145.127234,2.0,1.0,1,$335_per_week,none,May 2016,3168,2016,5,CLAYTON,335,Other
2788,"3 / 66 KIONGA STREET, CLAYTON",-37.9279178,145.1305868,3.0,2.0,2,$450_Weekly,Townhouse,July 2016,3168,2016,7,CLAYTON,450,House
2856,"2 / 1452-1454 NORTH ROAD, CLAYTON",-37.914125,145.1205265,2.0,1.0,1,$350_pw,none,October 2016,3168,2016,10,CLAYTON,350,Other
2871,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$245,none,May 2016,3168,2016,5,CLAYTON,245,Other
2884,"13/9-11 BROWNS ROAD, CLAYTON",-37.918418,145.127927,2.0,1.0,1,$280_p.w.,House,July 2016,3168,2016,7,CLAYTON,280,House
2901,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$380_Weekly,Rental_residential,September 2016,3168,2016,9,CLAYTON,380,Other
2915,"198 CLAYTON ROAD, CLAYTON",-37.917008,145.121634,4.0,1.0,0,$500_per_week,none,June 2016,3168,2016,6,CLAYTON,500,Other
2950,"42 STOCKDALE AVENUE, CLAYTON",-37.910502,145.126035,4.0,2.0,1,$395_per_week,House,May 2016,3168,2016,5,CLAYTON,395,House
2972,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,November 2016,3168,2016,11,CLAYTON,360,Other
2973,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,October 2016,3168,2016,10,CLAYTON,360,Other
2974,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,September 2016,3168,2016,9,CLAYTON,360,Other
2992,"4 / 63 CARINISH ROAD, CLAYTON",-37.920334,145.115395,2.0,1.0,1,$350_per_week,Unit,February 2016,3168,2016,2,CLAYTON,350,Apartment
3007,"1/31 GLENBROOK AVE, CLAYTON",-37.909189,145.123384,3.0,1.0,2,$350_per_week,House,September 2016,3168,2016,9,CLAYTON,350,House
3020,"10/10 ARNOTT STREET, CLAYTON",-37.9169379,145.1348441,2.0,1.0,1,$340_pw,Rental_residential,February 2016,3168,2016,2,CLAYTON,340,Other
3053,"2B HOURIGAN AVENUE, CLAYTON",-37.917265,145.121913,3.0,2.0,2,$460_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,460,House
3082,"2/6 ATLANTIC STREET, CLAYTON",-37.918259,145.128437,1.0,1.0,0,$190,Townhouse,December 2016,3168,2016,12,CLAYTON,190,House
3083,"2/6 ATLANTIC STREET, CLAYTON",-37.918259,145.128437,1.0,1.0,0,$185,Townhouse,May 2016,3168,2016,5,CLAYTON,185,House
3259,"2 / 31 PANORAMA STREET, CLAYTON",-37.92093658,145.1292572,3.0,2.0,2,$500_Weekly,Townhouse,December 2016,3168,2016,12,CLAYTON,500,House
3270,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$400_Weekly,House,January 2016,3168,2016,1,CLAYTON,400,House
3349,"3/48-50 MANTON ROAD, CLAYTON",-37.915109,145.114495,2.0,2.0,1,$650,Townhouse,June 2016,3168,2016,6,CLAYTON,650,House
3416,"9 PRINCE CHARLES STREET, CLAYTON",-37.921871,145.114627,3.0,1.0,2,$399_Weekly,House,December 2016,3168,2016,12,CLAYTON,399,House
3677,"2/1 ROSE STREET, CLAYTON",-37.922359,145.122301,2.0,1.0,2,$410_per_week,Townhouse,June 2016,3168,2016,6,CLAYTON,410,House
3686,"2 BRUSHBOX COURT, CLAYTON",-37.925488,145.119662,3.0,1.0,2,$420_Weekly,Townhouse,October 2016,3168,2016,10,CLAYTON,420,House
3785,"16 THOMAS STREET, CLAYTON",-37.927189,145.120776,3.0,1.0,4,$390_pw,House,January 2016,3168,2016,1,CLAYTON,390,House
3838,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$550_p.w.,Townhouse,December 2016,3168,2016,12,CLAYTON,550,House
3872,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$450_per_week,Available Now,March 2016,3168,2016,3,CLAYTON,450,Other
3873,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$470,Available Now,March 2016,3168,2016,3,CLAYTON,470,Other
3900,"1/65 VIEW STREET, CLAYTON",-37.926751,145.108946,4.0,2.0,2,$540_p.w.,House,January 2016,3168,2016,1,CLAYTON,540,House
3941,"6 VICTOR ROAD, CLEMATIS",-37.929987,145.420214,2.0,1.0,1,$310_pw,none,September 2016,3782,2016,9,CLEMATIS,310,Other
3949,"278 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.928421,145.421523,4.0,2.0,2,$400_per_week,House,November 2016,3782,2016,11,CLEMATIS,400,House
3955,"300 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.9293057,145.4253473,3.0,1.0,1,$400_per_week,House,May 2016,3782,2016,5,CLEMATIS,400,House
3956,"13 PARADISE AVENUE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$320_per_week,House,May 2016,3782,2016,5,CLEMATIS,320,House
3957,"13 PARADISE AVENUE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$320_per_week,House,April 2016,3782,2016,4,CLEMATIS,320,House
3985,"260A BELLBIRD ROAD, CLIFTON CREEK",-37.721096,147.703205,3.0,1.0,0,$260_Weekly,House,February 2016,3875,2016,2,CREEK,260,House
4025,"3 YAMBLA STREET, CLIFTON HILL",-37.792673,145.000644,3.0,2.0,0,$695_per_week,House,August 2016,3068,2016,8,HILL,695,House
4026,"3 YAMBLA STREET, CLIFTON HILL",-37.792673,145.000644,3.0,2.0,0,$730_per_week,House,July 2016,3068,2016,7,HILL,730,House
4037,"17 MYRTLE STREET, CLIFTON HILL",-37.7917829,144.9969505,2.0,1.0,2,$690_Week,House,November 2016,3068,2016,11,HILL,690,House
4071,"12/82 ROSENEATH STREET, CLIFTON HILL",-37.793089,144.99717,3.0,2.0,1,$710_Week,none,February 2016,3068,2016,2,HILL,710,Other
4076,"25 HEIDELBERG ROAD, CLIFTON HILL",-37.787143,144.996092,4.0,2.0,1,$850_per_week,House,October 2016,3068,2016,10,HILL,850,House
