,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
4610,"2 CAIRN GROVE, GLEN WAVERLEY",-37.87383,145.184526,4.0,2.0,2,$440_pw,House,May 2009,3150,2009,5,WAVERLEY,440,House
4805,"1/7 KALONGA COURT, GLEN WAVERLEY",-37.893094,145.164516,3.0,1.0,2,$345,House,December 2009,3150,2009,12,WAVERLEY,345,House
4851,"20 CLIFFORD STREET, GLEN WAVERLEY",-37.878054,145.169221,3.0,2.0,1,$420_-_$460,House,February 2009,3150,2009,2,WAVERLEY,460,House
4852,"20 CLIFFORD STREET, GLEN WAVERLEY",-37.878054,145.169221,3.0,2.0,1,$420_-_$460,House,January 2009,3150,2009,1,WAVERLEY,460,House
4853,"20 CLIFFORD STREET, GLEN WAVERLEY",-37.878054,145.169221,3.0,2.0,1,$420_per_week,House,January 2009,3150,2009,1,WAVERLEY,420,House
5077,"1 HAMMENCE STREET, GLEN WAVERLEY",-37.871997,145.169335,2.0,1.0,1,$295_pw,House,May 2009,3150,2009,5,WAVERLEY,295,House
5157,"4 LARPENT STREET, GLEN WAVERLEY",-37.870663,145.168586,5.0,2.0,2,$390_pw,House,December 2009,3150,2009,12,WAVERLEY,390,House
5158,"4 LARPENT STREET, GLEN WAVERLEY",-37.870663,145.168586,5.0,2.0,2,$380_pw,House,December 2009,3150,2009,12,WAVERLEY,380,House
5198,"19 RANFURLIE DRIVE, GLEN WAVERLEY",-37.894353,145.166099,3.0,1.0,1,$320_per_week,House,July 2009,3150,2009,7,WAVERLEY,320,House
5239,"1/12 OWENS AVENUE, GLEN WAVERLEY",-37.890226,145.159743,4.0,2.0,1,$385_Weekly,House,July 2009,3150,2009,7,WAVERLEY,385,House
5347,"20 PARSONS AVENUE, GLEN WAVERLEY",-37.867849,145.178887,4.0,2.0,1,$390_pw,House,October 2009,3150,2009,10,WAVERLEY,390,House
5403,"37 MAYLANDS CRESCENT, GLEN WAVERLEY",-37.903696,145.172885,3.0,1.0,1,$350_pw,House,October 2009,3150,2009,10,WAVERLEY,350,House
5431,"5 WILLOW AVENUE, GLEN WAVERLEY",-37.864924,145.154825,3.0,1.0,2,$355,House,December 2009,3150,2009,12,WAVERLEY,355,House
5432,"5 WILLOW AVENUE, GLEN WAVERLEY",-37.864924,145.154825,3.0,1.0,2,$365_per_week,House,June 2009,3150,2009,6,WAVERLEY,365,House
5433,"5 WILLOW AVENUE, GLEN WAVERLEY",-37.864924,145.154825,3.0,1.0,2,$355,House,June 2009,3150,2009,6,WAVERLEY,355,House
5448,"22 RALTON AVENUE, GLEN WAVERLEY",-37.887897,145.17107,4.0,1.0,2,$380,House,June 2009,3150,2009,6,WAVERLEY,380,House
5551,"12 CYPRESS AVENUE, GLEN WAVERLEY",-37.862985,145.151872,3.0,2.0,1,$385,House,November 2009,3150,2009,11,WAVERLEY,385,House
5552,"12 CYPRESS AVENUE, GLEN WAVERLEY",-37.862985,145.151872,3.0,2.0,1,$375,House,November 2009,3150,2009,11,WAVERLEY,375,House
5553,"12 CYPRESS AVENUE, GLEN WAVERLEY",-37.862985,145.151872,3.0,2.0,1,$400,House,October 2009,3150,2009,10,WAVERLEY,400,House
5554,"12 CYPRESS AVENUE, GLEN WAVERLEY",-37.862985,145.151872,3.0,2.0,1,$400,House,September 2009,3150,2009,9,WAVERLEY,400,House
5555,"12 CYPRESS AVENUE, GLEN WAVERLEY",-37.862985,145.151872,3.0,2.0,1,$400,House,January 2009,3150,2009,1,WAVERLEY,400,House
5569,"3/108 BOGONG AVENUE, GLEN WAVERLEY",-37.886912,145.155904,3.0,2.0,1,$400_pw,Townhouse,June 2009,3150,2009,6,WAVERLEY,400,House
5770,"14 COOLABAH AVENUE, GLEN WAVERLEY",-37.900975,145.156734,3.0,1.0,2,$350_pw,House,June 2009,3150,2009,6,WAVERLEY,350,House
6141,"3 VINE COURT, GLEN WAVERLEY",-37.883298,145.182509,3.0,2.0,4,$460,Rental_residential,August 2009,3150,2009,8,WAVERLEY,460,Other
6183,"4 CRESTMONT DRIVE, GLEN WAVERLEY",-37.881875,145.179121,4.0,2.0,2,$515_per_week,none,September 2009,3150,2009,9,WAVERLEY,515,Other
6252,"2/18 TULLOCH GROVE, GLEN WAVERLEY",-37.898733,145.150729,3.0,2.0,2,$420,none,February 2009,3150,2009,2,WAVERLEY,420,Other
6253,"2/18 TULLOCH GROVE, GLEN WAVERLEY",-37.898733,145.150729,3.0,2.0,2,$420_per_week,none,January 2009,3150,2009,1,WAVERLEY,420,Other
9,"27 HILL STREET, BENDIGO",-36.747744,144.266482,3.0,1.0,3,$280_per_week,House,October 2009,3550,2009,10,BENDIGO,280,House
10,"27 HILL STREET, BENDIGO",-36.747744,144.266482,3.0,1.0,3,$280_per_week,House,September 2009,3550,2009,9,BENDIGO,280,House
133,"47 SOMERVILLE STREET, BENDIGO",-36.774983,144.290135,3.0,2.0,3,$240_pw,House,July 2009,3550,2009,7,BENDIGO,240,House
296,"123 TAMBET STREET, BENTLEIGH EAST",-37.908844,145.072481,3.0,1.0,1,$350_per_week,none,May 2009,3165,2009,5,EAST,350,Other
307,"6 ST IVES ROAD, BENTLEIGH EAST",-37.916352,145.053914,2.0,1.0,3,$340_pw,none,November 2009,3165,2009,11,EAST,340,Other
520,"2/41 EAST BOUNDARY ROAD, BENTLEIGH EAST",-37.931576,145.056226,3.0,1.0,1,$340_pw,none,October 2009,3165,2009,10,EAST,340,Other
521,"2/41 EAST BOUNDARY ROAD, BENTLEIGH EAST",-37.931576,145.056226,3.0,1.0,1,$380_pw,none,July 2009,3165,2009,7,EAST,380,Other
901,"14 ROWLAND STREET, BENTLEIGH EAST",-37.934546,145.059897,2.0,1.0,1,$320_pw,none,April 2009,3165,2009,4,EAST,320,Other
1016,"10 LARMAN STREET, BENTLEIGH EAST",-37.920154,145.061549,4.0,2.0,6,$490_pw,House,October 2009,3165,2009,10,EAST,490,House
1118,"18 LILAC STREET, BENTLEIGH EAST",-37.917745,145.057551,4.0,3.0,2,$330_pw,Available Now,November 2009,3165,2009,11,EAST,330,Other
1119,"18 LILAC STREET, BENTLEIGH EAST",-37.917745,145.057551,4.0,3.0,2,$330_pw,Available Now,June 2009,3165,2009,6,EAST,330,Other
1323,"1/16 BESSIE STREET, BENTLEIGH EAST",-37.92569351,145.08106995,3.0,2.0,1,$450_pw,Rental_residential,October 2009,3165,2009,10,EAST,450,Other
1372,"35 NORVILLE STREET, BENTLEIGH EAST",-37.931053,145.067236,4.0,2.0,1,$400_pw,House,June 2009,3165,2009,6,EAST,400,House
1400,"32 MARLBOROUGH STREET, BENTLEIGH EAST",-37.915745,145.067398,2.0,1.0,2,$295_pw,House,June 2009,3165,2009,6,EAST,295,House
1401,"32 MARLBOROUGH STREET, BENTLEIGH EAST",-37.915745,145.067398,2.0,1.0,2,$295_pw,House,May 2009,3165,2009,5,EAST,295,House
1513,"2/129 BREWER ROAD, BENTLEIGH",-37.92228,145.039719,3.0,1.0,1,$360_pw,none,October 2009,3204,2009,10,BENTLEIGH,360,Other
1578,"4 / 8 DULCIE GROVE, BENTLEIGH",-37.933316,145.045502,2.0,1.0,1,$285_pw,none,October 2009,3204,2009,10,BENTLEIGH,285,Other
1643,"8 / 12 CUSHING AVENUE, BENTLEIGH",-37.918002,145.045304,2.0,1.0,1,$260_Weekly,none,February 2009,3204,2009,2,BENTLEIGH,260,Other
1727,"23 HUTCHINSON STREET, BENTLEIGH",-37.923857,145.04838,3.0,1.0,1,$390_pw,House,December 2009,3204,2009,12,BENTLEIGH,390,House
2018,"10/2-4 FAULKNER STREET, BENTLEIGH",-37.932558,145.037865,3.0,2.0,2,$580_pw,none,December 2009,3204,2009,12,BENTLEIGH,580,Other
2019,"10/2-4 FAULKNER STREET, BENTLEIGH",-37.932558,145.037865,3.0,2.0,2,$580_pw,none,November 2009,3204,2009,11,BENTLEIGH,580,Other
2092,"7/114-120 PATTERSON ROAD, BENTLEIGH",-37.925877,145.036126,2.0,1.0,1,$390_pw,none,December 2009,3204,2009,12,BENTLEIGH,390,Other
2093,"7/114-120 PATTERSON ROAD, BENTLEIGH",-37.925877,145.036126,2.0,1.0,1,$400_pw,none,November 2009,3204,2009,11,BENTLEIGH,400,Other
2094,"7/114-120 PATTERSON ROAD, BENTLEIGH",-37.925877,145.036126,2.0,1.0,1,$400_pw,none,September 2009,3204,2009,9,BENTLEIGH,400,Other
2119,"1/8 FAIRBANK ROAD, BENTLEIGH",-37.932422,145.03958,3.0,2.0,1,$345_pw,Townhouse,September 2009,3204,2009,9,BENTLEIGH,345,House
2147,"1/32 BUCKINGHAM AVENUE, BENTLEIGH",-37.917745,145.050419,2.0,1.0,1,$360_pw,Unit,June 2009,3204,2009,6,BENTLEIGH,360,Apartment
2199,"7/9 BENT STREET, BENTLEIGH",-37.916843,145.037706,1.0,1.0,1,$300_pw,none,July 2009,3204,2009,7,BENTLEIGH,300,Other
2338,"4/121 TUCKER ROAD, BENTLEIGH",-37.923866,145.050053,2.0,1.0,1,$300_pw,Rental_residential,August 2009,3204,2009,8,BENTLEIGH,300,Other
2512,"107 PATTERSON ROAD, BENTLEIGH",-37.926399,145.043034,3.0,2.0,2,$695_pw,none,December 2009,3204,2009,12,BENTLEIGH,695,Other
2513,"107 PATTERSON ROAD, BENTLEIGH",-37.926399,145.043034,3.0,2.0,2,$700_pw,none,December 2009,3204,2009,12,BENTLEIGH,700,Other
2561,"8/207 CENTRE ROAD, BENTLEIGH",-37.9168129,145.02645874,2.0,1.0,1,$290_pw,Rental_residential,February 2009,3204,2009,2,BENTLEIGH,290,Other
2667,"1 NORHAM COURT, BERWICK",-38.046962,145.342112,3.0,1.0,2,$255_per_week,House,November 2009,3806,2009,11,BERWICK,255,House
2668,"1 NORHAM COURT, BERWICK",-38.046962,145.342112,3.0,1.0,2,$255_per_week,House,July 2009,3806,2009,7,BERWICK,255,House
2669,"1 NORHAM COURT, BERWICK",-38.046962,145.342112,3.0,1.0,2,$225_per_week,House,July 2009,3806,2009,7,BERWICK,225,House
2733,"45 GRAND ARCH WAY, BERWICK",-38.046131,145.326037,3.0,2.0,2,$340_per_week,House,August 2009,3806,2009,8,BERWICK,340,House
2806,"7 CADELL PLACE, BERWICK",-38.044769,145.327918,4.0,2.0,2,$360_per_week,House,November 2009,3806,2009,11,BERWICK,360,House
2887,"24 CHASE BOULEVARD, BERWICK",-38.059328,145.308308,4.0,2.0,2,$480_per_week,House,November 2009,3806,2009,11,BERWICK,480,House
2888,"24 CHASE BOULEVARD, BERWICK",-38.059328,145.308308,4.0,2.0,2,$480_per_week,House,August 2009,3806,2009,8,BERWICK,480,House
2930,"77 HANCOCK DRIVE, BERWICK",-38.045706,145.328072,3.0,2.0,2,$280_Weekly,House,August 2009,3806,2009,8,BERWICK,280,House
3067,"4 RANEEN PLACE, BERWICK",-38.056764,145.336911,3.0,2.0,1,$290_per_week,House,April 2009,3806,2009,4,BERWICK,290,House
3127,"9 CULMARA COURT, BERWICK",-38.018125,145.320105,3.0,1.0,2,$290_per_week,House,March 2009,3806,2009,3,BERWICK,290,House
3153,"1/12 MARYN CLOSE, BERWICK",-38.026813,145.330931,3.0,1.0,1,$260_per_week,Unit,December 2009,3806,2009,12,BERWICK,260,Apartment
3186,"29 JOHN FISHER DRIVE, BERWICK",-38.04377,145.349307,3.0,2.0,2,$270_per_week,House,February 2009,3806,2009,2,BERWICK,270,House
3221,"61 STREETON WAY, BERWICK",-38.057065,145.355215,4.0,2.0,2,$330_per_week,House,December 2009,3806,2009,12,BERWICK,330,House
3222,"61 STREETON WAY, BERWICK",-38.057065,145.355215,4.0,2.0,2,$310_per_week,House,November 2009,3806,2009,11,BERWICK,310,House
3259,"1/6 ELGIN STREET, BERWICK",-38.033341,145.355196,3.0,2.0,2,$340_per_week,Unit,December 2009,3806,2009,12,BERWICK,340,Apartment
3260,"1/6 ELGIN STREET, BERWICK",-38.033341,145.355196,3.0,2.0,2,$320_per_week,Unit,December 2009,3806,2009,12,BERWICK,320,Apartment
3261,"1/6 ELGIN STREET, BERWICK",-38.033341,145.355196,3.0,2.0,2,$340_per_week,Unit,November 2009,3806,2009,11,BERWICK,340,Apartment
3276,"1/13-15 RESERVE STREET, BERWICK",-38.036541,145.343907,2.0,1.0,1,$210_per_week,Unit,July 2009,3806,2009,7,BERWICK,210,Apartment
3321,"11/10 PARKHILL DRIVE, BERWICK",-38.027325,145.328043,3.0,2.0,1,$270_per_week,House,October 2009,3806,2009,10,BERWICK,270,House
3458,"18 MELZAK WAY, BERWICK",-38.043987,145.336416,3.0,1.0,2,$290_pw,House,August 2009,3806,2009,8,BERWICK,290,House
3522,"9 SPOONBILL STREET, BERWICK",-38.062788,145.332992,4.0,2.0,2,$340_pw,House,October 2009,3806,2009,10,BERWICK,340,House
3523,"9 SPOONBILL STREET, BERWICK",-38.062788,145.332992,4.0,2.0,2,$340_per_week,House,September 2009,3806,2009,9,BERWICK,340,House
3524,"9 SPOONBILL STREET, BERWICK",-38.062788,145.332992,4.0,2.0,2,$340_per_week,House,June 2009,3806,2009,6,BERWICK,340,House
3531,"22 CANBERRA AVENUE, BERWICK",-38.04371,145.362017,4.0,2.0,2,$385_per_week,House,August 2009,3806,2009,8,BERWICK,385,House
3544,"15 MARLESFORD CRESCENT, BERWICK",-38.055547,145.344552,3.0,2.0,1,$260_per_week,House,June 2009,3806,2009,6,BERWICK,260,House
3551,"52 MARSH GROVE, BERWICK",-38.065956,145.333932,4.0,2.0,2,$350_per_week,House,November 2009,3806,2009,11,BERWICK,350,House
3552,"52 MARSH GROVE, BERWICK",-38.065956,145.333932,4.0,2.0,2,$380_pw,House,April 2009,3806,2009,4,BERWICK,380,House
3553,"52 MARSH GROVE, BERWICK",-38.065956,145.333932,4.0,2.0,2,$380_pw,House,March 2009,3806,2009,3,BERWICK,380,House
3562,"8 DANIHER CLOSE, BERWICK",-38.034621,145.333036,3.0,1.0,2,$270_pw,House,September 2009,3806,2009,9,BERWICK,270,House
3637,"52 GRAND ARCH WAY, BERWICK",-38.045908,145.327089,4.0,2.0,2,$290_per_week,House,June 2009,3806,2009,6,BERWICK,290,House
3643,"35 SHAFTSBURY AVENUE, BERWICK",-38.046134,145.324775,4.0,2.0,2,$320_per_week,House,October 2009,3806,2009,10,BERWICK,320,House
3674,"123 MELZAK WAY, BERWICK",-38.041054,145.32486,3.0,2.0,2,$300_per_week,Rental_residential,June 2009,3806,2009,6,BERWICK,300,Other
3723,"3/20 INGLIS ROAD, BERWICK",-38.025324,145.357582,2.0,2.0,2,$255_per_week,none,April 2009,3806,2009,4,BERWICK,255,Other
3815,"8 GLENISLA WAY, BERWICK",-38.044892,145.328737,3.0,3.0,2,$340_per_week,none,October 2009,3806,2009,10,BERWICK,340,Other
3864,"1/6 CLARK COURT, BERWICK",-38.031632,145.328884,2.0,1.0,1,$240_Weekly,Rental_residential,March 2009,3806,2009,3,BERWICK,240,Other
3897,"25 MONTPELIER DRIVE, BERWICK",-38.070497,145.354391,4.0,3.0,2,$380_per_week,none,September 2009,3806,2009,9,BERWICK,380,Other
4012,"24 SHUTE AVENUE, BERWICK",-38.026344,145.344196,4.0,2.0,2,$350,House,February 2009,3806,2009,2,BERWICK,350,House
4143,"6 MICHELLE DRIVE, BERWICK",-38.056658,145.3364,4.0,2.0,2,$290_per_week,none,April 2009,3806,2009,4,BERWICK,290,Other
4144,"6 MICHELLE DRIVE, BERWICK",-38.056658,145.3364,4.0,2.0,2,$290_per_week,none,March 2009,3806,2009,3,BERWICK,290,Other
4145,"6 MICHELLE DRIVE, BERWICK",-38.056658,145.3364,4.0,2.0,2,$290_per_week,none,February 2009,3806,2009,2,BERWICK,290,Other
4155,"1/125 MANSFIELD STREET, BERWICK",-38.032737,145.328378,2.0,1.0,1,$290_p.w.,Rental_residential,December 2009,3806,2009,12,BERWICK,290,Other
4156,"1/125 MANSFIELD STREET, BERWICK",-38.032737,145.328378,2.0,1.0,1,$260_pw,Rental_residential,December 2009,3806,2009,12,BERWICK,260,Other
4204,"1 ALEXIA DRIVE, BERWICK",-38.069264,145.348842,4.0,2.0,2,$365_Weekly,House,March 2009,3806,2009,3,BERWICK,365,House
4251,"3 HARCOURT WAY, BERWICK",-38.018659,145.343304,4.0,2.0,2,$395_p.w.,House,March 2009,3806,2009,3,BERWICK,395,House
4342,"31 INKERMAN STREET, BERWICK",-38.06945,145.346972,4.0,2.0,2,$380,House,March 2009,3806,2009,3,BERWICK,380,House
4343,"31 INKERMAN STREET, BERWICK",-38.06945,145.346972,4.0,2.0,2,$380_Weekly,House,February 2009,3806,2009,2,BERWICK,380,House
4344,"31 INKERMAN STREET, BERWICK",-38.06945,145.346972,4.0,2.0,2,$390,House,February 2009,3806,2009,2,BERWICK,390,House
4405,"4 BALMACEDA COURT, BERWICK",-38.057835,145.335155,3.0,2.0,2,$270,House,February 2009,3806,2009,2,BERWICK,270,House
4406,"4 BALMACEDA COURT, BERWICK",-38.057835,145.335155,3.0,2.0,2,$270_per_week,House,January 2009,3806,2009,1,BERWICK,270,House
4413,"48 SING CRESCENT, BERWICK",-38.042448,145.332454,3.0,2.0,2,$310_per_week,House,January 2009,3806,2009,1,BERWICK,310,House
4527,"137 BRISBANE STREET, BERWICK",-38.034164,145.362045,4.0,1.0,1,$390_p.w,House,October 2009,3806,2009,10,BERWICK,390,House
4528,"137 BRISBANE STREET, BERWICK",-38.034164,145.362045,4.0,1.0,1,$390_per_week,House,February 2009,3806,2009,2,BERWICK,390,House
4576,"47 DOMAIN DRIVE, BERWICK",-38.057803,145.330899,3.0,2.0,2,$310_pw,House,November 2009,3806,2009,11,BERWICK,310,House
4585,"386 CENTRE ROAD, BERWICK",-38.049257,145.328793,3.0,2.0,2,$310,House,April 2009,3806,2009,4,BERWICK,310,House
4586,"386 CENTRE ROAD, BERWICK",-38.049257,145.328793,3.0,2.0,2,$310_Weekly,House,March 2009,3806,2009,3,BERWICK,310,House
4595,"10 MICHELLE DRIVE, BERWICK",-38.056937,145.33636,3.0,2.0,2,$310,House,November 2009,3806,2009,11,BERWICK,310,House
4609,"24 TURELLA CLOSE, BERWICK",-38.04573,145.332054,4.0,2.0,2,$370_Weekly,House,October 2009,3806,2009,10,BERWICK,370,House
4623,"50 COLLINS CRESCENT, BERWICK",-38.0342,145.328169,3.0,1.0,0,$260_per_week,House,October 2009,3806,2009,10,BERWICK,260,House
4624,"50 COLLINS CRESCENT, BERWICK",-38.0342,145.328169,3.0,1.0,0,$225_per_week,House,October 2009,3806,2009,10,BERWICK,225,House
4634,"2/12 LYALL ROAD, BERWICK",-38.02721,145.349051,4.0,2.0,3,$345,Rental_residential,February 2009,3806,2009,2,BERWICK,345,Other
4643,"10 DUCKWORTH CLOSE, BERWICK",-38.031107,145.333105,4.0,2.0,2,$340,Rental_residential,November 2009,3806,2009,11,BERWICK,340,Other
4644,"10 DUCKWORTH CLOSE, BERWICK",-38.031107,145.333105,4.0,2.0,2,$310,Rental_residential,May 2009,3806,2009,5,BERWICK,310,Other
4705,"3 RIDGEMONT DRIVE, BERWICK",-38.063839,145.33953,4.0,2.0,2,$370,House,June 2009,3806,2009,6,BERWICK,370,House
4753,"1085 MARYBOROUGH-DUNOLLY ROAD, BET BET",-36.9288759,143.7577984,3.0,1.0,2,$170_pw,House,July 2009,3472,2009,7,BET,170,House
4773,"40 BET BET MT. HOOGLY ROAD, BET BET",-36.922456,143.751224,3.0,1.0,0,$200_pw,House,March 2009,3472,2009,3,BET,200,House
4774,"1116 DUNOLLY-MARYBOROUGH ROAD, BET BET",-36.9276728,143.7573213,3.0,1.0,0,$150_pw,House,March 2009,3472,2009,3,BET,150,House
4823,"145 STEICKE ROAD, BEVERFORD",-35.234023,143.498985,3.0,1.0,1,$150_per_week,House,June 2009,3589,2009,6,BEVERFORD,150,House
4834,"1510 MURRAY VALLEY HIGHWAY, BEVERFORD",-35.229056,143.478838,3.0,1.0,2,$190_pw,House,November 2009,3589,2009,11,BEVERFORD,190,House
4835,"20 RAY ROAD, BEVERFORD",-35.240834,143.478581,3.0,1.0,2,$180_pw,House,September 2009,3589,2009,9,BEVERFORD,180,House
4837,"69 HOMESTEAD ROAD, BEVERFORD",-35.216828,143.463593,4.0,2.0,1,$170_pw,House,September 2009,3589,2009,9,BEVERFORD,170,House
4838,"69 HOMESTEAD ROAD, BEVERFORD",-35.216828,143.463593,4.0,2.0,1,$180_pw,House,September 2009,3589,2009,9,BEVERFORD,180,House
4839,"1712 MURRAY VALLEY HIGHWAY, BEVERFORD",-35.2214268,143.4575309,4.0,2.0,1,$180_pw,House,June 2009,3589,2009,6,BEVERFORD,180,House
4841,"55 STEICKE ROAD, BEVERFORD",-35.241573,143.501359,3.0,1.0,2,$165_per_week,none,June 2009,3589,2009,6,BEVERFORD,165,Other
4842,"268 COTTMAN ROAD, BEVERFORD",-35.257536,143.480803,3.0,1.0,2,$180_per_week,none,June 2009,3589,2009,6,BEVERFORD,180,Other
5264,"474 RIVER AVENUE, BIRDWOODTON",-34.205663,142.051911,3.0,1.0,2,$220_per_week,House,August 2009,3505,2009,8,BIRDWOODTON,220,House
5265,"474 RIVER AVENUE, BIRDWOODTON",-34.205663,142.051911,3.0,1.0,2,$220_per_week,House,July 2009,3505,2009,7,BIRDWOODTON,220,House
5387,"20 BIRREGURRA-YEODENE ROAD, BIRREGURRA",-38.347683,143.777341,3.0,1.0,2,$250_pw,House,July 2009,3242,2009,7,BIRREGURRA,250,House
5464,"48 FLINDERS STREET, BITTERN",-38.342925,145.175299,3.0,1.0,2,$265,none,January 2009,3918,2009,1,BITTERN,265,Other
5723,"5 ESMOND STREET, BLACK HILL",-37.553983,143.87698,3.0,1.0,1,$200,House,November 2009,3350,2009,11,HILL,200,House
5788,"6/1 KARRAKATTA STREET, BLACK ROCK",-37.974267,145.01659,2.0,1.0,1,$395_pw,Unit,June 2009,3193,2009,6,ROCK,395,Apartment
5789,"6/1 KARRAKATTA STREET, BLACK ROCK",-37.974267,145.01659,2.0,1.0,1,$370_pw,Unit,June 2009,3193,2009,6,ROCK,370,Apartment
5808,"2/1 SYLVIA CRESCENT, BLACK ROCK",-37.973442,145.015192,3.0,2.0,1,$350_pw,House,November 2009,3193,2009,11,ROCK,350,House
5826,"3/315 BEACH ROAD, BLACK ROCK",-37.977663,145.016978,3.0,2.0,2,$750_pw,none,May 2009,3193,2009,5,ROCK,750,Other
5848,"32A BLUFF ROAD, BLACK ROCK",-37.974502,145.016574,2.0,2.0,3,$480_pw,none,November 2009,3193,2009,11,ROCK,480,Other
5856,"1/308 BEACH ROAD, BLACK ROCK",-37.976543,145.017049,2.0,1.0,2,$365_pw,Rental_residential,August 2009,3193,2009,8,ROCK,365,Other
5969,"13 ST ANDREWS COURT, BLACK ROCK",-37.966261,145.020599,4.0,2.0,3,$1200_pw,House,April 2009,3193,2009,4,ROCK,1200,House
6100,"4/38 THIRD STREET, BLACK ROCK",-37.979961,145.023944,2.0,1.0,1,$395_pw,none,March 2009,3193,2009,3,ROCK,395,Other
6145,"9 / 1 KARRAKATTA STREET, BLACK ROCK",-37.9742667,145.0165898,2.0,1.0,1,$600_pw,none,September 2009,3193,2009,9,ROCK,600,Other
6159,"9 ARDOYNE STREET, BLACK ROCK",-37.971436,145.018559,4.0,2.0,2,$1218_pw,none,September 2009,3193,2009,9,ROCK,1218,Other
6171,"2/17 CENTRAL AVENUE, BLACK ROCK",-37.978699,145.021743,2.0,1.0,1,$330_pw,none,June 2009,3193,2009,6,ROCK,330,Other
6172,"2/17 CENTRAL AVENUE, BLACK ROCK",-37.978699,145.021743,2.0,1.0,1,$350_pw,none,June 2009,3193,2009,6,ROCK,350,Other
6189,"87 STANLEY STREET, BLACK ROCK",-37.973184,145.025559,3.0,1.0,1,$450_pw,House,March 2009,3193,2009,3,ROCK,450,House
6193,"22 BAYVIEW CRESCENT, BLACK ROCK",-37.96872,145.01516,3.0,1.0,3,$535_pw,House,May 2009,3193,2009,5,ROCK,535,House
6231,"3/308 BEACH ROAD, BLACK ROCK",-37.976543,145.017049,2.0,1.0,1,$360_pw,Rental_residential,August 2009,3193,2009,8,ROCK,360,Other
6240,"14/82-86 BLUFF ROAD, BLACK ROCK",-37.970659,145.017373,2.0,2.0,2,$410_pw,Rental_residential,March 2009,3193,2009,3,ROCK,410,Other
6252,"3/24 MIDDLETON STREET, BLACK ROCK",-37.967528,145.014836,3.0,2.0,2,$575_pw,none,July 2009,3193,2009,7,ROCK,575,Other
6327,"2/7 ARRANMORE AVENUE, BLACK ROCK",-37.970464,145.018578,2.0,1.0,1,$360_pw,none,September 2009,3193,2009,9,ROCK,360,Other
6352,"6/54 EBDEN AVENUE, BLACK ROCK",-37.980008,145.019228,2.0,1.0,1,$350_pw,none,August 2009,3193,2009,8,ROCK,350,Other
6353,"6/54 EBDEN AVENUE, BLACK ROCK",-37.980008,145.019228,2.0,1.0,1,$380_pw,none,August 2009,3193,2009,8,ROCK,380,Other
6413,"2 GUNYAH ROAD, BLACKBURN NORTH",-37.807633,145.165181,3.0,2.0,1,$290,Rental_residential,October 2009,3130,2009,10,NORTH,290,Other
6414,"2 GUNYAH ROAD, BLACKBURN NORTH",-37.807633,145.165181,3.0,2.0,1,$290,Rental_residential,March 2009,3130,2009,3,NORTH,290,Other
6430,"6/8 FITHIE STREET, BLACKBURN NORTH",-37.802973,145.155306,1.0,1.0,1,$220_pw,none,January 2009,3130,2009,1,NORTH,220,Other
6457,"73 SPRINGFIELD ROAD, BLACKBURN NORTH",-37.8098,145.148053,3.0,1.0,1,$320_pw,House,October 2009,3130,2009,10,NORTH,320,House
6529,"12 DIANA DRIVE, BLACKBURN NORTH",-37.808533,145.163261,3.0,1.0,2,$360_p.w.,House,May 2009,3130,2009,5,NORTH,360,House
6557,"21 HIBISCUS ROAD, BLACKBURN NORTH",-37.805236,145.144942,3.0,2.0,2,$350_per_week,House,September 2009,3130,2009,9,NORTH,350,House
6633,"33 SPRINGFIELD ROAD, BLACKBURN NORTH",-37.809411,145.14458,3.0,2.0,2,$410,House,June 2009,3130,2009,6,NORTH,410,House
6675,"1/9 RAYMOND STREET, BLACKBURN NORTH",-37.803567,145.156296,3.0,1.0,1,$340_per_week,House,April 2009,3130,2009,4,NORTH,340,House
6874,"2/13 HARROW STREET, BLACKBURN SOUTH",-37.842594,145.14004,3.0,2.0,2,$400_pw,none,September 2009,3130,2009,9,SOUTH,400,Other
7096,"179 ELEY ROAD, BLACKBURN SOUTH",-37.847892,145.151999,3.0,1.0,2,$390_p.w.,none,October 2009,3130,2009,10,SOUTH,390,Other
7124,"6 SHAWLANDS AVENUE, BLACKBURN SOUTH",-37.833157,145.150787,3.0,1.0,2,$280_pw,House,August 2009,3130,2009,8,SOUTH,280,House
7125,"6 SHAWLANDS AVENUE, BLACKBURN SOUTH",-37.833157,145.150787,3.0,1.0,2,$280_pw,House,May 2009,3130,2009,5,SOUTH,280,House
7166,"1/17A JOHN STREET, BLACKBURN",-37.814093,145.151138,1.0,1.0,1,$220,none,April 2009,3130,2009,4,BLACKBURN,220,Other
7175,"2/4 MINNA STREET, BLACKBURN",-37.820286,145.139214,2.0,1.0,1,$410_pw,none,December 2009,3130,2009,12,BLACKBURN,410,Other
7176,"2/4 MINNA STREET, BLACKBURN",-37.820286,145.139214,2.0,1.0,1,$410_pw,none,May 2009,3130,2009,5,BLACKBURN,410,Other
7215,"2/374 MIDDLEBOROUGH ROAD, BLACKBURN",-37.821597,145.138014,1.0,1.0,1,$320_pw,Rental_residential,September 2009,3130,2009,9,BLACKBURN,320,Other
7282,"4/14-16 MASONS ROAD, BLACKBURN",-37.832195,145.157602,2.0,1.0,1,$300,House,May 2009,3130,2009,5,BLACKBURN,300,House
