,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates
0,"701/118 RUSSELL STREET, MELBOURNE",-37.8135130,144.9690830,2,2,1,"$1,150 per week",none,August 2022
0,"701/118 RUSSELL STREET, MELBOURNE",-37.8135130,144.9690830,2,2,1,"$1,150",none,August 2022
0,"701/118 RUSSELL STREET, MELBOURNE",-37.8135130,144.9690830,2,2,1,"$1,300",none,July 2022
0,"701/118 RUSSELL STREET, MELBOURNE",-37.8135130,144.9690830,2,2,1,"$1,300 per week",none,July 2022
0,"701/118 RUSSELL STREET, MELBOURNE",-37.8135130,144.9690830,2,2,1,$850 per week,none,May 2019
0,"701/118 RUSSELL STREET, MELBOURNE",-37.8135130,144.9690830,2,2,1,$750 per week,none,June 2016
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$570 per week,none,August 2022
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$570 per week,none,August 2022
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$570,none,August 2022
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$495 per week,none,August 2020
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$600 per week,none,November 2019
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$600 per week,none,July 2019
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$600,none,July 2019
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$620 per week,none,June 2018
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$650 per week,none,June 2018
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$620,none,June 2018
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$600 per week,none,May 2016
0,"601/340 RUSSELL STREET, MELBOURNE",-37.8087245,144.9663146,2,1,1,$600 per week,none,May 2015
0,"4007/81 A'BECKETT STREET, MELBOURNE",-37.80937001,144.96121001,2,1,none,"$2,824 per week",Unit/apmt,August 2022
0,"4007/81 A'BECKETT STREET, MELBOURNE",-37.80937001,144.96121001,2,1,none,"$2,824 per week",Unit/apmt,August 2022
0,"4007/81 A'BECKETT STREET, MELBOURNE",-37.80937001,144.96121001,2,1,none,"$2,042 per week",Unit/apmt,November 2020
0,"4007/81 A'BECKETT STREET, MELBOURNE",-37.80937001,144.96121001,2,1,none,"$1,800 per week",Unit/apmt,October 2020
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,per week,Apartment,August 2022
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,per week,Apartment,August 2022
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$400 per week,Apartment,August 2022
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$400 p.w.,Apartment,August 2022
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,per week,Apartment,August 2021
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$375 per week,Apartment,August 2021
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$375,Apartment,August 2021
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$375 p.w.,Apartment,July 2021
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$420 per week,Apartment,January 2020
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$420,Apartment,December 2019
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$420 p.w.,Apartment,December 2019
0,"212/416A ST KILDA ROAD, MELBOURNE",-37.835616,144.9740596,1,1,1,$360 p.w,Apartment,November 2007
0,"2205/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,3,2,1,"$800,000 - $880,000",Unit/apmt,August 2022
0,"2205/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,3,2,1,"$800,000 - $880,000",Unit/apmt,August 2022
0,"508/225 ELIZABETH STREET, MELBOURNE",-37.8131490,144.9624752,2,1,1,"$568,000 - $608,000",Unit/apmt,August 2022
0,"508/225 ELIZABETH STREET, MELBOURNE",-37.8131490,144.9624752,2,1,1,"$568,000 - $608,000",Unit/apmt,August 2022
0,"508/225 ELIZABETH STREET, MELBOURNE",-37.8131490,144.9624752,2,1,1,$520 per week,Unit/apmt,May 2011
0,"404/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,"$200,000 - $220,000",Unit/apmt,August 2022
0,"404/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,"$200,000 - $220,000",Unit/apmt,August 2022
0,"404/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$415,Unit/apmt,June 2020
0,"404/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$415 per week,Unit/apmt,June 2020
0,"404/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$415 pw,Unit/apmt,June 2020
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$480,Unit/apmt,August 2022
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$480,Unit/apmt,August 2022
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$380 per week,Unit/apmt,October 2020
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$380,Unit/apmt,October 2020
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$380 pw,Unit/apmt,September 2020
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$495 per week,Unit/apmt,May 2020
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$495,Unit/apmt,May 2020
0,"4106/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$495 pw,Unit/apmt,May 2020
0,"3702/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$440,Unit/apmt,August 2022
0,"3702/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,1,1,none,$440,Unit/apmt,August 2022
0,"1503/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$370,Studio,August 2022
0,"1503/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$370,Studio,August 2022
0,"1503/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$250 per week,Studio,September 2021
0,"1503/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$250,Studio,August 2021
0,"1503/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$330 per week,Studio,September 2020
0,"1503/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$330 pw,Studio,September 2020
0,"1503/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,none,$330,Studio,August 2020
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$440 per week,Unit/apmt,August 2022
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$440 per week,Unit/apmt,August 2022
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$250 per week,Unit/apmt,June 2021
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$470 per week,Unit/apmt,January 2017
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$460 per week,Unit/apmt,January 2016
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$450 per week,Unit/apmt,April 2015
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$450 per week,Unit/apmt,October 2014
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$460 per week,Unit/apmt,October 2014
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$480 per week,Unit/apmt,September 2014
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$490 per week,Unit/apmt,January 2013
0,"2308/39 LONSDALE ST, MELBOURNE",-37.8097503,144.9711289,2,1,none,$490 per week,Unit/apmt,December 2012
0,"5703/462 ELIZABETH ST, MELBOURNE",-37.80784001,144.96062001,1,1,none,$520 pw,Unit/apmt,August 2022
0,"5703/462 ELIZABETH ST, MELBOURNE",-37.80784001,144.96062001,1,1,none,$520 pw,Unit/apmt,August 2022
0,"5703/462 ELIZABETH ST, MELBOURNE",-37.80784001,144.96062001,1,1,none,$500 pw,Unit/apmt,May 2022
0,"UNIT 1201/555 FLINDERS ST, MELBOURNE",-37.82085001,144.9566001,2,1,1,$430 per week,Unit/apmt,August 2022
0,"UNIT 1201/555 FLINDERS ST, MELBOURNE",-37.82085001,144.9566001,2,1,1,$430 per week,Unit/apmt,August 2022
0,"2405/250 ELIZABETH STREET, MELBOURNE",-37.812679,144.962733,2,1,none,$470 per week,Unit/apmt,August 2022
0,"2405/250 ELIZABETH STREET, MELBOURNE",-37.812679,144.962733,2,1,none,$470 per week,Unit/apmt,August 2022
0,"2405/250 ELIZABETH STREET, MELBOURNE",-37.812679,144.962733,2,1,none,$470,Unit/apmt,August 2022
0,"2405/250 ELIZABETH STREET, MELBOURNE",-37.812679,144.962733,2,1,none,$500 per week,Unit/apmt,March 2021
0,"2405/250 ELIZABETH STREET, MELBOURNE",-37.812679,144.962733,2,1,none,$500,Unit/apmt,February 2021
