,Year,Postcode,Offence Count
1328,2014,3929,33
1329,2014,3930,378
1330,2014,3931,2002
1331,2014,3933,111
1332,2014,3934,473
1333,2014,3936,660
1334,2014,3937,59
1335,2014,3938,129
1336,2014,3939,1515
1337,2014,3940,374
1338,2014,3941,966
1339,2014,3942,128
1340,2014,3943,252
1341,2014,3944,75
1342,2014,3945,18
1343,2014,3946,7
1344,2014,3950,234
1345,2014,3951,16
1346,2014,3953,459
1347,2014,3954,4
1348,2014,3956,123
1349,2014,3957,7
1350,2014,3958,8
1351,2014,3959,27
1352,2014,3960,82
1353,2014,3962,40
1354,2014,3964,5
1355,2014,3965,8
1356,2014,3966,18
1357,2014,3967,2
1358,2014,3971,217
1359,2014,3975,556
1360,2014,3976,1159
1361,2014,3977,4996
1362,2014,3978,280
1363,2014,3979,7
1364,2014,3980,134
1365,2014,3981,170
1366,2014,3984,329
1367,2014,3987,60
1368,2014,3988,41
1369,2014,3990,3
1370,2014,3991,38
1371,2014,3992,28
1372,2014,3995,1165
1373,2014,3996,276
1374,2015,3000,15712
1375,2015,3002,826
1376,2015,3003,660
1377,2015,3004,5639
1378,2015,3006,2792
1379,2015,3008,2234
1380,2015,3011,2820
1381,2015,3012,2076
1382,2015,3013,715
1383,2015,3015,1166
1384,2015,3016,1193
1385,2015,3018,871
1386,2015,3019,1142
1387,2015,3020,6229
1388,2015,3021,4504
1389,2015,3022,277
1390,2015,3023,3987
1391,2015,3024,1118
1392,2015,3025,1274
1393,2015,3026,965
1394,2015,3027,271
1395,2015,3028,2029
1396,2015,3029,5185
1397,2015,3030,5762
1398,2015,3031,2848
1399,2015,3032,2816
1400,2015,3033,684
1401,2015,3034,404
1402,2015,3036,328
1403,2015,3037,2347
1404,2015,3038,1866
1405,2015,3039,1819
1406,2015,3040,1396
1407,2015,3041,767
1408,2015,3042,1664
1409,2015,3043,1602
1410,2015,3044,1402
1411,2015,3045,675
1412,2015,3046,2641
1413,2015,3047,4296
1414,2015,3048,1626
1415,2015,3049,626
1416,2015,3051,1658
1417,2015,3052,1031
1418,2015,3053,1813
1419,2015,3054,585
1420,2015,3055,778
1421,2015,3056,2946
1422,2015,3057,892
1423,2015,3058,3155
1424,2015,3059,569
1425,2015,3060,885
1426,2015,3061,1426
1427,2015,3062,256
1428,2015,3063,31
1429,2015,3064,4693
1430,2015,3065,2740
1431,2015,3066,1917
1432,2015,3067,1176
1433,2015,3068,1837
1434,2015,3070,2020
1435,2015,3071,1314
1436,2015,3072,5138
1437,2015,3073,4570
1438,2015,3074,2030
1439,2015,3075,1338
1440,2015,3076,3112
1441,2015,3078,692
1442,2015,3079,925
1443,2015,3081,1708
1444,2015,3082,2101
1445,2015,3083,2179
1446,2015,3084,2428
1447,2015,3085,714
1448,2015,3087,554
1449,2015,3088,1624
1450,2015,3089,497
1451,2015,3090,115
1452,2015,3091,44
1453,2015,3093,159
1454,2015,3094,238
1455,2015,3095,982
1456,2015,3096,46
1457,2015,3097,30
1458,2015,3099,209
1459,2015,3101,1380
1460,2015,3102,191
1461,2015,3103,473
1462,2015,3104,471
1463,2015,3105,442
1464,2015,3106,432
1465,2015,3107,378
1466,2015,3108,1405
1467,2015,3109,798
1468,2015,3111,259
1469,2015,3113,178
1470,2015,3114,63
1471,2015,3115,97
1472,2015,3116,582
1473,2015,3121,4496
1474,2015,3122,1359
1475,2015,3123,577
1476,2015,3124,905
1477,2015,3125,870
1478,2015,3126,215
1479,2015,3127,546
1480,2015,3128,1746
1481,2015,3129,386
1482,2015,3130,1044
1483,2015,3131,1288
1484,2015,3132,768
1485,2015,3133,692
1486,2015,3134,3352
1487,2015,3135,1009
1488,2015,3136,2371
1489,2015,3137,742
1490,2015,3138,1163
1491,2015,3139,411
1492,2015,3140,1414
1493,2015,3141,2234
1494,2015,3142,801
1495,2015,3143,521
1496,2015,3144,716
1497,2015,3145,2338
1498,2015,3146,761
1499,2015,3147,816
1500,2015,3148,598
1501,2015,3149,1070
1502,2015,3150,2145
1503,2015,3151,455
1504,2015,3152,2139
1505,2015,3153,1960
1506,2015,3154,155
1507,2015,3155,1764
1508,2015,3156,1866
1509,2015,3158,333
1510,2015,3159,53
1511,2015,3160,437
1512,2015,3161,550
1513,2015,3162,671
1514,2015,3163,1341
1515,2015,3165,817
1516,2015,3166,1541
1517,2015,3167,417
1518,2015,3168,1315
1519,2015,3169,1042
1520,2015,3170,1619
1521,2015,3171,1876
1522,2015,3172,943
1523,2015,3173,1391
1524,2015,3174,2940
1525,2015,3175,9245
1526,2015,3177,1313
1527,2015,3178,1530
1528,2015,3179,470
1529,2015,3180,460
1530,2015,3181,3423
1531,2015,3182,4796
1532,2015,3183,1057
1533,2015,3184,1119
1534,2015,3185,694
1535,2015,3186,1327
1536,2015,3187,583
1537,2015,3188,978
1538,2015,3189,1073
1539,2015,3190,761
1540,2015,3191,461
1541,2015,3192,1671
1542,2015,3193,460
1543,2015,3194,835
1544,2015,3195,1794
1545,2015,3196,1307
1546,2015,3197,822
1547,2015,3198,1944
1548,2015,3199,8651
1549,2015,3200,816
1550,2015,3201,1478
1551,2015,3202,154
1552,2015,3204,1249
1553,2015,3205,2075
1554,2015,3206,791
1555,2015,3207,1728
1556,2015,3211,106
1557,2015,3212,851
1558,2015,3213,163
1559,2015,3214,4237
1560,2015,3215,1479
1561,2015,3216,2682
1562,2015,3217,118
1563,2015,3218,1011
1564,2015,3219,1852
1565,2015,3220,4055
1566,2015,3221,28
1567,2015,3222,490
1568,2015,3223,457
1569,2015,3224,722
1570,2015,3225,136
1571,2015,3226,446
1572,2015,3227,154
1573,2015,3228,697
1574,2015,3230,110
1575,2015,3231,68
1576,2015,3232,153
1577,2015,3233,131
1578,2015,3234,4
1579,2015,3235,7
1580,2015,3236,5
1581,2015,3237,9
1582,2015,3238,9
1583,2015,3239,19
1584,2015,3240,76
1585,2015,3241,134
1586,2015,3242,21
1587,2015,3243,12
1588,2015,3249,84
1589,2015,3250,1076
1590,2015,3251,11
1591,2015,3254,5
1592,2015,3260,204
1593,2015,3264,155
1594,2015,3265,66
1595,2015,3266,79
1596,2015,3267,5
1597,2015,3268,66
1598,2015,3269,26
1599,2015,3270,8
1600,2015,3271,20
1601,2015,3272,105
1602,2015,3273,11
1603,2015,3274,4
1604,2015,3275,11
1605,2015,3276,7
1606,2015,3277,86
1607,2015,3278,2
1608,2015,3279,6
1609,2015,3280,2934
1610,2015,3281,6
1611,2015,3282,92
1612,2015,3283,70
1613,2015,3284,162
1614,2015,3285,18
1615,2015,3286,20
1616,2015,3287,4
1617,2015,3289,25
1618,2015,3292,8
1619,2015,3293,4
1620,2015,3294,29
1621,2015,3300,742
1622,2015,3301,26
1623,2015,3302,10
1624,2015,3303,21
1625,2015,3304,130
1626,2015,3305,1530
1627,2015,3309,8
1628,2015,3310,25
1629,2015,3311,47
1630,2015,3312,41
1631,2015,3314,8
1632,2015,3315,86
1633,2015,3317,5
1634,2015,3318,28
1635,2015,3319,4
1636,2015,3321,36
1637,2015,3322,3
1638,2015,3323,3
1639,2015,3324,22
1640,2015,3325,26
1641,2015,3328,14
1642,2015,3329,10
1643,2015,3330,16
1644,2015,3331,208
1645,2015,3332,26
1646,2015,3333,54
1647,2015,3334,17
1648,2015,3335,260
1649,2015,3336,215
1650,2015,3337,4137
1651,2015,3338,1700
1652,2015,3340,1378
1653,2015,3341,35
1654,2015,3342,333
1655,2015,3345,46
1656,2015,3350,6725
1657,2015,3351,236
1658,2015,3352,646
1659,2015,3355,1697
1660,2015,3356,1286
1661,2015,3357,124
1662,2015,3358,70
1663,2015,3360,24
1664,2015,3361,12
1665,2015,3363,229
1666,2015,3364,99
1667,2015,3370,81
1668,2015,3371,90
1669,2015,3373,159
1670,2015,3374,53
1671,2015,3375,18
1672,2015,3377,1020
1673,2015,3378,3
1674,2015,3379,22
1675,2015,3380,673
1676,2015,3381,67
1677,2015,3384,73
1678,2015,3385,21
1679,2015,3387,11
1680,2015,3388,14
1681,2015,3390,108
1682,2015,3391,6
1683,2015,3392,13
1684,2015,3393,139
1685,2015,3395,24
1686,2015,3396,18
1687,2015,3400,2400
1688,2015,3401,163
1689,2015,3407,9
1690,2015,3409,22
1691,2015,3412,6
1692,2015,3413,1
1693,2015,3414,88
1694,2015,3418,87
1695,2015,3419,32
1696,2015,3420,34
1697,2015,3423,21
1698,2015,3424,82
1699,2015,3427,234
1700,2015,3428,71
1701,2015,3429,2534
1702,2015,3430,19
1703,2015,3431,79
1704,2015,3432,2
1705,2015,3433,6
1706,2015,3434,222
1707,2015,3435,119
1708,2015,3437,436
1709,2015,3438,56
1710,2015,3440,89
1711,2015,3441,24
1712,2015,3442,350
1713,2015,3444,637
1714,2015,3446,44
1715,2015,3447,51
1716,2015,3448,37
1717,2015,3450,523
1718,2015,3451,145
1719,2015,3453,202
1720,2015,3458,52
1721,2015,3460,133
1722,2015,3461,93
1723,2015,3462,26
1724,2015,3463,63
1725,2015,3464,76
1726,2015,3465,906
1727,2015,3467,42
1728,2015,3468,52
1729,2015,3469,11
1730,2015,3472,66
1731,2015,3475,22
1732,2015,3477,36
1733,2015,3478,149
1734,2015,3480,81
1735,2015,3482,3
1736,2015,3483,27
1737,2015,3485,3
1738,2015,3487,2
1739,2015,3488,1
1740,2015,3489,6
1741,2015,3490,81
1742,2015,3491,4
1743,2015,3494,36
1744,2015,3496,327
1745,2015,3498,243
1746,2015,3500,4838
1747,2015,3501,50
1748,2015,3505,266
1749,2015,3506,1
1750,2015,3507,3
1751,2015,3509,7
1752,2015,3512,13
1753,2015,3515,41
1754,2015,3516,36
1755,2015,3517,66
1756,2015,3518,55
1757,2015,3520,26
1758,2015,3521,41
1759,2015,3522,25
1760,2015,3523,252
1761,2015,3525,49
1762,2015,3527,46
1763,2015,3529,1
1764,2015,3530,3
1765,2015,3531,1
1766,2015,3533,22
1767,2015,3537,18
1768,2015,3540,19
1769,2015,3542,4
1770,2015,3544,14
1771,2015,3546,44
1772,2015,3549,437
1773,2015,3550,4625
1774,2015,3551,745
1775,2015,3555,1589
1776,2015,3556,1163
1777,2015,3557,38
1778,2015,3558,34
1779,2015,3559,25
1780,2015,3561,221
1781,2015,3562,16
1782,2015,3563,20
1783,2015,3564,1822
1784,2015,3565,6
1785,2015,3566,19
1786,2015,3567,24
1787,2015,3568,123
1788,2015,3570,22
1789,2015,3571,10
1790,2015,3572,1
1791,2015,3573,10
1792,2015,3575,24
1793,2015,3576,1
1794,2015,3579,337
1795,2015,3580,42
1796,2015,3581,4
1797,2015,3583,7
1798,2015,3584,48
1799,2015,3585,1516
1800,2015,3586,17
1801,2015,3588,7
1802,2015,3589,14
1803,2015,3590,13
1804,2015,3591,4
1805,2015,3594,16
1806,2015,3595,43
1807,2015,3596,2
1808,2015,3597,19
1809,2015,3599,13
1810,2015,3607,42
1811,2015,3608,139
1812,2015,3610,110
1813,2015,3612,127
1814,2015,3614,38
1815,2015,3616,239
1816,2015,3617,5
1817,2015,3618,30
1818,2015,3620,463
1819,2015,3621,113
1820,2015,3622,18
1821,2015,3623,43
1822,2015,3624,29
1823,2015,3629,1052
1824,2015,3630,5226
1825,2015,3631,503
1826,2015,3633,15
1827,2015,3634,88
1828,2015,3635,19
1829,2015,3636,212
1830,2015,3637,11
1831,2015,3638,144
1832,2015,3639,45
1833,2015,3640,41
1834,2015,3641,42
1835,2015,3644,542
1836,2015,3646,23
1837,2015,3647,2
1838,2015,3649,23
1839,2015,3658,357
1840,2015,3659,57
1841,2015,3660,1134
1842,2015,3662,22
1843,2015,3663,3
1844,2015,3664,50
1845,2015,3665,16
1846,2015,3666,188
1847,2015,3669,44
1848,2015,3670,39
1849,2015,3672,1020
1850,2015,3673,33
1851,2015,3675,65
1852,2015,3677,2138
1853,2015,3678,109
1854,2015,3682,38
1855,2015,3683,60
1856,2015,3685,108
1857,2015,3687,26
1858,2015,3688,45
1859,2015,3690,3091
1860,2015,3691,222
1861,2015,3695,7
1862,2015,3697,16
1863,2015,3698,3
1864,2015,3699,49
1865,2015,3700,33
1866,2015,3701,27
1867,2015,3704,4
1868,2015,3705,4
1869,2015,3707,69
1870,2015,3708,1
1871,2015,3709,14
1872,2015,3711,14
1873,2015,3712,14
1874,2015,3713,79
1875,2015,3714,206
1876,2015,3715,15
1877,2015,3717,121
1878,2015,3718,11
1879,2015,3719,19
1880,2015,3720,32
1881,2015,3722,283
1882,2015,3723,127
1883,2015,3725,14
1884,2015,3726,24
1885,2015,3727,21
1886,2015,3728,35
1887,2015,3730,325
1888,2015,3732,20
1889,2015,3735,13
1890,2015,3737,220
1891,2015,3738,5
1892,2015,3739,1
1893,2015,3740,79
1894,2015,3741,130
1895,2015,3744,8
1896,2015,3746,3
1897,2015,3747,128
1898,2015,3749,23
1899,2015,3750,351
1900,2015,3751,8
1901,2015,3752,1165
1902,2015,3753,139
1903,2015,3754,1844
1904,2015,3755,22
1905,2015,3756,991
1906,2015,3757,430
1907,2015,3758,93
1908,2015,3759,19
1909,2015,3760,5
1910,2015,3761,25
1911,2015,3762,20
1912,2015,3763,48
1913,2015,3764,542
1914,2015,3765,306
1915,2015,3766,21
1916,2015,3767,63
1917,2015,3770,81
1918,2015,3775,92
1919,2015,3777,437
1920,2015,3778,12
1921,2015,3779,19
1922,2015,3781,222
1923,2015,3782,368
1924,2015,3783,57
1925,2015,3785,17
1926,2015,3786,50
1927,2015,3787,17
1928,2015,3788,72
1929,2015,3789,8
1930,2015,3791,16
1931,2015,3792,21
1932,2015,3793,153
1933,2015,3795,19
1934,2015,3796,283
1935,2015,3797,182
1936,2015,3799,256
1937,2015,3802,1122
1938,2015,3803,1000
1939,2015,3804,305
1940,2015,3805,4062
1941,2015,3806,2278
1942,2015,3807,335
1943,2015,3808,75
1944,2015,3809,364
1945,2015,3810,3698
1946,2015,3812,63
1947,2015,3813,35
1948,2015,3814,73
1949,2015,3815,112
1950,2015,3816,208
1951,2015,3818,1202
1952,2015,3820,1333
1953,2015,3821,72
1954,2015,3822,24
1955,2015,3823,70
1956,2015,3824,272
1957,2015,3825,3149
1958,2015,3831,73
1959,2015,3832,85
1960,2015,3833,33
1961,2015,3835,5
1962,2015,3840,4504
1963,2015,3842,645
1964,2015,3844,4089
1965,2015,3847,149
1966,2015,3850,2192
1967,2015,3851,357
1968,2015,3852,1
1969,2015,3854,39
1970,2015,3856,24
1971,2015,3857,7
1972,2015,3858,203
1973,2015,3859,38
1974,2015,3860,403
1975,2015,3862,158
1976,2015,3864,26
1977,2015,3865,14
1978,2015,3869,95
1979,2015,3870,34
1980,2015,3871,181
1981,2015,3873,43
1982,2015,3874,64
1983,2015,3875,2071
1984,2015,3878,47
1985,2015,3880,120
1986,2015,3882,22
1987,2015,3885,86
1988,2015,3886,17
1989,2015,3887,58
1990,2015,3888,357
1991,2015,3889,18
1992,2015,3890,84
1993,2015,3891,6
1994,2015,3892,86
1995,2015,3893,2
1996,2015,3895,7
1997,2015,3896,31
1998,2015,3898,19
1999,2015,3900,5
2000,2015,3902,6
2001,2015,3903,22
2002,2015,3904,57
2003,2015,3909,819
2004,2015,3910,943
2005,2015,3911,190
2006,2015,3912,823
2007,2015,3913,145
2008,2015,3915,1556
2009,2015,3916,26
2010,2015,3918,136
2011,2015,3919,180
2012,2015,3920,7
2013,2015,3922,673
2014,2015,3923,15
2015,2015,3925,192
2016,2015,3926,74
2017,2015,3927,66
2018,2015,3928,14
2019,2015,3929,35
2020,2015,3930,436
2021,2015,3931,1769
2022,2015,3933,72
2023,2015,3934,341
2024,2015,3936,710
2025,2015,3937,34
2026,2015,3938,178
2027,2015,3939,1596
2028,2015,3940,390
2029,2015,3941,1215
2030,2015,3942,108
2031,2015,3943,212
2032,2015,3944,62
2033,2015,3945,26
2034,2015,3946,3
2035,2015,3950,299
2036,2015,3951,41
2037,2015,3953,363
2038,2015,3954,4
2039,2015,3956,87
2040,2015,3957,8
2041,2015,3958,3
2042,2015,3959,29
2043,2015,3960,131
2044,2015,3962,43
2045,2015,3964,2
2046,2015,3965,13
2047,2015,3966,14
2048,2015,3967,4
2049,2015,3971,311
2050,2015,3975,693
2051,2015,3976,1486
2052,2015,3977,5857
2053,2015,3978,459
2054,2015,3979,20
2055,2015,3980,206
2056,2015,3981,238
2057,2015,3984,396
2058,2015,3987,31
2059,2015,3988,27
2060,2015,3990,11
2061,2015,3991,27
2062,2015,3992,32
2063,2015,3995,1038
2064,2015,3996,295
2065,2016,3000,15361
2066,2016,3002,986
2067,2016,3003,735
2068,2016,3004,6065
2069,2016,3006,3509
2070,2016,3008,2034
2071,2016,3011,3095
2072,2016,3012,2242
2073,2016,3013,869
2074,2016,3015,1250
2075,2016,3016,1320
2076,2016,3018,827
2077,2016,3019,1413
2078,2016,3020,6299
2079,2016,3021,5245
2080,2016,3022,404
2081,2016,3023,4602
2082,2016,3024,1532
2083,2016,3025,1347
2084,2016,3026,1106
2085,2016,3027,439
2086,2016,3028,2135
2087,2016,3029,6183
2088,2016,3030,6671
2089,2016,3031,2640
2090,2016,3032,3439
2091,2016,3033,646
2092,2016,3034,495
2093,2016,3036,350
2094,2016,3037,2515
2095,2016,3038,2157
2096,2016,3039,1613
2097,2016,3040,1559
2098,2016,3041,875
2099,2016,3042,1583
2100,2016,3043,1906
2101,2016,3044,1486
2102,2016,3045,620
2103,2016,3046,2736
2104,2016,3047,5052
2105,2016,3048,2018
2106,2016,3049,515
2107,2016,3051,1668
2108,2016,3052,1301
2109,2016,3053,2575
2110,2016,3054,654
2111,2016,3055,1050
2112,2016,3056,3074
2113,2016,3057,822
2114,2016,3058,3795
2115,2016,3059,669
2116,2016,3060,1067
2117,2016,3061,1711
2118,2016,3062,286
2119,2016,3063,36
2120,2016,3064,5783
2121,2016,3065,2831
2122,2016,3066,2103
2123,2016,3067,1615
2124,2016,3068,1727
2125,2016,3070,2099
2126,2016,3071,1417
2127,2016,3072,6602
2128,2016,3073,4342
2129,2016,3074,2354
2130,2016,3075,1559
2131,2016,3076,3189
2132,2016,3078,710
2133,2016,3079,796
2134,2016,3081,2090
2135,2016,3082,2039
2136,2016,3083,2680
2137,2016,3084,2164
2138,2016,3085,600
2139,2016,3087,740
2140,2016,3088,2432
2141,2016,3089,661
2142,2016,3090,112
2143,2016,3091,65
2144,2016,3093,187
2145,2016,3094,379
2146,2016,3095,1963
2147,2016,3096,66
2148,2016,3097,29
2149,2016,3099,217
2150,2016,3101,1723
2151,2016,3102,219
2152,2016,3103,566
2153,2016,3104,631
2154,2016,3105,392
2155,2016,3106,494
2156,2016,3107,464
2157,2016,3108,1440
2158,2016,3109,951
2159,2016,3111,306
2160,2016,3113,220
2161,2016,3114,121
2162,2016,3115,84
2163,2016,3116,753
2164,2016,3121,4325
2165,2016,3122,1363
2166,2016,3123,693
2167,2016,3124,1177
2168,2016,3125,894
2169,2016,3126,207
2170,2016,3127,614
2171,2016,3128,1751
2172,2016,3129,364
2173,2016,3130,1043
2174,2016,3131,1252
2175,2016,3132,1593
2176,2016,3133,713
2177,2016,3134,3537
2178,2016,3135,1092
2179,2016,3136,2567
2180,2016,3137,895
2181,2016,3138,1377
2182,2016,3139,596
2183,2016,3140,1746
2184,2016,3141,2576
2185,2016,3142,713
2186,2016,3143,572
2187,2016,3144,845
2188,2016,3145,2226
2189,2016,3146,955
2190,2016,3147,1143
2191,2016,3148,820
2192,2016,3149,1275
2193,2016,3150,2428
2194,2016,3151,533
2195,2016,3152,2409
2196,2016,3153,2064
2197,2016,3154,187
2198,2016,3155,1749
2199,2016,3156,2101
2200,2016,3158,247
2201,2016,3159,60
2202,2016,3160,515
2203,2016,3161,665
2204,2016,3162,935
2205,2016,3163,1653
2206,2016,3165,1048
2207,2016,3166,1989
2208,2016,3167,456
2209,2016,3168,1744
2210,2016,3169,1007
2211,2016,3170,2522
2212,2016,3171,2148
2213,2016,3172,1198
2214,2016,3173,1538
2215,2016,3174,3538
2216,2016,3175,12641
2217,2016,3177,1593
2218,2016,3178,1785
2219,2016,3179,389
2220,2016,3180,450
2221,2016,3181,3441
2222,2016,3182,5167
2223,2016,3183,1397
2224,2016,3184,1129
2225,2016,3185,742
2226,2016,3186,1291
2227,2016,3187,576
2228,2016,3188,1077
2229,2016,3189,1144
2230,2016,3190,1062
2231,2016,3191,642
2232,2016,3192,2109
2233,2016,3193,568
2234,2016,3194,995
2235,2016,3195,2410
2236,2016,3196,1576
2237,2016,3197,1024
2238,2016,3198,2106
2239,2016,3199,8573
2240,2016,3200,1038
2241,2016,3201,1882
2242,2016,3202,214
2243,2016,3204,1249
2244,2016,3205,2121
2245,2016,3206,775
2246,2016,3207,1888
2247,2016,3211,148
2248,2016,3212,776
2249,2016,3213,194
2250,2016,3214,4776
2251,2016,3215,1810
2252,2016,3216,3329
2253,2016,3217,242
2254,2016,3218,2338
2255,2016,3219,2058
2256,2016,3220,4331
2257,2016,3221,34
2258,2016,3222,466
2259,2016,3223,372
2260,2016,3224,601
2261,2016,3225,189
2262,2016,3226,502
2263,2016,3227,225
2264,2016,3228,995
2265,2016,3230,162
2266,2016,3231,63
2267,2016,3232,127
2268,2016,3233,154
2269,2016,3234,9
2270,2016,3235,14
2271,2016,3236,9
2272,2016,3237,9
2273,2016,3238,7
2274,2016,3239,19
2275,2016,3240,73
2276,2016,3241,105
2277,2016,3242,19
2278,2016,3243,7
2279,2016,3249,120
2280,2016,3250,1367
2281,2016,3251,17
2282,2016,3254,4
2283,2016,3260,286
2284,2016,3264,156
2285,2016,3265,134
2286,2016,3266,118
2287,2016,3267,4
2288,2016,3268,97
2289,2016,3269,35
2290,2016,3270,7
2291,2016,3271,8
2292,2016,3272,105
2293,2016,3273,2
2294,2016,3274,11
2295,2016,3275,19
2296,2016,3276,6
2297,2016,3277,39
2298,2016,3278,13
2299,2016,3279,3
2300,2016,3280,2927
2301,2016,3281,18
2302,2016,3282,75
2303,2016,3283,42
2304,2016,3284,126
2305,2016,3285,24
2306,2016,3286,28
2307,2016,3287,18
2308,2016,3289,33
2309,2016,3292,9
2310,2016,3293,9
2311,2016,3294,26
2312,2016,3300,947
2313,2016,3301,26
2314,2016,3302,32
2315,2016,3303,11
2316,2016,3304,104
2317,2016,3305,1281
2318,2016,3309,3
2319,2016,3310,22
2320,2016,3311,62
2321,2016,3312,45
2322,2016,3314,12
2323,2016,3315,111
2324,2016,3317,8
2325,2016,3318,67
2326,2016,3319,1
2327,2016,3321,49
2328,2016,3322,10
2329,2016,3323,5
2330,2016,3324,20
2331,2016,3325,12
2332,2016,3328,18
2333,2016,3329,13
2334,2016,3330,33
2335,2016,3331,211
2336,2016,3332,19
2337,2016,3333,61
2338,2016,3334,20
2339,2016,3335,408
2340,2016,3336,225
2341,2016,3337,5007
2342,2016,3338,2080
2343,2016,3340,1557
2344,2016,3341,96
2345,2016,3342,367
2346,2016,3345,45
2347,2016,3350,7360
2348,2016,3351,281
2349,2016,3352,890
2350,2016,3355,1914
2351,2016,3356,1693
2352,2016,3357,178
2353,2016,3358,100
2354,2016,3360,24
2355,2016,3361,19
2356,2016,3363,262
2357,2016,3364,111
2358,2016,3370,120
2359,2016,3371,138
2360,2016,3373,208
2361,2016,3374,29
2362,2016,3375,28
2363,2016,3377,1120
2364,2016,3378,3
2365,2016,3379,29
2366,2016,3380,798
2367,2016,3381,56
2368,2016,3384,42
2369,2016,3385,31
2370,2016,3387,5
2371,2016,3388,63
2372,2016,3390,104
2373,2016,3391,10
2374,2016,3392,22
2375,2016,3393,212
2376,2016,3395,22
2377,2016,3396,24
2378,2016,3400,2865
2379,2016,3401,222
2380,2016,3407,11
2381,2016,3409,30
2382,2016,3412,25
2383,2016,3413,3
2384,2016,3414,79
2385,2016,3415,2
2386,2016,3418,132
2387,2016,3419,34
2388,2016,3420,21
2389,2016,3423,25
2390,2016,3424,31
2391,2016,3427,274
2392,2016,3428,79
2393,2016,3429,3311
2394,2016,3430,30
2395,2016,3431,110
2396,2016,3432,5
2397,2016,3433,10
2398,2016,3434,216
2399,2016,3435,117
2400,2016,3437,697
2401,2016,3438,58
2402,2016,3440,70
2403,2016,3441,53
2404,2016,3442,268
2405,2016,3444,687
2406,2016,3446,50
2407,2016,3447,28
2408,2016,3448,107
2409,2016,3450,582
2410,2016,3451,161
2411,2016,3453,139
2412,2016,3458,77
2413,2016,3460,196
2414,2016,3461,106
2415,2016,3462,43
2416,2016,3463,102
2417,2016,3464,94
2418,2016,3465,1104
2419,2016,3467,77
2420,2016,3468,18
2421,2016,3469,14
2422,2016,3472,78
2423,2016,3475,57
2424,2016,3477,57
2425,2016,3478,210
2426,2016,3480,73
2427,2016,3482,9
2428,2016,3483,39
2429,2016,3485,4
2430,2016,3487,13
2431,2016,3489,6
2432,2016,3490,74
2433,2016,3491,5
2434,2016,3494,50
2435,2016,3496,403
2436,2016,3498,276
2437,2016,3500,5007
2438,2016,3501,65
2439,2016,3505,310
2440,2016,3506,6
2441,2016,3507,1
2442,2016,3509,8
2443,2016,3512,10
2444,2016,3515,60
2445,2016,3516,32
2446,2016,3517,120
2447,2016,3518,98
2448,2016,3520,31
2449,2016,3521,77
2450,2016,3522,27
2451,2016,3523,288
2452,2016,3525,56
2453,2016,3527,32
2454,2016,3529,4
2455,2016,3530,2
2456,2016,3531,3
2457,2016,3533,25
2458,2016,3537,13
2459,2016,3540,14
2460,2016,3542,3
2461,2016,3544,8
2462,2016,3546,45
2463,2016,3549,392
2464,2016,3550,5104
2465,2016,3551,842
2466,2016,3555,1585
2467,2016,3556,1125
2468,2016,3557,34
2469,2016,3558,80
2470,2016,3559,39
2471,2016,3561,232
2472,2016,3562,13
2473,2016,3563,30
2474,2016,3564,1874
2475,2016,3565,8
2476,2016,3566,25
2477,2016,3567,32
2478,2016,3568,117
2479,2016,3570,25
2480,2016,3571,11
2481,2016,3572,1
2482,2016,3573,23
2483,2016,3575,37
2484,2016,3576,1
2485,2016,3579,349
2486,2016,3580,40
2487,2016,3581,7
2488,2016,3583,18
2489,2016,3584,30
2490,2016,3585,1585
2491,2016,3586,35
2492,2016,3588,20
2493,2016,3589,13
2494,2016,3590,5
2495,2016,3591,5
2496,2016,3594,12
2497,2016,3595,33
2498,2016,3596,3
2499,2016,3597,14
2500,2016,3599,9
2501,2016,3607,9
2502,2016,3608,218
2503,2016,3610,91
2504,2016,3612,169
2505,2016,3614,43
2506,2016,3616,286
2507,2016,3617,5
2508,2016,3618,32
2509,2016,3620,773
2510,2016,3621,105
2511,2016,3622,19
2512,2016,3623,43
2513,2016,3624,36
2514,2016,3629,1235
2515,2016,3630,5282
2516,2016,3631,704
2517,2016,3633,24
2518,2016,3634,93
2519,2016,3635,23
2520,2016,3636,259
2521,2016,3637,15
2522,2016,3638,106
2523,2016,3639,45
2524,2016,3640,12
2525,2016,3641,37
2526,2016,3644,613
2527,2016,3646,15
2528,2016,3649,28
2529,2016,3658,497
2530,2016,3659,73
2531,2016,3660,1533
2532,2016,3662,15
2533,2016,3663,15
2534,2016,3664,68
2535,2016,3665,11
2536,2016,3666,167
2537,2016,3669,70
2538,2016,3670,138
2539,2016,3672,1246
2540,2016,3673,47
2541,2016,3675,84
2542,2016,3677,2251
2543,2016,3678,190
2544,2016,3682,41
2545,2016,3683,59
2546,2016,3685,126
2547,2016,3687,29
2548,2016,3688,47
2549,2016,3690,3358
2550,2016,3691,210
2551,2016,3695,17
2552,2016,3697,3
2553,2016,3698,12
2554,2016,3699,19
2555,2016,3700,89
2556,2016,3701,31
2557,2016,3704,12
2558,2016,3705,1
2559,2016,3707,62
2560,2016,3708,1
2561,2016,3709,12
2562,2016,3711,14
2563,2016,3712,7
2564,2016,3713,85
2565,2016,3714,186
2566,2016,3715,17
2567,2016,3717,193
2568,2016,3718,8
2569,2016,3719,14
2570,2016,3720,33
2571,2016,3722,346
