,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,suburb,weekly_rent
1085,"LV53/228 LA TROBE STREET, MELBOURNE",-37.80966001,144.96228001,2,1,0,$650_Week,2022-02-01,MELBOURNE,650
1086,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$400,2022-08-01,MELBOURNE,400
1087,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$400,2022-08-01,MELBOURNE,400
1088,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$400_per_week,2022-08-01,MELBOURNE,400
1089,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$280_per_week,2021-02-01,MELBOURNE,280
1090,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$280,2021-02-01,MELBOURNE,280
1091,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$370_pw,2018-07-01,MELBOURNE,370
1092,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$370_Weekly,2018-07-01,MELBOURNE,370
1093,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$370,2018-07-01,MELBOURNE,370
1094,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$360_Weekly,2017-07-01,MELBOURNE,360
1095,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$360_pw,2017-07-01,MELBOURNE,360
1096,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$360,2017-07-01,MELBOURNE,360
1097,"102/589 ELIZABETH STREET, MELBOURNE",-37.8045532,144.9582421,1,1,0,$360_per_week,2017-07-01,MELBOURNE,360
1098,"4309A/250 SPENCER STREET, MELBOURNE",-37.80807001,144.94837001,2,2,0,$475,2022-08-01,MELBOURNE,475
1099,"4309A/250 SPENCER STREET, MELBOURNE",-37.80807001,144.94837001,2,2,0,$475,2022-08-01,MELBOURNE,475
1100,"4309A/250 SPENCER STREET, MELBOURNE",-37.80807001,144.94837001,2,2,0,$650_per_week,2022-08-01,MELBOURNE,650
1101,"4309A/250 SPENCER STREET, MELBOURNE",-37.80807001,144.94837001,2,2,0,$475_per_week,2022-02-01,MELBOURNE,475
1102,"4309A/250 SPENCER STREET, MELBOURNE",-37.80807001,144.94837001,2,2,0,$550_per_week,2021-04-01,MELBOURNE,550
1103,"3102/315 LA TROBE STREET, MELBOURNE",-37.81095001,144.95995001,1,1,0,$420_pw,2022-08-01,MELBOURNE,420
1104,"3102/315 LA TROBE STREET, MELBOURNE",-37.81095001,144.95995001,1,1,0,$420_pw,2022-08-01,MELBOURNE,420
1105,"1002/605 LONSDALE STREET, MELBOURNE",-37.81499001,144.95425001,3,2,1,$1000,2022-08-01,MELBOURNE,1000
1106,"1002/605 LONSDALE STREET, MELBOURNE",-37.81499001,144.95425001,3,2,1,$1000,2022-08-01,MELBOURNE,1000
1107,"905/135 A'BECKETT STREET, MELBOURNE",-33.89402001,151.17746001,1,1,0,$475,2022-08-01,MELBOURNE,475
1108,"905/135 A'BECKETT STREET, MELBOURNE",-33.89402001,151.17746001,1,1,0,$475,2022-08-01,MELBOURNE,475
1109,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$600,2022-08-01,MELBOURNE,600
1110,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$600,2022-08-01,MELBOURNE,600
1111,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$600_per_week,2022-08-01,MELBOURNE,600
1112,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$530_per_week,2020-09-01,MELBOURNE,530
1113,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$530_per_week,2020-08-01,MELBOURNE,530
1114,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$620_per_week,2020-02-01,MELBOURNE,620
1115,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$620_per_week,2019-11-01,MELBOURNE,620
1116,"3611/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2,2,1,$550_-_$580_pw,2014-07-01,MELBOURNE,580
1117,"2105/288 SPENCER STREET, MELBOURNE",-37.813808,144.952001,1,1,0,$370,2022-08-01,MELBOURNE,370
1118,"2105/288 SPENCER STREET, MELBOURNE",-37.813808,144.952001,1,1,0,$370,2022-08-01,MELBOURNE,370
1119,"2105/288 SPENCER STREET, MELBOURNE",-37.813808,144.952001,1,1,0,$390,2012-06-01,MELBOURNE,390
1120,"2105/288 SPENCER STREET, MELBOURNE",-37.813808,144.952001,1,1,0,$390,2012-05-01,MELBOURNE,390
1121,"2105/288 SPENCER STREET, MELBOURNE",-37.813808,144.952001,1,1,0,$390_p.w.,2012-05-01,MELBOURNE,390
1122,"2105/288 SPENCER STREET, MELBOURNE",-37.813808,144.952001,1,1,0,$350_pw,2010-03-01,MELBOURNE,350
1123,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$450,2022-08-01,MELBOURNE,450
1124,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$450,2022-08-01,MELBOURNE,450
1125,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$430_per_week,2022-07-01,MELBOURNE,430
1126,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$430_per_week,2021-11-01,MELBOURNE,430
1127,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$430,2021-11-01,MELBOURNE,430
1128,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$500_per_week,2018-08-01,MELBOURNE,500
1129,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$500,2018-08-01,MELBOURNE,500
1130,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$500_per_week,2018-07-01,MELBOURNE,500
1131,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$475_per_week,2013-07-01,MELBOURNE,475
1132,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$480_pw,2013-06-01,MELBOURNE,480
1133,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$525_pw,2013-04-01,MELBOURNE,525
1134,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$480_pw,2011-07-01,MELBOURNE,480
1135,"3/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,2,1,0,$400_pw,2008-01-01,MELBOURNE,400
1136,"1703 33 ROSE LANE, MELBOURNE",-38.0906695002,145.2790886002,2,1,1,$650,2022-08-01,MELBOURNE,650
1137,"1703 33 ROSE LANE, MELBOURNE",-38.0906695002,145.2790886002,2,1,1,$650,2022-08-01,MELBOURNE,650
1138,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$600,2022-08-01,MELBOURNE,600
1139,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$600,2022-08-01,MELBOURNE,600
1140,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$600_per_week,2022-08-01,MELBOURNE,600
1141,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$600_pw,2021-10-01,MELBOURNE,600
1142,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$680,2009-09-01,MELBOURNE,680
1143,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$680_pw,2009-09-01,MELBOURNE,680
1144,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$680_p.w.,2008-09-01,MELBOURNE,680
1145,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$680,2008-08-01,MELBOURNE,680
1146,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$680_p.w.,2008-08-01,MELBOURNE,680
1147,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$625_p.w.,2007-07-01,MELBOURNE,625
1148,"14/117 HARDWARE STREET, MELBOURNE",-37.812092,144.960393,2,1,1,$625_pw,2007-07-01,MELBOURNE,625
1149,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$580,2022-08-01,MELBOURNE,580
1150,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$580,2022-08-01,MELBOURNE,580
1151,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$360_per_week,2021-08-01,MELBOURNE,360
1152,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$400_per_week,2021-08-01,MELBOURNE,400
1153,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$630_per_week,2021-07-01,MELBOURNE,630
1154,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$630_per_week,2021-05-01,MELBOURNE,630
1155,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$620_per_week,2019-01-01,MELBOURNE,620
1156,"2412/155 FRANKLIN STREET, MELBOURNE",-37.8085501,144.9593236,2,1,0,$580_pw,2017-01-01,MELBOURNE,580
1157,"1205/250 ELIZABETH STREET, MELBOURNE",-37.81267929,144.96273804,2,1,0,$600,2022-08-01,MELBOURNE,600
1158,"1205/250 ELIZABETH STREET, MELBOURNE",-37.81267929,144.96273804,2,1,0,$600,2022-08-01,MELBOURNE,600
1159,"1205/250 ELIZABETH STREET, MELBOURNE",-37.81267929,144.96273804,2,1,0,$600_per_week,2022-08-01,MELBOURNE,600
1160,"411/11 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$590,2022-08-01,MELBOURNE,590
1161,"411/11 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$590,2022-08-01,MELBOURNE,590
1162,"411/11 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$550,2022-08-01,MELBOURNE,550
1163,"2907/568 COLLINS STREET, MELBOURNE",-37.81837001,144.95542001,2,2,1,$600,2022-08-01,MELBOURNE,600
1164,"2907/568 COLLINS STREET, MELBOURNE",-37.81837001,144.95542001,2,2,1,$600,2022-08-01,MELBOURNE,600
1165,"212/99 A'BECKETT STREET, MELBOURNE",-27.683439,152.907399,1,1,0,$220,2022-08-01,MELBOURNE,220
1166,"212/99 A'BECKETT STREET, MELBOURNE",-27.683439,152.907399,1,1,0,$220,2022-08-01,MELBOURNE,220
1167,"212/99 A'BECKETT STREET, MELBOURNE",-27.683439,152.907399,1,1,0,$350_pw,2017-10-01,MELBOURNE,350
1168,"1202/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,0,$400,2022-08-01,MELBOURNE,400
1169,"1202/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,0,$400,2022-08-01,MELBOURNE,400
1170,"1202/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,0,$300_per_week,2021-05-01,MELBOURNE,300
1171,"1202/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,0,$400_pw,2018-04-01,MELBOURNE,400
1172,"1202/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,0,$350_Weekly,2015-11-01,MELBOURNE,350
1174,"408/8 SUTHERLAND STREET, MELBOURNE",-37.8110722,144.9608124,3,2,0,$770,2022-08-01,MELBOURNE,770
1175,"408/8 SUTHERLAND STREET, MELBOURNE",-37.8110722,144.9608124,3,2,0,$770,2022-08-01,MELBOURNE,770
1176,"122/283 SPRING STREET, MELBOURNE",-37.808217,144.971315,3,2,1,$680,2022-08-01,MELBOURNE,680
1177,"122/283 SPRING STREET, MELBOURNE",-37.808217,144.971315,3,2,1,$680,2022-08-01,MELBOURNE,680
1178,"122/283 SPRING STREET, MELBOURNE",-37.808217,144.971315,3,2,1,$680_per_week,2022-08-01,MELBOURNE,680
1179,"122/283 SPRING STREET, MELBOURNE",-37.808217,144.971315,3,2,1,$600_per_week,2021-07-01,MELBOURNE,600
1180,"122/283 SPRING STREET, MELBOURNE",-37.808217,144.971315,3,2,1,$650_p.w,2009-03-01,MELBOURNE,650
1181,"122/283 SPRING STREET, MELBOURNE",-37.808217,144.971315,3,2,1,$580_p.w,2007-10-01,MELBOURNE,580
1182,"1309/250 ELIZABETH STREET, MELBOURNE",-37.81269001,144.96287001,2,1,0,$600,2022-08-01,MELBOURNE,600
1183,"1309/250 ELIZABETH STREET, MELBOURNE",-37.81269001,144.96287001,2,1,0,$600,2022-08-01,MELBOURNE,600
1184,"1308/568 COLLINS STREET, MELBOURNE",-37.81837,144.95542,2,1,1,$530,2022-08-01,MELBOURNE,530
1185,"1308/568 COLLINS STREET, MELBOURNE",-37.81837,144.95542,2,1,1,$530,2022-08-01,MELBOURNE,530
1186,"4906/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,2,2,1,$750,2022-08-01,MELBOURNE,750
1187,"4906/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,2,2,1,$750,2022-08-01,MELBOURNE,750
1188,"4906/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,2,2,1,$750_per_week,2022-08-01,MELBOURNE,750
1189,"4701/639 LONSDALE STREET, MELBOURNE",-37.81505,144.95331,2,1,1,$650,2022-08-01,MELBOURNE,650
1190,"4701/639 LONSDALE STREET, MELBOURNE",-37.81505,144.95331,2,1,1,$650,2022-08-01,MELBOURNE,650
1191,"302/253 FRANKLIN STREET, MELBOURNE",-37.8094055,144.9566157,2,1,0,$520,2022-08-01,MELBOURNE,520
1192,"302/253 FRANKLIN STREET, MELBOURNE",-37.8094055,144.9566157,2,1,0,$520,2022-08-01,MELBOURNE,520
1193,"1308/138 SPENCER STREET, MELBOURNE",-37.8235573002,144.9561235002,2,2,0,$700,2022-08-01,MELBOURNE,700
1194,"1308/138 SPENCER STREET, MELBOURNE",-37.8235573002,144.9561235002,2,2,0,$700,2022-08-01,MELBOURNE,700
1195,"1308/138 SPENCER STREET, MELBOURNE",-37.8235573002,144.9561235002,2,2,0,$650_pw,2022-08-01,MELBOURNE,650
1196,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$530,2022-08-01,MELBOURNE,530
1197,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$530,2022-08-01,MELBOURNE,530
1198,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$520_per_week,2015-02-01,MELBOURNE,520
1199,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$520_pw,2015-02-01,MELBOURNE,520
1200,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$520_pw,2015-01-01,MELBOURNE,520
1201,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$520_per_week,2015-01-01,MELBOURNE,520
1202,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$500_per_week,2013-04-01,MELBOURNE,500
1203,"1205/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,2,1,1,$500_pw,2013-04-01,MELBOURNE,500
1204,"2901/288 SPENCER STREET, MELBOURNE",-37.8138742,144.9517696,1,1,0,$400,2022-08-01,MELBOURNE,400
1205,"2901/288 SPENCER STREET, MELBOURNE",-37.8138742,144.9517696,1,1,0,$400,2022-08-01,MELBOURNE,400
1206,"1113/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,1,1,0,$500_per_week,2022-08-01,MELBOURNE,500
1207,"1113/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,1,1,0,$500_per_week,2022-08-01,MELBOURNE,500
1208,"1113/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,1,1,0,$500_per_week,2020-05-01,MELBOURNE,500
1209,"916/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2,1,0,$475,2022-08-01,MELBOURNE,475
1210,"916/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2,1,0,$475,2022-08-01,MELBOURNE,475
1211,"916/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2,1,0,$475_per_week,2022-05-01,MELBOURNE,475
1212,"916/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2,1,0,$350_per_week,2020-11-01,MELBOURNE,350
1213,"916/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2,1,0,$550_per_week,2019-08-01,MELBOURNE,550
1214,"916/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2,1,0,$550,2019-08-01,MELBOURNE,550
1215,"916/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2,1,0,$520_per_week,2018-01-01,MELBOURNE,520
1216,"2901/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2,1,0,$480_per_week,2022-08-01,MELBOURNE,480
1217,"2901/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2,1,0,$480_per_week,2022-08-01,MELBOURNE,480
1218,"2901/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2,1,0,$480_per_week,2022-03-01,MELBOURNE,480
1219,"2901/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2,1,0,$480,2022-03-01,MELBOURNE,480
1220,"2901/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2,1,0,$350_per_week,2021-04-01,MELBOURNE,350
1221,"2901/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2,1,0,$580_per_week,2020-02-01,MELBOURNE,580
1222,"2901/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2,1,0,$550_per_week,2016-03-01,MELBOURNE,550
1223,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$350_per_week,2022-08-01,MELBOURNE,350
1224,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$350_per_week,2022-08-01,MELBOURNE,350
1225,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$350_per_week,2022-03-01,MELBOURNE,350
1226,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$350,2022-02-01,MELBOURNE,350
1227,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$350_per_week,2022-02-01,MELBOURNE,350
1228,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$330_per_week,2020-10-01,MELBOURNE,330
1229,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$330_per_week,2020-08-01,MELBOURNE,330
1230,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$440_per_week,2019-03-01,MELBOURNE,440
1231,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$425_per_week,2017-07-01,MELBOURNE,425
1232,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$425_per_week,2017-06-01,MELBOURNE,425
1233,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$425_per_week,2016-07-01,MELBOURNE,425
1234,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$425_per_week,2015-07-01,MELBOURNE,425
1235,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$426_per_week,2015-05-01,MELBOURNE,426
1236,"2004/8 DOWNIE STREET, MELBOURNE",-37.820366,144.955983,1,1,0,$420_pw,2012-07-01,MELBOURNE,420
1237,"3211/371 LITTLE LONSDALE STREET, MELBOURNE",-37.81202001,144.96116001,2,2,0,$620_per_week,2022-08-01,MELBOURNE,620
1238,"3211/371 LITTLE LONSDALE STREET, MELBOURNE",-37.81202001,144.96116001,2,2,0,$620_per_week,2022-08-01,MELBOURNE,620
1239,"3211/371 LITTLE LONSDALE STREET, MELBOURNE",-37.81202001,144.96116001,2,2,0,$620_per_week,2022-03-01,MELBOURNE,620
1240,"3211/371 LITTLE LONSDALE STREET, MELBOURNE",-37.81202001,144.96116001,2,2,0,$620,2022-02-01,MELBOURNE,620
1241,"3211/371 LITTLE LONSDALE STREET, MELBOURNE",-37.81202001,144.96116001,2,2,0,$600_per_week,2021-02-01,MELBOURNE,600
1242,"3211/371 LITTLE LONSDALE STREET, MELBOURNE",-37.81202001,144.96116001,2,2,0,$600_per_week,2021-01-01,MELBOURNE,600
1243,"3211/371 LITTLE LONSDALE STREET, MELBOURNE",-37.81202001,144.96116001,2,2,0,$600_per_week,2020-09-01,MELBOURNE,600
1244,"1101/225 ELIZABETH STREET, MELBOURNE",-37.8132308,144.9623173,1,1,0,$310_per_week,2022-08-01,MELBOURNE,310
1245,"1101/225 ELIZABETH STREET, MELBOURNE",-37.8132308,144.9623173,1,1,0,$310_per_week,2022-08-01,MELBOURNE,310
1246,"1101/225 ELIZABETH STREET, MELBOURNE",-37.8132308,144.9623173,1,1,0,$310_per_week,2022-03-01,MELBOURNE,310
1247,"1101/225 ELIZABETH STREET, MELBOURNE",-37.8132308,144.9623173,1,1,0,$310,2022-03-01,MELBOURNE,310
1248,"1101/225 ELIZABETH STREET, MELBOURNE",-37.8132308,144.9623173,1,1,0,$420_per_week,2019-02-01,MELBOURNE,420
1249,"1101/225 ELIZABETH STREET, MELBOURNE",-37.8132308,144.9623173,1,1,0,$420_per_week,2018-02-01,MELBOURNE,420
1250,"1101/225 ELIZABETH STREET, MELBOURNE",-37.8132308,144.9623173,1,1,0,$420,2018-02-01,MELBOURNE,420
1251,"115/70 QUEENS ROAD, MELBOURNE",-37.8361732002,144.9730654002,1,1,1,$450_pw,2022-08-01,MELBOURNE,450
1252,"115/70 QUEENS ROAD, MELBOURNE",-37.8361732002,144.9730654002,1,1,1,$450_pw,2022-08-01,MELBOURNE,450
1253,"1601/442 ELIZABETH STREET, MELBOURNE",-37.80831001,144.96086001,2,1,0,$580_per_week,2022-08-01,MELBOURNE,580
1254,"1601/442 ELIZABETH STREET, MELBOURNE",-37.80831001,144.96086001,2,1,0,$580_per_week,2022-08-01,MELBOURNE,580
1255,"1601/442 ELIZABETH STREET, MELBOURNE",-37.80831001,144.96086001,2,1,0,$360_per_week,2021-07-01,MELBOURNE,360
1256,"1601/442 ELIZABETH STREET, MELBOURNE",-37.80831001,144.96086001,2,1,0,$580,2019-05-01,MELBOURNE,580
1257,"2402/80 A'BECKETT STREET, MELBOURNE",-37.80895001,144.96116001,2,1,0,$550_per_week,2022-08-01,MELBOURNE,550
1258,"2402/80 A'BECKETT STREET, MELBOURNE",-37.80895001,144.96116001,2,1,0,$550_per_week,2022-08-01,MELBOURNE,550
1259,"2402/80 A'BECKETT STREET, MELBOURNE",-37.80895001,144.96116001,2,1,0,$400_per_week,2021-03-01,MELBOURNE,400
1260,"2402/80 A'BECKETT STREET, MELBOURNE",-37.80895001,144.96116001,2,1,0,$380_per_week,2021-02-01,MELBOURNE,380
1261,"2508B/11 ROSE LANE, MELBOURNE",-37.8148091002,144.9539615002,2,1,0,$500_per_week,2022-08-01,MELBOURNE,500
1262,"2508B/11 ROSE LANE, MELBOURNE",-37.8148091002,144.9539615002,2,1,0,$500_per_week,2022-08-01,MELBOURNE,500
1263,"2508B/11 ROSE LANE, MELBOURNE",-37.8148091002,144.9539615002,2,1,0,$380_per_week,2021-06-01,MELBOURNE,380
1264,"402/505 ST KILDA ROAD, MELBOURNE",-37.8437711,144.9789097,1,1,1,$695_per_week,2022-08-01,MELBOURNE,695
1265,"402/505 ST KILDA ROAD, MELBOURNE",-37.8437711,144.9789097,1,1,1,$695_per_week,2022-08-01,MELBOURNE,695
1266,"402/505 ST KILDA ROAD, MELBOURNE",-37.8437711,144.9789097,1,1,1,$675_per_week,2021-04-01,MELBOURNE,675
1267,"402/505 ST KILDA ROAD, MELBOURNE",-37.8437711,144.9789097,1,1,1,$675_per_week,2020-11-01,MELBOURNE,675
1268,"1205/ 250 ELIZABETH STREET, MELBOURNE, MELBOURNE",-37.81269001,144.96287001,2,1,0,$600_per_week,2022-08-01,MELBOURNE,600
1269,"1205/ 250 ELIZABETH STREET, MELBOURNE, MELBOURNE",-37.81269001,144.96287001,2,1,0,$600_per_week,2022-08-01,MELBOURNE,600
1271,"126/1 ALBERT ROAD, MELBOURNE",-37.8357152002,144.9705284002,2,2,2,$1200_per_week,2022-08-01,MELBOURNE,1200
1272,"126/1 ALBERT ROAD, MELBOURNE",-37.8357152002,144.9705284002,2,2,2,$1200_per_week,2022-08-01,MELBOURNE,1200
1273,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$500_per_week,2022-08-01,MELBOURNE,500
1274,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$500_per_week,2022-08-01,MELBOURNE,500
1275,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$385_per_week,2021-08-01,MELBOURNE,385
1276,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$430_per_week,2021-01-01,MELBOURNE,430
1277,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$495_per_week,2018-11-01,MELBOURNE,495
1278,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$490_per_week,2017-04-01,MELBOURNE,490
1279,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$460_per_week,2014-10-01,MELBOURNE,460
1280,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$460_per_week,2014-09-01,MELBOURNE,460
1281,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$500_per_week,2014-08-01,MELBOURNE,500
1282,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$500_per_week,2014-02-01,MELBOURNE,500
1283,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$520_per_week,2014-01-01,MELBOURNE,520
1284,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$520_per_week,2013-12-01,MELBOURNE,520
1285,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$520_per_week,2012-10-01,MELBOURNE,520
1286,"1808/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1,1,1,$440_per_week,2011-05-01,MELBOURNE,440
1287,"1103/483 SWANSTON STREET, MELBOURNE",-37.807218,144.962336,2,1,0,$550_per_week,2022-08-01,MELBOURNE,550
1288,"1103/483 SWANSTON STREET, MELBOURNE",-37.807218,144.962336,2,1,0,$550_per_week,2022-08-01,MELBOURNE,550
1289,"1103/483 SWANSTON STREET, MELBOURNE",-37.807218,144.962336,2,1,0,$550,2022-08-01,MELBOURNE,550
1290,"1103/483 SWANSTON STREET, MELBOURNE",-37.807218,144.962336,2,1,0,$550_per_week,2022-07-01,MELBOURNE,550
1291,"1103/483 SWANSTON STREET, MELBOURNE",-37.807218,144.962336,2,1,0,$550,2022-07-01,MELBOURNE,550
