Suburb_Name,sa2_2021,Growth_Rate
Maiden Gully,202011023,0.10110103975011309
Portland,217011422,0.10066510007414153
Brookfield,213041571,0.10060315209862561
Craigieburn - Central,210051441,0.10041918052972665
Reservoir - North East,209021523,0.10001825901787098
Burwood East,207031166,0.09989033084303581
Werribee - West,213051468,0.099463778838898
Wonthaggi - Inverloch,205031093,0.09901099184571642
Caulfield - South,208021178,0.09875018998644174
Cairnlea,213011329,0.09825239273496628
Craigieburn - North West,210051542,0.09767381562802013
Bannockburn,203011034,0.09744145962136275
St Kilda - Central,206051513,0.09625525989916542
Hawthorn - South,207011520,0.09576660206854219
Templestowe Lower,207021160,0.09561894961225127
Pakenham - North West,212011550,0.09520494221131319
Mentone,208031190,0.09515442065150663
Mooroopna,216031415,0.09513873520235663
Alphington - Fairfield,206021110,0.09497101207340833
Doveton,212021295,0.09419871341313572
Clayton (North) - Notting Hill,212051567,0.09408400457716878
Ormond - Glen Huntly,208021182,0.09375633422377125
Myrtleford,204031071,0.09319777421967258
Seabrook,213021345,0.0930120273534746
Smythes Creek,201011007,0.09272980623898738
Tullamarine,210051250,0.09251000399660324
Hoppers Crossing - South,213051362,0.09170535441855823
Werribee - South,213051368,0.09157883409994513
Flemington,206031115,0.0914359703296955
Mildura - North,215021469,0.0912846811270939
Golden Plains - South,203011035,0.0909819090987643
Werribee - East,213051467,0.0909302881506588
Pascoe Vale South,206011109,0.09079104851692911
Cranbourne North - East,212031559,0.09042635448771229
Mickleham - Yuroke,210051445,0.090039803220915
Carlton,206041117,0.09003493873560767
Chelsea - Bonbeach,208031186,0.08962274694525615
Shepparton Surrounds - East,216031418,0.08926338385678514
Whittlesea,209041225,0.08877392382566017
Frankston North,214011372,0.08818395553185518
Hillside,213041575,0.08786715889049558
Heidelberg West,209011199,0.0877906020389957
Colac,217031472,0.08713337714317484
Reservoir - South West,209021526,0.08693405641296226
Hawthorn East,207011152,0.0868375299678483
Frankston,214011371,0.08665952341876346
Burnside Heights,213041462,0.08635487747148128
Sunbury,210041240,0.08611107299842383
Corangamite - South,217031475,0.08568107091442276
Heidelberg - Rosanna,209011198,0.0853924327999571
Pakenham - North East,212011549,0.08506135929268915
Roxburgh Park (South) - Somerton,210051544,0.08445997630002068
Cranbourne East - South,212031558,0.08413567912236201
Abbotsford,206071139,0.0831047767581632
Caulfield - North,208021177,0.08256348674854615
Moorabbin - Heatherton,208031191,0.08223670387206847
Carrum - Patterson Lakes,208031185,0.08202549362950817
Noble Park - East,212041459,0.08159750459463866
Gordon (Vic.),201021012,0.08136682190980915
Truganina - South West,213051588,0.08136577093069748
Epping - South,209041432,0.08085344626352783
St Kilda East,206051134,0.08068379690141013
Ardeer - Albion,213011328,0.08020068208415243
St Albans - North,213011334,0.08006128375737952
Manor Lakes - Quandong,213051579,0.07993641803553711
Greensborough,209011197,0.07971546106367353
Taylors Hill,213041360,0.07943726387808955
Sunbury - South,210041540,0.0792635026708736
Gladstone Park - Westmeadows,210051245,0.07923945794309264
Footscray,213031348,0.07900898889653676
Point Lonsdale - Queenscliff,203031052,0.07888520251100822
Bentleigh East - South,208021427,0.07879819266549823
Bright - Mount Beauty,204031069,0.07869011676803433
Templestowe,207021159,0.0776492569761561
Kinglake,209031211,0.0771841553607
Sydenham,213011339,0.07713861084572395
Pakenham - South East,212011551,0.07644303590430232
Craigieburn - South,210051443,0.07632651066310048
North Melbourne,206041506,0.07611715306405434
Point Cook - South,213051466,0.07602936050565881
Diggers Rest,210041539,0.07601157068921487
Moira,216021412,0.0758925096785191
Mildura - South,215021470,0.07499393846175247
Fawkner,210031237,0.07458265084103761
Moonee Ponds,206031116,0.07454198664332501
Truganina - North,213051586,0.0743402848812238
Richmond - North,206071518,0.0741074514050016
Greenvale - Bulla,210051246,0.07409614301062946
Rutherglen,204021065,0.0736951183098711
Delahey,213011331,0.07355304436020348
Beechworth,204031068,0.07289842096651102
Barwon Heads - Armstrong Creek,203031489,0.07262697514254148
Tarneit (West) - Mount Cottrell,213051582,0.07230299326103677
Moyne - East,217041477,0.0721952740011721
West Melbourne - Residential,206041510,0.07214889322759645
Avondale Heights,210011533,0.0719381378659156
Burnside,213041461,0.07134477389043205
Caroline Springs,213041463,0.07127601062016088
Hadfield,210031440,0.0707189728661525
Kensington (Vic.),206041121,0.07052823844964584
Narre Warren - South West,212021456,0.07039059228916157
Bayswater,211011251,0.07033828534052569
Craigieburn - North,210051442,0.06933597802902211
Coburg - West,206011498,0.06877190760991828
Doncaster East - North,207021424,0.06836813596444402
Cranbourne,212031300,0.06817830727469089
Brunswick - North,206011495,0.06796915832121093
Balwyn,207011147,0.06795389394097485
Mordialloc - Parkdale,208031193,0.06783371726451536
Ocean Grove,203031490,0.06749112184539016
Collingwood,206071141,0.06747703967529531
Springvale,212041317,0.06732427287619072
Ivanhoe,209011200,0.06699856993969229
Epping (Vic.) - West,209041433,0.06690573393025868
Maribyrnong,213031349,0.06622098669061176
Broadmeadows,210051242,0.06612193386467224
Preston - East,209021428,0.06575748007103217
Carrum Downs,214011370,0.06564343319035926
Tarneit - South,213051585,0.06547518511689286
Surrey Hills (East) - Mont Albert,207031167,0.0651724431867026
Hoppers Crossing - North,213051361,0.0650347940014967
Sunbury - West,210041541,0.06494584933773731
Aspendale Gardens - Waterways,208031183,0.06487894531235655
St Albans - South,213011335,0.06482108919811902
Woodend,202021031,0.06397237622716434
Romsey,210021235,0.06372705242754673
Noble Park - West,212041460,0.06369108381162784
Craigieburn - West,210051543,0.06356183129078978
Warrnambool - South,217041480,0.0632808712770907
Armadale,206061135,0.06318912745539418
Ascot Vale,206031113,0.06284998019896072
Colac Surrounds,217031473,0.062836659349483
Daylesford,201021011,0.06225790336291126
Brunswick East,206011106,0.062231087425570264
Point Cook - North East,213051580,0.061464283725390624
Brunswick - South,206011496,0.06144244314243073
Epping - East,209041431,0.06032816334719491
Kyneton,202021030,0.059441912848780434
Bunyip - Garfield,212011547,0.05943955168522341
Portarlington,203031051,0.059294803757778014
Carlton North - Princes Hill,206071140,0.05831676770145584
Northcote - East,206021499,0.0580262027534386
Boronia,211011446,0.05767751117086607
Reservoir - South East,209021525,0.0576386088282538
Fitzroy North,206071143,0.05686906816399391
Keilor Downs,213011332,0.05678133685449489
Cranbourne North - West,212031560,0.056474454322210224
Beaconsfield - Officer,212011546,0.05613409243799515
Warrnambool - North,217041479,0.056008060634853085
Bacchus Marsh,213041353,0.05598916815066338
Ivanhoe East - Eaglemont,209011201,0.05542420559187346
Kew East,207011154,0.055013402483178334
Parkville,206041124,0.0549228588920158
Preston - West,209021429,0.054548893552915166
Wollert,209041437,0.054311471095554134
Campbellfield - Coolaroo,210051243,0.05424774157676439
Point Cook - North West,213051581,0.052998101377593455
Fitzroy,206071142,0.05252745740189295
Berwick - South West,212021554,0.0525171690271952
Montrose,211051280,0.052422512444598
Altona,213021341,0.0522091715615029
Bentleigh East - North,208021426,0.052207749972878845
Melton,213041577,0.05212242193072027
Cranbourne East - North,212031557,0.05193870448219322
Kew - South,207011521,0.05135478582729038
Edithvale - Aspendale,208031189,0.05099189470159684
Pakenham - South West,212011552,0.05088191618060863
Pearcedale - Tooradin,212031308,0.050590216210139885
Endeavour Hills - South,212021454,0.0504556347734265
Docklands,206041118,0.050280619846013105
Yarrawonga,216021414,0.04990966139129566
Kings Park (Vic.),213011333,0.049576437006430496
Altona North,213021343,0.04822291198951626
Highett (West) - Cheltenham,208011171,0.0481755021984056
South Yarra - North,206061515,0.04767634311731165
Pascoe Vale,210031538,0.04698379454781104
Derrimut,213011570,0.04692498182663768
Glenroy - East,210031535,0.04687076646684098
Bentleigh - McKinnon,208021174,0.046740638363465675
Roxburgh Park - North,210051545,0.04638817057269576
Plenty - Yarrambat,209031213,0.045927759007373954
Narre Warren - North East,212021455,0.04500506667536816
Gisborne,210021232,0.044747134409098194
Toorak,206061138,0.044544600731106644
Viewbank - Yallambie,209011203,0.04433275822886999
Riddells Creek,210021234,0.043673537696031876
South Melbourne,206051512,0.04361439380600202
Irymple,215021395,0.04339584763907708
Camberwell,207011149,0.0432534884811437
Montmorency - Briar Hill,209011202,0.043201462516421235
Knoxfield - Scoresby,211011254,0.043137694572081664
Oak Park,210031537,0.04227405568123458
Coburg North,210031236,0.04196326414180461
Keilor East,210011534,0.04195316941759577
Clayton - Central,212051568,0.04180106088017487
Hawthorn - North,207011519,0.041619566871514566
Deer Park,213011569,0.041565798370813006
Berwick - North,212021293,0.04137035130691405
Taylors Lakes,213011340,0.04129504731213587
Yarra Valley,211051286,0.040301251545456725
Lalor - East,209041529,0.04004131734527068
Balwyn North,207011148,0.0399554938360496
Keysborough - North,212041565,0.03981555688314099
Lilydale - Coldstream,211051278,0.0394523484804015
Kew - West,207011522,0.03919371131355106
Mitcham (Vic.),211041270,0.03883656710285206
Mill Park - South,209041221,0.038751710358870685
Mooroolbark,211051281,0.03870743465601492
Koo Wee Rup,212011548,0.03856721506013426
Bayswater North,211031263,0.0385597404595847
South Morang - South,209041436,0.0383959192376728
Berwick - South East,212021553,0.03830733053581738
Torquay,203031053,0.038183699268399166
Cranbourne West,212031304,0.037706677660923775
Reservoir - North West,209021524,0.03744288773760478
Melbourne CBD - East,206041503,0.037289178764454874
Surrey Hills (West) - Canterbury,207011155,0.03727458597836291
Rosebud - McCrae,214021384,0.036454926555121045
Lysterfield,211011255,0.03581432927810017
South Yarra - South,206061516,0.035798285745928984
Healesville - Yarra Glen,211051276,0.03570671155995414
Malvern - Glen Iris,208041194,0.03556294666153692
Airport West,210011226,0.03545214833854969
Eynesbury - Exford,213041573,0.03542304660099978
Melbourne CBD - West,206041505,0.03539820510058048
Seaford (Vic.),214011375,0.03524880945815191
South Morang - North,209041435,0.03484638869813246
Mill Park - North,209041220,0.03459459115369304
Kialla,216031593,0.03455412809683522
Oakleigh - Huntingdale,212051326,0.03405147131096041
Southbank - East,206041509,0.03342078827470461
Langwarrin,214011374,0.03329363018261451
Clayton South,212041310,0.03304127846865482
Sandringham - Black Rock,208011173,0.03285718525894453
Glen Iris - East,207011150,0.03251470027198211
Kilsyth,211051277,0.032301963363705874
Eltham,209031209,0.032279699696990106
Chirnside Park,211051275,0.031926511444551046
Ferntree Gully (South) - Upper Ferntree Gully,211011448,0.03184811502571094
South Yarra - West,206041125,0.03155573538684511
Mount Evelyn,211051283,0.03139964329319052
Ferntree Gully - North,211011447,0.03129274037108666
Clarinda - Oakleigh South,212041309,0.03128341383514312
Clifton Hill - Alphington,206071145,0.031020554310218752
Lorne - Anglesea,203031049,0.030883876941711734
Rowville - Central,211011256,0.03055724742952672
Cobblebank - Strathtulloh,213041572,0.030392692511637853
The Basin,211011449,0.02931416768245936
Somerville,214021385,0.029219465667083173
Ringwood,211031266,0.02877759647907674
Kurunjang - Toolern Vale,213041576,0.02875526127680955
Meadow Heights,210051247,0.028550586292183606
Research - North Warrandyte,209031214,0.0282268580684841
Tarneit - Central,213051583,0.027745383906847814
Keilor,210011228,0.027311590698588583
Panton Hill - St Andrews,209031212,0.02693943391197487
Narre Warren South - West,212031458,0.02687400124062529
Ringwood East,211031267,0.026797906466319833
Forest Hill,211041269,0.02661284685025342
Braeside,208031184,0.026418094855134765
Lalor - West,209041530,0.025905458080317738
Skye - Sandhurst,214011376,0.02562893478300012
Endeavour Hills - North,212021453,0.02556413390779278
Ashburton (Vic.),207011146,0.02544025313628136
Hampton,208011172,0.025269857164582327
Sunshine,213011336,0.02443706915185596
Cranbourne South,212031303,0.024324508133727323
Rowville - North,211011257,0.024076164437897292
Richmond (South) - Cremorne,206071517,0.02403022117873488
Monbulk - Silvan,211051279,0.023814946328344636
Port Melbourne,206051130,0.023782236360441765
Port Melbourne Industrial,206051511,0.023541902852209848
Hallam,212021297,0.02317997386361482
Melton South - Weir Views,213041578,0.023167293402884148
Thomastown,209041223,0.022845416327920975
Rowville - South,211011258,0.022099156294427783
Mernda - South,209041532,0.021692858773083294
Wantirna,211011259,0.02167072754005629
Seddon - Kingsville,213031350,0.021602893521120946
Croydon South,211031452,0.02078187533767247
Braybrook,213031347,0.020654326267425586
Bundoora - North,209041216,0.020300763993325675
Melton West,213041358,0.019847275993493126
Glenroy - West,210031536,0.019826354845141596
Vermont,211041272,0.01951711920529687
Melbourne CBD - North,206041504,0.018947019834339284
Croydon - East,211031450,0.018378463155821128
Yarraville,213031352,0.018173238294874147
Mulgrave,212051325,0.018078834520778533
Niddrie - Essendon West,210011230,0.017041590498940946
Vermont South,211041273,0.016848322220506355
Lynbrook - Lyndhurst,212031306,0.016233037650380068
Beaumaris,208011168,0.01589343423949316
Nunawading,211041271,0.015771109424672868
Emerald - Cockatoo,212011289,0.01519616180390718
Hastings - Somers,214021379,0.014803220905348385
Strathmore,210011231,0.014572716787729489
Ringwood North,211031268,0.014145691813755884
Croydon - West,211031451,0.013382664280068766
Frankston South,214011373,0.012930008629524764
Otway,217031476,0.012701033860410747
Mount Dandenong - Olinda,211051282,0.011303665098446904
Kingsbury,209021205,0.011166583929650649
Orbost,205021085,0.01107749406255095
Bundoora - West,209041217,0.010990468088554996
Upwey - Tecoma,211051284,0.010934139616634059
Mornington - East,214021591,0.010907767803349247
Albert Park,206051128,0.008143594287295632
Dingley Village,212041313,0.007564623799706918
Keysborough - South,212041566,0.007440129755886787
Watsonia,209011204,0.0067119554823786755
Belgrave - Selby,211051274,0.006660513872709788
Newport,213021344,0.00648646958095359
Glen Waverley - East,212051321,0.005936733561813001
Flemington Racecourse,206041120,0.0055472960634779895
Wandin - Seville,211051285,0.004851299476880969
Sunshine West,213011338,0.004815513222931856
Hurstbridge,209031210,0.0029071255961768657
Mount Waverley - South,212051324,0.0025015627076998568
Williamstown,213021346,0.0023737331724060563
Croydon Hills - Warranwood,211031265,0.0019532619876092066
Box Hill North,207031164,0.001943186322847398
Ashwood - Chadstone,212051319,0.001208510348998417
Mount Waverley - North,212051323,0.0011003939251267136
Wheelers Hill,212051327,-0.0004500372734719519
Point Nepean,214021383,-0.0013436119837535786
Glen Waverley - West,212051322,-0.0020522690448600374
Brighton East,208011170,-0.002390797939925034
East Melbourne,206041119,-0.0025671258790982135
Mernda - North,209041531,-0.0034933140441060794
Wantirna South,211011260,-0.004793297560018592
Wattle Glen - Diamond Creek,209031215,-0.005931094432312918
Brighton (Vic.),208011169,-0.006220108354720817
Dromana,214021377,-0.006887681986044739
Hampton Park - East,212031561,-0.010649332388905674
Kilmore - Broadford,204011056,-0.01319124608701488
Mansfield (Vic.),204011057,-0.013623132583557514
Mornington - West,214021592,-0.019212961916719735
Mount Martha,214021382,-0.020755169592656428
Macedon,210021233,-0.025545851860263424
Hampton Park - West,212031562,-0.029315797185454778
Warrandyte - Wonga Park,211021262,-0.029420099442052566
Sunshine North,213011337,-0.03102026788331106
Narre Warren South - East,212031457,-0.03207226784080085
Mount Eliza,214021381,-0.042747483271637784
Moyne - West,217041478,-0.05335549269108868
Bundoora - East,209011196,-0.054011066469293934
Echuca,216011406,-0.05983725149511833
Flinders,214021378,-0.06528328209401382
Donvale - Park Orchards,211021261,-0.07624679133862784
