Suburb_Name,sa2_2021,Growth_Rate
Dingley Village,212041313,0.02131856314451862
Pakenham - North East,212011549,0.021260667912287545
Mildura - South,215021470,0.0211653352719409
Norlane,203021488,0.02115281898666216
Narre Warren - North East,212021455,0.021151761268593555
Mount Evelyn,211051283,0.02108904026095618
Niddrie - Essendon West,210011230,0.021049566189061123
Macedon,210021233,0.02095593459255691
Warrnambool - North,217041479,0.020872459677312227
Craigieburn - South,210051443,0.020655380519452322
Mornington - East,214021591,0.02041606703123171
Benalla,204021063,0.02033763834151498
Warrandyte - Wonga Park,211021262,0.020335185983144256
Moira,216021412,0.02024218546218235
Sale,205051103,0.02014769628233034
Wangaratta,204021066,0.020104438581195653
Sunbury - West,210041541,0.019894266403399207
Sunshine,213011336,0.019663766817056134
Upwey - Tecoma,211051284,0.019630093476593426
Bannockburn,203011034,0.0194658904576814
Charlemont,203021485,0.019298176856397637
Flemington Racecourse,206041120,0.019129605615606206
Derrimut,213011570,0.019106425053642236
Airport West,210011226,0.01890609142952448
Belgrave - Selby,211051274,0.018886447189058332
Maiden Gully,202011023,0.018265158801029635
Ashburton (Vic.),207011146,0.018144463882197672
Woodend,202021031,0.01811037354841825
Portarlington,203031051,0.017785898111882963
Ballarat,201011002,0.017545922117079126
Beaconsfield - Officer,212011546,0.017390912860294722
Delacombe,201011006,0.017215373939429915
Strathfieldsaye,202011024,0.017014962362459633
Reservoir - North West,209021524,0.01685873740253999
Mount Martha,214021382,0.01643744759962092
Irymple,215021395,0.016380271993258595
North Geelong - Bell Park,203021047,0.016347603140817422
Pakenham - South West,212011552,0.016332618499809885
Belmont,203021037,0.016265297560305324
Point Cook - North West,213051581,0.016167865730860737
Mill Park - South,209041221,0.015908999474175425
Pakenham - South East,212011551,0.015778209225533094
Kyneton,202021030,0.015579233573594605
Mornington - West,214021592,0.015346367258166993
Braeside,208031184,0.015111123791666733
Pakenham - North West,212011550,0.01501276064679329
Melton,213041577,0.014907543914399888
Myrtleford,204031071,0.014889953354379388
Cranbourne West,212031304,0.014660441898579698
Newtown (Vic.),203021046,0.014501768304642795
Otway,217031476,0.014300435075485896
Rosebud - McCrae,214021384,0.013795226499042131
Mount Eliza,214021381,0.013759700822476914
Warragul,205011079,0.013549718404345509
Alfredton,201011001,0.013330270231781915
Epping - East,209041431,0.01297872773913609
Deer Park,213011569,0.011904269722031097
Point Lonsdale - Queenscliff,203031052,0.01188469424525155
Seymour,204011059,0.011733690907166944
Traralgon - West,205041494,0.011547481110703021
Bundoora - North,209041216,0.011385867938487962
Bacchus Marsh,213041353,0.010896258589585468
Kingsbury,209021205,0.010479554381350592
Glenroy - West,210031536,0.010309696370129203
Tarneit - South,213051585,0.01027970585641796
Traralgon - East,205041493,0.010248982016159475
Yarrawonga,216021414,0.010034538263471515
Craigieburn - West,210051543,0.009778819312099413
South Yarra - West,206041125,0.009593801778564942
Cranbourne East - North,212031557,0.008092677690986531
Grovedale - Mount Duneed,203021487,0.007508944557910851
Mill Park - North,209041220,0.007472590103748966
Barwon Heads - Armstrong Creek,203031489,0.007418489572844635
Glenroy - East,210031535,0.006695754755582363
Broadmeadows,210051242,0.006160334690114249
Lynbrook - Lyndhurst,212031306,0.006116064095675507
Sunshine West,213011338,0.005590189065896
Wollert,209041437,0.0055509038516674495
Epping (Vic.) - West,209041433,0.005159671912612355
Brookfield,213041571,0.004754895072166998
Lalor - West,209041530,0.004102989923880307
Lorne - Anglesea,203031049,0.003938050372722867
Watsonia,209011204,0.0031595043149983556
Berwick - South West,212021554,0.002299873022541992
South Morang - North,209041435,0.001978565285905552
Hurstbridge,209031210,0.0015782098709444033
Kurunjang - Toolern Vale,213041576,0.0013614584234555352
California Gully - Eaglehawk,202011019,-0.0005442893806189072
Horsham Surrounds,215011389,-0.0017340154699511806
Lalor - East,209041529,-0.0018109497332394003
Melton West,213041358,-0.0018285137242869177
Tarneit - Central,213051583,-0.0024966997442688182
Kialla,216031593,-0.0029553729486464612
South Morang - South,209041436,-0.0029595514256196462
Donvale - Park Orchards,211021261,-0.0030159454127224455
Thomastown,209041223,-0.00369005898222562
Meadow Heights,210051247,-0.00427058379177544
Melton South - Weir Views,213041578,-0.006605222582914153
Orbost,205021085,-0.00933257375633901
Wattle Glen - Diamond Creek,209031215,-0.010389451128293536
Sunshine North,213011337,-0.011375295186778017
Mansfield (Vic.),204011057,-0.011610397941052232
East Melbourne,206041119,-0.012090475155249728
Flinders,214021378,-0.013305993050878933
Rutherglen,204021065,-0.014457104875153648
Hampton Park - East,212031561,-0.01608059775018376
Bundoora - West,209041217,-0.016734062183979187
Hampton Park - West,212031562,-0.021364316044452648
Cobblebank - Strathtulloh,213041572,-0.02171390938655347
Narre Warren South - East,212031457,-0.023525061246192927
Gannawarra,215031401,-0.028055832704491534
Mernda - South,209041532,-0.029522629914902287
Moyne - West,217041478,-0.03158435622553415
Mernda - North,209041531,-0.03225677844617733
Echuca,216011406,-0.03231247878615073
Kilmore - Broadford,204011056,-0.04025429467124739
Bundoora - East,209011196,-0.05484363235665222
