,postcode,sa2_2021,sa2_2016,year,gdp(USD Millioins),saving_rate(% of GDP),income_per_person,population_density,crime_cases
68,3161,208021177,208021177,2026,4484071,15.974999999991269,104849.1034023324,3794.0,772
69,3730,216021414,216021414,2026,4484071,15.974999999991269,62718.59807884181,594.0,539
70,3143,206061135,206061135,2026,4484071,15.974999999991269,123144.07542010907,4722.0,637
71,3046,210031535,210031438,2026,4484071,15.974999999991269,64295.912413820624,2676.0,2802
72,3012,213031350,213031350,2026,4484071,15.974999999991269,83646.10995099321,5713.0,2303
73,3184,206051129,206051129,2026,4484071,15.974999999991269,100060.65690943226,6399.0,1027
74,3015,213021344,213021344,2026,4484071,15.974999999991269,89028.86847036099,2454.0,1207
75,3046,210031440,210031440,2026,4484071,15.974999999991269,66707.58100216137,2372.0,2802
76,3280,217041479,217041479,2026,4484071,15.974999999991269,66921.08372571506,826.0,3254
77,3186,208011169,208011169,2026,4484071,15.974999999991269,143300.6403638618,3269.0,1338
78,3187,208011170,208011170,2026,4484071,15.974999999991269,105787.4075212325,3383.0,701
79,3168,212051568,212051320,2026,4484071,15.974999999991269,59197.16485138098,3301.0,2073
80,3585,215031404,215031404,2026,4484071,15.974999999991269,65847.04880631529,623.0,1764
81,3032,213031349,213031349,2026,4484071,15.974999999991269,77716.83845696924,2401.0,3191
82,3204,208021182,208021182,2026,4484071,15.974999999991269,80129.86543402169,4813.0,1499
83,3690,204031073,204031073,2026,4484071,15.974999999991269,68396.95796671696,633.0,3193
84,3815,212011547,212011288,2026,4484071,15.974999999991269,67537.19158078171,527.0,227
85,3161,208021178,208021178,2026,4484071,15.974999999991269,92781.8006746131,4194.0,772
86,3165,208021426,208021426,2026,4484071,15.974999999991269,79717.69605820626,3640.0,1123
87,3195,208031190,208031190,2026,4484071,15.974999999991269,80455.96010125568,3289.0,2355
88,3169,212041309,212041309,2026,4484071,15.974999999991269,66984.15619503753,2473.0,1184
89,3182,206051514,206051133,2026,4484071,15.974999999991269,87159.0192722329,6248.0,4805
90,3046,210031537,210031239,2026,4484071,15.974999999991269,74733.04245390883,3429.0,2802
91,3029,213051362,213051362,2026,4484071,15.974999999991269,64553.528084245976,3249.0,6083
92,3042,210011226,210011226,2026,4484071,15.974999999991269,73644.82356266724,2533.0,1610
93,3162,208021179,208021179,2026,4484071,15.974999999991269,101227.34731268416,4425.0,915
94,3342,201021009,201021009,2026,4484071,15.974999999991269,71239.96715851687,519.0,395
95,3197,208031185,208031185,2026,4484071,15.974999999991269,79591.48374390416,2517.0,1046
96,3040,206031501,206031114,2026,4484071,15.974999999991269,90977.59550463734,3606.0,1631
97,3340,213041353,213041353,2026,4484071,15.974999999991269,73546.58353345562,577.0,1713
98,3186,208011170,208011170,2026,4484071,15.974999999991269,105787.4075212325,3383.0,1338
99,3125,207031165,207031165,2026,4484071,15.974999999991269,69149.70142246597,2829.0,993
100,3537,202031033,202031033,2026,4484071,15.974999999991269,57424.43237472652,527.0,124
101,3149,212051324,212051324,2026,4484071,15.974999999991269,76562.30547882617,2586.0,1531
102,3931,214021591,214021380,2026,4484071,15.974999999991269,72652.73384497687,1471.0,2019
103,3058,206011109,206011109,2026,4484071,15.974999999991269,78705.93829918979,3802.0,3569
104,3150,212051321,212051321,2026,4484071,15.974999999991269,72537.71196658816,2889.0,2493
105,3021,213011334,213011334,2026,4484071,15.974999999991269,56822.64056280861,3592.0,5259
106,3199,214011372,214011372,2026,4484071,15.974999999991269,61523.28538618609,2005.0,8384
107,3222,203031048,203031048,2026,4484071,15.974999999991269,66792.13129766006,739.0,595
108,3977,212031559,212031302,2026,4484071,15.974999999991269,67081.00697667245,1431.0,6727
109,3180,211011254,211011254,2026,4484071,15.974999999991269,69730.7021932397,1457.0,618
110,3088,209011197,209011197,2026,4484071,15.974999999991269,76196.7409990076,2625.0,1608
111,3806,212021553,212021294,2026,4484071,15.974999999991269,73997.54671829566,1881.0,2428
112,3224,203021044,203021044,2026,4484071,15.974999999991269,68358.00314553082,930.0,742
113,3028,213021342,213021342,2026,4484071,15.974999999991269,69310.67513120826,2384.0,1954
114,3023,213041461,213041461,2026,4484071,15.974999999991269,67574.18166449899,2251.0,4305
115,3087,209011204,209011204,2026,4484071,15.974999999991269,73886.62295301631,2947.0,669
116,3083,209011196,209011196,2026,4484071,15.974999999991269,67989.82054468337,2913.0,2595
117,3136,211031451,211031451,2026,4484071,15.974999999991269,71047.57813859079,2338.0,2607
118,3089,209031215,209031215,2026,4484071,15.974999999991269,79882.3453031038,1022.0,657
119,3024,213051589,213051369,2026,4484071,15.974999999991269,69552.26743813138,584.0,1618
120,3880,205021086,205021086,2026,4484071,15.974999999991269,60457.87666648952,540.0,270
121,3195,208031183,208031183,2026,4484071,15.974999999991269,77405.23528772825,2069.0,2355
122,3805,212021456,212021456,2026,4484071,15.974999999991269,63873.26832748158,1962.0,4202
123,3132,211041270,211041270,2026,4484071,15.974999999991269,75813.07006535865,2910.0,1021
124,3496,215021399,215021399,2026,4484071,15.974999999991269,58486.3983039232,503.0,523
125,3977,212031304,212031304,2026,4484071,15.974999999991269,65149.7419438581,1383.0,6727
126,3199,214011376,214011376,2026,4484071,15.974999999991269,75787.42509697657,1024.0,8384
127,3174,212041460,212041460,2026,4484071,15.974999999991269,57512.13151953975,4307.0,3210
128,3550,202011020,202011020,2026,4484071,15.974999999991269,70310.58214215795,1330.0,5709
129,3030,213051368,213051368,2026,4484071,15.974999999991269,72768.4232602762,587.0,6531
130,3020,213011336,213011336,2026,4484071,15.974999999991269,61597.18345768144,2471.0,6279
131,3915,214021379,214021379,2026,4484071,15.974999999991269,67494.12203658512,652.0,1560
132,3024,213051579,213051369,2026,4484071,15.974999999991269,69552.26743813138,604.0,1618
133,3977,212031300,212031300,2026,4484071,15.974999999991269,62532.28529159166,1918.0,6727
134,3030,213051581,213051465,2026,4484071,15.974999999991269,76690.17324412568,2419.0,6531
135,3199,214011373,214011373,2026,4484071,15.974999999991269,75913.27089721803,1754.0,8384
136,3038,213011340,213011340,2026,4484071,15.974999999991269,73312.39677298907,1506.0,2131
137,3169,212041310,212041310,2026,4484071,15.974999999991269,60884.46256076777,2092.0,1184
138,3149,212051323,212051323,2026,4484071,15.974999999991269,76934.27576781623,2926.0,1531
139,3500,215021470,215021470,2026,4484071,15.974999999991269,64826.71386406571,824.0,5135
140,3429,210041540,210041241,2026,4484071,15.974999999991269,72637.03438444482,770.0,2748
141,3095,209031209,209031209,2026,4484071,15.974999999991269,84574.40271292115,1731.0,1155
142,3975,212031306,212031306,2026,4484071,15.974999999991269,69792.262500274,1975.0,858
143,3996,205031093,205031093,2026,4484071,15.974999999991269,60628.86749357963,551.0,374
144,3217,203031489,203031050,2026,4484071,15.974999999991269,75705.1738386834,610.0,467
145,3747,204031068,204031068,2026,4484071,15.974999999991269,63537.51861196337,521.0,265
146,3021,213011335,213011335,2026,4484071,15.974999999991269,57290.47006797884,3246.0,5259
147,3058,206011497,206011108,2026,4484071,15.974999999991269,74137.58822774934,3780.0,3569
148,3127,207031167,207031167,2026,4484071,15.974999999991269,99477.12463650432,3560.0,710
149,3781,212011289,212011289,2026,4484071,15.974999999991269,74412.05347336177,571.0,314
150,3153,211011251,211011251,2026,4484071,15.974999999991269,66791.57795684086,1995.0,2135
151,3174,212041459,212041459,2026,4484071,15.974999999991269,58576.999638269655,3558.0,3210
152,3136,211031265,211031265,2026,4484071,15.974999999991269,77757.53032339597,2439.0,2607
153,3134,211031266,211031266,2026,4484071,15.974999999991269,69348.41901202593,2197.0,3525
154,3737,204031071,204031071,2026,4484071,15.974999999991269,60437.79350678809,525.0,373
155,3844,205041494,205041097,2026,4484071,15.974999999991269,77914.30811962392,835.0,4464
156,3337,213041577,213041356,2026,4484071,15.974999999991269,65092.56637008255,1326.0,4343
157,3851,205051100,205051100,2026,4484071,15.974999999991269,69552.23332378734,512.0,493
158,3930,214021381,214021381,2026,4484071,15.974999999991269,93365.81361704411,1294.0,590
159,3802,212021454,212021454,2026,4484071,15.974999999991269,65557.30276816897,3064.0,1390
160,3073,209021523,209021207,2026,4484071,15.974999999991269,64412.64805939375,3417.0,4518
161,3198,214011375,214011375,2026,4484071,15.974999999991269,67931.45533868298,1866.0,1962
162,3101,207011522,207011153,2026,4484071,15.974999999991269,121017.20435674768,2580.0,1545
163,3429,210041541,210041241,2026,4484071,15.974999999991269,72637.03438444482,851.0,2748
164,3212,203021043,203021043,2026,4484071,15.974999999991269,73843.29369585449,525.0,1052
165,3043,210051245,210051245,2026,4484071,15.974999999991269,68523.32253860217,1755.0,1836
166,3021,213011333,213011333,2026,4484071,15.974999999991269,59700.90045735473,3835.0,5259
167,3116,211051275,211051275,2026,4484071,15.974999999991269,72215.43724918459,953.0,736
168,3824,205011078,205011078,2026,4484071,15.974999999991269,69126.6054022098,536.0,457
169,3207,206051511,206051131,2026,4484071,15.974999999991269,134778.97510240227,544.0,2055
170,3875,213011339,213011339,2026,4484071,15.974999999991269,66408.48484876333,3507.0,2357
171,3075,209041530,209041219,2026,4484071,15.974999999991269,60301.01329360297,1828.0,1558
172,3442,202021031,202021031,2026,4484071,15.974999999991269,81561.55224219989,554.0,418
173,3350,201011002,201011002,2026,4484071,15.974999999991269,84957.08620699076,1481.0,7021
174,3556,202011019,202011019,2026,4484071,15.974999999991269,60795.79735425534,830.0,1214
175,3104,207011148,207011148,2026,4484071,15.974999999991269,91809.28404451952,2918.0,677
176,3450,202021027,202021027,2026,4484071,15.974999999991269,62760.761705082376,615.0,692
177,3931,214021592,214021380,2026,4484071,15.974999999991269,72652.73384497687,1920.0,2019
178,3064,210051442,210051442,2026,4484071,15.974999999991269,68798.35732840793,1106.0,5389
179,3108,207021157,207021157,2026,4484071,15.974999999991269,71573.9161954564,2846.0,1539
180,3170,212051325,212051325,2026,4484071,15.974999999991269,71060.53644531034,2247.0,1603
181,3082,209041220,209041220,2026,4484071,15.974999999991269,68503.50666175084,2792.0,2211
182,3082,209041221,209041221,2026,4484071,15.974999999991269,66515.60300389584,3141.0,2211
183,3630,216031594,216031417,2026,4484071,15.974999999991269,63009.527855831664,725.0,5789
184,3216,203021037,203021037,2026,4484071,15.974999999991269,66827.98282429017,2023.0,3000
185,3690,204031491,204031074,2026,4484071,15.974999999991269,67778.58026761515,608.0,3193
186,3133,211041273,211041273,2026,4484071,15.974999999991269,73651.2220615847,2522.0,845
187,3138,211051281,211051281,2026,4484071,15.974999999991269,69992.6200363827,2226.0,1262
188,3109,207021425,207021425,2026,4484071,15.974999999991269,68836.75493721664,3363.0,1038
189,3152,211011259,211011259,2026,4484071,15.974999999991269,69746.90247361688,2310.0,2484
190,3107,207021160,207021160,2026,4484071,15.974999999991269,75707.2900995966,2846.0,549
191,3022,213011328,213011328,2026,4484071,15.974999999991269,61135.75195069937,2072.0,487
192,3978,212031556,212031301,2026,4484071,15.974999999991269,68474.6086133914,624.0,1011
193,3043,210051250,210051250,2026,4484071,15.974999999991269,67720.685925222,2239.0,1836
194,3338,213041571,213041357,2026,4484071,15.974999999991269,67040.49153427733,1100.0,2361
195,3058,206011498,206011108,2026,4484071,15.974999999991269,74137.58822774934,4867.0,3569
196,3147,212051319,212051319,2026,4484071,15.974999999991269,74830.94301558472,3119.0,1093
197,3068,206071145,206071145,2026,4484071,15.974999999991269,103277.70773166278,2213.0,1746
198,3083,209021205,209021205,2026,4484071,15.974999999991269,71079.74878997914,1607.0,2595
199,3151,207031166,207031166,2026,4484071,15.974999999991269,66981.92376522301,2947.0,631
200,3976,212031561,212031305,2026,4484071,15.974999999991269,61867.11177895777,1988.0,1553
201,3356,201011484,201011004,2026,4484071,15.974999999991269,62498.58515225444,1690.0,1698
202,3150,212051327,212051327,2026,4484071,15.974999999991269,79319.1253841971,2533.0,2493
203,3796,211051283,211051283,2026,4484071,15.974999999991269,69227.07692533638,1099.0,458
204,3171,212041317,212041317,2026,4484071,15.974999999991269,55634.63102620701,2403.0,2465
205,3840,205041096,205041096,2026,4484071,15.974999999991269,65547.34693811182,680.0,4428
206,3023,213041462,213041462,2026,4484071,15.974999999991269,70534.55846183049,2413.0,4305
207,3173,212041566,212041314,2026,4484071,15.974999999991269,67072.21425623214,792.0,1697
208,3048,210051243,210051243,2026,4484071,15.974999999991269,56443.626909769606,1449.0,2025
209,3216,203021487,203021041,2026,4484071,15.974999999991269,67534.05779737188,988.0,3000
210,3850,205051103,205051103,2026,4484071,15.974999999991269,73251.05763457529,821.0,2457
211,3631,216031593,216031417,2026,4484071,15.974999999991269,63009.527855831664,592.0,769
212,3150,212051322,212051322,2026,4484071,15.974999999991269,70371.54583293712,3039.0,2493
213,3913,214021385,214021385,2026,4484071,15.974999999991269,70645.60483692726,658.0,272
214,3170,212041317,212041317,2026,4484071,15.974999999991269,55634.63102620701,2403.0,1603
215,3564,216011406,216011406,2026,4484071,15.974999999991269,65516.17897606548,572.0,1984
216,3799,211051286,211051286,2026,4484071,15.974999999991269,63756.48488449538,508.0,394
217,3215,203021047,203021047,2026,4484071,15.974999999991269,68913.21739156218,1163.0,1886
218,3037,213041360,213041360,2026,4484071,15.974999999991269,73397.25453063753,2864.0,2250
219,3064,210051443,210051443,2026,4484071,15.974999999991269,64609.72810499976,1702.0,5389
220,3019,213031347,213031347,2026,4484071,15.974999999991269,64107.36554932036,2720.0,1418
221,3072,209021428,209021428,2026,4484071,15.974999999991269,70194.53532822058,3005.0,5385
222,3219,203021045,203021045,2026,4484071,15.974999999991269,62033.487984753214,887.0,2201
223,3672,204021063,204021063,2026,4484071,15.974999999991269,61940.19883752661,513.0,1230
224,3214,203021488,203021038,2026,4484071,15.974999999991269,61070.61313738907,1876.0,4610
225,3620,216011407,216011407,2026,4484071,15.974999999991269,59444.531514555216,538.0,715
226,3195,208031189,208031189,2026,4484071,15.974999999991269,81358.29045947688,2982.0,2355
227,3977,212031303,212031303,2026,4484071,15.974999999991269,74095.03750729235,653.0,6727
228,3767,211051282,211051282,2026,4484071,15.974999999991269,76881.1035725628,660.0,167
229,3058,211051274,211051274,2026,4484071,15.974999999991269,75379.95162061928,667.0,3569
230,3073,209021525,209021207,2026,4484071,15.974999999991269,64412.64805939375,3499.0,4518
231,3134,211031265,211031265,2026,4484071,15.974999999991269,77757.53032339597,2439.0,3525
232,3196,208031189,208031189,2026,4484071,15.974999999991269,81358.29045947688,2982.0,1599
233,3551,202011024,202011024,2026,4484071,15.974999999991269,76646.56610663468,647.0,1123
234,3941,214021383,214021383,2026,4484071,15.974999999991269,70146.05689696735,772.0,1118
235,3977,212031560,212031302,2026,4484071,15.974999999991269,67081.00697667245,2861.0,6727
236,3806,212021293,212021293,2026,4484071,15.974999999991269,77975.01142639108,1630.0,2428
237,3028,213051363,213051363,2026,4484071,15.974999999991269,67519.72298395447,847.0,1954
238,3011,213031348,213031348,2026,4484071,15.974999999991269,67174.7975909668,3437.0,3172
239,3030,213011570,213011330,2026,4484071,15.974999999991269,66005.29339003796,895.0,6531
240,3550,202011025,202011025,2026,4484071,15.974999999991269,66955.2512540305,614.0,5709
241,3722,204011057,204011057,2026,4484071,15.974999999991269,59485.53777903132,523.0,397
242,3355,201011008,201011008,2026,4484071,15.974999999991269,62158.31863785209,689.0,1759
243,3630,216031416,216031416,2026,4484071,15.974999999991269,68513.86079038773,787.0,5789
244,3054,206071140,206071140,2026,4484071,15.974999999991269,95126.96686836146,4298.0,744
245,3088,209011202,209011202,2026,4484071,15.974999999991269,81445.82476319186,1923.0,1608
246,3805,212021455,212021455,2026,4484071,15.974999999991269,67112.73697840003,3298.0,4202
247,3429,210041240,210041240,2026,4484071,15.974999999991269,74735.03003695188,608.0,2748
248,3223,203031051,203031051,2026,4484071,15.974999999991269,63616.035450489726,601.0,488
249,3152,211011260,211011260,2026,4484071,15.974999999991269,71884.0181622738,1919.0,2484
250,3202,208031191,208031191,2026,4484071,15.974999999991269,76144.77677736338,1266.0,296
251,3220,203021039,203021039,2026,4484071,15.974999999991269,77061.98043218907,1500.0,4139
252,3030,213051467,213051467,2026,4484071,15.974999999991269,64785.819116588216,2987.0,6531
253,3282,217041478,217041478,2026,4484071,15.974999999991269,64621.9195455024,536.0,172
254,3802,212021453,212021453,2026,4484071,15.974999999991269,68456.72793674236,1354.0,1390
255,3076,209041431,209041431,2026,4484071,15.974999999991269,65092.08100490132,2064.0,3402
256,3178,211011256,211011256,2026,4484071,15.974999999991269,72487.12451115763,2427.0,1820
257,3029,213051361,213051361,2026,4484071,15.974999999991269,68480.29724421864,2296.0,6083
258,3300,217011421,217011421,2026,4484071,15.974999999991269,63550.620065636,579.0,1106
259,3660,204011059,204011059,2026,4484071,15.974999999991269,62629.4797531995,598.0,1465
260,3752,209041436,209041436,2026,4484071,15.974999999991269,69594.42780093383,1924.0,1308
261,3777,211051276,211051276,2026,4484071,15.974999999991269,67120.35292680375,573.0,561
262,3351,201011006,201011006,2026,4484071,15.974999999991269,64910.910348866135,689.0,413
263,3207,206051130,206051130,2026,4484071,15.974999999991269,115686.20864672492,5927.0,2055
264,3217,203021485,203021041,2026,4484071,15.974999999991269,67534.05779737188,680.0,467
265,3130,207031161,207031161,2026,4484071,15.974999999991269,80646.18751309626,2967.0,1335
266,3228,203031053,203031053,2026,4484071,15.974999999991269,79191.2462765458,625.0,776
267,3500,215021469,215021469,2026,4484071,15.974999999991269,63475.32836241508,1219.0,5135
268,3064,210051544,210051249,2026,4484071,15.974999999991269,61962.99880967103,1537.0,5389
269,3927,214021379,214021379,2026,4484071,15.974999999991269,67494.12203658512,652.0,170
270,3904,205021084,205021084,2026,4484071,15.974999999991269,59567.53917399468,540.0,145
271,3160,211051274,211051274,2026,4484071,15.974999999991269,75379.95162061928,667.0,598
272,3226,203031490,203031050,2026,4484071,15.974999999991269,75705.1738386834,713.0,550
273,3698,204031069,204031069,2026,4484071,15.974999999991269,59211.38570729829,517.0,111
274,3085,209011203,209011203,2026,4484071,15.974999999991269,76380.48611943144,2366.0,809
275,3065,206071142,206071142,2026,4484071,15.974999999991269,93575.81440514792,7798.0,2744
276,3810,212011549,212011291,2026,4484071,15.974999999991269,66985.13878564956,1081.0,3930
277,3357,201011005,201011005,2026,4484071,15.974999999991269,74077.31679170066,671.0,232
278,3844,205041493,205041097,2026,4484071,15.974999999991269,77914.30811962392,631.0,4464
279,3381,215011392,215011392,2026,4484071,15.974999999991269,62272.674623613246,500.0,157
280,3621,216011407,216011407,2026,4484071,15.974999999991269,59444.531514555216,538.0,254
281,3380,215011392,215011392,2026,4484071,15.974999999991269,62272.674623613246,500.0,930
282,3810,212011552,212011292,2026,4484071,15.974999999991269,66720.76734821592,1258.0,3930
283,3023,213041360,213041360,2026,4484071,15.974999999991269,73397.25453063753,2864.0,4305
284,3028,213021345,213021345,2026,4484071,15.974999999991269,71913.25733949337,3799.0,1954
285,3156,211011448,211011448,2026,4484071,15.974999999991269,69354.19426344382,2187.0,2221
286,3073,209021524,209021208,2026,4484071,15.974999999991269,67332.9630875946,2819.0,4518
287,3029,213051586,213051366,2026,4484071,15.974999999991269,67927.39459497808,631.0,6083
288,3608,204011058,204011058,2026,4484071,15.974999999991269,64177.87485237327,451.0,293
289,3042,210011230,210011230,2026,4484071,15.974999999991269,80935.4635627605,2895.0,1610
290,3766,211051282,211051282,2026,4484071,15.974999999991269,76881.1035725628,660.0,139
291,3806,212021554,212021294,2026,4484071,15.974999999991269,73997.54671829566,2133.0,2428
292,3825,205041098,205041098,2026,4484071,15.974999999991269,76949.07507247012,510.0,3538
293,3020,213011338,213011338,2026,4484071,15.974999999991269,61306.79707681108,1901.0,6279
294,3803,212021297,212021297,2026,4484071,15.974999999991269,62990.63182131341,1797.0,1185
295,3950,205031089,205031089,2026,4484071,15.974999999991269,61180.78513683006,547.0,457
296,3047,210051242,210051242,2026,4484071,15.974999999991269,54846.76730469288,1959.0,4426
297,3352,201011008,201011008,2026,4484071,15.974999999991269,62158.31863785209,689.0,805
298,3125,212051319,212051319,2026,4484071,15.974999999991269,74830.94301558472,3119.0,993
299,3136,211031450,211031450,2026,4484071,15.974999999991269,68534.3443872882,2278.0,2607
300,3805,212031457,212031457,2026,4484071,15.974999999991269,72869.91628958844,2406.0,4202
301,3068,206071143,206071143,2026,4484071,15.974999999991269,95686.33076526131,5418.0,1746
302,3995,205031093,205031093,2026,4484071,15.974999999991269,60628.86749357963,551.0,1135
303,3102,207011154,207011154,2026,4484071,15.974999999991269,99077.9141007713,2151.0,330
304,3350,201011481,201011003,2026,4484071,15.974999999991269,70547.95540645393,1008.0,7021
305,3178,211011257,211011257,2026,4484071,15.974999999991269,75375.1000080537,2379.0,1820
306,3757,209041225,209041225,2026,4484071,15.974999999991269,72758.21246034699,532.0,585
307,3073,213021344,213021344,2026,4484071,15.974999999991269,89028.86847036099,2454.0,4518
308,3106,207021159,207021159,2026,4484071,15.974999999991269,89933.14782235818,1597.0,570
309,3178,211011258,211011258,2026,4484071,15.974999999991269,75816.01646805415,1708.0,1820
310,3451,201011483,201011004,2026,4484071,15.974999999991269,62498.58515225444,983.0,248
311,3862,205051101,205051101,2026,4484071,15.974999999991269,67027.11051258957,522.0,245
312,3200,214011372,214011372,2026,4484071,15.974999999991269,61523.28538618609,2005.0,1046
313,3172,212041313,212041313,2026,4484071,15.974999999991269,73031.3261899692,1978.0,1224
314,3201,214011370,214011370,2026,4484071,15.974999999991269,66885.73634358449,1488.0,1832
315,3215,203021040,203021040,2026,4484071,15.974999999991269,73510.20068846084,1107.0,1886
316,3016,213021346,213021346,2026,4484071,15.974999999991269,100283.8212733874,2628.0,1338
317,3350,201011482,201011003,2026,4484071,15.974999999991269,70547.95540645393,719.0,7021
318,3140,211051278,211051278,2026,4484071,15.974999999991269,71763.86593254237,674.0,1771
319,3105,207021156,207021156,2026,4484071,15.974999999991269,76866.7188885943,2206.0,526
