,postcode,sa2_2021,sa2_2016,year,gdp(USD Millioins),saving_rate(% of GDP),income_per_person,population_density,crime_cases
25,3205,206051512,206051132,2025,4155244,15.148999999990338,105265.24561914057,6226.0,2393
26,3188,208011172,208011172,2025,4155244,15.148999999990338,107726.6788232415,3559.0,1215
27,3193,208011168,208011168,2025,4155244,15.148999999990338,101722.4306080402,2744.0,620
28,3196,208031186,208031186,2025,4155244,15.148999999990338,72979.80605317326,2974.0,1587
29,3555,202011022,202011022,2025,4155244,15.148999999990338,61211.01923508989,927.0,1753
30,3018,213021341,213021341,2025,4155244,15.148999999990338,77130.41445994657,1239.0,978
31,3074,209041223,209041223,2025,4155244,15.148999999990338,58841.770897618495,2076.0,2523
32,3934,214021382,214021382,2025,4155244,15.148999999990338,77712.58088480402,998.0,558
33,3167,212051326,212051326,2025,4155244,15.148999999990338,71008.9671280901,2567.0,601
34,3146,207011150,207011150,2025,4155244,15.148999999990338,108308.97761412244,3391.0,1008
35,3199,214011371,214011371,2025,4155244,15.148999999990338,64052.729878990445,2426.0,8373
36,3185,206051134,206051134,2025,4155244,15.148999999990338,79949.58255540859,7391.0,920
37,3166,212051326,212051326,2025,4155244,15.148999999990338,71008.9671280901,2567.0,2024
38,3677,204021066,204021066,2025,4155244,15.148999999990338,63728.85082539357,754.0,2281
39,3162,208021178,208021178,2025,4155244,15.148999999990338,91258.64804046135,4160.0,903
40,3204,208021174,208021174,2025,4155244,15.148999999990338,85238.86490328563,4024.0,1487
41,3166,208021180,208021180,2025,4155244,15.148999999990338,76652.62797711138,4163.0,2024
42,3163,208021176,208021176,2025,4155244,15.148999999990338,77502.31315882737,5009.0,1630
43,3167,212041309,212041309,2025,4155244,15.148999999990338,65461.00356088579,2438.0,601
44,3690,204031492,204031074,2025,4155244,15.148999999990338,66255.4276334634,954.0,3181
45,3616,216031419,216031419,2025,4155244,15.148999999990338,59049.202346102335,452.0,366
46,3142,206061138,206061138,2025,4155244,15.148999999990338,183660.7525493829,3688.0,906
47,3305,217011420,217011420,2025,4155244,15.148999999990338,61804.64624998532,479.0,1354
48,3078,206021110,206021110,2025,4155244,15.148999999990338,88269.76427867636,3464.0,875
49,3163,208021182,208021182,2025,4155244,15.148999999990338,78606.71279986994,4779.0,1630
50,3011,213031350,213031350,2025,4155244,15.148999999990338,82122.95731684146,5679.0,3160
51,3740,204031069,204031069,2025,4155244,15.148999999990338,57688.23307314655,482.0,117
52,3194,208031190,208031190,2025,4155244,15.148999999990338,78932.80746710394,3254.0,980
53,3060,210031237,210031237,2025,4155244,15.148999999990338,61022.859366711695,3096.0,1101
54,3191,208011173,208011173,2025,4155244,15.148999999990338,108174.07913289778,2994.0,661
55,3137,211051277,211051277,2025,4155244,15.148999999990338,65998.38514345372,1579.0,811
56,3183,206051134,206051134,2025,4155244,15.148999999990338,79949.58255540859,7391.0,1421
57,3195,208031193,208031193,2025,4155244,15.148999999990338,80994.18414126523,2915.0,2343
58,3163,208021181,208021181,2025,4155244,15.148999999990338,79944.12236353057,4099.0,1630
59,3193,208011173,208011173,2025,4155244,15.148999999990338,108174.07913289778,2994.0,620
60,3039,206031116,206031116,2025,4155244,15.148999999990338,90202.86893262436,3744.0,1535
61,3185,208021179,208021179,2025,4155244,15.148999999990338,99704.19467853244,4390.0,920
62,3038,213011332,213011332,2025,4155244,15.148999999990338,65346.32390096458,2375.0,2119
63,3220,203021046,203021046,2025,4155244,15.148999999990338,90994.07766021322,2214.0,4127
64,3182,206051513,206051133,2025,4155244,15.148999999990338,85635.86663808115,7881.0,4793
65,3940,214021384,214021384,2025,4155244,15.148999999990338,58690.97005861951,1320.0,489
66,3013,213031352,213031352,2025,4155244,15.148999999990338,86537.96065890929,3052.0,926
67,3044,210031538,210031239,2025,4155244,15.148999999990338,73209.88981975708,3824.0,1568
68,3161,208021177,208021177,2025,4155244,15.148999999990338,103325.95076818066,3759.0,760
69,3730,216021414,216021414,2025,4155244,15.148999999990338,61195.44544469006,559.0,527
70,3143,206061135,206061135,2025,4155244,15.148999999990338,121620.92278595734,4688.0,625
71,3046,210031535,210031438,2025,4155244,15.148999999990338,62772.75977966888,2642.0,2790
72,3012,213031350,213031350,2025,4155244,15.148999999990338,82122.95731684146,5679.0,2291
73,3184,206051129,206051129,2025,4155244,15.148999999990338,98537.50427528052,6364.0,1015
74,3015,213021344,213021344,2025,4155244,15.148999999990338,87505.71583620925,2420.0,1195
75,3046,210031440,210031440,2025,4155244,15.148999999990338,65184.42836800963,2338.0,2790
76,3280,217041479,217041479,2025,4155244,15.148999999990338,65397.93109156331,792.0,3242
77,3186,208011169,208011169,2025,4155244,15.148999999990338,141777.48772971006,3235.0,1326
78,3187,208011170,208011170,2025,4155244,15.148999999990338,104264.25488708077,3349.0,689
79,3168,212051568,212051320,2025,4155244,15.148999999990338,57674.01221722923,3267.0,2061
80,3585,215031404,215031404,2025,4155244,15.148999999990338,64323.89617216354,588.0,1752
81,3032,213031349,213031349,2025,4155244,15.148999999990338,76193.6858228175,2366.0,3179
82,3204,208021182,208021182,2025,4155244,15.148999999990338,78606.71279986994,4779.0,1487
83,3690,204031073,204031073,2025,4155244,15.148999999990338,66873.80533256521,599.0,3181
84,3815,212011547,212011288,2025,4155244,15.148999999990338,66014.03894662997,493.0,215
85,3161,208021178,208021178,2025,4155244,15.148999999990338,91258.64804046135,4160.0,760
86,3165,208021426,208021426,2025,4155244,15.148999999990338,78194.54342405451,3606.0,1111
87,3195,208031190,208031190,2025,4155244,15.148999999990338,78932.80746710394,3254.0,2343
88,3169,212041309,212041309,2025,4155244,15.148999999990338,65461.00356088579,2438.0,1172
89,3182,206051514,206051133,2025,4155244,15.148999999990338,85635.86663808115,6214.0,4793
90,3046,210031537,210031239,2025,4155244,15.148999999990338,73209.88981975708,3394.0,2790
91,3029,213051362,213051362,2025,4155244,15.148999999990338,63030.37545009423,3215.0,6072
92,3042,210011226,210011226,2025,4155244,15.148999999990338,72121.6709285155,2498.0,1598
93,3162,208021179,208021179,2025,4155244,15.148999999990338,99704.19467853244,4390.0,903
94,3342,201021009,201021009,2025,4155244,15.148999999990338,69716.81452436512,485.0,383
95,3197,208031185,208031185,2025,4155244,15.148999999990338,78068.33110975241,2482.0,1034
96,3040,206031501,206031114,2025,4155244,15.148999999990338,89454.4428704856,3572.0,1619
97,3340,213041353,213041353,2025,4155244,15.148999999990338,72023.43089930387,543.0,1701
98,3186,208011170,208011170,2025,4155244,15.148999999990338,104264.25488708077,3349.0,1326
99,3125,207031165,207031165,2025,4155244,15.148999999990338,67626.54878831422,2795.0,981
100,3537,202031033,202031033,2025,4155244,15.148999999990338,55901.27974057477,492.0,112
101,3149,212051324,212051324,2025,4155244,15.148999999990338,75039.15284467442,2552.0,1519
102,3931,214021591,214021380,2025,4155244,15.148999999990338,71129.58121082513,1436.0,2007
103,3058,206011109,206011109,2025,4155244,15.148999999990338,77182.78566503804,3767.0,3557
104,3150,212051321,212051321,2025,4155244,15.148999999990338,71014.55933243642,2854.0,2481
105,3021,213011334,213011334,2025,4155244,15.148999999990338,55299.48792865686,3558.0,5247
106,3199,214011372,214011372,2025,4155244,15.148999999990338,60000.13275203435,1970.0,8373
107,3222,203031048,203031048,2025,4155244,15.148999999990338,65268.97866350832,704.0,584
108,3977,212031559,212031302,2025,4155244,15.148999999990338,65557.8543425207,1396.0,6715
109,3180,211011254,211011254,2025,4155244,15.148999999990338,68207.54955908796,1423.0,606
110,3088,209011197,209011197,2025,4155244,15.148999999990338,74673.58836485585,2591.0,1596
111,3806,212021553,212021294,2025,4155244,15.148999999990338,72474.39408414392,1847.0,2416
112,3224,203021044,203021044,2025,4155244,15.148999999990338,66834.85051137907,895.0,730
113,3028,213021342,213021342,2025,4155244,15.148999999990338,67787.52249705652,2350.0,1942
114,3023,213041461,213041461,2025,4155244,15.148999999990338,66051.02903034724,2216.0,4293
115,3087,209011204,209011204,2025,4155244,15.148999999990338,72363.47031886457,2912.0,657
116,3083,209011196,209011196,2025,4155244,15.148999999990338,66466.66791053163,2878.0,2583
117,3136,211031451,211031451,2025,4155244,15.148999999990338,69524.42550443904,2304.0,2595
118,3089,209031215,209031215,2025,4155244,15.148999999990338,78359.19266895205,988.0,645
119,3024,213051589,213051369,2025,4155244,15.148999999990338,68029.11480397964,550.0,1606
120,3880,205021086,205021086,2025,4155244,15.148999999990338,58934.72403233778,505.0,258
121,3195,208031183,208031183,2025,4155244,15.148999999990338,75882.08265357651,2034.0,2343
122,3805,212021456,212021456,2025,4155244,15.148999999990338,62350.11569332983,1927.0,4190
123,3132,211041270,211041270,2025,4155244,15.148999999990338,74289.91743120691,2876.0,1009
124,3496,215021399,215021399,2025,4155244,15.148999999990338,56963.24566977145,468.0,511
125,3977,212031304,212031304,2025,4155244,15.148999999990338,63626.58930970635,1349.0,6715
126,3199,214011376,214011376,2025,4155244,15.148999999990338,74264.27246282483,989.0,8373
127,3174,212041460,212041460,2025,4155244,15.148999999990338,55988.978885388,4272.0,3198
128,3550,202011020,202011020,2025,4155244,15.148999999990338,68787.4295080062,1296.0,5697
129,3030,213051368,213051368,2025,4155244,15.148999999990338,71245.27062612446,553.0,6519
130,3020,213011336,213011336,2025,4155244,15.148999999990338,60074.0308235297,2436.0,6267
131,3915,214021379,214021379,2025,4155244,15.148999999990338,65970.96940243337,618.0,1548
132,3024,213051579,213051369,2025,4155244,15.148999999990338,68029.11480397964,570.0,1606
133,3977,212031300,212031300,2025,4155244,15.148999999990338,61009.13265743991,1884.0,6715
134,3030,213051581,213051465,2025,4155244,15.148999999990338,75167.02060997393,2384.0,6519
135,3199,214011373,214011373,2025,4155244,15.148999999990338,74390.11826306628,1719.0,8373
136,3038,213011340,213011340,2025,4155244,15.148999999990338,71789.24413883733,1472.0,2119
137,3169,212041310,212041310,2025,4155244,15.148999999990338,59361.30992661603,2057.0,1172
138,3149,212051323,212051323,2025,4155244,15.148999999990338,75411.12313366449,2892.0,1519
139,3500,215021470,215021470,2025,4155244,15.148999999990338,63303.56122991396,789.0,5123
140,3429,210041540,210041241,2025,4155244,15.148999999990338,71113.88175029308,735.0,2736
141,3095,209031209,209031209,2025,4155244,15.148999999990338,83051.2500787694,1696.0,1143
142,3975,212031306,212031306,2025,4155244,15.148999999990338,68269.10986612225,1940.0,847
143,3996,205031093,205031093,2025,4155244,15.148999999990338,59105.71485942789,517.0,362
144,3217,203031489,203031050,2025,4155244,15.148999999990338,74182.02120453166,575.0,455
145,3747,204031068,204031068,2025,4155244,15.148999999990338,62014.36597781163,487.0,253
146,3021,213011335,213011335,2025,4155244,15.148999999990338,55767.31743382709,3211.0,5247
147,3058,206011497,206011108,2025,4155244,15.148999999990338,72614.43559359759,3745.0,3557
148,3127,207031167,207031167,2025,4155244,15.148999999990338,97953.9720023526,3526.0,698
149,3781,212011289,212011289,2025,4155244,15.148999999990338,72888.90083921002,536.0,302
150,3153,211011251,211011251,2025,4155244,15.148999999990338,65268.42532268912,1961.0,2123
151,3174,212041459,212041459,2025,4155244,15.148999999990338,57053.84700411791,3523.0,3198
152,3136,211031265,211031265,2025,4155244,15.148999999990338,76234.37768924423,2404.0,2595
153,3134,211031266,211031266,2025,4155244,15.148999999990338,67825.26637787418,2162.0,3513
154,3737,204031071,204031071,2025,4155244,15.148999999990338,58914.64087263634,491.0,361
155,3844,205041494,205041097,2025,4155244,15.148999999990338,76391.15548547218,801.0,4452
156,3337,213041577,213041356,2025,4155244,15.148999999990338,63569.41373593081,1291.0,4331
157,3851,205051100,205051100,2025,4155244,15.148999999990338,68029.0806896356,477.0,481
158,3930,214021381,214021381,2025,4155244,15.148999999990338,91842.66098289238,1259.0,578
159,3802,212021454,212021454,2025,4155244,15.148999999990338,64034.150134017225,3029.0,1379
160,3073,209021523,209021207,2025,4155244,15.148999999990338,62889.495425242,3382.0,4506
161,3198,214011375,214011375,2025,4155244,15.148999999990338,66408.30270453123,1831.0,1950
162,3101,207011522,207011153,2025,4155244,15.148999999990338,119494.05172259592,2546.0,1533
163,3429,210041541,210041241,2025,4155244,15.148999999990338,71113.88175029308,816.0,2736
164,3212,203021043,203021043,2025,4155244,15.148999999990338,72320.14106170274,491.0,1040
165,3043,210051245,210051245,2025,4155244,15.148999999990338,67000.16990445042,1721.0,1824
166,3021,213011333,213011333,2025,4155244,15.148999999990338,58177.74782320298,3800.0,5247
167,3116,211051275,211051275,2025,4155244,15.148999999990338,70692.28461503284,919.0,724
168,3824,205011078,205011078,2025,4155244,15.148999999990338,67603.45276805805,502.0,445
169,3207,206051511,206051131,2025,4155244,15.148999999990338,133255.82246825052,510.0,2043
170,3875,213011339,213011339,2025,4155244,15.148999999990338,64885.33221461158,3472.0,2345
171,3075,209041530,209041219,2025,4155244,15.148999999990338,58777.86065945122,1794.0,1546
172,3442,202021031,202021031,2025,4155244,15.148999999990338,80038.39960804814,520.0,406
173,3350,201011002,201011002,2025,4155244,15.148999999990338,83433.93357283901,1446.0,7009
174,3556,202011019,202011019,2025,4155244,15.148999999990338,59272.64472010359,795.0,1202
175,3104,207011148,207011148,2025,4155244,15.148999999990338,90286.1314103678,2884.0,665
176,3450,202021027,202021027,2025,4155244,15.148999999990338,61237.60907093063,580.0,680
177,3931,214021592,214021380,2025,4155244,15.148999999990338,71129.58121082513,1885.0,2007
178,3064,210051442,210051442,2025,4155244,15.148999999990338,67275.20469425619,1072.0,5377
179,3108,207021157,207021157,2025,4155244,15.148999999990338,70050.76356130466,2812.0,1527
180,3170,212051325,212051325,2025,4155244,15.148999999990338,69537.3838111586,2212.0,1591
181,3082,209041220,209041220,2025,4155244,15.148999999990338,66980.3540275991,2758.0,2200
182,3082,209041221,209041221,2025,4155244,15.148999999990338,64992.450369744096,3107.0,2200
183,3630,216031594,216031417,2025,4155244,15.148999999990338,61486.37522167992,691.0,5777
184,3216,203021037,203021037,2025,4155244,15.148999999990338,65304.830190138426,1989.0,2988
185,3690,204031491,204031074,2025,4155244,15.148999999990338,66255.4276334634,574.0,3181
186,3133,211041273,211041273,2025,4155244,15.148999999990338,72128.06942743296,2488.0,833
187,3138,211051281,211051281,2025,4155244,15.148999999990338,68469.46740223095,2191.0,1250
188,3109,207021425,207021425,2025,4155244,15.148999999990338,67313.6023030649,3329.0,1027
189,3152,211011259,211011259,2025,4155244,15.148999999990338,68223.74983946513,2276.0,2472
190,3107,207021160,207021160,2025,4155244,15.148999999990338,74184.13746544486,2811.0,537
191,3022,213011328,213011328,2025,4155244,15.148999999990338,59612.599316547625,2038.0,475
192,3978,212031556,212031301,2025,4155244,15.148999999990338,66951.45597923966,590.0,999
193,3043,210051250,210051250,2025,4155244,15.148999999990338,66197.53329107026,2205.0,1824
194,3338,213041571,213041357,2025,4155244,15.148999999990338,65517.33890012559,1066.0,2349
195,3058,206011498,206011108,2025,4155244,15.148999999990338,72614.43559359759,4833.0,3557
196,3147,212051319,212051319,2025,4155244,15.148999999990338,73307.79038143298,3085.0,1081
197,3068,206071145,206071145,2025,4155244,15.148999999990338,101754.5550975115,2179.0,1734
198,3083,209021205,209021205,2025,4155244,15.148999999990338,69556.5961558274,1572.0,2583
199,3151,207031166,207031166,2025,4155244,15.148999999990338,65458.77113107126,2912.0,619
200,3976,212031561,212031305,2025,4155244,15.148999999990338,60343.95914480602,1954.0,1541
201,3356,201011484,201011004,2025,4155244,15.148999999990338,60975.43251810269,1656.0,1686
202,3150,212051327,212051327,2025,4155244,15.148999999990338,77795.97275004536,2499.0,2481
203,3796,211051283,211051283,2025,4155244,15.148999999990338,67703.92429118464,1065.0,446
204,3171,212041317,212041317,2025,4155244,15.148999999990338,54111.47839205526,2369.0,2453
205,3840,205041096,205041096,2025,4155244,15.148999999990338,64024.19430396008,646.0,4416
206,3023,213041462,213041462,2025,4155244,15.148999999990338,69011.40582767874,2379.0,4293
207,3173,212041566,212041314,2025,4155244,15.148999999990338,65549.0616220804,757.0,1685
208,3048,210051243,210051243,2025,4155244,15.148999999990338,54920.47427561786,1415.0,2013
209,3216,203021487,203021041,2025,4155244,15.148999999990338,66010.90516322013,954.0,2988
210,3850,205051103,205051103,2025,4155244,15.148999999990338,71727.90500042355,787.0,2445
211,3631,216031593,216031417,2025,4155244,15.148999999990338,61486.37522167992,557.0,757
212,3150,212051322,212051322,2025,4155244,15.148999999990338,68848.39319878537,3004.0,2481
213,3913,214021385,214021385,2025,4155244,15.148999999990338,69122.45220277552,623.0,260
214,3170,212041317,212041317,2025,4155244,15.148999999990338,54111.47839205526,2369.0,1591
215,3564,216011406,216011406,2025,4155244,15.148999999990338,63993.02634191373,537.0,1972
216,3799,211051286,211051286,2025,4155244,15.148999999990338,62233.33225034364,473.0,382
217,3215,203021047,203021047,2025,4155244,15.148999999990338,67390.06475741044,1129.0,1874
218,3037,213041360,213041360,2025,4155244,15.148999999990338,71874.10189648578,2829.0,2238
219,3064,210051443,210051443,2025,4155244,15.148999999990338,63086.57547084801,1668.0,5377
220,3019,213031347,213031347,2025,4155244,15.148999999990338,62584.21291516861,2686.0,1406
221,3072,209021428,209021428,2025,4155244,15.148999999990338,68671.38269406883,2971.0,5373
222,3219,203021045,203021045,2025,4155244,15.148999999990338,60510.33535060147,852.0,2189
223,3672,204021063,204021063,2025,4155244,15.148999999990338,60417.04620337486,478.0,1218
224,3214,203021488,203021038,2025,4155244,15.148999999990338,59547.46050323732,1842.0,4598
225,3620,216011407,216011407,2025,4155244,15.148999999990338,57921.37888040347,504.0,703
226,3195,208031189,208031189,2025,4155244,15.148999999990338,79835.13782532513,2948.0,2343
227,3977,212031303,212031303,2025,4155244,15.148999999990338,72571.8848731406,619.0,6715
228,3767,211051282,211051282,2025,4155244,15.148999999990338,75357.95093841106,625.0,155
229,3058,211051274,211051274,2025,4155244,15.148999999990338,73856.79898646753,633.0,3557
230,3073,209021525,209021207,2025,4155244,15.148999999990338,62889.495425242,3464.0,4506
231,3134,211031265,211031265,2025,4155244,15.148999999990338,76234.37768924423,2404.0,3513
232,3196,208031189,208031189,2025,4155244,15.148999999990338,79835.13782532513,2948.0,1587
233,3551,202011024,202011024,2025,4155244,15.148999999990338,75123.41347248293,613.0,1111
234,3941,214021383,214021383,2025,4155244,15.148999999990338,68622.9042628156,737.0,1106
235,3977,212031560,212031302,2025,4155244,15.148999999990338,65557.8543425207,2826.0,6715
236,3806,212021293,212021293,2025,4155244,15.148999999990338,76451.85879223933,1595.0,2416
237,3028,213051363,213051363,2025,4155244,15.148999999990338,65996.57034980273,812.0,1942
238,3011,213031348,213031348,2025,4155244,15.148999999990338,65651.64495681506,3402.0,3160
239,3030,213011570,213011330,2025,4155244,15.148999999990338,64482.14075588621,861.0,6519
240,3550,202011025,202011025,2025,4155244,15.148999999990338,65432.09861987876,579.0,5697
241,3722,204011057,204011057,2025,4155244,15.148999999990338,57962.385144879576,489.0,385
242,3355,201011008,201011008,2025,4155244,15.148999999990338,60635.166003700346,655.0,1747
243,3630,216031416,216031416,2025,4155244,15.148999999990338,66990.70815623598,753.0,5777
244,3054,206071140,206071140,2025,4155244,15.148999999990338,93603.81423420973,4264.0,732
245,3088,209011202,209011202,2025,4155244,15.148999999990338,79922.67212904012,1888.0,1596
246,3805,212021455,212021455,2025,4155244,15.148999999990338,65589.58434424829,3263.0,4190
247,3429,210041240,210041240,2025,4155244,15.148999999990338,73211.87740280014,573.0,2736
248,3223,203031051,203031051,2025,4155244,15.148999999990338,62092.88281633798,567.0,476
249,3152,211011260,211011260,2025,4155244,15.148999999990338,70360.86552812206,1885.0,2472
250,3202,208031191,208031191,2025,4155244,15.148999999990338,74621.62414321164,1232.0,284
251,3220,203021039,203021039,2025,4155244,15.148999999990338,75538.82779803732,1466.0,4127
252,3030,213051467,213051467,2025,4155244,15.148999999990338,63262.66648243647,2953.0,6519
253,3282,217041478,217041478,2025,4155244,15.148999999990338,63098.766911350656,502.0,160
254,3802,212021453,212021453,2025,4155244,15.148999999990338,66933.57530259062,1319.0,1379
255,3076,209041431,209041431,2025,4155244,15.148999999990338,63568.92837074958,2029.0,3390
256,3178,211011256,211011256,2025,4155244,15.148999999990338,70963.97187700588,2393.0,1809
257,3029,213051361,213051361,2025,4155244,15.148999999990338,66957.1446100669,2261.0,6072
258,3300,217011421,217011421,2025,4155244,15.148999999990338,62027.467431484256,544.0,1094
259,3660,204011059,204011059,2025,4155244,15.148999999990338,61106.32711904775,563.0,1453
260,3752,209041436,209041436,2025,4155244,15.148999999990338,68071.27516678208,1890.0,1296
261,3777,211051276,211051276,2025,4155244,15.148999999990338,65597.200292652,539.0,549
262,3351,201011006,201011006,2025,4155244,15.148999999990338,63387.75771471439,655.0,401
263,3207,206051130,206051130,2025,4155244,15.148999999990338,114163.0560125732,5892.0,2043
264,3217,203021485,203021041,2025,4155244,15.148999999990338,66010.90516322013,646.0,455
265,3130,207031161,207031161,2025,4155244,15.148999999990338,79123.03487894451,2933.0,1324
266,3228,203031053,203031053,2025,4155244,15.148999999990338,77668.09364239406,591.0,764
267,3500,215021469,215021469,2025,4155244,15.148999999990338,61952.17572826333,1184.0,5123
268,3064,210051544,210051249,2025,4155244,15.148999999990338,60439.84617551928,1502.0,5377
269,3927,214021379,214021379,2025,4155244,15.148999999990338,65970.96940243337,618.0,158
270,3904,205021084,205021084,2025,4155244,15.148999999990338,58044.38653984293,506.0,133
271,3160,211051274,211051274,2025,4155244,15.148999999990338,73856.79898646753,633.0,586
272,3226,203031490,203031050,2025,4155244,15.148999999990338,74182.02120453166,679.0,538
273,3698,204031069,204031069,2025,4155244,15.148999999990338,57688.23307314655,482.0,99
274,3085,209011203,209011203,2025,4155244,15.148999999990338,74857.3334852797,2331.0,797
275,3065,206071142,206071142,2025,4155244,15.148999999990338,92052.66177099616,7764.0,2732
276,3810,212011549,212011291,2025,4155244,15.148999999990338,65461.98615149781,1046.0,3918
277,3357,201011005,201011005,2025,4155244,15.148999999990338,72554.16415754892,636.0,220
278,3844,205041493,205041097,2025,4155244,15.148999999990338,76391.15548547218,596.0,4452
279,3381,215011392,215011392,2025,4155244,15.148999999990338,60749.5219894615,465.0,145
280,3621,216011407,216011407,2025,4155244,15.148999999990338,57921.37888040347,504.0,242
281,3380,215011392,215011392,2025,4155244,15.148999999990338,60749.5219894615,465.0,918
282,3810,212011552,212011292,2025,4155244,15.148999999990338,65197.61471406417,1224.0,3918
283,3023,213041360,213041360,2025,4155244,15.148999999990338,71874.10189648578,2829.0,4293
284,3028,213021345,213021345,2025,4155244,15.148999999990338,70390.10470534163,3764.0,1942
285,3156,211011448,211011448,2025,4155244,15.148999999990338,67831.04162929207,2152.0,2209
286,3073,209021524,209021208,2025,4155244,15.148999999990338,65809.81045344286,2785.0,4506
287,3029,213051586,213051366,2025,4155244,15.148999999990338,66404.24196082633,597.0,6072
288,3608,204011058,204011058,2025,4155244,15.148999999990338,62654.72221822152,416.0,281
289,3042,210011230,210011230,2025,4155244,15.148999999990338,79412.31092860876,2861.0,1598
290,3766,211051282,211051282,2025,4155244,15.148999999990338,75357.95093841106,625.0,127
291,3806,212021554,212021294,2025,4155244,15.148999999990338,72474.39408414392,2098.0,2416
292,3825,205041098,205041098,2025,4155244,15.148999999990338,75425.92243831838,476.0,3526
293,3020,213011338,213011338,2025,4155244,15.148999999990338,59783.64444265934,1866.0,6267
294,3803,212021297,212021297,2025,4155244,15.148999999990338,61467.47918716166,1763.0,1173
295,3950,205031089,205031089,2025,4155244,15.148999999990338,59657.63250267832,513.0,445
296,3047,210051242,210051242,2025,4155244,15.148999999990338,53323.61467054114,1925.0,4415
297,3352,201011008,201011008,2025,4155244,15.148999999990338,60635.166003700346,655.0,793
298,3125,212051319,212051319,2025,4155244,15.148999999990338,73307.79038143298,3085.0,981
299,3136,211031450,211031450,2025,4155244,15.148999999990338,67011.19175313646,2244.0,2595
300,3805,212031457,212031457,2025,4155244,15.148999999990338,71346.76365543669,2372.0,4190
301,3068,206071143,206071143,2025,4155244,15.148999999990338,94163.17813110955,5384.0,1734
302,3995,205031093,205031093,2025,4155244,15.148999999990338,59105.71485942789,517.0,1123
303,3102,207011154,207011154,2025,4155244,15.148999999990338,97554.76146661956,2117.0,318
304,3350,201011481,201011003,2025,4155244,15.148999999990338,69024.80277230218,974.0,7009
305,3178,211011257,211011257,2025,4155244,15.148999999990338,73851.94737390196,2344.0,1809
306,3757,209041225,209041225,2025,4155244,15.148999999990338,71235.05982619524,498.0,573
307,3073,213021344,213021344,2025,4155244,15.148999999990338,87505.71583620925,2420.0,4506
308,3106,207021159,207021159,2025,4155244,15.148999999990338,88409.99518820643,1563.0,558
309,3178,211011258,211011258,2025,4155244,15.148999999990338,74292.8638339024,1674.0,1809
310,3451,201011483,201011004,2025,4155244,15.148999999990338,60975.43251810269,949.0,236
311,3862,205051101,205051101,2025,4155244,15.148999999990338,65503.95787843783,488.0,233
312,3200,214011372,214011372,2025,4155244,15.148999999990338,60000.13275203435,1970.0,1034
313,3172,212041313,212041313,2025,4155244,15.148999999990338,71508.17355581746,1943.0,1212
314,3201,214011370,214011370,2025,4155244,15.148999999990338,65362.58370943274,1453.0,1820
315,3215,203021040,203021040,2025,4155244,15.148999999990338,71987.0480543091,1073.0,1874
316,3016,213021346,213021346,2025,4155244,15.148999999990338,98760.66863923566,2594.0,1326
317,3350,201011482,201011003,2025,4155244,15.148999999990338,69024.80277230218,684.0,7009
318,3140,211051278,211051278,2025,4155244,15.148999999990338,70240.71329839062,639.0,1759
319,3105,207021156,207021156,2025,4155244,15.148999999990338,75343.56625444256,2171.0,514
