year,sa2_2021,gdp,saving_rate,income_per_person,population_density,crime_cases,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,0,0,0,1,120.0036349214286,2.1431875857142866,2.8190797177859177,114.77016000000002,90.08590999999996,140.56888000000083,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,0,1,0,1,121.38860025000002,2.1593413055555555,2.837975223076923,114.77016000000002,90.08590999999996,140.56888000000083,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,0,1,0,2,121.17870863888895,2.2165047,3.5197698888888906,114.77016000000002,90.08590999999996,140.56888000000092,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,1,2,1,121.37415305555548,1.2178567010582013,2.105934270634921,114.77016000000002,90.08591000000006,140.568880000001,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,3,0,1,123.18357870610863,2.595065860329486,2.4861700363445935,114.77016000000002,81.32053477777775,140.568880000001,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,3,0,2,122.51379652222221,2.0827276235449736,2.0830310289682537,114.77016000000002,81.35982466666664,140.5688800000011,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,3,0,3,121.45301232222216,2.241782307142857,3.004696404365077,114.77016000000002,81.36317616666663,140.568880000001,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,3,2,0,125.72967752525255,2.2340151316137566,3.106823693244948,114.77016000000002,81.29030744444445,140.568880000001,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,3,2,1,122.66580369191918,1.5756212427248681,2.4409753654671706,114.77016000000002,81.36453014814819,140.5688800000011,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,3,2,2,124.43319848787239,2.5156575153195746,2.951253941969633,114.77016000000002,81.43568538888897,140.56888000000117,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,3,2,4,123.82453391460012,2.138345315873016,2.4145347592592596,114.77016000000002,81.29281255555563,140.5688800000011,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,0,1,124.70072429629633,2.329347092604618,2.363890089093313,114.77016000000002,81.34409566666663,140.568880000001,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,0,2,124.38674355555558,2.021929566402116,2.193050452777778,114.77016000000002,81.41282886666663,140.5688800000011,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,2,0,125.9408584134876,3.46572365829265,2.8845678972055215,114.77016000000002,81.37522877777779,140.568880000001,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,2,2,125.09188303826346,3.0318278256629365,2.946750373821387,114.77016000000002,81.43272070000008,140.56888000000117,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,2,3,125.36956275524771,3.5252509657717144,2.9284858071970623,114.77016000000002,81.44492733333341,140.5688800000011,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,2,4,124.6539644481789,2.5933129714039795,2.35860590960452,114.77016000000002,81.45184788888898,140.5688800000011,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,2,8,122.21249561111112,1.60260326801415,2.2736713333333327,114.77016000000002,81.47829222222231,140.5688800000011,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,5,4,2,123.28991007407406,2.4008698624585945,2.045159087037037,114.77016000000002,81.52280588888897,140.56888000000114,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,6,2,0,123.23490863029353,2.5885213067114674,2.737192496031746,114.77016000000002,81.37522877777779,140.568880000001,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,6,2,2,122.89785816595628,2.291311382469043,2.500583248006035,114.77016000000002,81.43272070000008,140.56888000000117,74.35608,13.6492
2023,0,3567759,13.581000000005588,68806.00160048204,630.0,7754,1,6,2,6,123.69120705555561,2.053239712458594,2.804246000000002,114.77016000000002,81.47829222222231,140.5688800000011,74.35608,13.6492
2023,1,3567759,13.581000000005588,80387.62830453506,1377.0,8920,0,0,0,0,116.2306087777778,0.9526077222222222,0.8873589333333332,1.1584973333333335,5.320405076923076,24.252780255555493,1.63563,13.6492
2023,1,3567759,13.581000000005588,80387.62830453506,1377.0,8920,0,0,0,1,115.82322380555557,1.2118525095238095,0.7949128222222225,1.218575077777778,4.942211361111111,24.438114010678145,2.04892,13.6492
2023,1,3567759,13.581000000005588,80387.62830453506,1377.0,8920,0,1,0,0,117.10263455684824,0.9692388912698413,0.9504858238095238,1.231569571717172,5.467702510683761,24.747251911111043,2.38171,13.6492
