,Unnamed: 0,Unnamed: 0.2,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type,SA2_CODE
3373,3400,3400,3400,"22/187 MCKEAN STREET, FITZROY NORTH",-37.787335,144.988988,1.0,1.0,1,$295_per_week,none,September 2012,3068,2012,9,NORTH,295,Other,206071143
3374,3401,3401,3401,"99 NEWRY STREET, FITZROY NORTH",-37.790603,144.981624,2.0,1.0,0,$580_pw,none,March 2012,3068,2012,3,NORTH,580,Other,206071143
3375,3402,3402,3402,"4/199 BARKLY STREET, FITZROY NORTH",-37.778633,144.985911,1.0,1.0,1,$285_pw,none,March 2012,3068,2012,3,NORTH,285,Other,206071143
3376,3403,3403,3403,"2/32 BEST STREET, FITZROY NORTH",-37.784193,144.98337,2.0,1.0,1,$400_pw,Rental_residential,September 2012,3068,2012,9,NORTH,400,Other,206071143
3377,3404,3404,3404,"754 BRUNSWICK STREET NORTH, FITZROY NORTH",-37.7836973,144.9813001,3.0,1.0,0,$510_pw,none,November 2012,3068,2012,11,NORTH,510,Other,206071143
3378,3405,3405,3405,"754 BRUNSWICK STREET NORTH, FITZROY NORTH",-37.7836973,144.9813001,3.0,1.0,0,$550,none,July 2012,3068,2012,7,NORTH,550,Other,206071143
3379,3406,3406,3406,"754 BRUNSWICK STREET NORTH, FITZROY NORTH",-37.7836973,144.9813001,3.0,1.0,0,$550,none,June 2012,3068,2012,6,NORTH,550,Other,206071143
3380,3407,3407,3407,"5/3 MILLER STREET, FITZROY NORTH",-37.776027,144.979231,2.0,2.0,2,$570_pw,none,March 2012,3068,2012,3,NORTH,570,Other,206071143
3381,3408,3408,3408,"3/77 CLAUSCEN STREET, FITZROY NORTH",-37.777342,144.982075,1.0,1.0,1,$260_pw,none,March 2012,3068,2012,3,NORTH,260,Other,206071143
3382,3409,3409,3409,"2/42 KING STREET, FITZROY NORTH",-37.774438,144.983526,3.0,1.0,1,$475_per_week,Townhouse,November 2012,3068,2012,11,NORTH,475,House,206071143
3383,3410,3410,3410,"1/854 NICHOLSON STREET, FITZROY NORTH",-37.778498,144.978357,2.0,2.0,1,$530_pw,Townhouse,May 2012,3068,2012,5,NORTH,530,House,206071143
3384,3411,3411,3411,"97 FALCONER STREET, FITZROY NORTH",-37.783535,144.989558,2.0,1.0,0,$465_pw,House,January 2012,3068,2012,1,NORTH,465,House,206071143
3385,3412,3412,3412,"62 BIRKENHEAD STREET, FITZROY NORTH",-37.781393,144.982871,2.0,1.0,1,$500_pw,House,October 2012,3068,2012,10,NORTH,500,House,206071143
3386,3413,3413,3413,"134/4 BIK LANE, FITZROY NORTH",-37.7843729,144.9781791,1.0,1.0,1,$350_per_week,none,February 2012,3068,2012,2,NORTH,350,Other,206071143
3387,3414,3414,3414,"2/29 TAYLOR STREET, FITZROY NORTH",-37.774931,144.980072,2.0,1.0,1,$410_per_week,Townhouse,February 2012,3068,2012,2,NORTH,410,House,206071143
3388,3415,3415,3415,"2/88 QUEENS PARADE, FITZROY NORTH",-37.791498,144.982762,2.0,1.0,1,$650_per_week,Rental_residential,June 2012,3068,2012,6,NORTH,650,Other,206071143
3389,3416,3416,3416,"32/16 NICHOLSON STREET, FITZROY NORTH",-37.775199,144.979489,4.0,2.0,1,$550_pw,none,May 2012,3068,2012,5,NORTH,550,Other,206071143
3390,3417,3417,3417,"47 SEACOMBE STREET, FITZROY NORTH",-37.784017,144.980601,2.0,1.0,0,$460_pw,House,May 2012,3068,2012,5,NORTH,460,House,206071143
3391,3418,3418,3418,"5/308 RAE STREET, FITZROY NORTH",-37.785058,144.980058,1.0,1.0,1,$300_pw,Available Now,February 2012,3068,2012,2,NORTH,300,Other,206071143
3392,3419,3419,3419,"4/111 RUSHALL CRESCENT, FITZROY NORTH",-37.782828,144.990682,2.0,1.0,1,$410_per_week,none,May 2012,3068,2012,5,NORTH,410,Other,206071143
3393,3420,3420,3420,"11/8 BENNETT STREET, FITZROY NORTH",-37.783401,144.988006,1.0,1.0,1,$240_per_week,none,August 2012,3068,2012,8,NORTH,240,Other,206071143
3394,3421,3421,3421,"20 MCKEAN STREET, FITZROY NORTH",-37.790488,144.983626,2.0,1.0,0,$520_per_week,Rental_residential,March 2012,3068,2012,3,NORTH,520,Other,206071143
3395,3422,3422,3422,"2/77 CLAUSCEN STREET, FITZROY NORTH",-37.777486,144.982069,1.0,1.0,1,$260_pw,none,November 2012,3068,2012,11,NORTH,260,Other,206071143
3396,3423,3423,3423,"23/4 BIK LANE, FITZROY NORTH",-37.7843729,144.9781791,2.0,1.0,1,$460_pw,none,February 2012,3068,2012,2,NORTH,460,Other,206071143
3397,3424,3424,3424,"7/44 KNEEN STREET, FITZROY NORTH",-37.783373,144.989051,1.0,1.0,1,$275_per_week,Studio,November 2012,3068,2012,11,NORTH,275,Apartment,206071143
3398,3425,3425,3425,"4/148A BARKLY STREET, FITZROY NORTH",-37.779039,144.983515,3.0,2.0,1,$750_per_week,Townhouse,August 2012,3068,2012,8,NORTH,750,House,206071143
3399,3426,3426,3426,"5/77 CLAUSCEN STREET, FITZROY NORTH",-37.777486,144.982069,2.0,1.0,1,$320_pw,none,August 2012,3068,2012,8,NORTH,320,Other,206071143
3400,3427,3427,3427,"14 BIRKENHEAD STREET, FITZROY NORTH",-37.782462,144.982683,2.0,1.0,0,$495_pw,Available Now,June 2012,3068,2012,6,NORTH,495,Other,206071143
3401,3428,3428,3428,"4/118 MILLER STREET, FITZROY NORTH",-37.776966,144.983809,2.0,1.0,1,$400_pw,Townhouse,February 2012,3068,2012,2,NORTH,400,House,206071143
3402,3429,3429,3429,"19/86 QUEENS PARADE, FITZROY NORTH",-37.791787,144.982394,2.0,2.0,2,$550_per_week,none,August 2012,3068,2012,8,NORTH,550,Other,206071143
3403,3430,3430,3430,"19/86 QUEENS PARADE, FITZROY NORTH",-37.791787,144.982394,2.0,2.0,2,$600_per_week,none,July 2012,3068,2012,7,NORTH,600,Other,206071143
3404,3431,3431,3431,"2 IVAN STREET, FITZROY NORTH",-37.782835,144.987067,3.0,1.0,0,$475_pw,none,September 2012,3068,2012,9,NORTH,475,Other,206071143
3405,3432,3432,3432,"209/4 BIK LANE, FITZROY NORTH",-37.7843729,144.9781791,1.0,1.0,1,$380_per_week,none,November 2012,3068,2012,11,NORTH,380,Other,206071143
3406,3433,3433,3433,"507/4 BIK LANE, FITZROY NORTH",-37.7841607,144.9777901,2.0,1.0,1,$475_pw,Rental_residential,April 2012,3068,2012,4,NORTH,475,Other,206071143
3407,3434,3434,3434,"422 RAE STREET, FITZROY NORTH",-37.782472,144.980637,3.0,2.0,1,$750_pw,House,December 2012,3068,2012,12,NORTH,750,House,206071143
3408,3435,3435,3435,"237 BARKLY STREET, FITZROY NORTH",-37.779021,144.988522,2.0,1.0,0,$475_pw,none,September 2012,3068,2012,9,NORTH,475,Other,206071143
3409,3436,3436,3436,"1/182 BARKLY STREET, FITZROY NORTH",-37.779023,144.98549,1.0,1.0,1,$340_per_week,Rental_residential,May 2012,3068,2012,5,NORTH,340,Other,206071143
3410,3437,3437,3437,"1/182 BARKLY STREET, FITZROY NORTH",-37.779023,144.98549,1.0,1.0,1,$280_per_week,Rental_residential,March 2012,3068,2012,3,NORTH,280,Other,206071143
3411,3438,3438,3438,"511/4 BIK LANE, FITZROY NORTH",-37.7841607,144.9777901,2.0,1.0,1,$550_pw,Rental_residential,May 2012,3068,2012,5,NORTH,550,Other,206071143
3412,3439,3439,3439,"511/4 BIK LANE, FITZROY NORTH",-37.7841607,144.9777901,2.0,1.0,1,$550_pw,Rental_residential,April 2012,3068,2012,4,NORTH,550,Other,206071143
3413,3440,3440,3440,"73 ST GEORGES ROAD SOUTH, FITZROY NORTH",-37.7887768,144.9788952,4.0,3.0,1,$1050_pw,none,July 2012,3068,2012,7,NORTH,1050,Other,206071143
3414,3441,3441,3441,"11/247 MCKEAN STREET, FITZROY NORTH",-37.786158,144.991122,2.0,1.0,1,$475,Rental_residential,April 2012,3068,2012,4,NORTH,475,Other,206071143
3415,3442,3442,3442,"1/166 HOLDEN STREET, FITZROY NORTH",-37.780183,144.986898,2.0,1.0,1,$430_per_week,House,December 2012,3068,2012,12,NORTH,430,House,206071143
3416,3444,3444,3444,"35 BATMAN STREET, FITZROY NORTH",-37.783815,144.978976,2.0,1.0,1,$450_pw,Rental_residential,February 2012,3068,2012,2,NORTH,450,Other,206071143
3417,3445,3445,3445,"721 BRUNSWICK STREET NORTH, FITZROY NORTH",-37.785018,144.980823,2.0,1.0,0,$580_pw,House,September 2012,3068,2012,9,NORTH,580,House,206071143
3418,3446,3446,3446,"721 BRUNSWICK STREET NORTH, FITZROY NORTH",-37.785018,144.980823,2.0,1.0,0,$580_pw,House,June 2012,3068,2012,6,NORTH,580,House,206071143
3419,3447,3447,3447,"11 TRANMERE STREET, FITZROY NORTH",-37.78455,144.982168,1.0,1.0,0,$430_pw,Rental_residential,September 2012,3068,2012,9,NORTH,430,Other,206071143
3420,3448,3448,3448,"8 WESTGARTH STREET, FITZROY",-37.794652,144.976114,2.0,1.0,1,$625_per_week,none,January 2012,3065,2012,1,FITZROY,625,Other,206071142
3421,3449,3449,3449,"5 LITTLE GEORGE STREET, FITZROY",-37.807507,144.979692,2.0,2.0,1,$550_pw,Townhouse,October 2012,3065,2012,10,FITZROY,550,House,206071142
3422,3450,3450,3450,"27 JOHN STREET, FITZROY",-37.800314,144.976181,3.0,2.0,2,$595_per_week,none,June 2012,3065,2012,6,FITZROY,595,Other,206071142
3423,3451,3451,3451,"15/23 GEORGE STREET, FITZROY",-37.80777,144.980166,1.0,1.0,1,$340_per_week,none,June 2012,3065,2012,6,FITZROY,340,Other,206071142
3424,3453,3453,3453,"23/1 ST DAVID STREET, FITZROY",-37.800544,144.978311,1.0,1.0,1,$450_per_week,none,March 2012,3065,2012,3,FITZROY,450,Other,206071142
3425,3454,3454,3454,"19/5 ST DAVID STREET, FITZROY",-37.800463,144.978312,1.0,1.0,1,$430_per_week,none,June 2012,3065,2012,6,FITZROY,430,Other,206071142
3426,3455,3455,3455,"217/150 KERR STREET, FITZROY",-37.797322,144.980591,1.0,1.0,1,$410_pw,none,August 2012,3065,2012,8,FITZROY,410,Other,206071142
3427,3456,3456,3456,"14/150 KERR STREET, FITZROY",-37.7969753,144.9807422,2.0,1.0,1,$550_pw,none,July 2012,3065,2012,7,FITZROY,550,Other,206071142
3428,3457,3457,3457,"1/178 ROSE STREET, FITZROY",-37.796493,144.982849,2.0,1.0,1,$495_pw,none,March 2012,3065,2012,3,FITZROY,495,Other,206071142
3429,3458,3458,3458,"4 CHAPEL STREET, FITZROY",-37.7993653,144.982214,3.0,1.0,1,$715_pw,Townhouse,November 2012,3065,2012,11,FITZROY,715,House,206071142
3430,3459,3459,3459,"4 CHAPEL STREET, FITZROY",-37.7993653,144.982214,3.0,1.0,1,$715_pw,Townhouse,October 2012,3065,2012,10,FITZROY,715,House,206071142
3431,3460,3460,3460,"10/65 GEORGE STREET, FITZROY",-37.806619,144.980345,1.0,1.0,1,$250,Rental_residential,May 2012,3065,2012,5,FITZROY,250,Other,206071142
3432,3461,3461,3461,"107/353 NAPIER STREET, FITZROY",-37.7968408,144.9809901,1.0,1.0,0,$380_pw,Unit,April 2012,3065,2012,4,FITZROY,380,Apartment,206071142
3433,3462,3462,3462,"302/300 YOUNG STREET, FITZROY",-37.797343,144.979888,2.0,1.0,1,$450_p.w.,Unit,November 2012,3065,2012,11,FITZROY,450,Apartment,206071142
3434,3463,3463,3463,"307 GORE STREET, FITZROY",-37.799802,144.982712,2.0,1.0,0,$520_pw,House,March 2012,3065,2012,3,FITZROY,520,House,206071142
3435,3464,3464,3464,"313/300 YOUNG STREET, FITZROY",-37.797346,144.979873,1.0,1.0,1,$440_pw,none,September 2012,3065,2012,9,FITZROY,440,Other,206071142
3436,3465,3465,3465,"313/300 YOUNG STREET, FITZROY",-37.797346,144.979873,1.0,1.0,1,$460_pw,none,August 2012,3065,2012,8,FITZROY,460,Other,206071142
3437,3466,3466,3466,"21 JOHNSTON STREET, FITZROY",-37.797871,144.975734,2.0,1.0,0,$450_pw,House,September 2012,3065,2012,9,FITZROY,450,House,206071142
3438,3467,3467,3467,"31 CECIL STREET, FITZROY",-37.793758,144.977107,2.0,1.0,0,$480_pw,none,December 2012,3065,2012,12,FITZROY,480,Other,206071142
3439,3468,3468,3468,"112/150 KERR STREET, FITZROY",-37.797322,144.980591,1.0,1.0,1,$420_p.w.,none,October 2012,3065,2012,10,FITZROY,420,Other,206071142
3440,3469,3469,3469,"128 GEORGE STREET, FITZROY",-37.804892,144.981039,2.0,1.0,1,$520_per_week,House,August 2012,3065,2012,8,FITZROY,520,House,206071142
3441,3470,3470,3470,"40 LITTLE SMITH STREET, FITZROY",-37.80683,144.982432,2.0,2.0,1,$625_per_week,House,June 2012,3065,2012,6,FITZROY,625,House,206071142
3442,3471,3471,3471,"11/41 NAPIER STREET, FITZROY",-37.80696106,144.9790802,1.0,1.0,0,$270_pw,Rental_residential,June 2012,3065,2012,6,FITZROY,270,Other,206071142
3443,3472,3472,3472,"1/164 KERR STREET, FITZROY",-37.797268,144.981356,3.0,3.0,2,$810_pw,House,October 2012,3065,2012,10,FITZROY,810,House,206071142
3444,3473,3473,3473,"6/50 SPRING STREET, FITZROY",-37.7958993,144.9764014,2.0,2.0,1,$580_pw,none,July 2012,3065,2012,7,FITZROY,580,Other,206071142
3445,3474,3474,3474,"5/50 SPRING STREET, FITZROY",-37.797588,144.975926,2.0,1.0,1,$515_pw,Townhouse,May 2012,3065,2012,5,FITZROY,515,House,206071142
3446,3475,3475,3475,"5/50 SPRING STREET, FITZROY",-37.797588,144.975926,2.0,1.0,1,$515_pw,Townhouse,April 2012,3065,2012,4,FITZROY,515,House,206071142
3447,3476,3476,3476,"26 GORE STREET, FITZROY",-37.807672,144.981782,3.0,1.0,0,$695_p.w.,Rental_residential,May 2012,3065,2012,5,FITZROY,695,Other,206071142
3448,3477,3477,3477,"26 GORE STREET, FITZROY",-37.807672,144.981782,3.0,1.0,0,$795_pw,Rental_residential,April 2012,3065,2012,4,FITZROY,795,Other,206071142
3449,3478,3478,3478,"405/416 GORE STREET, FITZROY",-37.796705,144.983632,1.0,1.0,1,$440_pw,none,March 2012,3065,2012,3,FITZROY,440,Other,206071142
3450,3479,3479,3479,"176 KERR STREET, FITZROY",-37.797215,144.981738,3.0,3.0,2,$800_pw,Townhouse,August 2012,3065,2012,8,FITZROY,800,House,206071142
3451,3480,3480,3480,"176 KERR STREET, FITZROY",-37.797215,144.981738,3.0,3.0,2,$800_pw,Townhouse,March 2012,3065,2012,3,FITZROY,800,House,206071142
3452,3481,3481,3481,"91 ROSE STREET, FITZROY",-37.795866,144.978684,3.0,2.0,2,$850_pw,Rental_residential,January 2012,3065,2012,1,FITZROY,850,Other,206071142
3453,3482,3482,3482,"6/353 NAPIER STREET, FITZROY",-37.7968407,144.9809895,2.0,1.0,1,$580_pw,House,January 2012,3065,2012,1,FITZROY,580,House,206071142
3454,3483,3483,3483,"67/50 KING WILLIAM STREET, FITZROY",-37.8022936,144.9764629,1.0,1.0,1,$395_pw,none,March 2012,3065,2012,3,FITZROY,395,Other,206071142
3455,3484,3484,3484,"203-205 FITZROY STREET, FITZROY",-37.8031511,144.9765268,3.0,1.0,2,$650_pw,House,April 2012,3065,2012,4,FITZROY,650,House,206071142
3456,3485,3485,3485,"203-205 FITZROY STREET, FITZROY",-37.8031511,144.9765268,3.0,1.0,2,$730_pw,House,February 2012,3065,2012,2,FITZROY,730,House,206071142
3457,3486,3486,3486,"18/1 ST DAVID STREET, FITZROY",-37.800544,144.978311,1.0,1.0,1,$395_per_week,none,January 2012,3065,2012,1,FITZROY,395,Other,206071142
3458,3487,3487,3487,"48 PALMER STREET, FITZROY",-37.804477,144.975781,2.0,1.0,0,$550_pw,House,March 2012,3065,2012,3,FITZROY,550,House,206071142
3459,3488,3488,3488,"42 ALEXANDRA PARADE, FITZROY",-37.79343,144.977422,3.0,1.0,1,$630_per_week,none,August 2012,3065,2012,8,FITZROY,630,Other,206071142
3460,3489,3489,3489,"12 WESTGARTH ST, FITZROY",-37.794661,144.976221,2.0,1.0,0,$420_p.w.,Rental_residential,January 2012,3065,2012,1,FITZROY,420,Other,206071142
3461,3490,3490,3490,"12 WESTGARTH STREET, FITZROY",-37.794661,144.976221,2.0,1.0,0,$420_pw,none,January 2012,3065,2012,1,FITZROY,420,Other,206071142
3462,3491,3491,3491,"506/416 GORE STREET, FITZROY",-37.796705,144.983632,2.0,1.0,1,$495_per_week,none,July 2012,3065,2012,7,FITZROY,495,Other,206071142
3463,3492,3492,3492,"61 GREEVES STREET, FITZROY",-37.799857,144.979621,2.0,1.0,0,$495_pw,Rental_residential,October 2012,3065,2012,10,FITZROY,495,Other,206071142
3464,3493,3493,3493,"24 MAHONEY STREET, FITZROY",-37.79929,144.976524,2.0,1.0,0,$460_pw,Rental_residential,January 2012,3065,2012,1,FITZROY,460,Other,206071142
3465,3494,3494,3494,"110/96 CHARLES STREET, FITZROY",-37.803609,144.98253,1.0,1.0,1,$380_pw,Rental_residential,April 2012,3065,2012,4,FITZROY,380,Other,206071142
3466,3495,3495,3495,"114 ROSE STREET, FITZROY",-37.796202,144.979623,1.0,1.0,2,$440_pw,House,August 2012,3065,2012,8,FITZROY,440,House,206071142
3467,3496,3496,3496,"16/2-32 KING WILLIAM STREET, FITZROY",-37.802172,144.97535,1.0,1.0,1,$350_per_week,none,August 2012,3065,2012,8,FITZROY,350,Other,206071142
3468,3497,3497,3497,"16/2-32 KING WILLIAM STREET, FITZROY",-37.802172,144.97535,1.0,1.0,1,$350_per_week,none,July 2012,3065,2012,7,FITZROY,350,Other,206071142
3469,3498,3498,3498,"4 / 117 KERR STREET, FITZROY",-37.796647,144.979526,1.0,1.0,1,$290_pw,none,March 2012,3065,2012,3,FITZROY,290,Other,206071142
3470,3499,3499,3499,"403 FITZROY STREET, FITZROY",-37.796271,144.977594,2.0,1.0,0,$530_pw,Rental_residential,August 2012,3065,2012,8,FITZROY,530,Other,206071142
3471,3500,3500,3500,"2/43 GERTRUDE STREET, FITZROY",-37.80543137,144.97569275,1.0,1.0,0,$370_pw,Rental_residential,December 2012,3065,2012,12,FITZROY,370,Other,206071142
3472,3501,3501,3501,"2/43 GERTRUDE STREET, FITZROY",-37.80543137,144.97569275,1.0,1.0,0,$350_pw,Rental_residential,May 2012,3065,2012,5,FITZROY,350,Other,206071142
3473,3502,3502,3502,"231 YOUNG STREET, FITZROY",-37.800845,144.979092,3.0,2.0,1,$780_pw,none,October 2012,3065,2012,10,FITZROY,780,Other,206071142
3474,3503,3503,3503,"308 YOUNG ST, FITZROY",-37.796618,144.980039,1.0,1.0,1,$400_p.w.,Rental_residential,April 2012,3065,2012,4,FITZROY,400,Other,206071142
3475,3504,3504,3504,"5/27 FAIRHOLM GROVE, CAMBERWELL",-37.830284,145.05961,3.0,2.0,1,$590_pw,none,July 2012,3124,2012,7,CAMBERWELL,590,Other,207011149
3476,3505,3505,3505,"28 RADNOR STREET, CAMBERWELL",-37.84174,145.061411,5.0,2.0,2,$950_per_week,Available Now,October 2012,3124,2012,10,CAMBERWELL,950,Other,207011149
3477,3506,3506,3506,"172 HIGHFIELD ROAD, CAMBERWELL",-37.840615,145.084043,3.0,2.0,2,$675_pw,House,February 2012,3124,2012,2,CAMBERWELL,675,House,207011149
3478,3509,3509,3509,"52 COOLOONGATTA ROAD, CAMBERWELL",-37.838529,145.075702,4.0,2.0,2,$650_p.w.,none,July 2012,3124,2012,7,CAMBERWELL,650,Other,207011149
3479,3510,3510,3510,"6/36 PROSPECT HILL ROAD, CAMBERWELL",-37.829226,145.063136,2.0,1.0,1,$360_per_week,none,November 2012,3124,2012,11,CAMBERWELL,360,Other,207011149
3480,3511,3511,3511,"3/4 FRENCH STREET, CAMBERWELL",-37.845002,145.089812,2.0,1.0,1,$365_per_week,none,February 2012,3124,2012,2,CAMBERWELL,365,Other,207011149
3481,3512,3512,3512,"6/11 SEYMOUR GROVE, CAMBERWELL",-37.83608246,145.05992126,2.0,1.0,1,$390_pw,none,August 2012,3124,2012,8,CAMBERWELL,390,Other,207011149
3482,3513,3513,3513,"6/11 SEYMOUR GROVE, CAMBERWELL",-37.83608246,145.05992126,2.0,1.0,1,$450_pw,none,May 2012,3124,2012,5,CAMBERWELL,450,Other,207011149
3483,3514,3514,3514,"6/43 INGLESBY ROAD, CAMBERWELL",-37.834737,145.056981,2.0,1.0,1,$390_p.w.,none,October 2012,3124,2012,10,CAMBERWELL,390,Other,207011149
3484,3515,3515,3515,"5/1 COOLOONGATTA ROAD, CAMBERWELL",-37.834271,145.075384,2.0,1.0,1,$370_per_week,none,February 2012,3124,2012,2,CAMBERWELL,370,Other,207011149
3485,3516,3516,3516,"2/884 RIVERSDALE ROAD, CAMBERWELL",-37.835531,145.090088,2.0,1.0,2,$350_per_week,none,August 2012,3124,2012,8,CAMBERWELL,350,Other,207011149
3486,3517,3517,3517,"769 RIVERSDALE ROAD, CAMBERWELL",-37.833653,145.07857,2.0,1.0,1,$500_per_week,House,October 2012,3124,2012,10,CAMBERWELL,500,House,207011155
3487,3518,3518,3518,"2/36 PROSPECT HILL ROAD, CAMBERWELL",-37.829226,145.063136,2.0,1.0,1,$460_per_week,none,October 2012,3124,2012,10,CAMBERWELL,460,Other,207011149
3488,3519,3519,3519,"2/36 PROSPECT HILL ROAD, CAMBERWELL",-37.829226,145.063136,2.0,1.0,1,$460_per_week,none,April 2012,3124,2012,4,CAMBERWELL,460,Other,207011149
3489,3520,3520,3520,"862 RIVERSDALE ROAD, CAMBERWELL",-37.834956,145.087962,3.0,1.0,2,$540_pw,House,April 2012,3124,2012,4,CAMBERWELL,540,House,207011149
3490,3521,3521,3521,"4/564 RIVERSDALE ROAD, CAMBERWELL",-37.831968,145.060127,2.0,1.0,1,$375_pw,Townhouse,November 2012,3124,2012,11,CAMBERWELL,375,House,207011149
3491,3522,3522,3522,"4/564 RIVERSDALE ROAD, CAMBERWELL",-37.831968,145.060127,2.0,1.0,1,$375_pw,Townhouse,March 2012,3124,2012,3,CAMBERWELL,375,House,207011149
3492,3523,3523,3523,"4/564 RIVERSDALE ROAD, CAMBERWELL",-37.831968,145.060127,2.0,1.0,1,$375,Townhouse,January 2012,3124,2012,1,CAMBERWELL,375,House,207011149
3493,3524,3524,3524,"4/924 TOORAK ROAD, CAMBERWELL",-37.847331,145.058598,4.0,2.0,2,$1000_Weekly,none,March 2012,3124,2012,3,CAMBERWELL,1000,Other,207011150
3494,3525,3525,3525,"4/924 TOORAK ROAD, CAMBERWELL",-37.847331,145.058598,4.0,2.0,2,$895_Weekly,none,March 2012,3124,2012,3,CAMBERWELL,895,Other,207011150
3495,3526,3526,3526,"4 HAZEL STREET, CAMBERWELL",-37.843615,145.068822,4.0,2.0,2,$695_pw,none,June 2012,3124,2012,6,CAMBERWELL,695,Other,207011149
3496,3527,3527,3527,"4 HAZEL STREET, CAMBERWELL",-37.843615,145.068822,4.0,2.0,2,$750_pw,none,April 2012,3124,2012,4,CAMBERWELL,750,Other,207011149
3497,3528,3528,3528,"732A RIVERSDALE ROAD, CAMBERWELL",-37.833796,145.076504,2.0,1.0,0,$370_pw,Rental_residential,August 2012,3124,2012,8,CAMBERWELL,370,Other,207011149
3498,3529,3529,3529,"3/28 JUDD STREET, CAMBERWELL",-37.83608,145.064246,2.0,1.0,1,$350_pw,none,November 2012,3124,2012,11,CAMBERWELL,350,Other,207011149
3499,3530,3530,3530,"1/4 THROUGH ROAD, CAMBERWELL",-37.848692,145.086982,3.0,2.0,2,$750_pw,none,November 2012,3124,2012,11,CAMBERWELL,750,Other,207011149
3500,3531,3531,3531,"39 LACYS ROAD, CAMBRIAN HILL",-37.642204,143.81493,3.0,1.0,2,$320_pw,House,July 2012,3352,2012,7,HILL,320,House,201011007
3501,3532,3532,3532,"50 GLASSONS ROAD, CAMBRIAN HILL",-37.647228,143.832534,3.0,1.0,2,$280_Weekly,House,April 2012,3352,2012,4,HILL,280,House,201011007
3502,3533,3533,3533,"43 AUGUSTA AVENUE, CAMPBELLFIELD",-37.671444,144.951062,3.0,1.0,1,$340_pw,House,December 2012,3061,2012,12,CAMPBELLFIELD,340,House,210051243
3503,3534,3534,3534,"43 AUGUSTA AVENUE, CAMPBELLFIELD",-37.671444,144.951062,3.0,1.0,1,$350_pw,House,December 2012,3061,2012,12,CAMPBELLFIELD,350,House,210051243
3504,3535,3535,3535,"71 MASON STREET, CAMPBELLFIELD",-37.673597,144.966373,3.0,1.0,3,$300_per_week,House,November 2012,3061,2012,11,CAMPBELLFIELD,300,House,210051243
3505,3536,3536,3536,"71 MASON STREET, CAMPBELLFIELD",-37.673597,144.966373,3.0,1.0,3,$300_per_week,House,August 2012,3061,2012,8,CAMPBELLFIELD,300,House,210051243
3506,3537,3537,3537,"71 MASON STREET, CAMPBELLFIELD",-37.673597,144.966373,3.0,1.0,3,$300_per_week,House,July 2012,3061,2012,7,CAMPBELLFIELD,300,House,210051243
3507,3538,3538,3538,"5 OBERON BOULEVARD, CAMPBELLFIELD",-37.680528,144.96945,3.0,1.0,1,$290_per_week,none,August 2012,3061,2012,8,CAMPBELLFIELD,290,Other,210051243
3508,3539,3539,3539,"5 OBERON BOULEVARD, CAMPBELLFIELD",-37.680528,144.96945,3.0,1.0,1,$330_per_week,none,June 2012,3061,2012,6,CAMPBELLFIELD,330,Other,210051243
3509,3540,3540,3540,"1/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.667102,144.947799,2.0,1.0,1,$220_per_week,Rental_residential,June 2012,3061,2012,6,CAMPBELLFIELD,220,Other,210051243
3510,3541,3541,3541,"1/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.667102,144.947799,2.0,1.0,1,$250_per_week,Rental_residential,May 2012,3061,2012,5,CAMPBELLFIELD,250,Other,210051243
3511,3542,3542,3542,"3 KWINANA COURT, CAMPBELLFIELD",-37.688074,144.962333,3.0,1.0,3,$340_per_week,Rental_residential,February 2012,3061,2012,2,CAMPBELLFIELD,340,Other,210051243
3512,3543,3543,3543,"3 KWINANA COURT, CAMPBELLFIELD",-37.688074,144.962333,3.0,1.0,3,$340_per_week,Rental_residential,January 2012,3061,2012,1,CAMPBELLFIELD,340,Other,210051243
3513,3544,3544,3544,"12 MISTY STREET, CAMPBELLFIELD",-37.680395,144.968658,3.0,1.0,2,$350_pw,Rental_residential,March 2012,3061,2012,3,CAMPBELLFIELD,350,Other,210051243
3514,3545,3545,3545,"3/1713 SYDNEY ROAD, CAMPBELLFIELD",-37.668215,144.953743,2.0,1.0,1,$290_pw,none,April 2012,3061,2012,4,CAMPBELLFIELD,290,Other,210051243
3515,3546,3546,3546,"2 STATION STREET, CAMPBELLS CREEK",-37.096101,144.202734,3.0,2.0,2,$270_pw,Rental_residential,July 2012,3451,2012,7,CREEK,270,Other,202021027
3516,3547,3547,3547,"21 STEPHEN STREET, CAMPBELLS CREEK",-37.088763,144.209991,3.0,1.0,2,$290_pw,House,April 2012,3451,2012,4,CREEK,290,House,202021027
3517,3548,3548,3548,"1/4 MOSCRIPT STREET, CAMPBELLS CREEK",-37.083365,144.204893,1.0,1.0,1,$220_pw,Apartment,September 2012,3451,2012,9,CREEK,220,Apartment,202021027
3518,3549,3549,3549,"2 DIAMOND GULLY ROAD, CAMPBELLS CREEK",-37.086195,144.198478,3.0,2.0,2,$340_pw,House,July 2012,3451,2012,7,CREEK,340,House,202021027
3519,3550,3550,3550,"14 HONEYCOMB ROAD, CAMPBELLS CREEK",-37.081938,144.198632,2.0,1.0,1,$265_pw,House,September 2012,3451,2012,9,CREEK,265,House,202021027
