,year,month,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
70,2018,7,"1 B STURT STREET, SUNSHINE",-37.780499,144.843409,3020,213011336,213011336,House,2.0,1.0,2,13.095540000000002,0.94936,0.43619,2.29399,1.84733,,1.29526,,410.0
71,2018,8,"1 B STURT STREET, SUNSHINE",-37.780499,144.843409,3020,213011336,213011336,House,2.0,1.0,2,13.095540000000002,0.94936,0.43619,2.29399,1.84733,,1.29526,,410.0
72,2018,9,"1 BABINGTON CLOSE, HASTINGS",-38.3066117,145.17664656,3915,214021379,214021379,House,4.0,2.0,2,75.25955,0.49823,1.97013,0.37845,1.17803,,0.81436,,410.0
73,2018,8,"1 BAGOT STREET, WARRAGUL",-38.163743,145.913989,3820,205011079,205011079,House,3.0,1.0,2,103.84105,2.00273,1.11276,0.77564,2.94435,2.27475,2.46786,,320.0
74,2018,1,"1 BALTIMORE DRIVE, POINT COOK",-37.882097,144.726277,3030,213051581,213051465,House,4.0,2.0,2,26.96794,,1.9835,2.25284,,,,,440.0
75,2018,6,"1 BANDICOOT LANE, BANDIANA",-36.1449362,146.9243587,3691,204031491,204031074,House,3.0,2.0,2,316.77134,1.58858,1.48443,4.91044,7.052560000000001,,,,370.0
76,2018,8,"1 BANOOL COURT, FRANKSTON SOUTH",-38.162686,145.132275,3199,214011373,214011373,House,3.0,1.0,2,55.74444,1.15015,1.72347,0.44511,,,,,475.0
77,2018,4,"1 BATEY CRESCENT, MILDURA",-34.209522,142.145074,3500,215021470,215021470,House,3.0,1.0,2,540.02969,0.26123,2.25083,1.87899,,,,,235.0
78,2018,7,"1 BAY LAUREL COURT, LYNBROOK",-38.047191,145.262469,3975,212031306,212031306,House,4.0,2.0,2,44.11307,1.74009,1.972,,4.57607,,,,431.0
79,2018,7,"1 BEACH ROAD, RHYLL",-38.461509,145.309239,3923,205031091,205031091,House,3.0,2.0,4,138.24348,1.30268,7.05783,8.720979999999999,,,8.23138,,399.0
80,2018,7,"1 BEAUMONT AVE, CHARLEMONT",-38.2617284,144.3248554,3217,203031053,203031053,House,3.0,2.0,2,95.29367,2.4098200000000003,6.22767,5.48241,,,7.505529999999999,,375.0
81,2018,7,"1 BECKWITH STREET, COBURG",-37.738086,144.965278,3058,206011497,206011108,House,3.0,1.0,3,9.42921,0.59593,0.58212,0.39799,,,,,570.0
82,2018,12,"1 BEECH STREET, SURREY HILLS",-37.835865,145.107994,3127,207031167,207031167,House,2.0,1.0,1,14.19097,0.90521,1.06194,,2.6055,,,,450.0
83,2018,7,"1 BENT STREET, KENSINGTON",-37.796594,144.93497,3031,206041121,206041121,House,3.0,1.0,0,3.96447,0.7827000000000001,0.97766,1.85956,0.71215,,,,600.0
84,2018,8,"1 BENT STREET, KENSINGTON",-37.796594,144.93497,3031,206041121,206041121,House,3.0,1.0,0,3.96447,0.7827000000000001,0.97766,1.85956,0.71215,,,,600.0
85,2018,11,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,3124,207011149,207011149,Apartment,2.0,1.0,2,14.13584,1.36703,0.53923,3.75858,1.84877,,3.60498,,500.0
86,2018,12,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,3124,207011149,207011149,Apartment,2.0,1.0,2,14.13584,1.36703,0.53923,3.75858,1.84877,,3.60498,,470.0
87,2018,10,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3337,213041577,213041356,House,3.0,1.0,2,46.79107,0.93712,1.31872,,,,0.97426,,290.0
88,2018,11,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3337,213041577,213041356,House,3.0,1.0,2,46.79107,0.93712,1.31872,,,,0.97426,,290.0
89,2018,1,"1 BOURKE STREET, BRUNSWICK",-37.767177,144.966876,3056,206011495,206011105,House,3.0,1.0,0,5.519489999999999,0.6450199999999999,1.97431,,1.26942,,0.95479,,495.0
90,2018,5,"1 BOUVERIE STREET, CARLTON",-37.806097,144.96122,3053,206041117,206041117,Apartment,2.0,1.0,1,1.46955,0.54598,1.1844400000000002,0.85576,,,1.6741199999999998,,400.0
91,2018,6,"1 BOUVERIE STREET, CARLTON",-37.806097,144.96122,3053,206041117,206041117,Apartment,2.0,1.0,1,1.46955,0.54598,1.1844400000000002,0.85576,,,1.6741199999999998,,550.0
92,2018,12,"1 BOUVERIE STREET, CARLTON",-37.806097,144.96122,3053,206041117,206041117,Apartment,2.0,1.0,1,1.46955,0.54598,1.1844400000000002,0.85576,,,1.6741199999999998,,65.0
93,2018,2,"1 BRAEMAR CLOSE, GLADSTONE PARK",-37.684531,144.887128,3043,210051245,210051245,House,3.0,2.0,2,19.21522,1.5753499999999998,0.36366,1.08349,,,1.8181,0.84082,400.0
94,2018,1,"1 BRAESWOOD ROAD, KINGS PARK",-37.732887,144.772104,3021,213011333,213011333,House,3.0,1.0,2,26.32177,0.45112,0.4731499999999999,0.4981,,,,,350.0
95,2018,1,"1 BURNBANK STREET, LAKE WENDOUREE",-37.54913,143.846958,3350,201011002,201011002,House,3.0,1.0,1,116.93905,1.7592,1.52302,2.19016,3.31418,1.83947,3.07832,,230.0
96,2018,12,"1 BURNBANK STREET, LAKE WENDOUREE",-37.54913,143.846958,3350,201011002,201011002,House,3.0,1.0,1,116.93905,1.7592,1.52302,2.19016,3.31418,1.83947,3.07832,,230.0
97,2018,7,"1 BURSARIA STREET, JACKASS FLAT",-36.7101716,144.282297,3556,202011019,202011019,House,4.0,2.0,2,158.81103,1.8313,3.48393,3.01512,4.46125,,3.72981,,325.0
98,2018,2,"1 CANTALA DRIVE, DONCASTER",-37.775855,145.127204,3108,207021157,207021157,House,4.0,2.0,2,19.32405,2.39421,0.84324,2.18968,,,,1.52743,700.0
99,2018,4,"1 CARAMUT COURT, WARRANWOOD",-37.775769,145.240291,3134,211031265,211031265,House,3.0,2.0,2,31.46725,1.23683,0.86478,3.91136,,,,,490.0
100,2018,5,"1 CARAMUT COURT, WARRANWOOD",-37.775769,145.240291,3134,211031265,211031265,House,3.0,2.0,2,31.46725,1.23683,0.86478,3.91136,,,,,490.0
101,2018,4,"1 CARLISLE COURT, SHEPPARTON",-36.404555,145.409679,3630,216031594,216031417,House,3.0,1.0,2,180.17052,2.47195,0.87612,0.85709,2.9025700000000003,,3.93981,,290.0
102,2018,7,"1 CARR ST, BELMONT",-38.1793986,144.3389362,3216,203021037,203021037,House,3.0,1.0,1,87.86048,0.6512899999999999,0.41757,1.21917,,,,,360.0
103,2018,7,"1 CARR STREET, BELMONT",-38.179372,144.338891,3216,203021037,203021037,House,3.0,1.0,1,87.85613000000001,0.65565,0.42193,1.21481,,,,,360.0
104,2018,11,"1 CASHIN COURT, MELTON",-37.678394,144.589378,3337,213041577,213041356,House,3.0,1.0,2,44.75445,3.08406,1.66873,,,,3.12119,,340.0
105,2018,10,"1 CAVILL COURT, VERMONT SOUTH",-37.856728,145.178865,3133,211041273,211041273,House,4.0,2.0,2,35.22376,2.02514,0.90286,1.83844,0.68331,,,1.46309,560.0
106,2018,6,"1 CHARLES DRIVE, PEARCEDALE",-38.206711,145.235638,3912,212031308,212031308,House,3.0,1.0,2,63.45152,1.3683800000000002,0.94744,,19.53329,,,,430.0
107,2018,4,"1 CHIFLEY DRIVE, MARIBYRNONG",-37.769103,144.900503,3032,213031349,213031349,House,2.0,2.0,0,8.496049999999999,0.17565,1.13096,2.34768,,,,1.91312,400.0
108,2018,5,"1 CHIFLEY DRIVE, MARIBYRNONG",-37.769103,144.900503,3032,213031349,213031349,House,2.0,2.0,0,8.496049999999999,0.17565,1.13096,2.34768,,,,1.91312,400.0
109,2018,5,"1 CHRISTINE COURT, SEAFORD",-38.104224,145.15274,3198,214011375,214011375,House,3.0,1.0,1,51.182,1.27927,1.08032,7.03961,3.90673,,6.386939999999999,,360.0
110,2018,11,"1 CHRISTINE COURT, SEAFORD",-38.104224,145.15274,3198,214011375,214011375,House,3.0,1.0,1,51.182,1.27927,1.08032,7.03961,3.90673,,6.386939999999999,,360.0
111,2018,12,"1 CHRISTINE COURT, SEAFORD",-38.104224,145.15274,3198,214011375,214011375,House,3.0,1.0,1,51.182,1.27927,1.08032,7.03961,3.90673,,6.386939999999999,,360.0
112,2018,5,"1 COLONIAL CLOSE, WHEELERS HILL",-37.904559,145.190823,3150,212051327,212051327,House,3.0,2.0,2,26.61916,1.10157,0.34642,2.23622,,,,3.22754,470.0
113,2018,3,"1 CONNOLLY AVENUE, COBURG",-37.735905,144.980822,3058,206011497,206011108,House,3.0,1.0,1,9.00763,0.30025,1.49134,0.7053400000000001,,,,,450.0
114,2018,5,"1 CORVI COURT, LARA",-38.019955,144.409668,3212,203021043,203021043,House,4.0,2.0,2,60.06243,0.4482799999999999,1.40279,0.47134,1.3224200000000002,,1.73552,,370.0
115,2018,6,"1 CORVI COURT, LARA",-38.019955,144.409668,3212,203021043,203021043,House,4.0,2.0,2,60.06243,0.4482799999999999,1.40279,0.47134,1.3224200000000002,,1.73552,,350.0
116,2018,7,"1 CORVI COURT, LARA",-38.019955,144.409668,3212,203021043,203021043,House,4.0,2.0,2,60.06243,0.4482799999999999,1.40279,0.47134,1.3224200000000002,,1.73552,,370.0
117,2018,11,"1 CORVI COURT, LARA",-38.019955,144.409668,3212,203021043,203021043,House,4.0,2.0,2,60.06243,0.4482799999999999,1.40279,0.47134,1.3224200000000002,,1.73552,,370.0
118,2018,12,"1 CREWEN WALK, KEILOR DOWNS",-37.717605,144.810668,3038,213011332,213011332,House,4.0,2.0,2,23.49069,0.82739,0.15878,0.2917,,,,,460.0
119,2018,2,"1 DALPURA CIRCUIT, FRANKSTON",-38.138349,145.162755,3199,214011372,214011372,House,3.0,2.0,2,53.96774,0.73411,0.61282,1.39149,,,,2.49128,385.0
120,2018,3,"1 DALPURA CIRCUIT, FRANKSTON",-38.138349,145.162755,3199,214011372,214011372,House,3.0,2.0,2,53.96774,0.73411,0.61282,1.39149,,,,2.49128,385.0
121,2018,1,"1 DAVANZO AVENUE, CLARINDA",-37.944349,145.102336,3169,212041309,212041309,House,4.0,2.0,2,25.01535,1.47084,2.34883,,,,,,550.0
122,2018,7,"1 DAVANZO AVENUE, CLARINDA",-37.944349,145.102336,3169,212041309,212041309,House,4.0,2.0,2,25.01535,1.47084,2.34883,,,,,,550.0
123,2018,3,"1 DELEPAN DRIVE, TYABB",-38.257096,145.189026,3913,214021385,214021385,House,3.0,1.0,2,67.82771000000001,0.2620699999999999,0.92525,2.4657,1.05948,,,,350.0
124,2018,6,"1 DENTON STREET, BRIGHTON EAST",-37.929992,145.026658,3187,208011170,208011170,House,4.0,2.0,2,18.00028,1.26958,1.99368,1.6993900000000002,,,,,750.0
125,2018,6,"1 DIABLO PLACE, CRAIGIEBURN",-37.6064503,144.9150499,3064,210051443,210051443,House,4.0,2.0,2,26.92667,3.26937,2.75245,2.90942,5.59378,,,,420.0
126,2018,7,"1 DIABLO PLACE, CRAIGIEBURN",-37.6064503,144.9150499,3064,210051443,210051443,House,4.0,2.0,2,26.92667,3.26937,2.75245,2.90942,5.59378,,,,420.0
127,2018,2,"1 DON DRIVE, CRANBOURNE WEST",-38.105162,145.2594,3977,212031304,212031304,House,3.0,1.0,0,52.181050000000006,3.36385,3.55152,0.5153300000000001,,,,,320.0
128,2018,3,"1 DOREY STREET, PETERBOROUGH",-38.603735,142.881899,3270,217041477,217041477,House,2.0,1.0,4,253.31163,1.20199,12.68712,73.96457000000001,42.5561,74.25909,0.8982100000000001,,700.0
129,2018,5,"1 DOREY STREET, PETERBOROUGH",-38.603735,142.881899,3270,217041477,217041477,House,2.0,1.0,4,253.31163,1.20199,12.68712,73.96457000000001,42.5561,74.25909,0.8982100000000001,,700.0
130,2018,6,"1 DRIFTWOOD COURT, MOUNT MARTHA",-38.251594,145.049779,3934,214021382,214021382,House,3.0,2.0,2,73.21234,0.75617,1.42625,,,,,,520.0
131,2018,7,"1 DRIFTWOOD COURT, MOUNT MARTHA",-38.251594,145.049779,3934,214021382,214021382,House,3.0,2.0,2,73.21234,0.75617,1.42625,,,,,,520.0
132,2018,3,"1 DUNDAS STREET, EDENHOPE",-37.0352228,141.3010894,3318,215011393,215011393,House,3.0,1.0,2,392.00444,5.84648,0.31031,0.2166699999999999,38.829,1.1165,0.8987999999999999,,250.0
133,2018,4,"1 DUNDAS STREET, EDENHOPE",-37.0352228,141.3010894,3318,215011393,215011393,House,3.0,1.0,2,392.00444,5.84648,0.31031,0.2166699999999999,38.829,1.1165,0.8987999999999999,,250.0
134,2018,4,"1 EGGLETON COURT, PRESTON",-37.73319,145.024985,3072,209021428,209021428,House,3.0,1.0,2,12.30026,1.41223,0.65562,0.97141,2.79295,2.77783,1.2359,1.28554,470.0
135,2018,4,"1 ELDER ST, CLARINDA",-37.927113,145.104236,3169,212041309,212041309,House,3.0,1.0,1,22.95879,2.32965,0.20751,,,,,,420.0
