,year,month,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
14,2014,4,"- PHILIP STREET, BONNIE DOON",-37.0255754,145.8542835,3720,204011057,204011057,House,2.0,1.0,2,184.57533,16.79855,0.1861999999999999,23.13593,1.07697,22.53343,21.85417,,200.0
15,2014,10,"- ROSELLA ST, SAWMILL SETTLEMENT",-37.1106217,146.3652965,3723,204011057,204011057,House,3.0,1.0,0,235.62686,7.8901,11.65238,0.49134,43.22348,29.00548,29.70183,,230.0
16,2014,7,"- SUMMIT VIEW COURT, MERRIJIG",-37.1100719,146.3506437,3723,204011057,204011057,House,2.0,2.0,2,233.9848,9.09502,10.01031,2.15409,41.581410000000005,27.36341,28.05976,,450.0
17,2014,5,"- SUMMIT VIEW COURT, SAWMILL SETTLEMENT",-37.1100719,146.3506437,3723,204011057,204011057,House,2.0,2.0,2,233.9848,9.09502,10.01031,2.15409,41.581410000000005,27.36341,28.05976,,450.0
18,2014,5,"- VILLAGE WAY, MACS COVE",-37.2058538,146.1479776,3723,204011057,204011057,House,2.0,1.0,1,225.95392,21.79929,17.19069,19.41818,33.55054,19.33254,17.42296,,180.0
19,2014,7,". 'WILLOW COTTAGE' TARCOMBE ROAD, AVENEL",-36.9496976,145.3090184,3664,204011058,204011058,House,3.0,1.0,1,127.42434,19.690240000000003,10.40304,,11.91423,,30.18259,,220.0
20,2014,2,"0 LANCASTER DRIVE, MANGALORE",-36.9416056,145.1618939,3663,204011058,204011058,House,3.0,1.0,1,114.83575,1.1967,9.27035,,2.69865,,19.42107,,250.0
21,2014,6,"00 REID DRIVE, KILMANY",-38.1054162,146.9118343,3851,205051102,205051102,House,3.0,1.0,0,199.33825,0.26799,5.55206,,0.04142,,12.68739,,320.0
22,2014,11,"005/903 DANDENONG ROAD, MALVERN EAST",-37.876178,145.046128,3145,208041195,208041195,Apartment,1.0,1.0,0,13.86135,0.9325,0.9188,2.494,2.208,,,3.96501,265.0
23,2014,11,"01/17 MACQUARIE STREET, PRAHRAN",-37.85054,144.992182,3181,206061136,206061136,Apartment,1.0,1.0,0,6.76544,,0.87658,0.25182,0.65365,,1.34207,,240.0
24,2014,11,"07/17 MACQUARIE STREET, PRAHRAN",-37.85054,144.992182,3181,206061136,206061136,Apartment,1.0,1.0,0,6.76544,,0.87658,0.25182,0.65365,,1.34207,,250.0
25,2014,3,"1 / 130 FERNTREE GULLY ROAD, OAKLEIGH EAST",-37.898475,145.117219,3166,212051326,212051326,House,3.0,1.0,2,22.17563,4.41734,1.07723,0.97035,3.49935,2.7983,3.26352,,450.0
26,2014,4,"1 / 160 COMMERCIAL ROAD, KOROIT",-38.2915596,142.3632037,3282,217041478,217041478,House,2.0,2.0,1,273.66991,0.94785,0.48899,25.75066,7.694949999999999,1.15885,0.42051,,240.0
27,2014,6,"1 / 19 LANGTREE AVENUE, WANGARATTA",-36.352885,146.301282,3677,204021066,204021066,Apartment,2.0,1.0,1,240.59394,1.39637,0.6166,1.76606,2.6510700000000003,1.6600899999999998,1.95956,,180.0
28,2014,7,"1 / 19 LANGTREE AVENUE, WANGARATTA",-36.352885,146.301282,3677,204021066,204021066,Apartment,2.0,1.0,1,240.59394,1.39637,0.6166,1.76606,2.6510700000000003,1.6600899999999998,1.95956,,180.0
29,2014,8,"1 / 19 LANGTREE AVENUE, WANGARATTA",-36.352885,146.301282,3677,204021066,204021066,Apartment,2.0,1.0,1,240.59394,1.39637,0.6166,1.76606,2.6510700000000003,1.6600899999999998,1.95956,,180.0
30,2014,5,"1 / 191 ARTHUR STREET, FAIRFIELD",-37.773386,145.020451,3078,206021110,206021110,Apartment,2.0,1.0,1,9.02868,1.11137,0.57113,,1.0250899999999998,,,,340.0
31,2014,9,"1 / 193 GRANGE RD, GLEN HUNTLY",-37.895261,145.045196,3163,208021182,208021182,House,3.0,2.0,1,16.069290000000002,1.50593,2.3454,,0.86302,,0.86964,,470.0
32,2014,11,"1 / 209 JASPER ROAD, BENTLEIGH",-37.915577,145.04199,3204,208021174,208021174,House,3.0,2.0,2,17.878790000000002,,0.8044,1.14372,0.83304,,0.98926,,580.0
33,2014,2,"1 / 22A FERNHILL ROAD NORTH, SANDRINGHAM",-37.951567,145.007408,3191,208011173,208011173,Apartment,2.0,1.0,1,18.12344,1.49836,0.14402,1.27377,0.67059,1.61028,0.76485,,380.0
34,2014,3,"1 / 23 EMBANKMENT GROVE, CHELSEA",-38.048004,145.117609,3196,208031186,208031186,Apartment,2.0,1.0,1,47.47045,2.18995,1.27242,2.97672,0.83874,,0.5916699999999999,,270.0
35,2014,9,"1 / 253 DANDENONG ROAD, PRAHRAN",-37.8588593,145.0011499,3181,206061136,206061136,Apartment,2.0,1.0,1,8.62144,,1.42076,1.10837,1.11497,,1.51925,,395.0
36,2014,10,"1 / 253 DANDENONG ROAD, PRAHRAN",-37.8588593,145.0011499,3181,206061136,206061136,Apartment,2.0,1.0,1,8.62144,,1.42076,1.10837,1.11497,,1.51925,,395.0
37,2014,4,"1 / 28 QUEENS PARADE, GLEN IRIS",-37.85246,145.092056,3146,207011150,207011150,Apartment,3.0,1.0,1,14.50249,0.82114,3.03496,,1.64125,,,4.71847,350.0
38,2014,1,"1 / 28 THE AVENUE, BALACLAVA",-37.871422,144.994549,3183,206051134,206051134,Apartment,2.0,1.0,1,9.0018,2.01471,2.16322,0.95837,0.64118,,0.9156,,340.0
39,2014,12,"1 / 34 BISHOP STREET, KINGSVILLE",-37.81072,144.874925,3012,213031350,213031350,Apartment,2.0,1.0,1,9.32832,2.08958,,,2.36014,,,,265.0
40,2014,8,"1 / 35 LINACRE ROAD, HAMPTON",-37.942114,145.005694,3188,208011172,208011172,Apartment,2.0,1.0,1,16.98922,0.6789,1.36302,1.76997,0.97182,1.45254,,,450.0
41,2014,3,"1 / 36 ROSSHIRE ROAD, NEWPORT",-37.847614,144.864065,3015,213021344,213021344,Apartment,2.0,1.0,1,13.9541,0.95429,0.5616599999999999,1.6108399999999998,2.59158,,2.88969,,330.0
42,2014,9,"1 / 42 MIDDLE ROAD, MARIBYRNONG",-37.767308,144.890537,3032,213031349,213031349,Apartment,2.0,1.0,1,9.17569,0.42455,0.22061,2.49627,,,,2.06172,300.0
43,2014,2,"1 / 45 OAKLEIGH ROAD, CARNEGIE",-37.898623,145.04998,3163,208021176,208021176,Apartment,1.0,1.0,1,16.733580000000003,1.2138,0.92719,,2.11659,,,,235.0
44,2014,4,"1 / 47 ULUPNA ROAD, ORMOND",-37.89988,145.043146,3204,208021182,208021182,Apartment,1.0,1.0,1,16.10109,1.14697,1.85288,,0.7017,,1.45499,,220.0
45,2014,2,"1 / 49 WILSON STREET, CHELTENHAM",-37.961111,145.059196,3192,208031188,208031188,Apartment,2.0,1.0,1,26.99314,1.4691500000000002,0.70385,2.14445,,,1.00424,0.95757,360.0
46,2014,3,"1 / 49 WILSON STREET, CHELTENHAM",-37.961111,145.059196,3192,208031188,208031188,Apartment,2.0,1.0,1,26.99314,1.4691500000000002,0.70385,2.14445,,,1.00424,0.95757,360.0
47,2014,1,"1 / 52 TRUGANINI ROAD, CARNEGIE",-37.890082,145.05392,3163,208021176,208021176,House,3.0,2.0,2,15.94161,0.8250599999999999,0.17121,,1.00394,,,,475.0
48,2014,8,"1 / 59 HOBART ROAD, MURRUMBEENA",-37.889344,145.069521,3163,208021181,208021181,Apartment,1.0,1.0,1,15.78438,1.83678,0.3605899999999999,2.20742,0.32649,,0.53687,,250.0
49,2014,3,"1 / 59 RIVERSDALE ROAD, HAWTHORN",-37.828247,145.031372,3122,207011520,207011151,Apartment,2.0,1.0,1,7.47296,1.24739,0.44768,0.7252000000000001,1.38401,,0.98518,,390.0
50,2014,4,"1 / 59 RIVERSDALE ROAD, HAWTHORN",-37.828247,145.031372,3122,207011520,207011151,Apartment,2.0,1.0,1,7.47296,1.24739,0.44768,0.7252000000000001,1.38401,,0.98518,,390.0
51,2014,5,"1 / 6 JOHN STREET, OAK PARK",-37.722339,144.914185,3046,210031537,210031239,Apartment,2.0,1.0,1,12.24551,0.71862,0.97015,2.0956900000000003,1.29265,,,,330.0
52,2014,8,"1 / 61 MCINTOSH STREET, AIRPORT WEST",-37.72135,144.885373,3042,210011226,210011226,House,3.0,2.0,1,15.0284,1.22909,0.30357,1.62102,,,,1.79394,500.0
53,2014,12,"1 / 87 BARRIES RD, BUSHFIELD",-38.32723,142.516579,3281,217041479,217041479,Apartment,2.0,1.0,0,260.46094,5.7136700000000005,3.36439,5.82849,11.63235,7.889489999999999,,,130.0
54,2014,9,"1 / 87 BRANDY CREEK ROAD, WARRAGUL",-38.145106,145.937604,3820,205011079,205011079,Apartment,2.0,1.0,1,105.30555,2.31678,0.59424,3.66452,2.68445,3.77017,2.30024,,190.0
55,2014,4,"1 ALMA STREET, NYAH WEST",-35.186278,143.353001,3595,215031405,215031405,Apartment,2.0,1.0,1,369.87819,18.448400000000003,1.02063,,1.1841700000000002,56.16805,1.03871,,145.0
56,2014,4,"1 AMBROSIA DRIVE, CONNEWARRE",-38.3040878,144.3139277,3228,203031053,203031053,House,4.0,2.0,2,99.93431,2.06937,3.0625,1.72003,,,3.74315,,380.0
57,2014,4,"1 ANCONA CLOSE, KEILOR LODGE",-37.698411,144.792815,3038,213011340,213011340,House,3.0,2.0,8,23.41886,1.32742,3.04116,1.63946,2.98299,,,,380.0
58,2014,10,"1 ARCOTS COURT, WATERWAYS",-38.015943,145.1293065,3195,208031183,208031183,House,3.0,2.0,2,42.44836,2.47841,2.41739,,,,,,440.0
59,2014,11,"1 ARCOTS COURT, WATERWAYS",-38.015943,145.1293065,3195,208031183,208031183,House,3.0,2.0,2,42.44836,2.47841,2.41739,,,,,,460.0
60,2014,2,"1 ARMADALE DRIVE, NARRE WARREN",-38.035506,145.308599,3805,212021456,212021456,House,3.0,1.0,2,43.96049,0.25261,1.11437,4.682060000000001,1.64403,,,2.69024,340.0
61,2014,11,"1 ASH COURT, RED CLIFFS",-34.307324,142.193099,3496,215021399,215021399,House,3.0,1.0,1,527.6461899999999,2.36686,1.31633,1.61998,0.8301499999999999,0.7089099999999999,1.25674,,175.0
62,2014,12,"1 ASH COURT, RED CLIFFS",-34.307324,142.193099,3496,215021399,215021399,House,3.0,1.0,1,527.6461899999999,2.36686,1.31633,1.61998,0.8301499999999999,0.7089099999999999,1.25674,,175.0
63,2014,12,"1 AVON COURT, BUNDOORA",-37.70581,145.055805,3083,209011196,209011196,House,3.0,1.0,1,16.28041,0.99519,0.93857,0.88303,,,,1.88991,360.0
64,2014,12,"1 BAILDOR COURT, CRANBOURNE",-38.121676,145.257406,3977,212031300,212031300,House,4.0,2.0,2,52.33548,2.02944,2.85364,4.27619,4.63341,,3.57636,3.67393,320.0
65,2014,7,"1 BANOOL COURT, FRANKSTON SOUTH",-38.162686,145.132275,3199,214011373,214011373,House,3.0,1.0,2,55.74444,1.15015,1.72347,0.44511,,,,,330.0
66,2014,11,"1 BARTON PLACE, EASTWOOD",-37.814218,147.629283,3875,205021081,205021081,House,3.0,2.0,2,282.88763,3.63292,0.27001,3.40847,3.75368,4.121689999999999,4.09051,,330.0
67,2014,5,"1 BEAUMONT DRIVE, BEECHWORTH",-36.350616,146.691136,3747,204031068,204031068,House,3.0,2.0,1,275.59119,1.22349,0.5909099999999999,0.85768,1.66802,0.13029,0.98537,,280.0
68,2014,9,"1 BEDFORD COURT, HOPPERS CROSSING",-37.883279,144.697716,3029,213051362,213051362,House,3.0,1.0,1,28.72801,1.34704,1.00803,2.0026,,,,,280.0
69,2014,10,"1 BEDFORD COURT, HOPPERS CROSSING",-37.883279,144.697716,3029,213051362,213051362,House,3.0,1.0,1,28.72801,1.34704,1.00803,2.0026,,,,,280.0
70,2014,2,"1 BEECH STREET, SURREY HILLS",-37.835865,145.107994,3127,207031167,207031167,House,2.0,1.0,1,14.19097,,1.06194,,2.6055,,,,450.0
71,2014,8,"1 BELLFIELD DRIVE, LYSTERFIELD",-37.915596,145.275431,3156,211011255,211011255,House,3.0,1.0,2,39.22657,0.77974,0.6755800000000001,,,,,,380.0
72,2014,9,"1 BEREA COURT, RINGWOOD",-37.800525,145.235433,3134,211031266,211031266,House,5.0,2.0,2,28.74455,0.55851,1.04809,0.66811,2.38633,,2.2032,1.80011,500.0
73,2014,5,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,3124,207011149,207011149,Apartment,2.0,1.0,2,14.13584,1.4261,0.53923,3.75858,1.84877,,3.60485,,470.0
74,2014,3,"1 BLUE GUM DRIVE, PAKENHAM SOUTH",-38.056136,145.493286,3810,212011549,212011291,House,3.0,1.0,1,63.01391,,1.15408,,,,,,290.0
75,2014,12,"1 BLUFF ROAD, MERRICKS BEACH",-38.399725,145.104893,3926,214021379,214021379,House,3.0,2.0,2,88.02407000000001,0.4950299999999999,4.72151,14.27469,10.68642,,14.16807,,480.0
76,2014,2,"1 BOISDALE STREET, SURREY HILLS",-37.83467,145.099151,3127,207031167,207031167,House,3.0,2.0,2,13.33751,,1.17927,,2.30979,,,,445.0
77,2014,4,"1 BOUVERIE STREET, CARLTON",-37.806097,144.96122,3053,206041117,206041117,Apartment,2.0,1.0,1,1.46955,0.54598,1.1844400000000002,0.85576,,,1.6741199999999998,,460.0
78,2014,4,"1 BOYD COURT, SUNBURY",-37.574229,144.712619,3429,210041541,210041241,House,3.0,1.0,1,40.40413,3.09644,0.91065,2.15858,,,,,270.0
79,2014,10,"1 BRACKNELL COURT, LARA",-38.015172,144.406619,3212,203021043,203021043,House,2.0,1.0,1,60.263,1.57243,0.49809,1.7832,3.91393,,2.87759,,260.0
80,2014,2,"1 BURNBANK STREET, LAKE WENDOUREE",-37.54913,143.846958,3350,201011002,201011002,House,3.0,1.0,1,116.93905,1.7592,1.52302,2.19016,3.31418,1.83947,3.07832,,230.0
81,2014,12,"1 BURSARIA STREET, JACKASS FLAT",-36.7101716,144.282297,3556,202011019,202011019,House,4.0,2.0,2,158.81103,1.8313,3.48393,3.01512,4.46125,,3.72981,,325.0
82,2014,2,"1 BURWOOD COURT, NARRE WARREN",-38.03496,145.306332,3805,212021456,212021456,House,3.0,2.0,2,43.70575,0.34479,1.03976,4.42731,1.38928,,,2.43549,340.0
83,2014,8,"1 BURWOOD COURT, NARRE WARREN",-38.03496,145.306332,3805,212021456,212021456,House,3.0,2.0,2,43.70575,0.34479,1.03976,4.42731,1.38928,,,2.43549,340.0
84,2014,2,"1 CAMERON STREET, CARISBROOK",-37.045327,143.82087,3464,201031017,201031017,House,3.0,1.0,2,168.27839,3.59788,1.19116,,1.62771,24.78462,24.93177,,250.0
85,2014,9,"1 CAPES COURT, MILL PARK",-37.660866,145.039093,3082,209041220,209041220,House,3.0,1.0,1,20.65789,,2.21094,3.52802,,,,,300.0
86,2014,2,"1 CATTON STREET, SEASPRAY",-38.371603,147.192913,3851,205051100,205051100,House,3.0,1.0,2,240.83881,41.963,3.12838,,,,,,200.0
87,2014,1,"1 CHANNEL ROAD, MOUNT EVELYN",-37.783902,145.373141,3796,211051283,211051283,House,3.0,2.0,2,43.98129,0.6244400000000001,0.93661,2.27796,,,0.90759,,380.0
88,2014,7,"1 CHARLES DRIVE, PEARCEDALE",-38.206711,145.235638,3912,212031308,212031308,House,3.0,1.0,2,63.45152,1.3683800000000002,0.94744,,19.53329,,,,380.0
89,2014,11,"1 CHARLES DRIVE, PEARCEDALE",-38.206711,145.235638,3912,212031308,212031308,House,3.0,1.0,2,63.45152,1.3683800000000002,0.94744,,19.53329,,,,380.0
90,2014,4,"1 CHIFLEY CIRCUIT, BURNSIDE HEIGHTS",-37.726732,144.761692,3023,213041462,213041462,House,4.0,3.0,2,33.59978,,1.69242,,,,,,400.0
91,2014,10,"1 CLIFTON STREET, CLIFTON HILL",-37.787337,145.00483,3068,206071145,206071145,Apartment,2.0,1.0,0,6.13638,0.24595,1.81315,3.77209,1.16823,2.23287,,,590.0
92,2014,2,"1 CLUB AVENUE, KINGSBURY",-37.715834,145.033348,3083,209021205,209021205,House,3.0,2.0,1,14.67144,1.27549,0.36857,0.84726,2.30292,2.11572,,3.42773,350.0
93,2014,5,"1 CLYDEN COURT, BURWOOD EAST",-37.85263,145.147255,3151,207031166,207031166,House,4.0,2.0,1,19.20312,1.3598,1.0933499999999998,3.0009200000000003,1.29367,,,,550.0
94,2014,1,"1 COLONIAL CLOSE, WHEELERS HILL",-37.904559,145.190823,3150,212051327,212051327,House,3.0,2.0,2,26.61916,1.10157,0.34642,2.23622,,,,3.22754,420.0
95,2014,9,"1 COLONIAL CLOSE, WHEELERS HILL",-37.904559,145.190823,3150,212051327,212051327,House,3.0,2.0,2,26.61916,1.10157,0.34642,2.23622,,,,3.22754,420.0
96,2014,9,"1 CURRAJONG STREET, OAKLEIGH EAST",-37.905808,145.118121,3166,212051326,212051326,House,3.0,2.0,3,22.47574,3.74233,2.48494,0.50102,3.17748,4.01839,3.97031,,420.0
97,2014,9,"1 DARE STREET, COBURG",-37.749962,144.96728,3058,206011497,206011108,House,3.0,3.0,2,7.855600000000001,0.74219,0.62988,0.37787,,,,,330.0
98,2014,6,"1 DENTON STREET, BRIGHTON EAST",-37.929992,145.026658,3187,208011170,208011170,House,4.0,2.0,2,18.00028,1.26958,1.99368,1.6993900000000002,,,,,680.0
99,2014,7,"1 FAKENHAM ROAD, ASHBURTON",-37.861666,145.082153,3147,207011146,207011146,House,3.0,2.0,2,14.39816,0.6577200000000001,0.13613,,0.08183,,0.45807,,620.0
100,2014,8,"1 FAKENHAM ROAD, ASHBURTON",-37.861666,145.082153,3147,207011146,207011146,House,3.0,2.0,2,14.39816,0.6577200000000001,0.13613,,0.08183,,0.45807,,620.0
101,2014,7,"1 FARADALE ROAD, TARADALE",-37.137915,144.345798,3447,202021028,202021028,House,3.0,1.0,0,103.18763,18.16723,0.6186799999999999,26.82324,1.47364,41.81231,32.730560000000004,,290.0
102,2014,2,"1 FARMILLO COURT, LYSTERFIELD",-37.915723,145.279342,3156,211011255,211011255,House,4.0,1.0,2,39.59611,1.14928,0.88219,,,,,,390.0
103,2014,4,"1 FERNY GROVE, KENNETT RIVER",-38.66146,143.858151,3233,217031476,217031476,House,2.0,1.0,1,164.77903,7.16982,47.19547,28.04109,51.6587,24.15029,24.40663,,270.0
104,2014,5,"1 FINNS ROAD, RAWSON",-37.9366315,146.3874676,3825,205011077,205011077,House,2.0,1.0,1,174.99095,6.44409,6.479220000000001,78.61126,,,6.32604,,210.0
105,2014,6,"1 FINNS ROAD, RAWSON",-37.9366315,146.3874676,3825,205011077,205011077,House,2.0,1.0,1,174.99095,6.44409,6.479220000000001,78.61126,,,6.32604,,210.0
106,2014,11,"1 FISHERMANS DRIVE, BLIND BIGHT",-38.211452,145.340042,3980,212031308,212031308,House,3.0,2.0,2,70.2586,3.75707,5.64104,,14.7542,,,,280.0
107,2014,4,"1 FLORIDA COURT, BURNSIDE HEIGHTS",-37.735711,144.750294,3023,213041462,213041462,House,3.0,2.0,3,31.12178,,0.4153199999999999,,,,,,360.0
108,2014,1,"1 FREEMAN STREET, YARRAVILLE",-37.815742,144.874553,3013,213031352,213031352,House,3.0,1.0,2,11.24502,0.0016899999999999,0.68678,1.03962,2.7236700000000003,,2.53249,,425.0
109,2014,2,"1 FREEMAN STREET, YARRAVILLE",-37.815742,144.874553,3013,213031352,213031352,House,3.0,1.0,2,11.24502,0.0016899999999999,0.68678,1.03962,2.7236700000000003,,2.53249,,410.0
110,2014,9,"1 GAYLE COURT, CLAYTON SOUTH",-37.957438,145.133572,3169,212041310,212041310,House,3.0,1.0,2,28.87644,2.1666,2.5543400000000003,2.70697,3.12853,,,,320.0
111,2014,11,"1 GAYLE COURT, CLAYTON SOUTH",-37.957438,145.133572,3169,212041310,212041310,House,3.0,1.0,2,28.87644,2.1666,2.5543400000000003,2.70697,3.12853,,,,320.0
112,2014,3,"1 GENINE AVENUE, HEATHERTON",-37.953095,145.084265,3202,208031191,208031191,House,3.0,2.0,2,24.85925,0.28696,1.93935,2.63752,6.04671,0.57548,5.54773,,380.0
113,2014,4,"1 GENINE AVENUE, HEATHERTON",-37.953095,145.084265,3202,208031191,208031191,House,3.0,2.0,2,24.85925,0.28696,1.93935,2.63752,6.04671,0.57548,5.54773,,380.0
114,2014,1,"1 GEORGE STREET, COHUNA",-35.804071,144.212889,3568,215031401,215031401,House,2.0,1.0,0,263.08144,0.74399,0.63661,1.92375,0.97649,1.14442,1.38064,,150.0
115,2014,4,"1 GLENMORE CRESCENT, BLACK ROCK",-37.97183,145.013619,3193,208011173,208011173,House,3.0,3.0,1,20.24744,1.03444,0.8936900000000001,1.97819,2.88462,2.01198,0.56101,,820.0
116,2014,12,"1 GOLCONDA CLOSE, HOPPERS CROSSING",-37.854082,144.711149,3029,213051361,213051361,House,3.0,2.0,2,27.81258,1.08339,2.85179,4.67821,3.85063,,,,360.0
117,2014,5,"1 GOOSEBERRY MEWS, BERWICK",-38.030918,145.346115,3806,212021293,212021293,House,4.0,2.0,2,45.67247,0.81575,0.82357,1.64478,1.61983,,0.82641,0.56488,420.0
118,2014,6,"1 GOOSEBERRY MEWS, BERWICK",-38.030918,145.346115,3806,212021293,212021293,House,4.0,2.0,2,45.67247,0.81575,0.82357,1.64478,1.61983,,0.82641,0.56488,390.0
119,2014,6,"1 GRACE STREET, RYE",-38.372496,144.826976,3941,214021383,214021383,House,3.0,2.0,3,97.18035,4.7592,0.54371,,,,1.13634,,330.0
120,2014,7,"1 GRACE STREET, RYE",-38.372496,144.826976,3941,214021383,214021383,House,3.0,2.0,3,97.18035,4.7592,0.54371,,,,1.13634,,330.0
121,2014,11,"1 GRACE STREET, RYE",-38.372496,144.826976,3941,214021383,214021383,House,3.0,2.0,3,97.18035,4.7592,0.54371,,,,1.13634,,330.0
122,2014,5,"1 GRIFFIN CRESCENT, PORT MELBOURNE",-37.834268,144.933978,3207,206051130,206051130,House,3.0,1.0,3,5.26723,1.22053,0.11354,,0.47464,,0.94669,,600.0
123,2014,5,"1 GUINEY STREET, TONGALA",-36.247551,144.959194,3621,216011407,216011407,House,3.0,1.0,2,211.78813,8.588149999999999,0.6102799999999999,14.84893,1.26126,15.28173,1.21588,,185.0
124,2014,7,"1 GUY PLACE, BACCHUS MARSH",-37.693268,144.415425,3340,213041353,213041353,House,3.0,2.0,1,62.376,2.76576,4.10147,2.4015500000000003,2.75693,3.515,3.61471,,280.0
125,2014,7,"1 HAMMENCE STREET, GLEN WAVERLEY",-37.871997,145.169335,3150,212051321,212051321,House,2.0,1.0,1,26.04323,2.19621,0.5142,2.44047,,,3.08995,,360.0
126,2014,8,"1 HARRIET STREET, SEDDON",-37.809453,144.889103,3011,213031350,213031350,House,3.0,1.0,6,8.05959,0.40925,,,1.46895,,,,480.0
127,2014,11,"1 HEATH COURT, SOMERS",-38.388475,145.173982,3927,214021379,214021379,House,4.0,2.0,2,86.54194,0.6137699999999999,1.61715,11.14347,7.07651,,10.59788,,475.0
128,2014,3,"1 HELENE STREET, ARDEER",-37.779225,144.807111,3022,213011328,213011328,House,3.0,1.0,1,24.11069,0.30807,0.65587,,3.71474,2.6251,,,295.0
129,2014,3,"1 HICKS CRESCENT, ECHUCA",-36.143058,144.742761,3564,216011406,216011406,House,3.0,2.0,2,209.93192,1.78021,0.2148199999999999,1.77497,2.58058,1.1098,3.18629,,230.0
130,2014,5,"1 HILLCREST ROAD, SHOREHAM",-38.407692,145.029675,3916,214021378,214021378,House,4.0,2.0,3,92.98206,5.41821,7.61497,,,,,,700.0
131,2014,6,"1 HILLCREST ROAD, SHOREHAM",-38.407692,145.029675,3916,214021378,214021378,House,4.0,2.0,3,92.98206,5.41821,7.61497,,,,,,700.0
132,2014,7,"1 HILLCREST ROAD, SHOREHAM",-38.407692,145.029675,3916,214021378,214021378,House,4.0,2.0,3,92.98206,5.41821,7.61497,,,,,,700.0
133,2014,11,"1 HOMEBUSH COURT, MILDURA",-34.193428,142.135766,3500,215021470,215021470,Apartment,2.0,1.0,1,542.71719,,0.50257,1.71619,,,,,230.0
134,2014,9,"1 HOYLAKE AVENUE, JAN JUC",-38.339625,144.309229,3228,203031053,203031053,House,2.0,2.0,2,104.73945,1.35801,2.65659,3.13873,,,2.9033,,360.0
