,year,month,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
0,2020,11,". 'WILLOW COTTAGE' TARCOMBE RD, AVENEL",-36.9451175,145.2967456,3664,204011058,204011058,House,3.0,1.0,1,126.1111,18.377,9.08981,,10.60099,,28.86936,,250.0
1,2020,11,". 'WILLOW COTTAGE' TARCOMBE ROAD, AVENEL",-36.9496976,145.3090184,3664,204011058,204011058,House,3.0,1.0,1,127.42434,19.690240000000003,10.40304,,11.91423,,30.18259,,250.0
2,2020,4,". UNDER APPLICATION ., DOLLAR",-38.53884001,146.16754001,3871,205031087,205031087,House,3.0,2.0,0,158.61377,6.05915,6.98571,19.96922,15.76803,20.72416,15.85114,,370.0
3,2020,5,". UNDER APPLICATION ., FAIRBANK",-38.40972001,145.92736001,3951,205031090,205031090,House,3.0,2.0,2,135.618,10.3244,10.17627,9.78421,6.724489999999999,10.80624,9.5112,,420.0
4,2020,1,".275 SOLDIERS SETTLERS ROAD, TALLANGATTA VALLEY",-36.2142709,147.3184912,3701,204031072,204031072,House,3.0,1.0,2,367.34544,12.32206,5.23339,15.68916,5.419,14.93642,14.76891,,280.0
5,2020,6,".4 BURNETT STREET, YARRAGON",-38.204743,146.062346,3823,205011078,205011078,House,3.0,1.0,1,117.01551,0.91479,0.60114,9.59293,0.6766,,0.57072,,300.0
6,2020,7,".4 BURNETT STREET, YARRAGON",-38.204743,146.062346,3823,205011078,205011078,House,3.0,1.0,1,117.01551,0.91479,0.60114,9.59293,0.6766,,0.57072,,300.0
7,2020,3,"0 MANAGERS RESIDENCE, BOLINDA VALE, CLARKEFIELD",-37.48284001,144.7528001,3430,210021235,210021235,House,3.0,1.0,2,50.62358,15.87879,0.88293,14.93019,0.8554400000000001,,15.97593,,330.0
8,2020,3,"003/903 DANDENONG ROAD, MALVERN EAST",-37.876178,145.046128,3145,208041195,208041195,Apartment,1.0,1.0,0,13.86135,0.9325,0.9188,2.494,2.208,,,3.96501,305.0
9,2020,6,"005/903 DANDENONG ROAD, MALVERN EAST",-37.876178,145.046128,3145,208041195,208041195,Apartment,1.0,1.0,0,13.86135,0.9325,0.9188,2.494,2.208,,,3.96501,270.0
10,2020,9,"01/17 MACQUARIE STREET, PRAHRAN",-37.85054,144.992182,3181,206061136,206061136,Apartment,1.0,1.0,0,6.76544,,0.87658,0.16912,0.65365,,1.34207,,260.0
11,2020,10,"01/17 MACQUARIE STREET, PRAHRAN",-37.85054,144.992182,3181,206061136,206061136,Apartment,1.0,1.0,0,6.76544,,0.87658,0.16912,0.65365,,1.34207,,260.0
12,2020,11,"01/17 MACQUARIE STREET, PRAHRAN",-37.85054,144.992182,3181,206061136,206061136,Apartment,1.0,1.0,0,6.76544,,0.87658,0.16912,0.65365,,1.34207,,260.0
13,2020,3,"010/903 DANDENONG ROAD, MALVERN EAST",-37.876178,145.046128,3145,208041195,208041195,Apartment,1.0,1.0,0,13.86135,0.9325,0.9188,2.494,2.208,,,3.96501,315.0
14,2020,5,"010/903 DANDENONG ROAD, MALVERN EAST",-37.876178,145.046128,3145,208041195,208041195,Apartment,1.0,1.0,0,13.86135,0.9325,0.9188,2.494,2.208,,,3.96501,315.0
15,2020,1,"03 IMAGE WALK, COBURG NORTH",-37.726,144.96,3058,210031236,210031236,House,2.0,2.0,1,11.97424,0.15333,,1.11175,0.78725,,,,440.0
16,2020,2,"03 IMAGE WALK, COBURG NORTH",-37.726,144.96,3058,210031236,210031236,House,2.0,2.0,1,11.97424,0.15333,,1.11175,0.78725,,,,450.0
17,2020,6,"08/180 LENNOX STREET, RICHMOND",-37.8190024,144.9942573,3121,206071517,206071144,House,2.0,1.0,1,3.72259,0.47444,0.5692,0.52339,1.12989,,,,450.0
18,2020,9,"08/180 LENNOX STREET, RICHMOND",-37.8190024,144.9942573,3121,206071517,206071144,Apartment,2.0,1.0,1,3.72259,0.47444,0.5692,0.52339,1.12989,,,,495.0
19,2020,2,"09/14 SPRING STREET, BOX HILL",-37.815445,145.118278,3128,207031163,207031163,Apartment,1.0,1.0,0,18.94234,0.95152,0.67191,1.34152,0.36757,0.1469099999999999,1.30602,1.37807,230.0
20,2020,2,"1 / 1 ALFRED STREET, BEAUMARIS",-37.976425,145.049731,3193,208011168,208011168,House,2.0,2.0,2,24.27638,1.75831,1.603,1.94455,,,2.64316,3.02537,500.0
21,2020,7,"1 / 15 POPLAR GROVE, CARNEGIE",-37.886089,145.062922,3163,208021176,208021176,Apartment,1.0,1.0,1,15.42169,2.00998,1.69753,,0.53452,,,,260.0
22,2020,9,"1 / 174 MINERVA ROAD, MANIFOLD HEIGHTS",-38.143532,144.329529,3218,203021040,203021040,House,3.0,2.0,1,77.19199,0.49919,0.86262,1.69782,,,,,360.0
23,2020,1,"1 / 19 LANGTREE AVENUE, WANGARATTA",-36.352885,146.301282,3677,204021066,204021066,House,2.0,1.0,1,240.59394,1.39637,0.6166,1.76606,2.6510700000000003,1.6600899999999998,1.95956,,190.0
24,2020,2,"1 / 24 BRISBANE STREET, MURRUMBEENA",-37.885636,145.067958,3163,208021181,208021181,Apartment,1.0,1.0,1,15.21218,1.91128,0.21562,2.28192,0.5799,,0.61137,,300.0
25,2020,5,"1 / 24 BRISBANE STREET, MURRUMBEENA",-37.885636,145.067958,3163,208021181,208021181,Apartment,1.0,1.0,1,15.21218,1.91128,0.21562,2.28192,0.5799,,0.61137,,290.0
26,2020,2,"1 / 24 EBDEN AVENUE, BLACK ROCK",-37.9773344,145.0181317,3193,208011173,208011173,Apartment,2.0,1.0,2,21.00334,1.502,0.67355,2.44575,3.64053,2.47954,1.02857,,550.0
27,2020,9,"1 / 24 MELBOURNE ROAD, YEA",-37.21391001,145.42128001,3717,204011062,204011062,House,3.0,2.0,2,128.76661,1.53803,0.5676100000000001,1.50961,5.45096,1.44296,0.7985800000000001,,385.0
28,2020,7,"1 / 24 PARK STREET, MOONEE PONDS",-37.761492,144.919575,3039,206031116,206031116,House,3.0,2.0,1,7.71909,0.6386499999999999,0.50203,,1.01255,1.6702,0.81985,,750.0
29,2020,5,"1 / 25 ABECKETT ROAD, BUNYIP",-38.0957366002,145.7205765002,3815,212011547,212011288,House,2.0,1.0,1,82.64059,0.81998,0.7495499999999999,9.28746,0.51642,0.37417,0.48888,,300.0
30,2020,8,"1 / 26 NOBLE STREET, NEWTOWN",-38.1542099,144.3492559,3220,203021046,203021046,House,3.0,1.0,1,79.294,0.44532,0.44571,0.92182,,,,,620.0
31,2020,1,"1 / 28 QUEENS PARADE, GLEN IRIS",-37.85246,145.092056,3146,207011150,207011150,Apartment,3.0,1.0,1,14.50249,0.73573,3.03496,,1.64124,,,4.71847,400.0
32,2020,6,"1 / 28 QUEENS PARADE, GLEN IRIS",-37.85246,145.092056,3146,207011150,207011150,Apartment,3.0,1.0,1,14.50249,0.73573,3.03496,,1.64124,,,4.71847,400.0
33,2020,11,"1 / 28 QUEENS PARADE, GLEN IRIS",-37.85246,145.092056,3146,207011150,207011150,Apartment,3.0,1.0,1,14.50249,0.73573,3.03496,,1.64124,,,4.71847,400.0
34,2020,4,"1 / 3 TRENTHAM STREET, SANDRINGHAM",-37.94967,145.006768,3191,208011173,208011173,House,3.0,2.0,2,17.846700000000002,1.89832,0.3485899999999999,1.66853,0.44356,2.00504,0.45854,,850.0
35,2020,6,"1 / 303 WARRENHEIP STREET, BUNINYONG",-37.6497164002,143.8841218002,3357,201011005,201011005,House,3.0,2.0,2,121.3865,0.5734400000000001,0.78715,,,,0.31892,,320.0
36,2020,7,"1 / 303 WARRENHEIP STREET, BUNINYONG",-37.6497164002,143.8841218002,3357,201011005,201011005,House,3.0,2.0,2,121.3865,0.5734400000000001,0.78715,,,,0.31892,,320.0
37,2020,8,"1 / 303 WARRENHEIP STREET, BUNINYONG",-37.6497164002,143.8841218002,3357,201011005,201011005,House,3.0,2.0,2,121.3865,0.5734400000000001,0.78715,,,,0.31892,,350.0
38,2020,2,"1 / 34 BISHOP STREET, KINGSVILLE",-37.81072,144.874925,3012,213031350,213031350,Apartment,2.0,1.0,1,9.32832,2.08958,,,2.36014,,,,295.0
39,2020,9,"1 / 35 LINACRE ROAD, HAMPTON",-37.942114,145.005694,3188,208011172,208011172,Apartment,2.0,1.0,1,16.98922,0.6789,1.36302,1.76997,0.97182,1.45254,,,495.0
40,2020,7,"1 / 392 NEW STREET, BRIGHTON",-37.8985127,144.9943072,3186,208011169,208011169,House,2.0,2.0,2,11.38959,1.2258699999999998,0.4463399999999999,0.44235,1.13576,1.50058,1.94248,,700.0
41,2020,4,"1 / 45 OAKLEIGH ROAD, CARNEGIE",-37.898623,145.04998,3163,208021176,208021176,Apartment,1.0,1.0,1,16.733580000000003,1.2138,0.92719,,2.11659,,,,260.0
42,2020,5,"1 / 45 OAKLEIGH ROAD, CARNEGIE",-37.898623,145.04998,3163,208021176,208021176,Apartment,1.0,1.0,1,16.733580000000003,1.2138,0.92719,,2.11659,,,,260.0
43,2020,6,"1 / 47 ULUPNA ROAD, ORMOND",-37.89988,145.043146,3204,208021182,208021182,Apartment,1.0,1.0,1,16.10109,1.14697,1.85288,,0.7017,,1.45499,,270.0
44,2020,2,"1 / 5 SYLVERLY GROVE, CAULFIELD NORTH",-37.88265001,145.02171001,3161,208021178,208021178,House,3.0,2.0,2,12.39869,1.531,1.0370899999999998,0.88939,,0.35984,0.23028,,760.0
45,2020,3,"1 / 5-7 POET ROAD, BENTLEIGH EAST",-37.91033789,145.07352256,3165,208021426,208021426,House,2.0,1.0,2,20.62055,2.37171,1.25578,1.47882,,2.5857,,,465.0
46,2020,11,"1 / 508 MELBOURNE ROAD, NEWPORT",-37.837444,144.88268,3015,213021344,213021344,Apartment,2.0,1.0,1,11.08922,0.12182,0.47776,2.45097,1.18557,,1.04531,,350.0
47,2020,1,"1 / 52 TRUGANINI ROAD, CARNEGIE",-37.890082,145.05392,3163,208021176,208021176,House,3.0,2.0,2,15.94161,0.8250599999999999,0.17121,,1.00394,,,,575.0
48,2020,1,"1 / 530 TOORAK ROAD, TOORAK",-37.842784,145.018443,3142,206061138,206061138,Apartment,2.0,1.0,1,8.247069999999999,1.23274,1.1036,1.18314,1.12668,,,,440.0
49,2020,5,"1 / 57 ROBE STREET, ST KILDA",-37.86387,144.979793,3182,206051514,206051133,Apartment,1.0,1.0,1,8.051350000000001,1.06563,0.87301,1.33858,0.73753,,,,400.0
50,2020,11,"1 / 6 LATROBE STREET, MENTONE",-37.9748024002,145.064823002,3194,208031190,208031190,House,3.0,1.0,2,24.50173,1.49546,1.33662,1.40447,1.12104,,1.29275,1.73669,550.0
51,2020,4,"1 / 67 HIGH STREET, WYCHEPROOF",-36.0767136002,143.2271833002,3527,215031400,215031400,Apartment,1.0,1.0,1,275.183,0.94163,0.1274,0.60339,0.76201,0.57305,0.6464099999999999,,145.0
52,2020,5,"1 / 67 HIGH STREET, WYCHEPROOF",-36.0767136002,143.2271833002,3527,215031400,215031400,Apartment,1.0,1.0,1,275.183,0.94163,0.1274,0.60339,0.76201,0.57305,0.6464099999999999,,145.0
53,2020,12,"1 / 67 HIGH STREET, WYCHEPROOF",-36.0767136002,143.2271833002,3527,215031400,215031400,Apartment,1.0,1.0,1,275.183,0.94163,0.1274,0.60339,0.76201,0.57305,0.6464099999999999,,145.0
54,2020,6,"1 / 707 HUMFFRAY STREET SOUTH, BALLARAT",-37.572998,143.855147,3350,201011483,201011004,House,3.0,1.0,1,115.53446,1.51943,0.8600399999999999,1.47887,,,,,275.0
55,2020,12,"1 / 714 NEPEAN HIGHWAY, CARRUM, CARRUM",-38.0747544002,145.1221173002,3197,208031185,208031185,House,3.0,1.0,3,48.76409,2.2359,0.8093400000000001,,0.40362,,,,395.0
56,2020,9,"1 / 724 HAWTHORN ROAD, BRIGHTON EAST",-37.91092,145.01723,3187,208011170,208011170,House,3.0,2.0,1,15.50505,0.75913,0.08707,1.54175,,,,,670.0
57,2020,6,"1 / 77 OGILVIE STREET, ESSENDON",-37.747324,144.892666,3040,206031501,206031114,House,3.0,2.0,2,11.46599,1.48982,1.57149,0.82573,,,,,450.0
58,2020,2,"1 / 87 BRANDY CREEK ROAD, WARRAGUL",-38.145106,145.937604,3820,205011079,205011079,Apartment,2.0,1.0,1,105.30555,1.30981,0.59424,3.66452,2.68445,3.77017,2.30024,,245.0
59,2020,5,"1 / 88 VIEW STREET, GLENROY",-37.6960116,144.9283001,3046,210031535,210031438,House,2.0,1.0,1,15.26227,0.64971,0.3665,1.19521,,,,,370.0
60,2020,10,"1 / 9 VAN NESS AVENUE, MORNINGTON",-38.236251,145.03811,3931,214021591,214021380,House,3.0,1.0,2,74.48013,0.43594,3.1331,3.57953,2.30947,,,,495.0
61,2020,5,"1 / 99 ROSE STREET, COBURG",-37.7408079,144.9473533,3058,206011109,206011109,House,2.0,1.0,1,9.88485,0.9936,1.63257,0.55388,,,1.16407,,495.0
62,2020,4,"1 //231 TSCHAMPIONS ROAD, MACCLESFIELD",-37.88456001,145.50156001,3782,211051279,211051279,Apartment,2.0,1.0,1,66.20307000000001,,2.97688,13.64423,,,13.3001,,350.0
63,2020,9,"1 ADINA COURT, FRANKSTON",-38.1437447002,145.1543184002,3199,214011372,214011372,House,4.0,1.0,1,55.03218,0.61364,0.75494,0.5767100000000001,,,,2.07781,450.0
64,2020,2,"1 ALMA AVENUE, ALTONA MEADOWS",-37.86962,144.786918,3028,213021342,213021342,House,3.0,1.0,2,23.55871,0.3671999999999999,0.68125,,,,,,350.0
65,2020,3,"1 ALMA AVENUE, ALTONA MEADOWS",-37.86962,144.786918,3028,213021342,213021342,House,3.0,1.0,2,23.55871,0.3671999999999999,0.68125,,,,,,350.0
66,2020,5,"1 AMAROO COURT, ELTHAM",-37.709799,145.168685,3095,209031209,209031209,House,3.0,2.0,2,26.58637,2.14813,1.42774,2.8520700000000003,2.31795,,2.06194,,590.0
67,2020,3,"1 AMAROO GROVE, BURNSIDE",-37.7519408002,144.7531832002,3023,213041461,213041461,House,4.0,2.0,1,29.61786,,1.14786,,,,,,510.0
68,2020,6,"1 ANDERSON PARADE, BUNDOORA",-37.698487,145.079134,3083,209011196,209011196,House,3.0,1.0,2,18.90293,0.4335799999999999,1.27829,2.56392,,,,1.05275,460.0
69,2020,8,"1 ANVIL STREET, CHARLEMONT",-38.2126242002,144.3552862002,3217,203021485,203021041,House,4.0,2.0,2,90.18399,2.32666,,4.28307,,,,,420.0
70,2020,1,"1 APPLE LANE, ASCOT",-36.7022425002,144.3252294002,3551,202011025,202011025,House,4.0,2.0,2,159.08228,1.11389,1.51576,5.45923,0.91949,,,,380.0
71,2020,7,"1 ASHBROOK WAY, CRANBOURNE WEST",-38.10861,145.265177,3977,212031304,212031304,House,4.0,2.0,2,51.93514,3.11794,3.39315,3.06377,,,,,410.0
72,2020,8,"1 AUGUSTA CRESCENT, FRANKSTON",-38.119878,145.1881194,3199,214011376,214011376,House,3.0,2.0,1,50.96986,,1.4878399999999998,,,,,,430.0
73,2020,9,"1 AUGUSTA CRESCENT, FRANKSTON",-38.119878,145.1881194,3199,214011376,214011376,House,3.0,2.0,1,50.96986,,1.4878399999999998,,,,,,430.0
74,2020,1,"1 AVARD COURT, NOBLE PARK",-37.975678,145.176668,3174,212041460,212041460,House,3.0,1.0,2,34.8768,0.60797,0.7078099999999999,,1.96872,,,,400.0
75,2020,2,"1 AVARD COURT, NOBLE PARK",-37.975678,145.176668,3174,212041460,212041460,House,3.0,1.0,2,34.8768,0.60797,0.7078099999999999,,1.96872,,,,400.0
76,2020,8,"1 AVILA PLACE, KEILOR LODGE",-37.700397,144.806967,3038,213011340,213011340,House,4.0,2.0,2,22.96696,1.69257,2.58927,0.34701,3.62671,,,,400.0
77,2020,3,"1 AVON COURT, BUNDOORA",-37.70581,145.055805,3083,209011196,209011196,House,3.0,1.0,1,16.2791,0.99519,0.93857,0.88303,,,,1.88991,360.0
78,2020,11,"1 AVON COURT, BUNDOORA",-37.70581,145.055805,3083,209011196,209011196,House,3.0,1.0,1,16.2791,0.99519,0.93857,0.88303,,,,1.88991,1434.0
79,2020,5,"1 AVON COURT, WERRIBEE",-37.91071001,144.67657001,3030,213051368,213051368,House,4.0,2.0,2,32.51007,2.39516,2.09463,1.14322,3.84718,2.9198000000000004,4.11653,,450.0
80,2020,8,"1 BAIKAL CRESCENT, MANOR LAKES",-37.8733986,144.5820828,3024,213051579,213051369,House,4.0,2.0,2,41.26749,,3.53416,,,,,,390.0
81,2020,2,"1 BALTIMORE DRIVE, POINT COOK",-37.882097,144.726277,3030,213051581,213051465,House,4.0,2.0,2,26.96794,,1.9835,2.25284,,,,,440.0
82,2020,4,"1 BALTIMORE DRIVE, POINT COOK",-37.882097,144.726277,3030,213051581,213051465,House,4.0,2.0,2,26.96794,,1.9835,2.25284,,,,,440.0
83,2020,12,"1 BANOOL COURT, FRANKSTON SOUTH",-38.162686,145.132275,3199,214011373,214011373,House,3.0,1.0,2,55.74444,1.15015,1.72347,0.44511,,,,,475.0
84,2020,5,"1 BARINGHUP STREET, CHELTENHAM",-37.964836,145.061661,3192,208031188,208031188,House,3.0,1.0,1,27.46104,1.92255,0.25949,2.61235,1.65858,,0.59968,1.03952,520.0
85,2020,11,"1 BARRINGUN CRESCENT, CLAYTON SOUTH",-37.941694,145.113761,3169,212041310,212041310,House,3.0,1.0,6,26.41749,2.1963000000000004,0.6766,2.67229,3.77917,,,,450.0
86,2020,4,"1 BARTON PLACE, EASTWOOD",-37.814218,147.629283,3875,205021081,205021081,House,3.0,2.0,2,282.88763,0.3780199999999999,0.27001,3.40847,3.75368,4.121689999999999,4.09051,,355.0
87,2020,1,"1 BASS COURT, MOUNT WAVERLEY",-37.858909,145.136799,3149,212051323,212051323,House,4.0,3.0,2,18.64485,2.69964,1.50108,1.51954,2.76044,,,,625.0
88,2020,1,"1 BASS CT, MOUNT WAVERLEY",-37.8588001,145.13683001,3149,212051323,212051323,House,4.0,3.0,2,18.64485,2.69964,1.50108,1.51954,2.76044,,,,625.0
89,2020,9,"1 BATMAN STREET, SURF BEACH",-38.50553001,145.28518001,3922,205031091,205031091,House,2.0,1.0,0,131.9532,5.2378100000000005,7.16617,3.19752,,,8.93365,,300.0
90,2020,10,"1 BATMAN STREET, SURF BEACH",-38.50553001,145.28518001,3922,205031091,205031091,House,2.0,1.0,0,131.9532,5.2378100000000005,7.16617,3.19752,,,8.93365,,300.0
91,2020,2,"1 BEASTON WAY, LUCAS",-37.553,143.771,3350,201011001,201011001,House,4.0,2.0,2,126.75725,3.01574,1.0878,,,,,,420.0
92,2020,9,"1 BEASTON WAY, LUCAS",-37.553,143.771,3350,201011001,201011001,House,4.0,2.0,2,126.75725,3.01574,1.0878,,,,,,420.0
93,2020,2,"1 BEAUMONT AVE, CHARLEMONT",-38.2617284,144.3248554,3217,203031053,203031053,House,3.0,2.0,2,95.29367,2.4098200000000003,6.22767,5.48241,,,7.505529999999999,11.56733,400.0
94,2020,1,"1 BEAUMONT AVENUE, CHARLEMONT",-38.2182224666837,144.367786645889,3217,203021485,203021041,House,3.0,2.0,2,91.10362,2.48758,,4.52855,,,,,400.0
95,2020,9,"1 BEAUMONT DRIVE, BEECHWORTH",-36.350616,146.691136,3747,204031068,204031068,House,3.0,2.0,1,275.59119,1.22349,0.5909099999999999,0.85768,1.66802,0.13029,0.98537,,350.0
96,2020,7,"1 BECKWITH STREET, COBURG",-37.738086,144.965278,3058,206011497,206011108,House,3.0,1.0,3,9.42921,0.59593,0.58212,0.39799,,,,,570.0
97,2020,1,"1 BEECH STREET, SURREY HILLS",-37.835865,145.107994,3127,207031167,207031167,House,2.0,1.0,1,14.19097,0.90521,1.06194,,2.6055,,,,450.0
98,2020,8,"1 BEREA COURT, RINGWOOD",-37.800525,145.235433,3134,211031266,211031266,House,5.0,2.0,2,28.74455,0.55851,1.04809,0.66811,2.38633,,2.2032,1.80011,530.0
99,2020,11,"1 BEREA COURT, RINGWOOD",-37.800525,145.235433,3134,211031266,211031266,House,5.0,2.0,2,28.74455,0.55851,1.04809,0.66811,2.38633,,2.2032,1.80011,530.0
100,2020,6,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,3124,207011149,207011149,House,2.0,1.0,2,14.13584,1.36703,0.53923,3.75858,1.84877,,3.60485,,440.0
101,2020,1,"1 BEVERLEY GROVE, MOUNT WAVERLEY",-37.876044,145.121178,3149,212051324,212051324,House,4.0,2.0,2,20.085330000000003,1.5278699999999998,0.89301,3.44229,,4.44754,1.1256700000000002,7.4186,795.0
102,2020,7,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3337,213041577,213041356,House,3.0,1.0,2,46.79107,0.93712,1.31872,,,,0.97426,,340.0
103,2020,8,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3337,213041577,213041356,House,3.0,1.0,2,46.79107,0.93712,1.31872,,,,0.97426,,340.0
104,2020,2,"1 BOISDALE STREET, SURREY HILLS",-37.83467,145.099151,3127,207031167,207031167,House,3.0,2.0,2,13.33751,1.91347,1.17927,,2.30979,,,,640.0
105,2020,3,"1 BOISDALE STREET, SURREY HILLS",-37.83467,145.099151,3127,207031167,207031167,House,3.0,2.0,2,13.33751,1.91347,1.17927,,2.30979,,,,600.0
106,2020,9,"1 BOND STREET, NEWTOWN",-38.156624,144.350348,3220,203021046,203021046,House,3.0,2.0,2,79.63588,0.49244,0.7876000000000001,1.2637,,,,,550.0
107,2020,8,"1 BORRIE STREET, RESERVOIR",-37.70866001,145.0196001,3073,209021523,209021207,House,3.0,1.0,2,14.05843,0.92464,0.41814,,1.11858,,,,430.0
108,2020,8,"1 BRACK COURT, SUNBURY",-37.572594,144.713091,3429,210041541,210041241,House,3.0,1.0,2,40.37111,0.72215,0.87763,2.12556,,,,,390.0
109,2020,10,"1 BRACK COURT, SUNBURY",-37.572594,144.713091,3429,210041541,210041241,House,3.0,1.0,2,40.37111,0.72215,0.87763,2.12556,,,,,390.0
110,2020,9,"1 BRACKNELL COURT, LARA",-38.015172,144.406619,3212,203021043,203021043,House,2.0,1.0,1,60.263,1.57243,0.49809,1.7832,3.91393,,2.87759,,325.0
111,2020,2,"1 BRIDLE PATH, CHIRNSIDE PARK",-37.758785,145.323642,3116,211051275,211051275,House,3.0,1.0,2,38.03047,1.93014,2.10244,2.48734,,,,,450.0
112,2020,1,"1 BRISTOL DRIVE, CRANBOURNE NORTH",-38.0875865,145.3281735,3977,212031559,212031302,House,4.0,2.0,2,51.56061,,0.8503200000000001,4.86173,,,,,430.0
113,2020,11,"1 BRISTOL DRIVE, CRANBOURNE NORTH",-38.0875865,145.3281735,3977,212031559,212031302,House,4.0,2.0,2,51.56061,,0.8503200000000001,4.86173,,,,,440.0
114,2020,7,"1 BRIXTON STREET, BONBEACH",-38.065533,145.121075,3196,208031186,208031186,House,2.0,1.0,1,49.77763,1.25941,0.61354,0.6119,0.1387,,2.06564,,420.0
115,2020,9,"1 BRUFORD ROAD, PORT MELBOURNE",-37.82848001,144.94267001,3207,206051511,206051131,House,3.0,3.0,2,4.58499,1.3857000000000002,1.15,,1.11804,,,,800.0
116,2020,9,"1 CANTALA DRIVE, DONCASTER",-37.775855,145.127204,3108,207021157,207021157,House,4.0,2.0,2,19.32405,2.39421,0.84324,2.18968,,,,1.52743,600.0
117,2020,5,"1 CARAMUT COURT, WARRANWOOD",-37.775769,145.240291,3134,211031265,211031265,House,3.0,2.0,2,31.46725,1.23683,0.86478,3.91136,,,,,500.0
118,2020,8,"1 CARMYLE COURT, BUNDOORA",-37.7065314002,145.0610694002,3083,209011196,209011196,House,3.0,1.0,2,16.91162,0.60539,0.20762,0.15208,,,,1.5001,420.0
119,2020,10,"1 CARR ST, BELMONT",-38.1793986,144.3389362,3216,203021037,203021037,House,3.0,1.0,1,87.86048,0.65127,0.41756,1.2191500000000002,,,,,370.0
120,2020,10,"1 CARR STREET, BELMONT",-38.179372,144.338891,3216,203021037,203021037,House,3.0,1.0,1,87.85613000000001,0.65563,0.42192,1.21479,,,,,370.0
121,2020,7,"1 CASHIN COURT, MELTON",-37.678394,144.589378,3337,213041577,213041356,House,3.0,1.0,2,44.75445,3.08406,1.66873,,,,3.12119,,340.0
122,2020,1,"1 CATHERINE STREET, GOUGHS BAY",-37.179698,146.067158,3723,204011057,204011057,House,3.0,2.0,2,227.27559,11.98544,20.36091,20.73988,34.87221,20.65421,21.35056,,280.0
123,2020,3,"1 CATHERINE STREET, GOUGHS BAY",-37.179698,146.067158,3723,204011057,204011057,House,3.0,2.0,2,227.27559,11.98544,20.36091,20.73988,34.87221,20.65421,21.35056,,280.0
124,2020,4,"1 CATHERINE STREET, GOUGHS BAY",-37.179698,146.067158,3723,204011057,204011057,House,3.0,2.0,2,227.27559,11.98544,20.36091,20.73988,34.87221,20.65421,21.35056,,280.0
125,2020,2,"1 CAYMAN COURT, LYNDHURST",-38.0577860451654,145.246936078646,3975,212031306,212031306,House,3.0,2.0,2,43.767050000000005,2.97263,2.84709,,5.35813,,,,400.0
126,2020,7,"1 CECIL COURT, TECOMA",-37.896452,145.342163,3160,211051284,211051284,House,3.0,2.0,2,45.95086,1.74261,1.58958,2.99556,1.7148,,,,540.0
127,2020,11,"1 CEDAR CLOSE, MOOROOLBARK",-37.7881927002,145.315112002,3138,211051281,211051281,House,2.0,1.0,1,36.38558,1.84229,0.24405,0.09553,0.64388,,0.58298,,400.0
128,2020,2,"1 CENTAURUS AVE, CLIFTON SPRINGS",-38.1492755,144.57108414,3222,203031048,203031048,House,3.0,2.0,1,101.99034,1.06534,2.41196,3.62164,4.38223,,3.20547,,460.0
129,2020,1,"1 CENTAURUS AVENUE, CLIFTON SPRINGS",-38.1492755,144.57108414,3222,203031048,203031048,House,3.0,2.0,1,101.99034,1.06534,2.41196,3.62164,4.38223,,3.20547,,460.0
130,2020,2,"1 CENTAURUS AVENUE, CLIFTON SPRINGS",-38.1492755,144.57108414,3222,203031048,203031048,House,3.0,2.0,1,101.99034,1.06534,2.41196,3.62164,4.38223,,3.20547,,460.0
131,2020,3,"1 CENTAURUS AVENUE, CLIFTON SPRINGS",-38.1492755,144.57108414,3222,203031048,203031048,House,3.0,2.0,1,101.99034,1.06534,2.41196,3.62164,4.38223,,3.20547,,460.0
132,2020,2,"1 CHANNEL ROAD, MOUNT EVELYN",-37.783902,145.373141,3796,211051283,211051283,House,3.0,2.0,2,43.98129,0.62493,0.93661,2.27796,,,0.90759,,440.0
133,2020,1,"1 CHAPPELL COURT, SUNBURY",-37.5850023002,144.6969701002,3429,210041540,210041241,House,4.0,2.0,1,39.76229,1.59374,2.40968,,3.66341,,,,360.0
134,2020,5,"1 CHATSWORTH QUADRANT, TEMPLESTOWE LOWER",-37.763359,145.103782,3107,207021160,207021160,House,3.0,1.0,1,15.5783,0.7767000000000001,0.78626,1.50996,,,,,400.0
135,2020,12,"1 CHIANINA LANE, CLYDE NORTH",-38.100457,145.3321233,3978,212031556,212031301,House,4.0,3.0,2,52.33725,,1.94362,,,,,,495.0
136,2020,6,"1 CHIFLEY CIRCUIT, BURNSIDE HEIGHTS",-37.726732,144.761692,3023,213041462,213041462,House,4.0,3.0,2,33.59978,,1.69242,,,,,,440.0
137,2020,9,"1 CLARENDON STREET, COBURG",-37.753546,144.952063,3058,206011498,206011108,House,3.0,1.0,0,8.3096,0.51764,0.52606,2.90621,1.04573,,2.34687,,590.0
138,2020,12,"1 CLIFTON STREET, CLIFTON HILL",-37.787337,145.00483,3068,206071145,206071145,Apartment,2.0,1.0,0,6.13638,0.24595,1.81315,3.77209,1.16823,2.23287,,,645.0
