Place_Names,Longitude,Latitude
MURRABIT GROUP SCHOOL,143.95074919986,-35.5288398258515
CHOCOLYN PRIMARY SCHOOL,143.192089966482,-38.1948499941263
CLISSOLD PRIMARY SCHOOL,143.43486998183,-38.3501299880179
CLUNES PRIMARY SCHOOL,143.792119996059,-37.2907499969511
COBRICO PRIMARY SCHOOL,143.015149979928,-38.2981799890079
MARNOO PRIMARY SCHOOL,142.870350034312,-36.6768499933326
MAROONA PRIMARY SCHOOL,142.858470018116,-37.4327999783273
MAGPIE PRIMARY SCHOOL,143.843270004709,-37.6157099962223
CODRINGTON PRIMARY SCHOOL,141.952089955301,-38.2651299869896
MALDON PRIMARY SCHOOL,144.065809977022,-36.995040001636
MALLACOOTA PRIMARY SCHOOL,149.756809982033,-37.557629937093
MALVERN EAST CENTRAL SCHOOL,145.05708997897,-37.872069994214
MALVERN PRIMARY SCHOOL,145.038459964263,-37.8715899899311
MANCHESTER PRIMARY SCHOOL,145.308399981357,-37.7722699989977
MANDAMA PRIMARY SCHOOL,144.327879982545,-38.2004000131947
MANDURANG PRIMARY SCHOOL,144.299029964924,-36.8245699977446
MANIFOLD HEIGHTS PRIMARY SCHOOL,144.332919976453,-38.1359699971321
MANNINGHAM PRIMARY SCHOOL,145.10514001366,-37.771239996896
MARALINGA PRIMARY SCHOOL,145.180479979235,-37.9923999954714
HORSHAM WEST PRIMARY SCHOOL,142.17998995007,-36.7174199673756
IRREWARRA PRIMARY SCHOOL,143.637369949723,-38.3003999923743
HARROW PRIMARY SCHOOL,141.59486998373,-37.1601299875773
LORQUON PRIMARY SCHOOL,141.757370076675,-36.1587399772387
SWAN MARSH PRIMARY SCHOOL,143.378759977608,-38.3726299916765
BURRUM PRIMARY SCHOOL,142.733200019863,-36.5506799943942
BUNDARRA PRIMARY SCHOOL,141.592450006329,-38.3622499927162
CRESWICK NORTH PRIMARY SCHOOL,143.890819989307,-37.4088399979752
CROWLANDS PRIMARY SCHOOL,143.107089992801,-37.1520699885491
CASTERTON PRIMARY SCHOOL,141.405200075528,-37.5865500279337
MERRIVALE PRIMARY SCHOOL,142.456149977456,-38.3780199833955
WARBURTON PRIMARY SCHOOL,145.701699950246,-37.7558100066486
CORAL PARK PRIMARY SCHOOL,145.274349976126,-38.0438499963076
HAMILTON NORTH PRIMARY SCHOOL,141.995150061847,-37.726460011153
HORSHAM NORTH PRIMARY SCHOOL,142.20223001611,-36.6969299765122
MARDAN SOUTH PRIMARY SCHOOL,146.091529966411,-38.4798499962658
CANADIAN LEAD PRIMARY SCHOOL,143.875909988362,-37.5729699960406
LAVERTON PARK PRIMARY SCHOOL,144.771889964883,-37.8602599947036
Urquhart Park Primary School,143.831219987799,-37.5660000001471
NYORA PRIMARY SCHOOL,145.674889988722,-38.33623999633
OAKLEIGH SOUTH PRIMARY SCHOOL,145.094699995928,-37.9222099901124
OBERON SOUTH PRIMARY SCHOOL,144.33985998498,-38.1857000038929
WINDSOR PRIMARY SCHOOL,144.99568999626,-37.8572999969097
WODONGA SOUTH PRIMARY SCHOOL,146.893989988457,-36.1396199362733
WODONGA WEST PRIMARY SCHOOL,146.876710053229,-36.1224199708454
MARIBYRNONG PRIMARY SCHOOL,144.891529990684,-37.7712400012653
RINGWOOD HEIGHTS PRIMARY SCHOOL,145.217209991618,-37.8042299948517
RIPPONLEA PRIMARY SCHOOL,145.005049990746,-37.8746099916581
SUNSHINE HEIGHTS PRIMARY SCHOOL,144.818159964155,-37.7922200004131
SUNSHINE NORTH PRIMARY SCHOOL,144.837189987027,-37.772010001578
SUSSEX HEIGHTS PRIMARY SCHOOL,145.111839972591,-37.8889999950883
SWAN REACH PRIMARY SCHOOL,147.864790026202,-37.821080000948
RICHMOND WEST PRIMARY SCHOOL,144.995739990006,-37.8136299936426
TECOMA PRIMARY SCHOOL,145.344919970066,-37.9069599963847
TEMPLESTOWE HEIGHTS PRIMARY SCHOOL,145.11935000264,-37.7672099968509
LOWER PLENTY PRIMARY SCHOOL,145.115499998796,-37.7261699993302
NEWSTEAD PRIMARY SCHOOL,144.067190003633,-37.1059199984215
NEWTOWN PRIMARY SCHOOL,144.337200004665,-38.1457699974737
SAINT GERMAINS PRIMARY SCHOOL,145.164869970491,-36.2442900203489
TEETORA PRIMARY SCHOOL,145.892919970853,-38.2712399985683
SPRING GULLY PRIMARY SCHOOL,144.28445997955,-36.7931899965911
ORRVALE PRIMARY SCHOOL,145.44053999865,-36.4104099956279
OSBORNE PRIMARY SCHOOL,145.040910002477,-38.257109997475
OSBORNES FLAT PRIMARY SCHOOL,146.892570043088,-36.3171600053233
CROYDON SOUTH PRIMARY SCHOOL,145.278759979623,-37.816239999205
GIRGARRE EAST PRIMARY SCHOOL,145.070700049064,-36.4520700011954
GISBORNE PRIMARY SCHOOL,144.588439983908,-37.4908599990851
NIDDRIE PRIMARY SCHOOL,144.878430007313,-37.7308500021234
NILMA NORTH PRIMARY SCHOOL,145.985700010963,-38.1390099944648
NOBLE PARK PRIMARY SCHOOL,145.173909981787,-37.970629993882
NOORINBEE PRIMARY SCHOOL,149.168940036825,-37.516339997949
NOOROONGONG PRIMARY SCHOOL,147.233480051973,-36.3245698365713
TEESDALE PRIMARY SCHOOL,144.054590007618,-38.0292299983304
CAULFIELD SOUTH PRIMARY SCHOOL,145.03079998001,-37.8952499925517
ELTHAM NORTH PRIMARY SCHOOL,145.150859985536,-37.7001099996094
RIVER GUM PRIMARY SCHOOL,145.260509968569,-38.0346499962875
BREWSTER PRIMARY SCHOOL,143.527370022504,-37.4840099964789
BRIDGEWATER PRIMARY SCHOOL,143.945919996175,-36.603100000443
BOSTOCK CREEK PRIMARY SCHOOL,143.11652999972,-38.2890099910924
BRIM EAST PRIMARY SCHOOL,142.560980111113,-36.0976300364148
BRIMPAEN PRIMARY SCHOOL,142.213480037395,-37.034849993254
STRATHMERTON PRIMARY SCHOOL,145.478839942438,-35.924020163171
STRATHMORE NORTH PRIMARY SCHOOL,144.915980006458,-37.7248600036425
STRATHEWEN PRIMARY SCHOOL,145.27009000973,-37.5475799979269
STRATHFIELDSAYE PRIMARY SCHOOL,144.352909969936,-36.8043599971563
WELSHPOOL & DISTRICT PRIMARY SCHOOL,146.430989980979,-38.6659600054175
WELSHPOOL PRIMARY SCHOOL,146.430989980979,-38.6659600054175
WELTON PRIMARY SCHOOL,144.501260638951,-35.9884606547418
WELTON PUBLIC SCHOOL,144.499870654121,-35.9890106586531
CLYDE PRIMARY SCHOOL,145.326379987138,-38.1323199994821
SEAFORD PARK PRIMARY SCHOOL,145.154439971327,-38.1050399973645
GLENORMISTON SOUTH PRIMARY SCHOOL,142.927649994279,-38.1870699940717
HIGHLANDS PRIMARY SCHOOL,145.40652999054,-37.090959999586
BUANGOR PRIMARY SCHOOL,143.175019992957,-37.3640399869961
BUCKLEY SWAMP PRIMARY SCHOOL,142.07431003131,-37.8562400173944
BUCKRABANYULE PRIMARY SCHOOL,143.509029992942,-36.2487399955748
BULART PRIMARY SCHOOL,141.942090041241,-37.5445700160752
YALLOURN NORTH PRIMARY SCHOOL,146.362219968374,-38.1632099992167
MINHAMITE PRIMARY SCHOOL,142.325700032467,-37.9926300055391
AIRLY PRIMARY SCHOOL,147.113899992495,-38.0257099861869
ALBANVALE PRIMARY SCHOOL,144.77441997692,-37.7440200031547
WHITE HILLS PRIMARY SCHOOL,144.30414999986,-36.7279400014686
MONASH PRIMARY SCHOOL,145.144869954978,-37.9059599964734
MONBULK PRIMARY SCHOOL,145.410259977072,-37.8768499977749
MAUDE PRIMARY SCHOOL,144.167919960966,-37.9495699941924
WESTALL PRIMARY SCHOOL,145.13573997658,-37.942189998067
MOUNT TAYLOR PRIMARY SCHOOL,147.598759993275,-37.7442899892853
MOUNT VIEW PRIMARY SCHOOL,145.178809985549,-37.8834899926818
MOUNT WALLACE PRIMARY SCHOOL,144.222919976994,-37.7409599884931
MOUNT WAVERLEY PRIMARY SCHOOL,145.124109994305,-37.881269990887
WEST CREEK PRIMARY SCHOOL,145.577919989747,-38.5637400038297
WESTBREEN PRIMARY SCHOOL,144.935479995009,-37.7162900019191
QUANTONG PRIMARY SCHOOL,142.025150037054,-36.7542899858577
RED CLIFFS EAST PRIMARY SCHOOL,142.192090021195,-34.2792900264111
ROKEWOOD PRIMARY SCHOOL,143.722819999707,-37.9036599793465
ROSS BRIDGE PRIMARY SCHOOL,142.849590027665,-37.485959977125
SCOTSBURN PRIMARY SCHOOL,143.926810008176,-37.6753999959304
WERRIBEE PRIMARY SCHOOL,144.658739980613,-37.9068699973723
WESTMEADOWS HEIGHTS PRIMARY SCHOOL,144.906949988492,-37.6741500007121
WEST MELBOURNE PRIMARY SCHOOL,144.950979977551,-37.8065099965372
WESBURN PRIMARY SCHOOL,145.647069937218,-37.7686900028361
WESTPARK PRIMARY SCHOOL,145.172749995677,-38.2978899968164
ROSEBANK PRIMARY SCHOOL,145.031809994166,-37.708739999464
LOCKWOOD PRIMARY SCHOOL,144.161559996225,-36.8025800006292
ROMSEY PRIMARY SCHOOL,144.745379998433,-37.3541800037647
Willung Primary School,146.820139972643,-38.2529000001198
ZEERUST PRIMARY SCHOOL,145.405069987743,-36.27720001228
YOUANMITE PRIMARY SCHOOL,145.688479990261,-36.1592900135463
MYRNIONG PRIMARY SCHOOL,144.346319991177,-37.6197199968326
ROBERTS MCCUBBIN PRIMARY SCHOOL,145.125209998219,-37.8347699876746
ROCHESTER PRIMARY SCHOOL,144.697999984584,-36.3545999812389
MYALL PRIMARY SCHOOL,144.001809486749,-35.5801299674627
YEA PRIMARY SCHOOL,145.428299991524,-37.2127300048837
SUNNYCLIFFS PRIMARY SCHOOL,142.193060020012,-34.2797100264689
SWAN HILL PRIMARY SCHOOL,143.543250069113,-35.3469099798968
CRESSY PRIMARY SCHOOL,143.634310003934,-38.0262399765135
CRESWICK PRIMARY SCHOOL,143.891559977646,-37.4241099971174
SYDENHAM WEST PRIMARY SCHOOL,144.660419967189,-37.6828999980988
SYNDAL NORTH PRIMARY SCHOOL,145.141259999853,-37.8673499859848
SYNDAL PRIMARY SCHOOL,145.151529997671,-37.8709599877169
SYNDAL SOUTH PRIMARY SCHOOL,145.143299993208,-37.8790899891985
ROSEHILL PARK PRIMARY SCHOOL,144.866809983758,-37.7454000004239
TALGARNO PRIMARY SCHOOL,147.159149841432,-36.0657998051267
YERING PRIMARY SCHOOL,145.382219976021,-37.7053499997419
YELLINGBO PRIMARY SCHOOL,145.509589989291,-37.8104000003532
YINNAR PRIMARY SCHOOL,146.328909995418,-38.321089999728
YINNAR SOUTH PRIMARY SCHOOL,146.364809964403,-38.3689100016803
YUNDOOL PRIMARY SCHOOL,145.829029997264,-36.2615099972637
SKIPTON PRIMARY SCHOOL,143.368159994244,-37.6868599978419
TYABB PRIMARY SCHOOL,145.166639985897,-38.2607099961655
TARNAGULLA PRIMARY SCHOOL,143.828399978287,-36.771260006
MILL PARK PRIMARY SCHOOL,145.065879985993,-37.6746100025921
MINCHA WEST PRIMARY SCHOOL,144.100699894648,-35.9215096180531
MITTA JUNCTION PRIMARY SCHOOL,147.016809947177,-36.1095698104612
POINT COOK PRIMARY SCHOOL,144.748479973469,-37.9206799974962
CULGOA PRIMARY SCHOOL,143.102649976745,-35.7178999602045
DADSWELLS BRIDGE PRIMARY SCHOOL,142.511260019074,-36.9178999756757
CARLISLE RIVER PRIMARY SCHOOL,143.395030030531,-38.5639299918361
CARPENDEIT PRIMARY SCHOOL,143.249869987746,-38.3717899917326
CARWARP PRIMARY SCHOOL,142.196259961718,-34.4590100088307
CASHMORE PRIMARY SCHOOL,141.478200006394,-38.3109599862163
CASTLE DONNINGTON PRIMARY SCHOOL,143.598760020383,-35.4206799758468
TALLANDOON NORTH SCHOOL,147.242090032455,-36.4015099437404
TALLANGATTA PRIMARY SCHOOL,147.174200078513,-36.2147997992651
LITTLE RIVER PRIMARY SCHOOL,144.500370000107,-37.9650099951543
SOUTH STREET PRIMARY SCHOOL,146.259029979992,-38.18345999872
WINTERS FLAT PRIMARY SCHOOL,144.207489980437,-37.0701600003064
WODONGA PRIMARY SCHOOL,146.889820023333,-36.1292099418876
SOUTH MELBOURNE PRIMARY SCHOOL,144.953499991634,-37.8293499968509
CHARLTON PRIMARY SCHOOL,143.353479987756,-36.26845999206
CHETWYND PRIMARY SCHOOL,141.420699949896,-37.2776300348842
CLARENDON PRIMARY SCHOOL,143.973759981645,-37.698740000088
CLEAR LAKE PRIMARY SCHOOL,141.86015000841,-36.9242899917004
MYRTLE CREEK PRIMARY SCHOOL,144.429589920601,-36.9456799991076
LOCH PRIMARY SCHOOL,145.702949988046,-38.3686199985307
MYRTLEBANK PRIMARY SCHOOL,147.029030024257,-38.0656799879058
MYRTLEFORD PRIMARY SCHOOL,146.726529979099,-36.5501299872445
MYRTLEFORD CONSOLIDATED SCHOOL,146.726529979099,-36.5501299872445
MYWEE PRIMARY SCHOOL,145.495980000264,-35.8715101700357
NAGAMBIE PRIMARY SCHOOL,145.157229986127,-36.7875899963036
LOCH SPORT PRIMARY SCHOOL,147.56717000919,-38.0581899877619
Nambrok-Denison Primary School,146.874829981392,-38.053989994042
Nambrok Primary School,146.874829981392,-38.053989994042
NAR NAR GOON PRIMARY SCHOOL,145.574009991369,-38.0827699995983
NARRACAN PRIMARY SCHOOL,146.231629987548,-38.2615800001865
NARRE WARREN EAST PRIMARY SCHOOL,145.376809977616,-37.9598499969441
NARRE WARREN NORTH PRIMARY SCHOOL,145.316919966962,-37.9785899948722
NARRE WARREN STATION PRIMARY SCHOOL,145.306809963982,-38.0301299984853
LISMORE PRIMARY SCHOOL,143.339299977034,-37.9545999907006
LITTLE BENDIGO PRIMARY SCHOOL,143.895059971081,-37.5428999960782
MOONAMBEL PRIMARY SCHOOL,143.320740010827,-36.9898599985951
NICHOLS POINT PRIMARY SCHOOL,142.204630083071,-34.2088000076576
NORADJUHA PRIMARY SCHOOL,141.963480041512,-36.835129986904
NULLAWIL PRIMARY SCHOOL,143.179120033992,-35.8527299607168
MOUNT CLEAR PRIMARY SCHOOL,143.868370010464,-37.6047399997556
TONGALA CONSOLIDATED SCHOOL,144.955420030166,-36.2498499739995
OVERPORT PRIMARY SCHOOL,145.126969971008,-38.1604899988079
COGHILLS CREEK PRIMARY SCHOOL,143.76875999212,-37.3906800010902
COLAC EAST PRIMARY SCHOOL,143.597920002041,-38.3370699911174
COLAC PRIMARY SCHOOL,143.598340002951,-38.3372199911447
COLAC WEST PRIMARY SCHOOL,143.579749972348,-38.3364199899738
COBDEN PRIMARY SCHOOL,143.078119968855,-38.3271199909912
COLERAINE PRIMARY SCHOOL,141.684040116362,-37.6018400251449
CONCONGELLA PRIMARY SCHOOL,142.822319983051,-37.0495599698003
CONNEWIRRECOO PRIMARY SCHOOL,141.46152999633,-37.2004000296068
ROSANNA PRIMARY SCHOOL,145.062899970887,-37.7353999997653
ROSEBUD PRIMARY SCHOOL,144.908999986935,-38.3557599940536
ROSEDALE PRIMARY SCHOOL,146.773909992674,-38.1545999960034
ROSEHILL PRIMARY SCHOOL,147.531090068259,-37.8286299984753
ROSEWALL PRIMARY SCHOOL,144.373759952822,-38.0642899943827
ROSEWOOD DOWNS PRIMARY SCHOOL,145.213459978823,-37.9441099974588
ROSLYN PRIMARY SCHOOL,144.329819977988,-38.1740100001609
ROLLINS PRIMARY SCHOOL,144.326460006255,-38.1012099974945
ROWVILLE PRIMARY SCHOOL,145.23710997805,-37.9229199959695
TOTTENHAM NORTH PRIMARY SCHOOL,144.855979985785,-37.7904000009673
DUNOLLY PRIMARY SCHOOL,143.733580015364,-36.8515499964902
EAST GREENWALD SCHOOL,141.401260083107,-37.9404000148589
ECKLIN PRIMARY SCHOOL,142.910149994969,-38.3884599912372
ECKLIN SOUTH PRIMARY SCHOOL,142.909029997848,-38.3917899911901
EDDINGTON PRIMARY SCHOOL,143.859309970106,-36.8826299986713
CORINDHAP PRIMARY SCHOOL,143.741529979023,-37.8778999853727
ELINGAMITE PRIMARY SCHOOL,143.02152997822,-38.3656799918
ELLERSLIE PRIMARY SCHOOL,142.685979999656,-38.1517899854823
ELLIMINYT PRIMARY SCHOOL,143.583699998123,-38.3613499903723
ELMHURST PRIMARY SCHOOL,143.250209999848,-37.1779999864372
RIDDELLS CREEK PRIMARY SCHOOL,144.679779979345,-37.4612199980187
RICHMOND NORTH PRIMARY SCHOOL,145.007369987885,-37.8145699974451
RICHMOND PRIMARY SCHOOL,144.999069975693,-37.8295699979694
RINGWOOD EAST PRIMARY SCHOOL,145.250699978746,-37.8048499991817
RINGWOOD NORTH PRIMARY SCHOOL,145.230739986497,-37.793129996722
RINGWOOD PRIMARY SCHOOL,145.229869987793,-37.8190099988223
RIPPLEBROOK PRIMARY SCHOOL,145.75848995728,-38.203489995486
SUNBURY HEIGHTS PRIMARY SCHOOL,144.706959964961,-37.5811400005937
SUNBURY PRIMARY SCHOOL,144.728139989549,-37.5976899991228
SUNSHINE EAST PRIMARY SCHOOL,144.845689966376,-37.7829300012224
TALLAROOK PRIMARY SCHOOL,145.100669990515,-37.0967600063624
MUDGEEGONGA PRIMARY SCHOOL,146.836809986969,-36.4906799812098
MULLUM PRIMARY SCHOOL,145.239439990482,-37.7977399973549
MOUNTAIN GATE PRIMARY SCHOOL,145.269709986503,-37.8856899970059
RESERVOIR PRIMARY SCHOOL,145.006769999205,-37.7114200037635
RESERVOIR WEST PRIMARY SCHOOL,144.990230006902,-37.7221400016973
MOVELLE PRIMARY SCHOOL,144.775359977433,-37.737710003179
PERSERVERANCE PRIMARY SCHOOL,145.306810009291,-38.3842899966635
SUNSHINE PRIMARY SCHOOL,144.831099963053,-37.7908799992819
YANDOIT PRIMARY SCHOOL,144.088439979101,-37.213999995473
YANNATHAN PRIMARY SCHOOL,145.612369978972,-38.2117899991159
YANNATHAN SOUTH PRIMARY SCHOOL,145.65264003142,-38.2509599972205
YAPEEN PRIMARY SCHOOL,144.182649987761,-37.128179999052
YARCK PRIMARY SCHOOL,145.615980001721,-37.1048499924535
YARRA GLEN PRIMARY SCHOOL,145.372409982881,-37.6497100017077
YARRA ROAD PRIMARY SCHOOL,145.272229986264,-37.7663999984406
YARRAGON SOUTH PRIMARY SCHOOL,146.089309985151,-38.2390099976211
YARRALEEN PRIMARY SCHOOL,145.089029988208,-37.7734599947999
YARRAMBAT PRIMARY SCHOOL,145.133099977035,-37.6412500010159
YARRAVILLE PRIMARY SCHOOL,144.893479988912,-37.8215099997096
YARRAVILLE WEST PRIMARY SCHOOL,144.885389991049,-37.8147500001172
YARRAWONGA PRIMARY SCHOOL,146.002639893735,-36.0098499931587
PANMURE PRIMARY SCHOOL,142.732529978479,-38.3293499883034
PERENNA PRIMARY SCHOOL,141.705150069635,-36.059009983742
BEAUFORT PRIMARY SCHOOL,143.381720001113,-37.4385199931482
BEEAC PRIMARY SCHOOL,143.644279989265,-38.193969988163
BEALIBA PRIMARY SCHOOL,143.551900002962,-36.7899400016789
BERRIWILLOCK PRIMARY SCHOOL,142.993479995984,-35.6342899600763
BEULAH PRIMARY SCHOOL,142.418260115004,-35.9449400641568
BEVERFORD DISTRICT PRIMARY SCHOOL,143.47891001594,-35.2324799071452
SUTHERLAND CREEK PRIMARY SCHOOL,144.227640013807,-38.013739995481
SUTTON GRANGE PRIMARY SCHOOL,144.358199965376,-36.9873499986603
SUNVALE PRIMARY SCHOOL,144.836249966058,-37.7825299995794
LILYDALE PRIMARY SCHOOL,145.35406997552,-37.7536699980722
LILYDALE WEST PRIMARY SCHOOL,145.336109978457,-37.755179999826
SURFSIDE PRIMARY SCHOOL,144.541659967234,-38.2614500017201
SURREY HILLS PRIMARY SCHOOL,145.100899979452,-37.8255299879408
LINDENOW SOUTH PRIMARY SCHOOL,147.4339000661,-37.8269400138251
YARRUNGA PRIMARY SCHOOL,146.317179983336,-36.3725599865332
YAWARRA PRIMARY SCHOOL,145.254979980778,-37.8611599958289
BLACK HILL PRIMARY SCHOOL,143.869789973751,-37.5498399945065
BIRREGURRA PRIMARY SCHOOL,143.786509952071,-38.3404600170476
MURCHISON PRIMARY SCHOOL,145.21429000083,-36.6171800051653
MURRAY ROAD PRIMARY SCHOOL,146.292089985558,-38.1890099991917
WON WRON PRIMARY SCHOOL,146.717090021532,-38.4754000056908
WONTHAGGI NORTH PRIMARY SCHOOL,145.600229992736,-38.5988199986264
WONTHAGGI PRIMARY SCHOOL,145.588639979749,-38.6079499998596
WONWRON PRIMARY SCHOOL,146.719310020446,-38.4729000058431
KENT ROAD PRIMARY SCHOOL,142.021530058132,-37.7273500126398
HALLS GAP PRIMARY SCHOOL,142.517430001135,-37.1374799683982
