2016,7,201031013,Avoca,Unit,175,175,175
2016,7,206071139,Abbotsford,House,609.6905,2520,310
2016,7,206071139,Abbotsford,Unit,446.5212,1610,235
2016,7,210011226,Airport West,House,397.9048,650,250
2016,7,210011226,Airport West,Unit,351.3855,470,190
2016,7,206051128,Albert Park,House,806.6945,2600,250
2016,7,206051128,Albert Park,Unit,533.9501,3250,230
2016,7,204011054,Alexandra,House,259.5139,400,100
2016,7,204011054,Alexandra,Unit,232.1875,550,150
2016,7,201011001,Alfredton,House,350.812,3100,145
2016,7,201011001,Alfredton,Unit,204.7288,360,140
2016,7,206021110,Alphington - Fairfield,House,538.4551,1100,240
2016,7,206021110,Alphington - Fairfield,Unit,335.2595,690,200
2016,7,213021341,Altona,House,429.3158,900,220
2016,7,213021341,Altona,Unit,328.9534,800,120
2016,7,213021342,Altona Meadows,House,343.8022,600,240
2016,7,213021342,Altona Meadows,Unit,305,400,260
2016,7,213021343,Altona North,House,411.304,680,150
2016,7,213021343,Altona North,Unit,339.7845,580,180
2016,7,215011386,Ararat,House,259.0498,500,120
2016,7,215011386,Ararat,Unit,215.8571,380,130
2016,7,215011387,Ararat Surrounds,House,217.2222,280,160
2016,7,213011328,Ardeer - Albion,House,320.8757,500,190
2016,7,213011328,Ardeer - Albion,Unit,250.2244,410,170
2016,7,206061135,Armadale,House,800.6129,3200,320
2016,7,206061135,Armadale,Unit,411.6215,1595,108
2016,7,206031113,Ascot Vale,House,523.0116,1500,200
2016,7,206031113,Ascot Vale,Unit,360.3267,750,190
2016,7,207011146,Ashburton (Vic.),House,637.2667,1400,99
2016,7,207011146,Ashburton (Vic.),Unit,469.5652,800,340
2016,7,212051319,Ashwood - Chadstone,House,489.499,950,99
2016,7,212051319,Ashwood - Chadstone,Unit,415.3297,725,99
2016,7,208031183,Aspendale Gardens - Waterways,House,506.3333,780,370
2016,7,208031183,Aspendale Gardens - Waterways,Unit,370,375,365
2016,7,201031013,Avoca,House,213.0435,370,140
2016,7,213041353,Bacchus Marsh,House,332.4967,1500,170
2016,7,213041353,Bacchus Marsh,Unit,261.6667,350,180
2016,7,201021009,Bacchus Marsh Surrounds,House,324.7,600,190
2016,7,201021009,Bacchus Marsh Surrounds,Unit,259.4445,300,240
2016,7,205021081,Bairnsdale,House,300.0567,530,95
2016,7,205021081,Bairnsdale,Unit,219.5794,320,160
2016,7,201011002,Ballarat,House,305.0997,620,122
2016,7,201011002,Ballarat,Unit,237.3741,1100,140
2016,7,201011482,Ballarat North - Invermay,House,284.7063,600,100
2016,7,201011481,Ballarat East - Warrenheip,House,284.7063,600,100
2016,7,201011482,Ballarat North - Invermay,Unit,225.3274,370,135
2016,7,201011481,Ballarat East - Warrenheip,Unit,225.3274,370,135
2016,7,201011484,Sebastopol - Redan,House,274.2604,600,100
2016,7,201011483,Canadian - Mount Clear,House,274.2604,600,100
2016,7,201011484,Sebastopol - Redan,Unit,224.6823,325,130
2016,7,201011483,Canadian - Mount Clear,Unit,224.6823,325,130
2016,7,207011147,Balwyn,House,750.1111,2750,300
2016,7,207011147,Balwyn,Unit,437.5296,1000,250
2016,7,207011148,Balwyn North,House,616.7596,2000,220
2016,7,207011148,Balwyn North,Unit,445.5814,920,240
2016,7,203011034,Bannockburn,House,348.5119,495,270
2016,7,203011034,Bannockburn,Unit,282.7273,340,255
2016,7,211051274,Belgrave - Selby,Unit,230,260,200
