16044410,Rent,$400 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"807/39 Queen Street, Melbourne",MELBOURNE,3000,-37.8178864,144.961731
16041583,Rent,$420 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"8/287-293 Exhibition Street, Melbourne",MELBOURNE,3000,-37.809082,144.9689
16041456,Rent,$550.00 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"3604/568 Collins Street, Melbourne",MELBOURNE,3000,-37.8183746,144.955429
16041121,Rent,$260 per week.,Studio,Melbourne City Council - Greater Area,1.0,1.0,0,"34/546 Flinders Street, Melbourne",MELBOURNE,3000,-37.820507,144.956177
16037951,Rent,$1800 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"904/201 Collins Street, Melbourne",MELBOURNE,3000,-37.81541,144.9674
16035238,Rent,$550.00 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"1609/31 ABeckett Street, Melbourne",MELBOURNE,3000,-37.8088875,144.962555
16035100,Rent,$775 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"915/555 Flinders Street, Melbourne",MELBOURNE,3000,-37.8209724,144.956482
16033325,Rent,$800 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,2.0,1,"72/283 Spring Street, Melbourne",MELBOURNE,3000,-37.80815,144.9712
16031048,Rent,$300 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"211A/441 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81343,144.959442
16035456,Rent,$550,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"2104/38 Rose Lane, Melbourne",MELBOURNE,3000,-37.814888,144.954224
16049322,Rent,$600.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"2302/135 Abeckett Street, Melbourne",MELBOURNE,3000,-37.8097878,144.959641
16044230,Rent,$200,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"908/500 Flinders Street, Melbourne",MELBOURNE,3000,-37.82002,144.957825
16042084,Rent,$595 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"Unit 1402/560 Lonsdale St, Melbourne",MELBOURNE,3000,-37.81403,144.9556
16040182,Rent,$330,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"310/408 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8126,144.9604
15226362,Rent,$695pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"2.01/15 Collins Street, Melbourne",MELBOURNE,3000,-37.813736,144.973328
16036889,Rent,520pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"5703/462 Elizabeth St, Melbourne",MELBOURNE,3000,-37.8078575,144.960617
16022489,Rent,$400,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"29/400 Little Collins Street, Melbourne",MELBOURNE,3000,-37.8157959,144.961349
14748133,Rent,$250,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"711/500 Flinders Street, Melbourne",MELBOURNE,3000,-37.82002,144.957825
13459693,Rent,$1100 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"3203/35 Spring Street, Melbourne",MELBOURNE,3000,-37.81417,144.974
16059788,Rent,$680 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"7/7 Drewery Lane, Melbourne",MELBOURNE,3000,-37.8110733,144.9639
16027847,Rent,$695 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,2.0,1,"6/410 Queen Street, Melbourne",MELBOURNE,3000,-37.80909,144.958221
16055668,Rent,$380 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"401/594 St Kilda Road, Melbourne",MELBOURNE,3000,-37.8496933,144.979645
16041278,Rent,$1075 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"701/118 Russell Street, Melbourne",MELBOURNE,3000,-37.8135872,144.968719
16035645,Rent,$630 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"305/594 St Kilda Road, Melbourne",MELBOURNE,3000,-37.8496933,144.979645
16028030,Rent,$520,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"508/616 Little Collins Street Street, Melbourne",MELBOURNE,3000,-37.8176155,144.954315
11719913,Rent,$800 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"1003/29 Market Street, Melbourne",MELBOURNE,3000,-37.8186836,144.960419
16063938,Rent,$350,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"211B/399 Bourke Street, Melbourne",MELBOURNE,3000,-37.8147278,144.962128
16042359,Rent,$380 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"10/17 Queens Road, Melbourne",MELBOURNE,3000,-37.83981,144.974457
14122926,Rent,$580 per weekly - Unfurnished,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"4804/568 Collins Street, Melbourne",MELBOURNE,3000,-37.8183746,144.955429
15437445,Rent,$550,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"394 Collins Street, Melbourne",MELBOURNE,3000,-37.81682,144.961182
15316411,Rent,$600 p.w.,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"1609/398 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.80933,144.961319
16043720,Rent,$400 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"712/478 Saint Kilda Road, Melbourne",MELBOURNE,3000,-37.84259,144.977036
15994372,Rent,$490,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"1112/601 Little Collins St, Melbourne",MELBOURNE,3000,-37.81793,144.954834
16013302,Rent,$500 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,2.0,0,"1007/118 Franklin Street, Melbourne",MELBOURNE,3000,-37.8082047,144.958908
16010131,Rent,$770,ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,2.0,0,"608/8 Sutherland St, Melbourne",MELBOURNE,3000,-37.8113174,144.960983
16008060,Rent,$420,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2307/288 Spencer Street, Melbourne",MELBOURNE,3000,-37.8137741,144.952087
15943719,Rent,$250,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"208/268 Flinders St, Melbourne",MELBOURNE,3000,-37.8178139,144.965576
15974489,Rent,$470 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"414/422 Collins Street, Melbourne",MELBOURNE,3000,-37.81669,144.959961
15963215,Rent,$370,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"1012/339 Swanston St, Melbourne",MELBOURNE,3000,-37.8103828,144.9638
15951316,Rent,$2800 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,3.0,3,"251/350 St Kilda Road, Melbourne",MELBOURNE,3000,-37.8311424,144.970856
15939303,Rent,$4500 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,2.0,4,"4203/35 Spring Street, Melbourne",MELBOURNE,3000,-37.81417,144.974
15934869,Rent,$440,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2206/288 Spencer Street, Melbourne",MELBOURNE,3000,-37.8137741,144.952087
15921427,Rent,$440,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2707/288 Spencer Street, Melbourne",MELBOURNE,3000,-37.8137741,144.952087
16064475,Rent,$500.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"4901/560 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81403,144.9556
16064139,Rent,$580,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"5803/370 Queen Street, Melbourne",MELBOURNE,3000,-37.81013,144.958771
16064073,Rent,$350 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"503/243 Franklin Street, Melbourne",MELBOURNE,3000,-37.8097649,144.956985
16063683,Rent,$360 PW / $1564 PCM,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"1702/8 Downie Street, Melbourne",MELBOURNE,3000,-37.820343,144.956
16063430,Rent,$460,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"1016/233 Collins St, Melbourne",MELBOURNE,3000,-37.8160057,144.966171
16063319,Rent,$420 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"4501/33 Rose Lane, Melbourne",MELBOURNE,3000,-37.8150139,144.953873
16063252,Rent,$430 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2302/5 Sutherland Street, Melbourne",MELBOURNE,3000,-37.8114166,144.960846
16063063,Rent,$720 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,2.0,0,"3601/8 Sutherland Street, Melbourne",MELBOURNE,3000,-37.8112869,144.96106
16062567,Rent,$600 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"2803/483 Swanston Street, Melbourne",MELBOURNE,3000,-37.8072166,144.962341
16062522,Rent,$400 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"201/108 Flinders Street, Melbourne",MELBOURNE,3000,-37.8161926,144.971191
16062474,Rent,$380.00,Studio,Melbourne City Council - Greater Area,1.0,1.0,0,"910/181 ABeckett Street, Melbourne",MELBOURNE,3000,-37.8101578,144.958191
16062462,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"709/11 Cohen Place, Melbourne",MELBOURNE,3000,-37.8110161,144.969025
16062182,Rent,$600 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"3405/81 A'beckett Street, Melbourne",MELBOURNE,3000,-37.809227,144.96138
16061948,Rent,$490 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"309/402-408 La Trobe Street, Melbourne",MELBOURNE,3000,-37.8111572,144.957718
16061514,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"828/139 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8107948,144.9683
16061339,Rent,$900.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,2.0,1,"4313/560 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81403,144.9556
16061319,Rent,$550,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"1707/155 Franklin Street, Melbourne",MELBOURNE,3000,-37.8088264,144.959549
16061300,Rent,$440 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"2105/39 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8099251,144.97113
16061156,Rent,$370.00,Studio,Melbourne City Council - Greater Area,1.0,1.0,0,"1503/181 ABeckett Street, Melbourne",MELBOURNE,3000,-37.8101578,144.958191
16061154,Rent,$460.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2404/350 William Street, Melbourne",MELBOURNE,3000,-37.8112335,144.956482
16061152,Rent,$370.00,Studio,Melbourne City Council - Greater Area,1.0,1.0,0,"2804/181 ABeckett Street, Melbourne",MELBOURNE,3000,-37.8101578,144.958191
16060968,Rent,$720 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,0,"2803/318 Russell Street, Melbourne",MELBOURNE,3000,-37.80917,144.9668
16060791,Rent,$600.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"1011/618 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81425,144.953979
16060646,Rent,$720,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"4*03/228 La Trobe Street, Melbourne",MELBOURNE,3000,-37.80975,144.962616
16060158,Rent,$500 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,0,"907/270 King Street, Melbourne",MELBOURNE,3000,-37.81375,144.955032
16060156,Rent,$580 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"1404/568 Collins Street, Melbourne",MELBOURNE,3000,-37.8183746,144.955429
16059908,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"609/16 Liverpool Street, Melbourne",MELBOURNE,3000,-37.8110847,144.971466
16059883,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"31/398 La Trobe Street, Melbourne",MELBOURNE,3000,-37.8109436,144.957809
16059818,Rent,$580.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"1002/483 Swanston Street, Melbourne",MELBOURNE,3000,-37.8072166,144.962341
16059229,Rent,$670 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,0,"2401/8 Franklin Street, Melbourne",MELBOURNE,3000,-37.80746,144.96196
16058838,Rent,$580 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,0,"3510/500 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.8072433,144.960281
16058657,Rent,$440.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"3702/601 Little Lonsdale Street, Melbourne",MELBOURNE,3000,-37.813755,144.95372
16058656,Rent,$430.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2203/601 Little Lonsdale Street, Melbourne",MELBOURNE,3000,-37.813755,144.95372
16058572,Rent,$620 weekly,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"2703/433 Collins Street, Melbourne",MELBOURNE,3000,-37.81768,144.959732
16058570,Rent,$620.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"4407/618 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81425,144.953979
16058571,Rent,$650.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"2910/118-134 ABeckett Street, Melbourne",MELBOURNE,3000,-37.80936,144.959732
16057898,Rent,$700 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"3104/22 Jane Bell Lane, Melbourne",MELBOURNE,3000,-37.81022,144.966263
16057892,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"603/25-33 Wills Street, Melbourne",MELBOURNE,3000,-37.8107758,144.956924
16014262,Rent,$370.00,Studio,Melbourne City Council - Greater Area,1.0,1.0,0,"703/181 ABeckett Street, Melbourne",MELBOURNE,3000,-37.8101578,144.958191
16057161,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"1307/280 Spencer Street, Melbourne",MELBOURNE,3000,-37.81393,144.952072
16056820,Rent,$400 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"205/500 Flinders Street, Melbourne",MELBOURNE,3000,-37.82002,144.957825
8640768,Rent,$290.00 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"602/593 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.8044739,144.9582
16056668,Rent,$450.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"4809/398 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.80933,144.961319
16056354,Rent,$480,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"1610/333 Exhibition St, Melbourne",MELBOURNE,3000,-37.8078957,144.968582
16056317,Rent,$550 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"2904/285 La Trobe Street, Melbourne",MELBOURNE,3000,-37.8107338,144.960815
16055962,Rent,$480,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"1204/333 Exhibition St, Melbourne",MELBOURNE,3000,-37.8078957,144.968582
16055889,Rent,$400,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"0614/233 Collins St, Melbourne",MELBOURNE,3000,-37.8160057,144.966171
16055879,Rent,$420,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"0811/233 Collins St, Melbourne",MELBOURNE,3000,-37.8160057,144.966171
16055325,Rent,$380 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2704/120 A'Beckett Street, Melbourne",MELBOURNE,3000,-37.8093071,144.959732
12242426,Rent,$260.00 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"4106/220 Spencer Street, Melbourne",MELBOURNE,3000,-37.8157158,144.952957
16054740,Rent,$500 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"605/455 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.80843,144.9602
16053944,Rent,$620 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"1506/155 Franklin Street, Melbourne",MELBOURNE,3000,-37.8088264,144.959549
16053738,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"3304/639 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8150673,144.953415
16053719,Rent,$550 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"2402/11 Rose Lane, Melbourne",MELBOURNE,3000,-37.8154449,144.954117
16053047,Rent,$440 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"2308/39 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8099251,144.97113
16053002,Rent,$55 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"CARPARK/200 Spencer Street, Melbourne",MELBOURNE,3000,-37.8163,144.953171
16052919,Rent,$550 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"1108/68 La Trobe Street, Melbourne",MELBOURNE,3000,-37.8083649,144.9668
9714767,Rent,$560.00 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"1003/270 King Street, Melbourne",MELBOURNE,3000,-37.81375,144.955032
16052153,Rent,$630.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"3202/618 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81425,144.953979
16051752,Rent,$430 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"1214/233 Collins Street, Melbourne",MELBOURNE,3000,-37.8160057,144.966171
16051030,Rent,$480 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"1707/243 Franklin Street, Melbourne",MELBOURNE,3000,-37.8097649,144.956985
16050254,Rent,$500 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"202/601 Little Collins Street, Melbourne",MELBOURNE,3000,-37.81793,144.954834
16049770,Rent,$500.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"4703/560 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81403,144.9556
16047754,Rent,$220 pw,Studio,Melbourne City Council - Greater Area,1.0,1.0,0,"204/445 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.8086853,144.960281
16046695,Rent,$590 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"2910/668 Bourke Street, Melbourne",MELBOURNE,3000,-37.8166161,144.954285
16045692,Rent,$470 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"233 Collins Street, Melbourne",MELBOURNE,3000,-37.8160057,144.966171
16044913,Rent,"$2,250",ApartmentUnitFlat,Melbourne City Council - Greater Area,3.0,2.0,2,"UNIT 2707/35 SPRING STREET, Melbourne",MELBOURNE,3000,-37.81417,144.974
16043351,Rent,$550 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"G08/68 La Trobe Street, Melbourne",MELBOURNE,3000,-37.8083649,144.9668
16042964,Rent,$600.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"2108/11 Rose Lane, Melbourne",MELBOURNE,3000,-37.8154449,144.954117
16042762,Rent,$500 weekly,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2806/27 Lt Collins Street, Melbourne",MELBOURNE,3000,-37.8128967,144.972778
16040432,Rent,$60 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"7021Y/220 Spencer Street, Melbourne",MELBOURNE,3000,-37.8157158,144.952957
16039460,Rent,$575 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"2901/11 Rose Lane, Melbourne",MELBOURNE,3000,-37.8154449,144.954117
16037975,Rent,$640.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"3507/200 Spencer Street, Melbourne",MELBOURNE,3000,-37.816227,144.953247
16035190,Rent,$480 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"2102/25 Therry Street, Melbourne",MELBOURNE,3000,-37.8069572,144.9611
16034843,Rent,$700,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,1,"4808/639 Little Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8141937,144.952164
10174988,Rent,$890.00 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,2,"102/8 Bligh Place, Melbourne",MELBOURNE,3000,-37.8172531,144.9639
16027744,Rent,$570.00 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,1,"601/340 Russell Street, Melbourne",MELBOURNE,3000,-37.8081055,144.966248
16025589,Rent,$300 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"1207/268 Flinders Street, Melbourne",MELBOURNE,3000,-37.8178139,144.965576
16025510,Rent,$430 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"1603/565 Flinders Street, Melbourne",MELBOURNE,3000,-37.82106,144.9559
16018377,Rent,$430 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"508/455 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.80843,144.9602
16018333,Rent,$55 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,1,"Carpark/33 Rose Lane, Melbourne",MELBOURNE,3000,-37.81544,144.954041
16002089,Rent,$550 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"703/380 Little Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8121033,144.95813
13655301,Rent,$650,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,0,"5901/462 Elizabeth St, Melbourne",MELBOURNE,3000,-37.8078575,144.960617
16060221,Rent,$345 weekly,ApartmentUnitFlat,Melbourne City Council - Greater Area,1.0,1.0,0,"402/243 Franklin Street, Melbourne",MELBOURNE,3000,-37.80962,144.956085
16060208,Rent,$550 weekly,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,1.0,0,"303/263 Franklin Street, Melbourne",MELBOURNE,3000,-37.80955,144.956619
16053685,Rent,$730 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,2.0,2.0,0,"3711/157 Abeckett Street, Melbourne",MELBOURNE,3000,-37.8099174,144.959183
