,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
209,"4 GEORGE STREET, CHEWTON",-37.082086,144.256513,3,1,2,$360_pw,House,2016-04-01,3451,CHEWTON,360,2016,4
210,"4 GEORGE STREET, CHEWTON",-37.082086,144.256513,3,1,2,$360_pw,House,2016-04-01,3451,CHEWTON,360,2016,4
214,"278 GOLDEN POINT ROAD, CHEWTON",-37.059297,144.274696,2,1,0,$375_pw,House,2016-04-01,3451,CHEWTON,375,2016,4
215,"278 GOLDEN POINT ROAD, CHEWTON",-37.059297,144.274696,2,1,0,$375_pw,House,2016-04-01,3451,CHEWTON,375,2016,4
216,"197 MAIN ROAD, CHEWTON",-37.0803515,144.2618795,1,1,0,$250_pw,House,2016-03-01,3451,CHEWTON,250,2016,3
217,"197 MAIN ROAD, CHEWTON",-37.0803515,144.2618795,1,1,0,$250_pw,House,2016-03-01,3451,CHEWTON,250,2016,3
218,"197 MAIN ROAD, CHEWTON",-37.0803515,144.2618795,1,1,0,$290_pw,House,2016-02-01,3451,CHEWTON,290,2016,2
220,"7 MANCHESTER STREET, CHEWTON",-37.0775879,144.2506022,5,2,2,$400_pw,House,2016-02-01,3451,CHEWTON,400,2016,2
221,"7 MANCHESTER STREET, CHEWTON",-37.0775879,144.2506022,5,2,2,$400_pw,House,2016-02-01,3451,CHEWTON,400,2016,2
351,"1 HIGH STREET, CHILTERN",-36.1505744,146.5991617,3,2,2,$240,House,2016-10-01,3683,CHILTERN,240,2016,10
352,"1 HIGH STREET, CHILTERN",-36.1505744,146.5991617,3,2,2,$260_pw,House,2016-08-01,3683,CHILTERN,260,2016,8
353,"1 HIGH STREET, CHILTERN",-36.1505744,146.5991617,3,2,2,$260_pw,House,2016-07-01,3683,CHILTERN,260,2016,7
369,"10B CONNESS STREET, CHILTERN",-36.151004,146.605192,2,1,1,$235_per_week,House,2016-08-01,3683,CHILTERN,235,2016,8
403,"2/56 ALBERT ROAD, CHILTERN",-36.14908,146.604709,2,1,1,$185_pw,House,2016-10-01,3683,CHILTERN,185,2016,10
404,"2/56 ALBERT ROAD, CHILTERN",-36.14908,146.604709,2,1,1,$190_pw,House,2016-10-01,3683,CHILTERN,190,2016,10
423,"65 MAIN STREET, CHILTERN",-36.149418,146.609623,3,2,2,$300,House,2016-10-01,3683,CHILTERN,300,2016,10
485,"7 SCOTT STREET, CHILTERN",-36.153794,146.592627,2,1,4,$200_per_week,none,2016-08-01,3683,CHILTERN,200,2016,8
491,"5 PARK STREET, CHILTERN",-36.149064,146.608326,3,1,2,$280,House,2016-08-01,3683,CHILTERN,280,2016,8
492,"5 PARK STREET, CHILTERN",-36.149064,146.608326,3,1,2,$280_p.w.,House,2016-07-01,3683,CHILTERN,280,2016,7
504,"13 BURKE STREET, CHILTERN",-36.152878,146.607758,2,1,1,$250_Weekly,none,2016-07-01,3683,CHILTERN,250,2016,7
552,"12-14 CAMPUS GATE, CHIRNSIDE PARK",-37.755523,145.332948,5,2,2,$390_pw,House,2016-09-01,3116,PARK,390,2016,9
590,"1/31 COUNTRY CLUB DRIVE, CHIRNSIDE PARK",-37.756332,145.325246,3,1,1,$340_pw,House,2016-12-01,3116,PARK,340,2016,12
591,"1/31 COUNTRY CLUB DRIVE, CHIRNSIDE PARK",-37.756332,145.325246,3,1,1,$350_pw,House,2016-11-01,3116,PARK,350,2016,11
673,"66 ROSEMAN ROAD, CHIRNSIDE PARK",-37.746928,145.33598,3,1,1,$320_pw,House,2016-09-01,3116,PARK,320,2016,9
706,"25 CLUBPOINT DRIVE, CHIRNSIDE PARK",-37.7526153,145.3270934,3,2,1,$370_pw,House,2016-06-01,3116,PARK,370,2016,6
707,"25 CLUBPOINT DRIVE, CHIRNSIDE PARK",-37.7526153,145.3270934,3,2,1,$370_pw,House,2016-05-01,3116,PARK,370,2016,5
729,"26 JOANNE AVENUE, CHIRNSIDE PARK",-37.755106,145.306849,3,2,3,$420_pw,House,2016-10-01,3116,PARK,420,2016,10
742,"9 ALLY TERRACE, CHIRNSIDE PARK",-37.756061,145.295076,4,2,2,$550_per_week,House,2016-12-01,3116,PARK,550,2016,12
747,"27A HUNTINGDALE DRIVE, CHIRNSIDE PARK",-37.754248,145.3227,3,2,2,$460_Weekly,House,2016-06-01,3116,PARK,460,2016,6
748,"27A HUNTINGDALE DRIVE, CHIRNSIDE PARK",-37.754248,145.3227,3,2,2,$460,House,2016-06-01,3116,PARK,460,2016,6
749,"27A HUNTINGDALE DRIVE, CHIRNSIDE PARK",-37.754248,145.3227,3,2,2,$460_per_week,House,2016-06-01,3116,PARK,460,2016,6
750,"27A HUNTINGDALE DRIVE, CHIRNSIDE PARK",-37.754248,145.3227,3,2,2,$460_pw,House,2016-06-01,3116,PARK,460,2016,6
860,"190 MUIR ROAD, CHRISTMAS HILLS",-37.65713,145.323706,3,1,0,$400_per_week,House,2016-06-01,3775,HILLS,400,2016,6
871,"30 O'SHEAS ROAD, CHRISTMAS HILLS",-37.643953,145.309304,4,2,1,$600_per_week,none,2016-11-01,3775,HILLS,600,2016,11
872,"30 O'SHEAS ROAD, CHRISTMAS HILLS",-37.643953,145.309304,4,2,1,$600_per_week,none,2016-12-01,3775,HILLS,600,2016,12
873,"30 OU0027SHEAS ROAD, CHRISTMAS HILLS",-37.653666,145.3050781,4,2,1,$600_per_week,House,2016-11-01,3775,HILLS,600,2016,11
874,"30 OU0027SHEAS ROAD, CHRISTMAS HILLS",-37.653666,145.3050781,4,2,1,$600_per_week,House,2016-11-01,3775,HILLS,600,2016,11
875,"90 WESTERING ROAD, CHRISTMAS HILLS",-37.677565,145.269523,3,1,0,$550_per_week,none,2016-08-01,3775,HILLS,550,2016,8
876,"90 WESTERING ROAD, CHRISTMAS HILLS",-37.677565,145.269523,3,1,0,$550_per_week,none,2016-08-01,3775,HILLS,550,2016,8
877,"1246 ELTHAM - YARRA GLEN ROAD, CHRISTMAS HILLS",-37.651535,145.288365,2,1,0,$250_per_week,House,2016-06-01,3775,HILLS,250,2016,6
878,"1246 ELTHAM - YARRA GLEN ROAD, CHRISTMAS HILLS",-37.651535,145.288365,2,1,0,$250_per_week,House,2016-06-01,3775,HILLS,250,2016,6
879,"1246 ELTHAM - YARRA GLEN ROAD, CHRISTMAS HILLS",-37.651535,145.288365,2,1,0,$250_per_week,House,2016-05-01,3775,HILLS,250,2016,5
919,"4 KARAMOOKA AVENUE, CHUM CREEK",-37.630489,145.496038,3,1,0,$380_per_week,House,2016-03-01,3777,CREEK,380,2016,3
933,"731 CHUM CREEK ROAD, CHUM CREEK",-37.64491085,145.49757232,3,2,0,$385_per_week,none,2016-12-01,3777,CREEK,385,2016,12
934,"731 CHUM CREEK ROAD, CHUM CREEK",-37.64491085,145.49757232,3,2,0,$385_per_week,none,2016-12-01,3777,CREEK,385,2016,12
935,"7 CENTRE GROVE, CHUM CREEK",-37.646127,145.494799,4,2,1,$465_pw,House,2016-08-01,3777,CREEK,465,2016,8
936,"7 CENTRE GROVE, CHUM CREEK",-37.646127,145.494799,4,2,1,$465_pw,House,2016-08-01,3777,CREEK,465,2016,8
937,"7 CENTRE GROVE, CHUM CREEK",-37.646127,145.494799,4,2,1,$465_per_week,House,2016-08-01,3777,CREEK,465,2016,8
938,"CONTACT AGENT, CHUM CREEK",-37.6333426,145.4993536,4,2,3,$450_pw,House,2016-04-01,3777,CREEK,450,2016,4
939,"CONTACT AGENT, CHUM CREEK",-37.6333426,145.4993536,4,2,3,$450_pw,House,2016-04-01,3777,CREEK,450,2016,4
940,"5 KARAMOOKA AVENUE, CHUM CREEK",-37.630029,145.495225,3,2,2,$390_per_week,House,2016-01-01,3777,CREEK,390,2016,1
941,"5 KARAMOOKA AVENUE, CHUM CREEK",-37.630029,145.495225,3,2,2,$390_per_week,House,2016-01-01,3777,CREEK,390,2016,1
1004,"5 INALA CLOSE, CHURCHILL",-38.323757,146.424585,4,1,0,$200_pw,none,2016-06-01,3842,CHURCHILL,200,2016,6
1026,"15 CURRINGA COURT, CHURCHILL",-38.319109,146.420642,4,2,2,$300_per_week,none,2016-01-01,3842,CHURCHILL,300,2016,1
1027,"15 CURRINGA COURT, CHURCHILL",-38.319109,146.420642,4,2,2,$300_pw,none,2016-01-01,3842,CHURCHILL,300,2016,1
1170,"38 COOLABAH DRIVE, CHURCHILL",-38.303151,146.416263,3,1,1,$210_per_week,House,2016-12-01,3842,CHURCHILL,210,2016,12
1209,"27 CHURINGA DRIVE, CHURCHILL",-38.3210366,146.4247311,3,1,1,$280_per_week,none,2016-05-01,3842,CHURCHILL,280,2016,5
1238,"204/LOT 1 MILLER STREET, CLARENDON",-35.10989,138.628093,1,1,0,$175_p.w.,Unit/apmt,2016-05-01,3352,CLARENDON,175,2016,5
1239,"204/LOT 1 MILLER STREET, CLARENDON",-35.10989,138.628093,1,1,0,$175_p.w.,Unit/apmt,2016-05-01,3352,CLARENDON,175,2016,5
1253,"3/34 INVERNESS STREET, CLARINDA",-37.931864,145.108164,3,2,1,$515,Unit/apmt,2016-02-01,3169,CLARINDA,515,2016,2
1254,"3/34 INVERNESS STREET, CLARINDA",-37.931864,145.108164,3,2,1,$515_pw,Unit/apmt,2016-02-01,3169,CLARINDA,515,2016,2
1259,"3/34 INVERNESS ST, CLARINDA",-37.931864,145.108164,3,2,1,$515_Weekly,Townhouse,2016-02-01,3169,CLARINDA,515,2016,2
1365,"1 / 55 VINEY STREET, CLARINDA",-37.93875,145.101891,3,1,3,$350_per_week,Townhouse,2016-05-01,3169,CLARINDA,350,2016,5
1450,"3/7 MACK CRESCENT, CLARINDA",-37.943918,145.11252,2,1,1,$340_p.w.,Unit/apmt,2016-11-01,3169,CLARINDA,340,2016,11
1451,"3/7 MACK CRESCENT, CLARINDA",-37.943918,145.11252,2,1,1,$340_Weekly,Unit/apmt,2016-11-01,3169,CLARINDA,340,2016,11
1452,"3/7 MACK CRESCENT, CLARINDA",-37.943918,145.11252,2,1,1,$340,Unit/apmt,2016-11-01,3169,CLARINDA,340,2016,11
1453,"3/7 MACK CRESCENT, CLARINDA",-37.943918,145.11252,2,1,1,$340_p.w.,Unit/apmt,2016-10-01,3169,CLARINDA,340,2016,10
1523,"59 LEONARD CLOSE, CLARINDA",-37.940496,145.106509,5,3,2,$410_Weekly,Rental_residential,2016-05-01,3169,CLARINDA,410,2016,5
1524,"59 LEONARD CLOSE, CLARINDA",-37.940496,145.106509,5,3,2,$410,Rental_residential,2016-05-01,3169,CLARINDA,410,2016,5
1525,"59 LEONARD CLOSE, CLARINDA",-37.940496,145.106509,5,3,2,$410_per_week,Rental_residential,2016-05-01,3169,CLARINDA,410,2016,5
1526,"59 LEONARD CLOSE, CLARINDA",-37.940496,145.106509,5,3,2,$410_pw,Rental_residential,2016-05-01,3169,CLARINDA,410,2016,5
1608,"600 KONAGADERRA ROAD, CLARKEFIELD",-37.515177,144.783865,3,1,0,$390,House,2016-12-01,3430,CLARKEFIELD,390,2016,12
1625,"160 FENTON HILL ROAD, CLARKEFIELD",-37.4935034,144.8108406,3,1,3,$450_per_week,House,2016-09-01,3430,CLARKEFIELD,450,2016,9
1634,"291 BOGGY GATE ROAD, CLARKEFIELD",-37.478953,144.789645,4,1,0,$600_Weekly,House,2016-04-01,3430,CLARKEFIELD,600,2016,4
1637,"291 BOGGY GATE RD, CLARKEFIELD",-37.478953,144.789645,4,1,0,$600_Weekly,House,2016-04-01,3430,CLARKEFIELD,600,2016,4
1638,"1556 &QUOTGROOMS COTTAGE&QUOT LANCEFIELD ROAD, CLARKEFIELD",-37.4893522,144.7564024,2,1,2,$270_per_week,House,2016-10-01,3430,CLARKEFIELD,270,2016,10
1639,"1556 &QUOTGROOMS COTTAGE&QUOT LANCEFIELD ROAD, CLARKEFIELD",-37.4893522,144.7564024,2,1,2,$270_per_week,House,2016-10-01,3430,CLARKEFIELD,270,2016,10
1640,"554 HEATHS LANE, CLARKEFIELD",-37.460714,144.804313,3,1,2,$300_pw,House,2016-08-01,3430,CLARKEFIELD,300,2016,8
1641,"554 HEATHS LANE, CLARKEFIELD",-37.460714,144.804313,3,1,2,$300_pw,House,2016-08-01,3430,CLARKEFIELD,300,2016,8
1703,"28 EVELYN STREET, CLAYTON NORTH",-37.919915,145.131416,3,1,0,$360_p.w.,House,2016-09-01,3168,NORTH,360,2016,9
1714,"4/126 WELLINGTON ROAD, CLAYTON NORTH",-37.9211962,145.1320653,2,1,1,$299_p.w.,House,2016-11-01,3168,NORTH,299,2016,11
1715,"4/126 WELLINGTON ROAD, CLAYTON NORTH",-37.9211962,145.1320653,2,1,1,$299_p.w.,House,2016-11-01,3168,NORTH,299,2016,11
1716,"3/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,4,3,0,$680_per_week,none,2016-10-01,3168,NORTH,680,2016,10
1717,"3/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,4,3,0,$680_per_week,none,2016-10-01,3168,NORTH,680,2016,10
1718,"1/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3,3,0,$640_per_week,none,2016-10-01,3168,NORTH,640,2016,10
1719,"1/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3,3,0,$640_per_week,none,2016-10-01,3168,NORTH,640,2016,10
1720,"2/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3,3,0,$640_per_week,none,2016-10-01,3168,NORTH,640,2016,10
1721,"2/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3,3,0,$640_per_week,none,2016-10-01,3168,NORTH,640,2016,10
1722,"3/23 ROSE STREET, CLAYTON NORTH",-37.922802,145.124847,2,1,1,$320_p.w.,Unit/apmt,2016-10-01,3168,NORTH,320,2016,10
1723,"3/23 ROSE STREET, CLAYTON NORTH",-37.922802,145.124847,2,1,1,$320_p.w.,Unit/apmt,2016-10-01,3168,NORTH,320,2016,10
1724,"7 MURDO ROAD, CLAYTON NORTH",-37.917569,145.14094,3,1,0,$450_per_week,none,2016-09-01,3168,NORTH,450,2016,9
1725,"7 MURDO ROAD, CLAYTON NORTH",-37.917569,145.14094,3,1,0,$450_per_week,none,2016-09-01,3168,NORTH,450,2016,9
1726,"3/22 WRIGHT STREET, CLAYTON NORTH",-37.92221,145.124686,2,1,1,$330_Weekly,Unit/apmt,2016-04-01,3168,NORTH,330,2016,4
1727,"3/22 WRIGHT STREET, CLAYTON NORTH",-37.92221,145.124686,2,1,1,$330_Weekly,Unit/apmt,2016-04-01,3168,NORTH,330,2016,4
1728,"UNIT 3/22 WRIGHT STREET, CLAYTON NORTH",-37.92221,145.124686,2,1,1,$330_Weekly,none,2016-04-01,3168,NORTH,330,2016,4
1729,"UNIT 3/22 WRIGHT STREET, CLAYTON NORTH",-37.92221,145.124686,2,1,1,$330_Weekly,none,2016-04-01,3168,NORTH,330,2016,4
1730,"42 KOONAWARRA ROAD, CLAYTON NORTH",-37.910193,145.125105,3,1,1,$470_Weekly,House,2016-02-01,3168,NORTH,470,2016,2
1731,"42 KOONAWARRA ROAD, CLAYTON NORTH",-37.910193,145.125105,3,1,1,$470_Weekly,House,2016-02-01,3168,NORTH,470,2016,2
1789,"1/19 BURNS AVENUE, CLAYTON SOUTH",-37.936444,145.134354,2,1,1,$300_Week,none,2016-09-01,3169,SOUTH,300,2016,9
1827,"3 JORDAN ST, CLAYTON SOUTH",-37.930814,145.116963,3,2,2,$370_Weekly,none,2016-12-01,3169,SOUTH,370,2016,12
1846,"1/31 SPRINGS ROAD, CLAYTON SOUTH",-37.930285,145.109556,2,1,1,$340_per_week,none,2016-08-01,3169,SOUTH,340,2016,8
1903,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$320_p.w.,Unit/apmt,2016-04-01,3169,SOUTH,320,2016,4
1904,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$320_pw,Unit/apmt,2016-04-01,3169,SOUTH,320,2016,4
1905,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$320_Weekly,Unit/apmt,2016-04-01,3169,SOUTH,320,2016,4
1906,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$320,Unit/apmt,2016-04-01,3169,SOUTH,320,2016,4
2023,"3 GLENN COURT, CLAYTON SOUTH",-37.955304,145.136471,3,1,2,$399,House,2016-11-01,3169,SOUTH,399,2016,11
2034,"B218/60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9393196,145.1384859,2,2,1,$370_per_week,none,2016-02-01,3169,SOUTH,370,2016,2
2035,"B218/60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9393196,145.1384859,2,2,1,$370_pw,none,2016-02-01,3169,SOUTH,370,2016,2
2036,"B218/60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9393196,145.1384859,2,2,1,$370,none,2016-02-01,3169,SOUTH,370,2016,2
2044,"2/33 BROWNING AVENUE, CLAYTON SOUTH",-37.9389684,145.1327188,3,1,1,$340_Weekly,none,2016-11-01,3169,SOUTH,340,2016,11
2051,"3 GLENN CT, CLAYTON SOUTH",-37.955304,145.136471,3,1,0,$399,House,2016-11-01,3169,SOUTH,399,2016,11
2061,"4/1430 CENTRE ROAD, CLAYTON SOUTH",-37.930149,145.129475,2,1,1,$395_per_week,Unit/apmt,2016-04-01,3169,SOUTH,395,2016,4
2062,"4/1430 CENTRE ROAD, CLAYTON SOUTH",-37.930149,145.129475,2,1,1,$395_pw,Unit/apmt,2016-03-01,3169,SOUTH,395,2016,3
2107,"8/31-33 FIRST STREET, CLAYTON SOUTH",-37.933051,145.134866,2,1,1,$290,none,2016-11-01,3169,SOUTH,290,2016,11
2171,"37 MONASH CRESCENT, CLAYTON SOUTH",-37.944059,145.133323,3,1,2,$450_Weekly,House,2016-04-01,3169,SOUTH,450,2016,4
2202,"2/19 BURNS AVENUE, CLAYTON SOUTH",-37.938025,145.133904,2,1,1,$300_Week,Unit/apmt,2016-09-01,3169,SOUTH,300,2016,9
2217,"6/31-33 FIRST STREET, CLAYTON SOUTH",-37.932937,145.135112,2,1,1,$270,Unit/apmt,2016-04-01,3169,SOUTH,270,2016,4
2230,"2/1430 CENTRE ROAD, CLAYTON SOUTH",-37.930149,145.129475,1,1,1,$365,Unit/apmt,2016-03-01,3169,SOUTH,365,2016,3
2248,"UNIT 6/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2,1,1,$345_Weekly,Unit/apmt,2016-11-01,3169,SOUTH,345,2016,11
2249,"UNIT 6/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2,1,1,$345_Weekly,Unit/apmt,2016-10-01,3169,SOUTH,345,2016,10
2250,"UNIT 6/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2,1,1,$340_Weekly,Unit/apmt,2016-07-01,3169,SOUTH,340,2016,7
2251,"UNIT 6/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2,1,1,$330_Weekly,Unit/apmt,2016-02-01,3169,SOUTH,330,2016,2
2266,"UNIT 8/27 LANARK STREET, CLAYTON SOUTH",-37.933628,145.115959,2,1,2,$350_Weekly,Unit/apmt,2016-12-01,3169,SOUTH,350,2016,12
2364,"16 MIRANDA CLOSE, CLAYTON SOUTH",-37.946334,145.135753,3,1,3,$350_Weekly,House,2016-03-01,3169,SOUTH,350,2016,3
2512,"30C OAKES AVENUE, CLAYTON SOUTH",-37.935829,145.131729,3,2,1,$450_per_week,Townhouse,2016-07-01,3169,SOUTH,450,2016,7
2513,"30C OAKES AVENUE, CLAYTON SOUTH",-37.935829,145.131729,3,2,1,$450_pw,Townhouse,2016-07-01,3169,SOUTH,450,2016,7
2514,"30C OAKES AVENUE, CLAYTON SOUTH",-37.935829,145.131729,3,2,1,$450,Townhouse,2016-07-01,3169,SOUTH,450,2016,7
2515,"30C OAKES AVENUE, CLAYTON SOUTH",-37.935829,145.131729,3,2,1,$450_Weekly,Townhouse,2016-07-01,3169,SOUTH,450,2016,7
2544,"2/497 CLAYTON ROAD, CLAYTON SOUTH",-37.936333,145.117213,2,1,1,$330_pw,Unit/apmt,2016-04-01,3169,SOUTH,330,2016,4
2545,"2/497 CLAYTON ROAD, CLAYTON SOUTH",-37.936333,145.117213,2,1,1,$330_per_week,Unit/apmt,2016-03-01,3169,SOUTH,330,2016,3
2546,"2/497 CLAYTON ROAD, CLAYTON SOUTH",-37.936333,145.117213,2,1,1,$330,Unit/apmt,2016-03-01,3169,SOUTH,330,2016,3
2594,"B109 / 60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9382824,145.1377198,2,2,1,$405,Unit/apmt,2016-10-01,3169,SOUTH,405,2016,10
2595,"B109 / 60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9382824,145.1377198,2,2,1,$405_per_week,Unit/apmt,2016-09-01,3169,SOUTH,405,2016,9
2596,"B109 / 60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9382824,145.1377198,2,2,1,$405_pw,Unit/apmt,2016-07-01,3169,SOUTH,405,2016,7
2757,"2/55 MAIN ROAD, CLAYTON SOUTH",-37.937472,145.12717,3,2,2,$440,Unit,2016-12-01,3169,SOUTH,440,2016,12
2792,"UNIT 1/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2,1,1,$330_Weekly,Unit,2016-01-01,3169,SOUTH,330,2016,1
2807,"UNIT 1/21 MERLYN AVENUE, CLAYTON SOUTH",-37.935608,145.117216,2,1,1,$290_Weekly,Unit,2016-10-01,3169,SOUTH,290,2016,10
2880,"5/30 MADELEINE ROAD, CLAYTON",-37.916743,145.120384,2,1,1,$330_p.w.,Unit/apmt,2016-07-01,3168,CLAYTON,330,2016,7
2881,"5/30 MADELEINE ROAD, CLAYTON",-37.916743,145.120384,2,1,1,$330_pw,Unit/apmt,2016-07-01,3168,CLAYTON,330,2016,7
2882,"5/30 MADELEINE ROAD, CLAYTON",-37.916743,145.120384,2,1,1,$330_Weekly,Unit/apmt,2016-07-01,3168,CLAYTON,330,2016,7
2883,"5/30 MADELEINE ROAD, CLAYTON",-37.916743,145.120384,2,1,1,$330,Unit/apmt,2016-07-01,3168,CLAYTON,330,2016,7
2944,"2/24 MYRIONG STREET, CLAYTON",-37.915892,145.125518,4,3,2,$560_per_week,Townhouse,2016-02-01,3168,CLAYTON,560,2016,2
2980,"5/42 EVELYN STREET, CLAYTON",-37.921181,145.131503,3,2,2,$430_p.w.,Townhouse,2016-01-01,3168,CLAYTON,430,2016,1
2981,"5/42 EVELYN STREET, CLAYTON",-37.921181,145.131503,3,2,2,$430_pw,Townhouse,2016-01-01,3168,CLAYTON,430,2016,1
2982,"5/42 EVELYN STREET, CLAYTON",-37.921181,145.131503,3,2,2,$430_Weekly,Townhouse,2016-01-01,3168,CLAYTON,430,2016,1
2983,"5/42 EVELYN STREET, CLAYTON",-37.921181,145.131503,3,2,2,$430,Townhouse,2016-01-01,3168,CLAYTON,430,2016,1
3055,"8/10-12 SEASCAPE STREET, CLAYTON",-37.9171566,145.1290743,3,1,2,$485_per_week,Townhouse,2016-07-01,3168,CLAYTON,485,2016,7
3077,"109/2-8 MURRAY STREET, CLAYTON",-37.918486,145.121732,1,1,1,$349,Unit/apmt,2016-03-01,3168,CLAYTON,349,2016,3
3081,"207/2-8 MURRAY STREET, CLAYTON",-37.918486,145.121732,2,1,1,$395,Unit/apmt,2016-01-01,3168,CLAYTON,395,2016,1
3099,"4/1452 NORTH ROAD, CLAYTON",-37.914125,145.1205265,2,1,1,$310_pw,Rental_residential,2016-07-01,3168,CLAYTON,310,2016,7
3147,"1/37 MARGARET STREET, CLAYTON",-37.916812,145.115443,4,3,2,$630,Townhouse,2016-11-01,3168,CLAYTON,630,2016,11
3227,"APARTMENT 10/4 MANATUNGA STREET, CLAYTON",-37.916239,145.125979,2,1,1,$310_Weekly,Unit,2016-06-01,3168,CLAYTON,310,2016,6
3253,"UNIT 2/91 MORIAH STREET, CLAYTON",-37.9251699,145.1296013,4,2,3,$600_Weekly,Unit,2016-11-01,3168,CLAYTON,600,2016,11
