,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
7279,"24 TURELLA CLOSE, BERWICK",-38.04573,145.332054,4,2,2,$370,House,2009-10-01,3806,BERWICK,370,2009,10
7296,"50 COLLINS CRESCENT, BERWICK",-38.0342,145.328169,3,1,0,$260_per_week,House,2009-10-01,3806,BERWICK,260,2009,10
7297,"50 COLLINS CRESCENT, BERWICK",-38.0342,145.328169,3,1,0,$225_per_week,House,2009-10-01,3806,BERWICK,225,2009,10
7313,"2/12 LYALL ROAD, BERWICK",-38.02721,145.349051,4,2,3,$345,Rental_residential,2009-02-01,3806,BERWICK,345,2009,2
7330,"10 DUCKWORTH CLOSE, BERWICK",-38.031107,145.333105,4,2,2,$340,Rental_residential,2009-11-01,3806,BERWICK,340,2009,11
7331,"10 DUCKWORTH CLOSE, BERWICK",-38.031107,145.333105,4,2,2,$310,Rental_residential,2009-05-01,3806,BERWICK,310,2009,5
7433,"3 RIDGEMONT DRIVE, BERWICK",-38.063839,145.33953,4,2,2,$370,House,2009-06-01,3806,BERWICK,370,2009,6
7434,"3 RIDGEMONT DRIVE, BERWICK",-38.063839,145.33953,4,2,2,$370_Weekly,House,2009-06-01,3806,BERWICK,370,2009,6
7466,"2/66 GLOUCESTER AVENUE, BERWICK",-38.036428,145.34512,2,2,2,$270_per_week,Unit/apmt,2009-03-01,3806,BERWICK,270,2009,3
7467,"2/66 GLOUCESTER AVENUE, BERWICK",-38.036428,145.34512,2,2,2,$270_per_week,Unit/apmt,2009-02-01,3806,BERWICK,270,2009,2
7498,"1085 MARYBOROUGH-DUNOLLY ROAD, BET BET",-36.9288759,143.7577984,3,1,2,$170_pw,House,2009-07-01,3472,BET,170,2009,7
7527,"40 BET BET MT. HOOGLY ROAD, BET BET",-36.922456,143.751224,3,1,0,$200_pw,House,2009-03-01,3472,BET,200,2009,3
7528,"1116 DUNOLLY-MARYBOROUGH ROAD, BET BET",-36.9276728,143.7573213,3,1,0,$150_pw,House,2009-03-01,3472,BET,150,2009,3
7529,"1116 DUNOLLY-MARYBOROUGH ROAD, BET BET",-36.9276728,143.7573213,3,1,0,$150_pw,House,2009-03-01,3472,BET,150,2009,3
7612,"145 STEICKE ROAD, BEVERFORD",-35.234023,143.498985,3,1,1,$150_per_week,House,2009-06-01,3589,BEVERFORD,150,2009,6
7628,"1510 MURRAY VALLEY HIGHWAY, BEVERFORD",-35.229056,143.478838,3,1,2,$190_pw,House,2009-11-01,3589,BEVERFORD,190,2009,11
7629,"20 RAY ROAD, BEVERFORD",-35.240834,143.478581,3,1,2,$180_pw,House,2009-09-01,3589,BEVERFORD,180,2009,9
7630,"20 RAY ROAD, BEVERFORD",-35.240834,143.478581,3,1,2,$180_pw,House,2009-09-01,3589,BEVERFORD,180,2009,9
7632,"69 HOMESTEAD ROAD, BEVERFORD",-35.216828,143.463593,4,2,1,$170_pw,House,2009-09-01,3589,BEVERFORD,170,2009,9
7633,"69 HOMESTEAD ROAD, BEVERFORD",-35.216828,143.463593,4,2,1,$170_pw,House,2009-09-01,3589,BEVERFORD,170,2009,9
7634,"69 HOMESTEAD ROAD, BEVERFORD",-35.216828,143.463593,4,2,1,$180_pw,House,2009-09-01,3589,BEVERFORD,180,2009,9
7635,"1712 MURRAY VALLEY HIGHWAY, BEVERFORD",-35.2214268,143.4575309,4,2,1,$180_pw,House,2009-06-01,3589,BEVERFORD,180,2009,6
7636,"1712 MURRAY VALLEY HIGHWAY, BEVERFORD",-35.2214268,143.4575309,4,2,1,$180_pw,House,2009-06-01,3589,BEVERFORD,180,2009,6
7638,"55 STEICKE ROAD, BEVERFORD",-35.241573,143.501359,3,1,2,$165_per_week,none,2009-06-01,3589,BEVERFORD,165,2009,6
7639,"55 STEICKE ROAD, BEVERFORD",-35.241573,143.501359,3,1,2,$165_per_week,none,2009-06-01,3589,BEVERFORD,165,2009,6
7640,"268 COTTMAN ROAD, BEVERFORD",-35.257536,143.480803,3,1,2,$180_per_week,none,2009-06-01,3589,BEVERFORD,180,2009,6
7641,"268 COTTMAN ROAD, BEVERFORD",-35.257536,143.480803,3,1,2,$180_per_week,none,2009-06-01,3589,BEVERFORD,180,2009,6
8371,"474 RIVER AVENUE, BIRDWOODTON",-34.205663,142.051911,3,1,2,$220_per_week,House,2009-08-01,3505,BIRDWOODTON,220,2009,8
8372,"474 RIVER AVENUE, BIRDWOODTON",-34.205663,142.051911,3,1,2,$220_per_week,House,2009-07-01,3505,BIRDWOODTON,220,2009,7
8569,"20 BIRREGURRA-YEODENE ROAD, BIRREGURRA",-38.347683,143.777341,3,1,2,$250_pw,House,2009-07-01,3242,BIRREGURRA,250,2009,7
8691,"48 FLINDERS STREET, BITTERN",-38.342925,145.175299,3,1,2,$265,none,2009-01-01,3918,BITTERN,265,2009,1
9119,"5 ESMOND STREET, BLACK HILL",-37.553983,143.87698,3,1,1,$200,House,2009-11-01,3350,HILL,200,2009,11
9228,"6/1 KARRAKATTA STREET, BLACK ROCK",-37.974267,145.01659,2,1,1,$395_pw,Unit,2009-06-01,3193,ROCK,395,2009,6
9229,"6/1 KARRAKATTA STREET, BLACK ROCK",-37.974267,145.01659,2,1,1,$370_pw,Unit,2009-06-01,3193,ROCK,370,2009,6
9257,"2/1 SYLVIA CRESCENT, BLACK ROCK",-37.973442,145.015192,3,2,1,$350_pw,House,2009-11-01,3193,ROCK,350,2009,11
9280,"3/315 BEACH ROAD, BLACK ROCK",-37.977663,145.016978,3,2,2,$750_pw,none,2009-05-01,3193,ROCK,750,2009,5
9316,"32A BLUFF ROAD, BLACK ROCK",-37.974502,145.016574,2,2,3,$480_pw,none,2009-11-01,3193,ROCK,480,2009,11
9334,"1/308 BEACH ROAD, BLACK ROCK",-37.976543,145.017049,2,1,2,$365_pw,Rental_residential,2009-08-01,3193,ROCK,365,2009,8
9525,"13 ST ANDREWS COURT, BLACK ROCK",-37.966261,145.020599,4,2,3,$1200_pw,House,2009-04-01,3193,ROCK,1200,2009,4
9569,"3/56 RED BLUFF STREET, BLACK ROCK",-37.96331,145.017662,2,1,1,$290_pw,Unit/apmt,2009-03-01,3193,ROCK,290,2009,3
9646,"1/26 RED BLUFF STREET, BLACK ROCK",-37.963159,145.014939,2,1,1,$330_pw,Unit/apmt,2009-05-01,3193,ROCK,330,2009,5
9731,"4/38 THIRD STREET, BLACK ROCK",-37.979961,145.023944,2,1,1,$395_pw,none,2009-03-01,3193,ROCK,395,2009,3
9797,"9 / 1 KARRAKATTA STREET, BLACK ROCK",-37.9742667,145.0165898,2,1,1,$600_pw,none,2009-09-01,3193,ROCK,600,2009,9
9817,"9 ARDOYNE STREET, BLACK ROCK",-37.971436,145.018559,4,2,2,$1218_pw,none,2009-09-01,3193,ROCK,1218,2009,9
9838,"2/17 CENTRAL AVENUE, BLACK ROCK",-37.978699,145.021743,2,1,1,$330_pw,none,2009-06-01,3193,ROCK,330,2009,6
9839,"2/17 CENTRAL AVENUE, BLACK ROCK",-37.978699,145.021743,2,1,1,$350_pw,none,2009-06-01,3193,ROCK,350,2009,6
9864,"87 STANLEY STREET, BLACK ROCK",-37.973184,145.025559,3,1,1,$450_pw,House,2009-03-01,3193,ROCK,450,2009,3
9871,"22 BAYVIEW CRESCENT, BLACK ROCK",-37.96872,145.01516,3,1,3,$535_pw,House,2009-05-01,3193,ROCK,535,2009,5
9872,"22 BAYVIEW CRESCENT, BLACK ROCK",-37.96872,145.01516,3,1,3,$535,House,2009-05-01,3193,ROCK,535,2009,5
9938,"3/308 BEACH ROAD, BLACK ROCK",-37.976543,145.017049,2,1,1,$360_pw,Rental_residential,2009-08-01,3193,ROCK,360,2009,8
9951,"14/82-86 BLUFF ROAD, BLACK ROCK",-37.970659,145.017373,2,2,2,$410_pw,Rental_residential,2009-03-01,3193,ROCK,410,2009,3
9975,"3/24 MIDDLETON STREET, BLACK ROCK",-37.967528,145.014836,3,2,2,$575_pw,none,2009-07-01,3193,ROCK,575,2009,7
10117,"5/9 FIRST STREET, BLACK ROCK",-37.976564,145.018942,2,1,1,$380_pw,Unit/apmt,2009-12-01,3193,ROCK,380,2009,12
10121,"2/7 ARRANMORE AVENUE, BLACK ROCK",-37.970464,145.018578,2,1,1,$360_pw,none,2009-09-01,3193,ROCK,360,2009,9
10164,"6/54 EBDEN AVENUE, BLACK ROCK",-37.980008,145.019228,2,1,1,$350_pw,none,2009-08-01,3193,ROCK,350,2009,8
10165,"6/54 EBDEN AVENUE, BLACK ROCK",-37.980008,145.019228,2,1,1,$380_pw,none,2009-08-01,3193,ROCK,380,2009,8
10261,"2 GUNYAH ROAD, BLACKBURN NORTH",-37.807633,145.165181,3,2,1,$290,Rental_residential,2009-10-01,3130,NORTH,290,2009,10
10262,"2 GUNYAH ROAD, BLACKBURN NORTH",-37.807633,145.165181,3,2,1,$290,Rental_residential,2009-03-01,3130,NORTH,290,2009,3
10288,"6/8 FITHIE STREET, BLACKBURN NORTH",-37.802973,145.155306,1,1,1,$220_pw,none,2009-01-01,3130,NORTH,220,2009,1
10338,"73 SPRINGFIELD ROAD, BLACKBURN NORTH",-37.8098,145.148053,3,1,1,$320_pw,House,2009-10-01,3130,NORTH,320,2009,10
10371,"1A CAROLINE CRESCENT, BLACKBURN NORTH",-37.802984,145.143874,2,1,1,$300,Unit/apmt,2009-06-01,3130,NORTH,300,2009,6
10455,"12 DIANA DRIVE, BLACKBURN NORTH",-37.808533,145.163261,3,1,2,$360_p.w.,House,2009-05-01,3130,NORTH,360,2009,5
10456,"12 DIANA DRIVE, BLACKBURN NORTH",-37.808533,145.163261,3,1,2,$360_pw,House,2009-05-01,3130,NORTH,360,2009,5
10457,"12 DIANA DRIVE, BLACKBURN NORTH",-37.808533,145.163261,3,1,2,$360,House,2009-05-01,3130,NORTH,360,2009,5
10500,"21 HIBISCUS ROAD, BLACKBURN NORTH",-37.805236,145.144942,3,2,2,$350_per_week,House,2009-09-01,3130,NORTH,350,2009,9
10632,"33 SPRINGFIELD ROAD, BLACKBURN NORTH",-37.809411,145.14458,3,2,2,$410,House,2009-06-01,3130,NORTH,410,2009,6
10672,"10/11 JOHN STREET, BLACKBURN NORTH",-37.813809,145.152794,2,1,1,$220_per_week,Unit/apmt,2009-02-01,3130,NORTH,220,2009,2
10701,"1/9 RAYMOND STREET, BLACKBURN NORTH",-37.803567,145.156296,3,1,1,$340_per_week,House,2009-04-01,3130,NORTH,340,2009,4
11042,"2/13 HARROW STREET, BLACKBURN SOUTH",-37.842594,145.14004,3,2,2,$400_pw,none,2009-09-01,3130,SOUTH,400,2009,9
11448,"179 ELEY ROAD, BLACKBURN SOUTH",-37.847892,145.151999,3,1,2,$390_p.w.,none,2009-10-01,3130,SOUTH,390,2009,10
11449,"179 ELEY ROAD, BLACKBURN SOUTH",-37.847892,145.151999,3,1,2,$390_pw,none,2009-10-01,3130,SOUTH,390,2009,10
11450,"179 ELEY ROAD, BLACKBURN SOUTH",-37.847892,145.151999,3,1,2,$390,none,2009-10-01,3130,SOUTH,390,2009,10
11497,"6 SHAWLANDS AVENUE, BLACKBURN SOUTH",-37.833157,145.150787,3,1,2,$280_pw,House,2009-08-01,3130,SOUTH,280,2009,8
11498,"6 SHAWLANDS AVENUE, BLACKBURN SOUTH",-37.833157,145.150787,3,1,2,$280_pw,House,2009-05-01,3130,SOUTH,280,2009,5
11563,"1/17A JOHN STREET, BLACKBURN",-37.814093,145.151138,1,1,1,$220,none,2009-04-01,3130,BLACKBURN,220,2009,4
11575,"2/4 MINNA STREET, BLACKBURN",-37.820286,145.139214,2,1,1,$410_pw,none,2009-12-01,3130,BLACKBURN,410,2009,12
11576,"2/4 MINNA STREET, BLACKBURN",-37.820286,145.139214,2,1,1,$410_pw,none,2009-05-01,3130,BLACKBURN,410,2009,5
11631,"2/374 MIDDLEBOROUGH ROAD, BLACKBURN",-37.821597,145.138014,1,1,1,$320_pw,Rental_residential,2009-09-01,3130,BLACKBURN,320,2009,9
11747,"4/14-16 MASONS ROAD, BLACKBURN",-37.832195,145.157602,2,1,1,$300,House,2009-05-01,3130,BLACKBURN,300,2009,5
11791,"4/10 LAKE ROAD, BLACKBURN",-37.824938,145.15808,1,1,1,$230,Rental_residential,2009-03-01,3130,BLACKBURN,230,2009,3
12196,"8/11 JOHN STREET, BLACKBURN",-37.813809,145.152794,2,1,1,$280_per_week,Unit/apmt,2009-03-01,3130,BLACKBURN,280,2009,3
12249,"7/15 LABURNUM STREET, BLACKBURN",-37.820623,145.142479,2,2,1,$340,Townhouse,2009-08-01,3130,BLACKBURN,340,2009,8
12287,"12/13 MAIN STREET, BLACKBURN",-37.821673,145.150126,2,1,1,$290_per_week,Unit/apmt,2009-05-01,3130,BLACKBURN,290,2009,5
12360,"6/13 MAIN STREET, BLACKBURN",-37.821673,145.150126,2,1,1,$280,Unit/apmt,2009-09-01,3130,BLACKBURN,280,2009,9
12568,"5/26 WOLSELEY CRESCENT, BLACKBURN",-37.824408,145.155629,2,1,1,$250_pw,Unit/apmt,2009-10-01,3130,BLACKBURN,250,2009,10
12569,"5/26 WOLSELEY CRESCENT, BLACKBURN",-37.824408,145.155629,2,1,1,$250_pw,Unit/apmt,2009-09-01,3130,BLACKBURN,250,2009,9
12983,"23 MALABAR ROAD, BLACKBURN",-37.818146,145.140699,3,1,3,$395_per_week,none,2009-06-01,3130,BLACKBURN,395,2009,6
1141,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$550_per_week,House,2009-09-01,3040,ABERFELDIE,550,2009,9
1201,"38 BATMAN STREET, ABERFELDIE",-37.75515,144.892782,3,1,1,$480_pw,Rental_residential,2009-11-01,3040,ABERFELDIE,480,2009,11
1857,"2/39 HART STREET, AIRPORT WEST",-37.729302,144.886605,2,1,2,$390_per_week,Townhouse,2009-09-01,3042,WEST,390,2009,9
1858,"2/39 HART STREET, AIRPORT WEST",-37.729302,144.886605,2,1,2,$420_pw,Townhouse,2009-08-01,3042,WEST,420,2009,8
2136,"2/61 PARER ROAD, AIRPORT WEST",-37.720019,144.88534,3,1,1,$310_per_week,none,2009-07-01,3042,WEST,310,2009,7
2479,"30 APPIAN DRIVE, ALBANVALE",-37.74713,144.774208,3,1,1,$250_per_week,House,2009-08-01,3021,ALBANVALE,250,2009,8
3074,"127 KERFERD ROAD, ALBERT PARK",-37.846719,144.954647,3,1,0,$595_per_week,Rental_residential,2009-12-01,3206,PARK,595,2009,12
3106,"8 HAMBLETON STREET, ALBERT PARK",-37.84561,144.956689,3,1,1,$800_pw,none,2009-10-01,3206,PARK,800,2009,10
3155,"72 DRAPER STREET, ALBERT PARK",-37.838254,144.952892,2,1,0,$390_pw,House,2009-08-01,3206,PARK,390,2009,8
3190,"14/122 BEACONSFIELD PARADE, ALBERT PARK",-37.84860229,144.95089722,1,1,1,$310_pw,none,2009-09-01,3206,PARK,310,2009,9
3191,"14/122 BEACONSFIELD PARADE, ALBERT PARK",-37.84860229,144.95089722,1,1,1,$310_pw,none,2009-07-01,3206,PARK,310,2009,7
3192,"14/122 BEACONSFIELD PARADE, ALBERT PARK",-37.84860229,144.95089722,1,1,1,$350_pw,none,2009-07-01,3206,PARK,350,2009,7
3199,"5 KERFERD PLACE, ALBERT PARK",-37.842384,144.957721,4,2,1,$700_per_week,none,2009-03-01,3206,PARK,700,2009,3
3340,"34 / 195 BEACONSFIELD PARADE, ALBERT PARK",-37.84541,144.944171,1,1,1,$350_pw,none,2009-04-01,3206,PARK,350,2009,4
3356,"14 NEVILLE STREET, ALBERT PARK",-37.847428,144.955991,3,1,1,$600_per_week,House,2009-02-01,3206,PARK,600,2009,2
3447,"16 MADDEN STREET, ALBERT PARK",-37.840735,144.957188,3,2,0,$610_per_week,House,2009-07-01,3206,PARK,610,2009,7
3506,"9 WITHERS STREET, ALBERT PARK",-37.842705,144.951188,3,2,1,$775_pw,none,2009-07-01,3206,PARK,775,2009,7
3651,"33 BARRETT STREET, ALBERT PARK",-37.843683,144.949526,2,1,1,$700_pw,Rental_residential,2009-03-01,3206,PARK,700,2009,3
3697,"74 PAGE STREET, ALBERT PARK",-37.846662,144.952876,3,2,0,$800_pw,House,2009-03-01,3206,PARK,800,2009,3
3715,"26 PICKLES STREET, ALBERT PARK",-37.8439865,144.9447173,3,1,1,$385_per_week,none,2009-04-01,3206,PARK,385,2009,4
3722,"17 FINLAY STREET, ALBERT PARK",-37.843587,144.955892,3,1,0,$400,House,2009-02-01,3206,PARK,400,2009,2
3758,"37 ASHWORTH STREET, ALBERT PARK",-37.847849,144.951229,2,1,2,$420_per_week,House,2009-03-01,3206,PARK,420,2009,3
3895,"18 HAMBLETON STREET, ALBERT PARK",-37.845807,144.957104,2,1,0,$520_pw,Rental_residential,2009-10-01,3206,PARK,520,2009,10
4044,"20 NEVILLE STREET, ALBERT PARK",-37.847623,144.956372,3,1,0,$670_per_week,Rental_residential,2009-09-01,3206,PARK,670,2009,9
4066,"2 CAMERON PLACE, ALBERT PARK",-37.845073,144.944487,2,1,0,$350_pw,Rental_residential,2009-08-01,3206,PARK,350,2009,8
4081,"6/72 WITHERS STREET, ALBERT PARK",-37.846356,144.947259,1,1,1,$300_pw,Unit/apmt,2009-04-01,3206,PARK,300,2009,4
4134,"67 REED STREET, ALBERT PARK",-37.846254,144.948091,2,1,0,$650_pw,Rental_residential,2009-09-01,3206,PARK,650,2009,9
4202,"26 DINSDALE STREET, ALBERT PARK",-37.84534,144.952003,4,1,0,$610_pw,Rental_residential,2009-12-01,3206,PARK,610,2009,12
4220,"11/84 BEACONSFIELD PARADE, ALBERT PARK",-37.847124,144.947874,1,1,1,$220_pw,Rental_residential,2009-12-01,3206,PARK,220,2009,12
4221,"11/84 BEACONSFIELD PARADE, ALBERT PARK",-37.847124,144.947874,1,1,1,$220_pw,Rental_residential,2009-03-01,3206,PARK,220,2009,3
4256,"25 RICHARDSON STREET, ALBERT PARK",-37.842049,144.948757,1,1,0,$310_per_week,House,2009-05-01,3206,PARK,310,2009,5
4350,"8/52 MOUBRAY STREET, ALBERT PARK",-37.842053,144.951662,1,1,1,$255_per_week,none,2009-06-01,3206,PARK,255,2009,6
4379,"103 DANKS STREET, ALBERT PARK",-37.845573,144.948871,3,2,0,$850_pw,House,2009-08-01,3206,PARK,850,2009,8
4456,"2/72 WITHERS STREET, ALBERT PARK",-37.846356,144.947259,1,1,1,$290_pw,Rental_residential,2009-07-01,3206,PARK,290,2009,7
4515,"33/156 BEACONSFIELD PARADE, ALBERT PARK",-37.849787,144.95333,2,2,1,$460_per_week,none,2009-02-01,3206,PARK,460,2009,2
4580,"46 BEACONSFIELD PARADE, ALBERT PARK",-37.845757,144.944934,3,1,0,$575_per_week,House,2009-02-01,3206,PARK,575,2009,2
4590,"11 O'GRADY STREET, ALBERT PARK",-37.84257,144.955513,2,1,0,$550_pw,Rental_residential,2009-08-01,3206,PARK,550,2009,8
4608,"16 YOUNG STREET, ALBERT PARK",-37.844091,144.958981,3,1,0,$600,House,2009-09-01,3206,PARK,600,2009,9
4635,"41 WITHERS STREET, ALBERT PARK",-37.846134,144.947924,2,1,0,$500_pw,House,2009-11-01,3206,PARK,500,2009,11
4641,"49 BARRETT STREET, ALBERT PARK",-37.844,144.950097,3,1,2,$550_pw,none,2009-05-01,3206,PARK,550,2009,5
4714,"23/156 BEACONSFIELD PARADE, ALBERT PARK",-37.849787,144.95333,3,2,1,$520,none,2009-10-01,3206,PARK,520,2009,10
4715,"23/156 BEACONSFIELD PARADE, ALBERT PARK",-37.849787,144.95333,3,2,1,$520_pw,none,2009-10-01,3206,PARK,520,2009,10
4745,"4/74 KERFERD ROAD, ALBERT PARK",-37.84446335,144.95593262,1,1,0,$220_pw,none,2009-03-01,3206,PARK,220,2009,3
4746,"4/74 KERFERD ROAD, ALBERT PARK",-37.84446335,144.95593262,1,1,0,$220_pw,none,2009-01-01,3206,PARK,220,2009,1
4941,"7/122 BEACONSFIELD PARADE, ALBERT PARK",-37.848601,144.950892,1,1,1,$340_pw,none,2009-04-01,3206,PARK,340,2009,4
4954,"3 KERFERD PLACE, ALBERT PARK",-37.842429,144.957873,2,1,0,$465_pw,Rental_residential,2009-03-01,3206,PARK,465,2009,3
4986,"110 GRAHAM STREET, ALBERT PARK",-37.845445,144.94925,2,1,0,$400_pw,House,2009-03-01,3206,PARK,400,2009,3
5008,"7/24 FOOTE STREET, ALBERT PARK",-37.844668,144.946033,1,1,1,$270_per_week,none,2009-04-01,3206,PARK,270,2009,4
5071,"219 SHAWS ROAD, ALBERTON",-38.614641,146.706419,3,1,0,$170_per_week,none,2009-08-01,3971,ALBERTON,170,2009,8
5072,"219 SHAWS ROAD, ALBERTON",-38.614641,146.706419,3,1,0,$170_per_week,none,2009-08-01,3971,ALBERTON,170,2009,8
5127,"5/44 ADELAIDE STREET, ALBION",-37.780313,144.819902,2,1,1,$240_per_week,Townhouse,2009-09-01,3020,ALBION,240,2009,9
5163,"18/31 RIDLEY STREET, ALBION",-37.783806,144.823329,1,1,1,$180_per_week,Unit/apmt,2009-03-01,3020,ALBION,180,2009,3
5164,"18/31 RIDLEY STREET, ALBION",-37.783806,144.823329,1,1,1,$180_per_week,Unit/apmt,2009-02-01,3020,ALBION,180,2009,2
5748,"10 TOWONG STREET, ALFREDTON",-37.555905,143.806956,3,1,1,$215_pw,House,2009-12-01,3350,ALFREDTON,215,2009,12
5749,"10 TOWONG STREET, ALFREDTON",-37.555905,143.806956,3,1,1,$215_pw,House,2009-05-01,3350,ALFREDTON,215,2009,5
5891,"4/37 LONGLEY STREET, ALFREDTON",-37.559505,143.817099,1,1,1,$110_per_week,none,2009-12-01,3350,ALFREDTON,110,2009,12
5905,"23 CHRISTINE AVENUE, ALFREDTON",-37.54997,143.801426,4,2,2,$280_pw,Rental_residential,2009-12-01,3350,ALFREDTON,280,2009,12
6227,"3/ 8 CLAREVALE STREET, ALLAMBEE",-38.2633309,146.0330607,2,1,2,$360_per_week,Unit/apmt,2009-11-01,3823,ALLAMBEE,360,2009,11
6228,"3/ 8 CLAREVALE STREET, ALLAMBEE",-38.2633309,146.0330607,2,1,2,$360_per_week,Unit/apmt,2009-11-01,3823,ALLAMBEE,360,2009,11
6229,"4/ 18 STOCKDALE AVENUE, ALLAMBEE",-38.2633309,146.0330607,2,1,0,$290_per_week,Unit/apmt,2009-11-01,3823,ALLAMBEE,290,2009,11
6230,"4/ 18 STOCKDALE AVENUE, ALLAMBEE",-38.2633309,146.0330607,2,1,0,$290_per_week,Unit/apmt,2009-11-01,3823,ALLAMBEE,290,2009,11
6231,"10/ 634 LOMA PLACE, ALLAMBEE",-38.2633309,146.0330607,2,1,0,$205_per_week,Unit/apmt,2009-11-01,3823,ALLAMBEE,205,2009,11
6232,"10/ 634 LOMA PLACE, ALLAMBEE",-38.2633309,146.0330607,2,1,0,$205_per_week,Unit/apmt,2009-11-01,3823,ALLAMBEE,205,2009,11
6372,"70 ZIEGLER PARADE, ALLANSFORD",-38.385773,142.596193,3,1,2,$280_Weekly,House,2009-12-01,3277,ALLANSFORD,280,2009,12
6433,"19 FRANK STREET, ALLANSFORD",-38.386905,142.592205,2,1,0,$180_p.w.,House,2009-02-01,3277,ALLANSFORD,180,2009,2
6434,"19 FRANK STREET, ALLANSFORD",-38.386905,142.592205,2,1,0,$180,House,2009-02-01,3277,ALLANSFORD,180,2009,2
6516,"176 MARYBOROUGH-ST.ARNAUD ROAD, ALMA",-37.0370417,143.6942148,2,1,0,$140_pw,House,2009-10-01,3465,ALMA,140,2009,10
6517,"176 MARYBOROUGH-ST.ARNAUD ROAD, ALMA",-37.0370417,143.6942148,2,1,0,$140_pw,House,2009-10-01,3465,ALMA,140,2009,10
6526,"34 TOOLANGI ROAD, ALPHINGTON",-37.775861,145.029788,5,3,3,$680_pw,House,2009-02-01,3078,ALPHINGTON,680,2009,2
6618,"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,3,1,1,$380_pw,House,2009-03-01,3078,ALPHINGTON,380,2009,3
6627,"3/14 YARRAFORD AVENUE, ALPHINGTON",-37.785391,145.021758,1,1,0,$190_pw,Unit/apmt,2009-10-01,3078,ALPHINGTON,190,2009,10
6786,"5/3 ST BERNARDS ROAD, ALPHINGTON",-37.783051,145.035059,2,1,1,$260_pw,none,2009-06-01,3078,ALPHINGTON,260,2009,6
6932,"2 GRANGE ROAD, ALPHINGTON",-37.78119,145.025232,3,2,1,$570_pw,House,2009-03-01,3078,ALPHINGTON,570,2009,3
6933,"2 GRANGE ROAD, ALPHINGTON",-37.78119,145.025232,3,2,1,$570,House,2009-03-01,3078,ALPHINGTON,570,2009,3
6954,"8/15 ST BERNARDS ROAD, ALPHINGTON",-37.783006,145.034416,2,1,1,$280_per_week,none,2009-01-01,3078,ALPHINGTON,280,2009,1
7015,"5/41 ALPHINGTON STREET, ALPHINGTON",-37.783761,145.020948,1,1,1,$270_pw,Unit/apmt,2009-07-01,3078,ALPHINGTON,270,2009,7
7106,"7 HANSEN STREET, ALTONA EAST",-37.839549,144.864444,4,2,2,$350,House,2009-03-01,3025,EAST,350,2009,3
7107,"7 HANSEN STREET, ALTONA EAST",-37.839549,144.864444,4,2,2,$350_pw,House,2009-02-01,3025,EAST,350,2009,2
7108,"7 HANSEN STREET, ALTONA EAST",-37.839549,144.864444,4,2,2,$350,House,2009-02-01,3025,EAST,350,2009,2
7188,"2/7 O'SHANNESSY COURT, ALTONA MEADOWS",-37.885192,144.784507,2,1,1,$240_Weekly,none,2009-03-01,3028,MEADOWS,240,2009,3
7397,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$255_pw,House,2009-10-01,3028,MEADOWS,255,2009,10
7515,"2/16 LYNCH COURT, ALTONA MEADOWS",-37.8751,144.769338,2,1,1,$285_per_week,Rental_residential,2009-06-01,3028,MEADOWS,285,2009,6
7516,"2/16 LYNCH COURT, ALTONA MEADOWS",-37.8751,144.769338,2,1,1,$285_per_week,Rental_residential,2009-05-01,3028,MEADOWS,285,2009,5
7656,"2/277 VICTORIA STREET, ALTONA MEADOWS",-37.889016,144.780414,2,1,1,$255_p.w.,Unit/apmt,2009-12-01,3028,MEADOWS,255,2009,12
7657,"2/277 VICTORIA STREET, ALTONA MEADOWS",-37.889016,144.780414,2,1,1,$255_pw,Unit/apmt,2009-12-01,3028,MEADOWS,255,2009,12
7716,"12 WARD COURT, ALTONA MEADOWS",-37.893144,144.783325,3,2,2,$260_p.w.,House,2009-07-01,3028,MEADOWS,260,2009,7
7717,"12 WARD COURT, ALTONA MEADOWS",-37.893144,144.783325,3,2,2,$280,House,2009-07-01,3028,MEADOWS,280,2009,7
7718,"12 WARD COURT, ALTONA MEADOWS",-37.893144,144.783325,3,2,2,$280_pw,House,2009-06-01,3028,MEADOWS,280,2009,6
7738,"1/277 VICTORIA STREET, ALTONA MEADOWS",-37.889016,144.780414,3,1,1,$260_p.w.,Unit/apmt,2009-03-01,3028,MEADOWS,260,2009,3
7739,"1/277 VICTORIA STREET, ALTONA MEADOWS",-37.889016,144.780414,3,1,1,$260_pw,Unit/apmt,2009-03-01,3028,MEADOWS,260,2009,3
7740,"1/277 VICTORIA STREET, ALTONA MEADOWS",-37.889016,144.780414,3,1,1,$245,Unit/apmt,2009-03-01,3028,MEADOWS,245,2009,3
7833,"2/11 DEVENPORT COURT, ALTONA MEADOWS",-37.876418,144.785301,2,1,1,$250_per_week,Unit/apmt,2009-06-01,3028,MEADOWS,250,2009,6
8283,"2/55 NELSON AVENUE, ALTONA MEADOWS",-37.880012,144.78037,2,1,4,$255,Unit/apmt,2009-02-01,3028,MEADOWS,255,2009,2
