,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
1188,"48 MCDONALD WAY, CHURCHILL",-38.312359,146.412762,3,1,1,$195_pw,Rental_residential,2012-12-01,3842,CHURCHILL,195,2012,12
1289,"4 CASEY COURT, CLARINDA",-37.942898,145.109007,3,1,2,$360_per_week,House,2012-04-01,3169,CLARINDA,360,2012,4
1324,"UNIT 1/19 ELDER STREET, CLARINDA",-37.928967,145.103913,2,1,1,$290_pw,Unit,2012-08-01,3169,CLARINDA,290,2012,8
1478,"20 CRAWFORD ROAD, CLARINDA",-37.929396,145.101594,2,1,1,$315_pw,House,2012-07-01,3169,CLARINDA,315,2012,7
1479,"20 CRAWFORD ROAD, CLARINDA",-37.929396,145.101594,2,1,1,$315_per_week,House,2012-06-01,3169,CLARINDA,315,2012,6
1480,"20 CRAWFORD ROAD, CLARINDA",-37.929396,145.101594,2,1,1,$315_Weekly,House,2012-06-01,3169,CLARINDA,315,2012,6
1481,"20 CRAWFORD ROAD, CLARINDA",-37.929396,145.101594,2,1,1,$315_per_week,House,2012-04-01,3169,CLARINDA,315,2012,4
1533,"1/38 SCHNEIDER CRESCENT, CLARINDA",-37.9389853,145.100787,3,1,1,$330_Weekly,Unit/apmt,2012-04-01,3169,CLARINDA,330,2012,4
1534,"1/38 SCHNEIDER CRESCENT, CLARINDA",-37.9389853,145.100787,3,1,1,$330_Weekly,Unit/apmt,2012-03-01,3169,CLARINDA,330,2012,3
1642,"554 HEATHS LANE, CLARKEFIELD",-37.460714,144.804313,3,1,2,$250_pw,House,2012-02-01,3430,CLARKEFIELD,250,2012,2
1643,"554 HEATHS LANE, CLARKEFIELD",-37.460714,144.804313,3,1,2,$250_pw,House,2012-01-01,3430,CLARKEFIELD,250,2012,1
1753,"3/10 DENNIS STREET, CLAYTON NORTH",-37.9181978,145.1365816,2,1,1,$290_Weekly,Unit/apmt,2012-06-01,3168,NORTH,290,2012,6
1760,"2/29 GLENBROOK AVENUE, CLAYTON NORTH",-37.908932,145.123434,4,3,1,$570_per_week,House,2012-07-01,3168,NORTH,570,2012,7
1761,"2/29 GLENBROOK AVENUE, CLAYTON NORTH",-37.908932,145.123434,4,3,1,$570_Weekly,House,2012-07-01,3168,NORTH,570,2012,7
1769,"650 BLACKBURN ROAD, CLAYTON NORTH",-37.9037544,145.1426657,3,1,2,$310_Weekly,none,2012-11-01,3168,NORTH,310,2012,11
1772,"APARTMENT 15/78 WELLINGTON ROAD, CLAYTON NORTH",-37.916524,145.138223,2,1,1,$320_Weekly,Unit/apmt,2012-11-01,3168,NORTH,320,2012,11
1774,"APARTMENT 15/78 WELLINGTON ROAD, CLAYTON NORTH",-37.916524,145.138223,2,1,1,$280_per_week,Unit/apmt,2012-05-01,3168,NORTH,280,2012,5
1818,"3/17 OAKES AVENUE, CLAYTON SOUTH",-37.935187,145.130118,2,1,1,$295,Unit/apmt,2012-11-01,3169,SOUTH,295,2012,11
1819,"3/17 OAKES AVENUE, CLAYTON SOUTH",-37.935187,145.130118,2,1,1,$280,Unit/apmt,2012-11-01,3169,SOUTH,280,2012,11
1820,"3/17 OAKES AVENUE, CLAYTON SOUTH",-37.935187,145.130118,2,1,1,$285,Unit/apmt,2012-10-01,3169,SOUTH,285,2012,10
1821,"3/17 OAKES AVENUE, CLAYTON SOUTH",-37.935187,145.130118,2,1,1,$285,Unit/apmt,2012-09-01,3169,SOUTH,285,2012,9
1880,"1/31 BEVAN AVENUE, CLAYTON SOUTH",-37.934415,145.128568,3,1,1,$350_per_week,House,2012-08-01,3169,SOUTH,350,2012,8
1881,"1/31 BEVAN AVENUE, CLAYTON SOUTH",-37.934415,145.128568,3,1,1,$350_per_week,House,2012-07-01,3169,SOUTH,350,2012,7
1911,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310_p.w.,Unit/apmt,2012-12-01,3169,SOUTH,310,2012,12
1912,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310_pw,Unit/apmt,2012-12-01,3169,SOUTH,310,2012,12
1913,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310_Weekly,Unit/apmt,2012-12-01,3169,SOUTH,310,2012,12
1914,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310,Unit/apmt,2012-12-01,3169,SOUTH,310,2012,12
1915,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310_p.w.,Unit/apmt,2012-11-01,3169,SOUTH,310,2012,11
1916,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310_pw,Unit/apmt,2012-11-01,3169,SOUTH,310,2012,11
1917,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310_Weekly,Unit/apmt,2012-11-01,3169,SOUTH,310,2012,11
1918,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$310,Unit/apmt,2012-11-01,3169,SOUTH,310,2012,11
1919,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$315_pw,Unit/apmt,2012-11-01,3169,SOUTH,315,2012,11
1920,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$315_p.w.,Unit/apmt,2012-11-01,3169,SOUTH,315,2012,11
1921,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$315_Weekly,Unit/apmt,2012-11-01,3169,SOUTH,315,2012,11
1922,"2/38 OAKES AVENUE, CLAYTON SOUTH",-37.93599,145.132932,2,1,1,$315,Unit/apmt,2012-11-01,3169,SOUTH,315,2012,11
1990,"12 BOTANIC DRIVE, CLAYTON SOUTH",-37.939354,145.13641,3,2,2,$450,none,2012-11-01,3169,SOUTH,450,2012,11
2025,"3 GLENN COURT, CLAYTON SOUTH",-37.955304,145.136471,3,1,2,$365,House,2012-11-01,3169,SOUTH,365,2012,11
2254,"UNIT 6/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2,1,1,$300_pw,Unit/apmt,2012-06-01,3169,SOUTH,300,2012,6
2318,"1/16 BROWNING AVENUE, CLAYTON SOUTH",-37.937626,145.133325,2,1,1,$320,Unit/apmt,2012-11-01,3169,SOUTH,320,2012,11
2336,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300_p.w.,Unit/apmt,2012-08-01,3169,SOUTH,300,2012,8
2337,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300_pw,Unit/apmt,2012-08-01,3169,SOUTH,300,2012,8
2338,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300_Weekly,Unit/apmt,2012-08-01,3169,SOUTH,300,2012,8
2339,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300,Unit/apmt,2012-08-01,3169,SOUTH,300,2012,8
2340,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300_p.w.,Unit/apmt,2012-07-01,3169,SOUTH,300,2012,7
2341,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300_Weekly,Unit/apmt,2012-07-01,3169,SOUTH,300,2012,7
2342,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300,Unit/apmt,2012-07-01,3169,SOUTH,300,2012,7
2343,"3/25 BURNS AVENUE, CLAYTON SOUTH",-37.938542,145.133615,2,1,1,$300_pw,Unit/apmt,2012-06-01,3169,SOUTH,300,2012,6
2375,"UNIT 1/33 BROWNING AVENUE, CLAYTON SOUTH",-37.938957,145.132493,3,1,1,$350_per_week,Unit/apmt,2012-07-01,3169,SOUTH,350,2012,7
2376,"UNIT 1/33 BROWNING AVENUE, CLAYTON SOUTH",-37.938957,145.132493,3,1,1,$350_pw,Unit/apmt,2012-06-01,3169,SOUTH,350,2012,6
2469,"5C TENNYSON AVENUE, CLAYTON SOUTH",-37.9333826,145.1302077,3,2,1,$409_per_week,Townhouse,2012-04-01,3169,SOUTH,409,2012,4
2486,"3/44 OAKES AVENUE, CLAYTON SOUTH",-37.935969,145.133936,2,1,1,$260_p.w.,House,2012-09-01,3169,SOUTH,260,2012,9
2487,"3/44 OAKES AVENUE, CLAYTON SOUTH",-37.935969,145.133936,2,1,1,$260_Weekly,House,2012-09-01,3169,SOUTH,260,2012,9
2488,"3/44 OAKES AVENUE, CLAYTON SOUTH",-37.935969,145.133936,2,1,1,$260,House,2012-09-01,3169,SOUTH,260,2012,9
2489,"3/44 OAKES AVENUE, CLAYTON SOUTH",-37.935969,145.133936,2,1,1,$260_pw,House,2012-09-01,3169,SOUTH,260,2012,9
2490,"3/44 OAKES AVENUE, CLAYTON SOUTH",-37.935969,145.133936,2,1,1,$260_p.w.,House,2012-08-01,3169,SOUTH,260,2012,8
2553,"13 SPRING VALLEY DRIVE, CLAYTON SOUTH",-37.947671,145.137097,3,2,2,$350,House,2012-03-01,3169,SOUTH,350,2012,3
2645,"4/15 OAKES AVENUE, CLAYTON SOUTH",-37.935135,145.129653,3,2,1,$370_pw,House,2012-04-01,3169,SOUTH,370,2012,4
2646,"4/15 OAKES AVENUE, CLAYTON SOUTH",-37.935135,145.129653,3,2,1,$370_Weekly,House,2012-04-01,3169,SOUTH,370,2012,4
2647,"4/15 OAKES AVENUE, CLAYTON SOUTH",-37.935135,145.129653,3,2,1,$370,House,2012-04-01,3169,SOUTH,370,2012,4
2648,"4/15 OAKES AVENUE, CLAYTON SOUTH",-37.935135,145.129653,3,2,1,$370_p.w.,House,2012-03-01,3169,SOUTH,370,2012,3
2685,"10 EVERGREEN BOULEVARD, CLAYTON SOUTH",-37.93957,145.137404,3,2,2,$460,House,2012-12-01,3169,SOUTH,460,2012,12
2717,"A202/59 AUTUMN TERRACE, CLAYTON SOUTH",-37.9391661,145.1385972,1,1,1,$300_p.w.,Rental_residential,2012-07-01,3169,SOUTH,300,2012,7
2718,"A202/59 AUTUMN TERRACE, CLAYTON SOUTH",-37.9391661,145.1385972,1,1,1,$300_pw,Rental_residential,2012-07-01,3169,SOUTH,300,2012,7
2740,"63 SPRINGS ROAD, CLAYTON SOUTH",-37.9362945,145.1083647,none,none,0,$295,none,2012-03-01,3169,SOUTH,295,2012,3
2748,"10 WARRAWEENA ROAD, CLAYTON SOUTH",-37.941496,145.11352,3,1,2,$380,House,2012-08-01,3169,SOUTH,380,2012,8
2749,"10 WARRAWEENA ROAD, CLAYTON SOUTH",-37.941496,145.11352,3,1,2,$350,House,2012-05-01,3169,SOUTH,350,2012,5
2770,"UNIT 11/38 WORDSWORTH AVENUE, CLAYTON SOUTH",-37.939192,145.132069,2,1,1,$300_per_week,Unit,2012-07-01,3169,SOUTH,300,2012,7
2837,"4/31 MILTON AVENUE, CLAYTON SOUTH",-37.93671799,145.13082886,2,1,1,$270_Weekly,Unit,2012-06-01,3169,SOUTH,270,2012,6
2838,"4/31 MILTON AVENUE, CLAYTON SOUTH",-37.93671799,145.13082886,2,1,1,$270_p.w.,Unit,2012-05-01,3169,SOUTH,270,2012,5
2839,"4/31 MILTON AVENUE, CLAYTON SOUTH",-37.93671799,145.13082886,2,1,1,$270,Unit,2012-05-01,3169,SOUTH,270,2012,5
2840,"4/31 MILTON AVENUE, CLAYTON SOUTH",-37.93671799,145.13082886,2,1,1,$270_pw,Unit,2012-05-01,3169,SOUTH,270,2012,5
2849,"1/60 OAKES AVENUE, CLAYTON SOUTH",-37.93713,145.136159,3,2,2,$280_p.w.,Townhouse,2012-01-01,3169,SOUTH,280,2012,1
2850,"1/60 OAKES AVENUE, CLAYTON SOUTH",-37.93713,145.136159,3,2,2,$280_Weekly,Townhouse,2012-01-01,3169,SOUTH,280,2012,1
2851,"1/60 OAKES AVENUE, CLAYTON SOUTH",-37.93713,145.136159,3,2,2,$280,Townhouse,2012-01-01,3169,SOUTH,280,2012,1
2852,"1/60 OAKES AVENUE, CLAYTON SOUTH",-37.93713,145.136159,3,2,2,$280_pw,Townhouse,2012-01-01,3169,SOUTH,280,2012,1
2884,"5/30 MADELEINE ROAD, CLAYTON",-37.916743,145.120384,2,1,1,$290_Weekly,Unit/apmt,2012-06-01,3168,CLAYTON,290,2012,6
2885,"5/30 MADELEINE ROAD, CLAYTON",-37.916743,145.120384,2,1,1,$290,Unit/apmt,2012-06-01,3168,CLAYTON,290,2012,6
2886,"5/30 MADELEINE ROAD, CLAYTON",-37.916743,145.120384,2,1,1,$290_pw,Unit/apmt,2012-05-01,3168,CLAYTON,290,2012,5
2901,"3/187 CARINISH ROAD, CLAYTON",-37.926712,145.12433,2,1,1,$320_Weekly,Unit/apmt,2012-04-01,3168,CLAYTON,320,2012,4
2902,"3/187 CARINISH ROAD, CLAYTON",-37.926712,145.12433,2,1,1,$320,Unit/apmt,2012-04-01,3168,CLAYTON,320,2012,4
2903,"3/187 CARINISH ROAD, CLAYTON",-37.926712,145.12433,2,1,1,$320_pw,Unit/apmt,2012-03-01,3168,CLAYTON,320,2012,3
2904,"3/187 CARINISH ROAD, CLAYTON",-37.926712,145.12433,2,1,1,$320_Weekly,Unit/apmt,2012-03-01,3168,CLAYTON,320,2012,3
2905,"3/187 CARINISH ROAD, CLAYTON",-37.926712,145.12433,2,1,1,$320,Unit/apmt,2012-03-01,3168,CLAYTON,320,2012,3
2928,"3/509 CLAYTON ROAD, CLAYTON",-37.9139021,145.1218545,2,1,1,$300_pw,Unit/apmt,2012-01-01,3168,CLAYTON,300,2012,1
2929,"3/509 CLAYTON ROAD, CLAYTON",-37.9139021,145.1218545,2,1,1,$300_Weekly,Unit/apmt,2012-01-01,3168,CLAYTON,300,2012,1
2930,"3/509 CLAYTON ROAD, CLAYTON",-37.9139021,145.1218545,2,1,1,$300,Unit/apmt,2012-01-01,3168,CLAYTON,300,2012,1
2949,"2/52 BEDDOE AVENUE, CLAYTON",-37.911613,145.128216,3,3,1,$480_p.w.,Townhouse,2012-06-01,3168,CLAYTON,480,2012,6
2950,"2/52 BEDDOE AVENUE, CLAYTON",-37.911613,145.128216,3,3,1,$480_pw,Townhouse,2012-06-01,3168,CLAYTON,480,2012,6
2951,"2/52 BEDDOE AVENUE, CLAYTON",-37.911613,145.128216,3,3,1,$480_Weekly,Townhouse,2012-06-01,3168,CLAYTON,480,2012,6
2952,"2/52 BEDDOE AVENUE, CLAYTON",-37.911613,145.128216,3,3,1,$480,Townhouse,2012-06-01,3168,CLAYTON,480,2012,6
3013,"6/58 KANOOKA GROVE, CLAYTON",-37.92192,145.125966,2,1,1,$350_p.w.,Townhouse,2012-08-01,3168,CLAYTON,350,2012,8
3014,"6/58 KANOOKA GROVE, CLAYTON",-37.92192,145.125966,2,1,1,$350_pw,Townhouse,2012-07-01,3168,CLAYTON,350,2012,7
3028,"1/136 MORIAH STREET, CLAYTON",-37.928661,145.129288,3,2,1,$390_pw,Unit/apmt,2012-12-01,3168,CLAYTON,390,2012,12
3029,"1/136 MORIAH STREET, CLAYTON",-37.928661,145.129288,3,2,1,$390_Weekly,Unit/apmt,2012-12-01,3168,CLAYTON,390,2012,12
3030,"1/136 MORIAH STREET, CLAYTON",-37.928661,145.129288,3,2,1,$390,Unit/apmt,2012-12-01,3168,CLAYTON,390,2012,12
3105,"63 SPRINGS ROAD, CLAYTON",-37.9362945,145.1083647,none,none,0,$295,none,2012-03-01,3168,CLAYTON,295,2012,3
3118,"30/2 GREENFIELD DRIVE, CLAYTON",-37.923181,145.128623,2,1,1,$390,Unit,2012-10-01,3168,CLAYTON,390,2012,10
3187,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2,1,2,$300_per_week,House,2012-05-01,3168,CLAYTON,300,2012,5
3188,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2,1,2,$300_Weekly,House,2012-05-01,3168,CLAYTON,300,2012,5
3189,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2,1,2,$310_per_week,House,2012-05-01,3168,CLAYTON,310,2012,5
3190,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2,1,2,$310_Weekly,House,2012-03-01,3168,CLAYTON,310,2012,3
3191,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2,1,2,$310_pw,House,2012-03-01,3168,CLAYTON,310,2012,3
3192,"1266 CENTRE ROAD, CLAYTON",-37.9278306,145.1130031,2,1,2,$310_per_week,House,2012-02-01,3168,CLAYTON,310,2012,2
3206,"UNIT 3/10 DENNIS STREET, CLAYTON",-37.9181978,145.1365816,2,1,1,$290_per_week,Unit,2012-06-01,3168,CLAYTON,290,2012,6
3308,"33 ALICE STREET, CLAYTON",-37.917622,145.115287,4,2,1,$400_per_week,House,2012-01-01,3168,CLAYTON,400,2012,1
3309,"33 ALICE STREET, CLAYTON",-37.917622,145.115287,4,2,1,$400_Weekly,House,2012-01-01,3168,CLAYTON,400,2012,1
3310,"33 ALICE STREET, CLAYTON",-37.917622,145.115287,4,2,1,$400_pw,House,2012-01-01,3168,CLAYTON,400,2012,1
3339,"UNIT 2/20 BETTINA STREET, CLAYTON",-37.919178,145.137236,4,1,2,$500_Weekly,Townhouse,2012-02-01,3168,CLAYTON,500,2012,2
3340,"UNIT 2/20 BETTINA STREET, CLAYTON",-37.919178,145.137236,4,1,2,$500_per_week,Townhouse,2012-02-01,3168,CLAYTON,500,2012,2
3381,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2,1,1,$330_per_week,Unit,2012-07-01,3168,CLAYTON,330,2012,7
3382,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2,1,1,$330_pw,Unit,2012-07-01,3168,CLAYTON,330,2012,7
3391,"2/10 RENVER ROAD, CLAYTON",-37.918093,145.14382,3,2,1,$450_p.w.,Unit,2012-07-01,3168,CLAYTON,450,2012,7
3392,"2/10 RENVER ROAD, CLAYTON",-37.918093,145.14382,3,2,1,$450_Weekly,Unit,2012-07-01,3168,CLAYTON,450,2012,7
3393,"2/10 RENVER ROAD, CLAYTON",-37.918093,145.14382,3,2,1,$450_per_week,Unit,2012-06-01,3168,CLAYTON,450,2012,6
3466,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2,1,1,$300_per_week,Unit,2012-04-01,3168,CLAYTON,300,2012,4
3467,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2,1,1,$320_Weekly,Unit,2012-03-01,3168,CLAYTON,320,2012,3
3468,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2,1,1,$320_pw,Unit,2012-02-01,3168,CLAYTON,320,2012,2
3495,"3/6 OLIVE STREET, CLAYTON",-37.930011,145.119843,2,1,2,$350_per_week,Unit,2012-07-01,3168,CLAYTON,350,2012,7
3496,"3/6 OLIVE STREET, CLAYTON",-37.930011,145.119843,2,1,2,$350_Weekly,Unit,2012-07-01,3168,CLAYTON,350,2012,7
3497,"3/6 OLIVE STREET, CLAYTON",-37.930011,145.119843,2,1,2,$350_pw,Unit,2012-07-01,3168,CLAYTON,350,2012,7
3569,"6/13-15 ARNOTT STREET, CLAYTON",-37.917233,145.134413,3,1,1,$420_Weekly,Townhouse,2012-02-01,3168,CLAYTON,420,2012,2
3570,"6/13-15 ARNOTT STREET, CLAYTON",-37.917233,145.134413,3,1,1,$420,Townhouse,2012-02-01,3168,CLAYTON,420,2012,2
3571,"6/13-15 ARNOTT STREET, CLAYTON",-37.917233,145.134413,3,1,1,$440_pw,Townhouse,2012-01-01,3168,CLAYTON,440,2012,1
3601,"2/54 PANORAMA STREET, CLAYTON",-37.921554,145.129661,3,2,2,$445_Weekly,Townhouse,2012-03-01,3168,CLAYTON,445,2012,3
3602,"2/54 PANORAMA STREET, CLAYTON",-37.921554,145.129661,3,2,2,$445,Townhouse,2012-03-01,3168,CLAYTON,445,2012,3
3603,"2/54 PANORAMA STREET, CLAYTON",-37.921554,145.129661,3,2,2,$445_pw,Townhouse,2012-03-01,3168,CLAYTON,445,2012,3
3604,"2/54 PANORAMA STREET, CLAYTON",-37.921554,145.129661,3,2,2,$450_pw,Townhouse,2012-03-01,3168,CLAYTON,450,2012,3
3767,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1,2,0,$135_Weekly,House,2012-05-01,3168,CLAYTON,135,2012,5
3768,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1,2,0,$135,House,2012-05-01,3168,CLAYTON,135,2012,5
3769,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1,2,0,$135_pw,House,2012-04-01,3168,CLAYTON,135,2012,4
3770,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1,2,0,$600_Weekly,House,2012-04-01,3168,CLAYTON,600,2012,4
3771,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1,2,0,$600,House,2012-04-01,3168,CLAYTON,600,2012,4
3772,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1,2,0,$600_pw,House,2012-03-01,3168,CLAYTON,600,2012,3
3787,"5/645 BLACKBURN ROAD, CLAYTON",-37.917981,145.139598,1,1,1,$230_p.w.,Unit,2012-06-01,3168,CLAYTON,230,2012,6
3810,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3,1,1,$310_per_week,House,2012-03-01,3168,CLAYTON,310,2012,3
3811,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3,1,1,$310_Weekly,House,2012-03-01,3168,CLAYTON,310,2012,3
3812,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3,1,1,$330_Weekly,House,2012-03-01,3168,CLAYTON,330,2012,3
3813,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3,1,1,$350_pw,House,2012-02-01,3168,CLAYTON,350,2012,2
3814,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3,1,1,$350_per_week,House,2012-02-01,3168,CLAYTON,350,2012,2
3815,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3,1,1,$375_per_week,House,2012-01-01,3168,CLAYTON,375,2012,1
3982,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2,1,2,$340_per_week,Unit,2012-05-01,3168,CLAYTON,340,2012,5
3983,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2,1,2,$350_per_week,Unit,2012-05-01,3168,CLAYTON,350,2012,5
3984,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2,1,2,$350_pw,Unit,2012-03-01,3168,CLAYTON,350,2012,3
3996,"25 STOCKDALE AVENUE, CLAYTON",-37.90903,145.125797,3,1,2,$330_Weekly,House,2012-11-01,3168,CLAYTON,330,2012,11
3997,"25 STOCKDALE AVENUE, CLAYTON",-37.90903,145.125797,3,1,2,$330_pw,House,2012-11-01,3168,CLAYTON,330,2012,11
