facility,latitude,longitude,year,facility_type
WYNDHAM VALE RAILWAY STATION,-37.8408199970151,144.61472998133,2016,train_station
TARNEIT RAILWAY STATION,-37.8320699952869,144.694119980443,2016,train_station
WAURN PONDS RAILWAY STATION,-38.2155400197836,144.304999992993,2016,train_station
EPSOM RAILWAY STATION,-36.7065799994193,144.320700014256,2016,train_station
CAROLINE SPRINGS RAILWAY STATION,-37.7662199997834,144.73724998099,2016,train_station
