Place_Names,Longitude,Latitude
BLOWHARD,143.787629995978,-37.4297199985302
BIRCHIP,142.921130017356,-35.9815199529633
BOIGBEAT,142.915700008901,-35.5634599569553
BOLANGUM,142.884349998446,-36.7583399966798
MURCHISON,145.218429990588,-36.6223800024857
MURCHISON EAST,145.2407000059,-36.613000006971
MURRUMBEENA,145.067409973196,-37.8901499920355
WONTHAGGI,145.5914599837,-38.6040099990356
LINTON,143.566209992783,-37.6864399951565
LISMORE,143.33697998503,-37.9689599906452
HAMILTON RAILWAY STATION,142.029310044156,-37.7454000111868
ALLENDALE,143.926299983678,-37.3743299970313
ANNUELLO,142.831169984955,-34.856029982319
ANTWERP,142.025710019315,-36.2978499820319
ARAPILES,141.855690061294,-36.7364699982875
ARKONA,142.022810034397,-36.3608299812652
ARMSTRONG,142.8928599847,-37.2137799710275
ARNOLD,143.870979950318,-36.6881800061885
ALBACUTYA,141.997460042322,-35.8117100283706
ALLANSFORD,142.599869942525,-38.3898399878514
BAGSHOT,144.40558000447,-36.6535400006708
BAIRNSDALE,147.627309994772,-37.8288999920778
BACCHUS MARSH,144.436019982573,-37.6874699951725
BURWOOD,145.080509995143,-37.8515599886978
SOMERTON,144.935099984276,-37.6403600014209
SOUTH MELBOURNE,144.955959978666,-37.8343299960497
SOMERVILLE,145.17622996214,-38.2253699956124
WAHGUNYAH,146.401929962261,-36.011559996454
WAHRING,145.217799946491,-36.7085000029922
SPRINGHURST RAILWAY STATION,146.470139996532,-36.2129000008354
SPRINGVALE,145.153579987675,-37.9493999973443
WATSONIA,145.083709966958,-37.7109099990447
UPWEY,145.331339972791,-37.9036899964153
VICTORIA PARK,144.994449970805,-37.7991599934644
HAWKSBURN,145.002139966524,-37.8445899952728
BALACLAVA,144.993509977311,-37.8694899938359
HAWTHORN,145.022900011396,-37.821849993555
BANNOCKBURN,144.172179968424,-38.0437799980477
BAXTER,145.160559973376,-38.1940899983357
BEACONSFIELD,145.36601997932,-38.0508499977514
BEACONSFIELD RAILWAY STATION,145.365699979395,-38.0506799977279
CATHKIN,145.583320005203,-37.1502700004248
CAULFIELD,145.042469969918,-37.8775099902431
BELGRAVE,145.355289978024,-37.9090999971232
BELL,145.000150003642,-37.7455700025222
BEETOOMBA,147.646750104781,-36.2366399813881
CHATHAM,145.088649989712,-37.8243099870893
BENNISON,146.265699953303,-38.6665100011832
CLARKEFIELD,144.745659961643,-37.483799997594
CLAYTON,145.120819969092,-37.9248099949295
CLYDE,145.330809984396,-38.1320099987897
COBRAM,145.644609953126,-35.9203900408709
COBURG,144.963340001366,-37.7423400019834
COHUNA,144.212399883532,-35.8095191135841
PAISLEY,144.847509984176,-37.8467600007412
PARKDALE,145.076329995349,-37.9930799942856
PEECHELBA EAST,146.257329998948,-36.1689399898001
SHEPPARTON,145.406309969162,-36.3834599870522
SHOWGROUNDS,144.914029994491,-37.7831800018716
BRUNSWICK,144.959589979265,-37.7677200018847
BRUTHEN,147.821609972185,-37.7059099977638
BRUTHEN RAILWAY STATION,147.830700001027,-37.6159599999215
BUFFALO,146.027759991137,-38.6540499956859
BULLARTO,144.221570009919,-37.3946399982557
BUNYIP,145.72073997287,-38.0990599971403
CAMBERWELL,145.058689985667,-37.8265599890419
TYABB,145.186229968545,-38.2597899975163
UPPER FERNTREE GULLY,145.307529974155,-37.8926699946847
WANDONG,145.026539993381,-37.3546100018903
WANGARATTA,146.316869972365,-36.3550299853967
BUNGAREE,144.004479986457,-37.5597599952049
WATTLEGLEN,145.181529978378,-37.6623499994958
MOONEE PONDS,144.919159982492,-37.7657000001128
MOORABBIN,145.036629964659,-37.9348899931971
MOORABOOL,144.299829988649,-38.0754799945873
MORELAND,144.961820007314,-37.7544800019549
MORNINGTON,145.050229975838,-38.2299099969485
WAAIA,145.334779978973,-36.053570050916
BALMATTUM,145.629409973351,-36.6972600048109
BALLAN,144.225469986687,-37.6042199968133
CARLSRUHE,144.484089973023,-37.3069900019887
CARNEGIE,145.058609983161,-37.8861899934059
CARRUM,145.123009978885,-38.0774699970234
CASTLEMAINE,144.21378998508,-37.0631599986733
CAVE HILL RAILWAY STATION,145.330979977195,-37.7745699975883
ELPHINSTONE,144.333420007759,-37.1027199947562
ELTHAM,145.147859991579,-37.7135799994859
CHILTERN,146.611379977197,-36.1556599890166
EUROA,145.56798999288,-36.7490700027873
EUROBIN,146.86327001232,-36.6389399691799
CLEMATIS,145.423699963974,-37.9283799980382
CLIFTON HILL,144.995419959779,-37.7886499964657
FAWKNER,144.960549983852,-37.7146200016206
FERN HILL,144.388859986109,-37.3667599990612
FERNBANK,147.324209989546,-37.8699599935193
FERNTREE GULLY,145.295229980511,-37.8816999957589
SEAFORD,145.128229980036,-38.1040199965473
SEDDON,144.895669998885,-37.8089999987812
SELBY,145.371189975574,-37.9152499962742
Tinamba,146.893899987969,-37.9646299869371
TOONGABBIE,146.623919978981,-38.0615599981095
TOORA,146.322919998087,-38.6668300044091
TOORADIN,145.388909965764,-38.1804399961543
TOORAK,145.013909991804,-37.8507699941177
TOORONGA,145.041730005122,-37.849369993018
TRARALGON,146.537889996452,-38.1989099995136
TRAWOOL,145.207719987536,-37.0958900057543
TRENTHAM,144.323139992416,-37.3856799978523
DENNIS,145.008239984586,-37.7791799992851
DIGGERS REST,144.720019984752,-37.6277399987628
DONNYBROOK,144.970159965819,-37.5422700002039
DOOKIE,145.686179982315,-36.3280199984747
MERRIGUM,145.13046999575,-36.3712200027914
BENTLEIGH,145.036889974472,-37.91790999211
EVERTON,146.544629931524,-36.4052199876414
BALLARAT EAST,143.859869976571,-37.5587399969285
BALLARAT RAILWAY STATION,143.859869976544,-37.5590099969301
BALMORAL,141.835209992455,-37.2395700062616
BANYENA,142.801730022451,-36.615669994863
BARRAKEE,143.45151998692,-36.2646899961006
BARRAPORT,143.665670038185,-36.0075099898395
BATCHICA,142.400040077037,-36.1843500026249
LANGI LOGAN,142.937490024993,-37.3526699695601
MEATIAN,143.340579984606,-35.5731899688035
LUBECK,142.55300006226,-36.7487199810528
MCDEVITT,143.568340003831,-38.5984099918395
MYSTIC PARK,143.722539985796,-35.5565400105136
NANDALY,142.697539959289,-35.3108699553753
CAMPERDOWN,143.150609973551,-38.228649991801
CANNIE,143.445070002669,-35.757189976448
BOLTON,142.87939996811,-34.973019967955
BOORCAN,143.015380028058,-38.2140099915132
BOORT,143.721930017766,-36.1143099950717
REGENT,145.002769997053,-37.728400001595
STRANGWAYS,144.103150011612,-37.1446299959913
STRATFORD RAILWAY STATION,147.082090011167,-37.9673499883709
OVENS,146.760719976016,-36.5886899830774
MEREDITH,144.069789988981,-37.8446299971796
MERLYNSTON,144.961309988036,-37.7209400027118
PARWAN,144.470379981653,-37.7061799965649
PASCOE VALE,144.928189984707,-37.7307500025115
PATHO,144.437370269546,-36.0362401738179
PATTERSON,145.035469972927,-37.9251499920573
GRAHAM,144.937370003629,-37.8367899967956
KILMORE EAST,144.983569965252,-37.2936500015641
KORUMBURRA,145.823979962463,-38.4308599975839
KOTTA,144.534839969084,-36.2004901483399
KOYUGA,144.884489992844,-36.2202299779779
KYNETON,144.450599983798,-37.2582699994635
KYNETON RAILWAY STATION,144.450979983742,-37.2581799994881
KYVALLEY,145.001290011359,-36.2814699853382
KORIELLA,145.655699992584,-37.1539399935876
LEICHARDT,144.066939992271,-36.6907600077886
LEITCHVILLE,144.305040123972,-35.9064998632676
LEONGATHA RAILWAY STATION,145.947639989163,-38.4773499977907
LETHBRIDGE RAILWAY STATION,144.130419964669,-37.9676299918652
BUMBERRAH,147.829410009774,-37.7932699979396
MIDDLE FOOTSCRAY,144.891469993317,-37.802499999455
MINCHA,144.076599927957,-35.9992899369958
MILLBROOK RAILWAY STATION,144.099589985485,-37.5942899945628
MITIAMO,144.229320019273,-36.2093500052648
MOBILTOWN,144.852929984624,-37.8524000001442
PINE LODGE,145.533400004336,-36.3554999968146
MOLOGA,144.185179994932,-36.1546600090369
MONTMORENCY,145.121519992947,-37.7152699996777
POREPUNKAH,146.913129991589,-36.6946299803366
MOOROODUC,145.106659989637,-38.2141599987365
MOOROOLBARK,145.312579979248,-37.7847799973672
MOOROOPNA,145.35772999646,-36.3991200037522
PRINCES BRIDGE,144.968759966256,-37.8176299968211
RAYWOOD,144.201569998583,-36.5329800005232
CANTERBURY,145.081229994981,-37.8244899875795
EAST MALVERN,145.069399971297,-37.8769299940905
ECHUCA,144.753189973475,-36.1310299785154
ELAINE,144.02730000639,-37.7764699960152
ELMORE,144.60759999811,-36.4948800020785
EPSOM,144.313689987788,-36.7227700000618
ERWEN,144.945039989445,-36.5890000044671
ESSENDON,144.916199982053,-37.7560099998509
HOPPERS CROSSING,144.70110997475,-37.8832399970734
HUGHESDALE,145.076459974175,-37.8942199926833
FAIRFIELD,145.016899986086,-37.7791699998788
HUNTINGDALE,145.102299986829,-37.9110599895672
HUON,147.065960048462,-36.2191899619507
INVERLEIGH,144.048289965844,-38.1054800163899
IVANHOE,145.04542997926,-37.7689000007729
JACANA,144.915859965689,-37.6951299994496
FISH CREEK,146.083769992505,-38.6932999990056
TOOLAMBA,145.338580013694,-36.4917600200097
MCCOLL,144.524919965721,-36.2990500073132
TOTTENHAM,144.862950011619,-37.7992600004956
TRAFALGAR RAILWAY STATION,146.152919984795,-38.2067899980716
MEENIYAN,146.012909999874,-38.5770300001355
HURSTBRIDGE,145.192079986067,-37.6394600000838
ROBINSON,144.755419982091,-37.7731800010522
ROCHESTER,144.698569986721,-36.3620899813251
ROCKBANK,144.650739999948,-37.7291699957365
SYNDAL,145.149449996443,-37.8763199886064
GOLDEN SQUARE,144.260409985505,-36.7741900018963
DEER PARK,144.771619994808,-37.7775800031735
GORDON,144.099859985412,-37.5945499945819
GOWRIE,144.958920001644,-37.7006700024225
PAKENHAM,145.485749992062,-38.0804399983458
KILMANY,146.912230023703,-38.1048399902098
BANNERTON,142.786589933385,-34.7016100026617
BRIDGEWATER,143.946079995229,-36.6022800004481
OAK PARK,144.921519995245,-37.7179500029772
DINGEE,144.231069971076,-36.3690900034019
TUNGAMAH,145.881800016278,-36.1647999954324
MIDDLE BRIGHTON,144.996299998848,-37.9151399923094
SAINT JAMES,145.893480017696,-36.2712400039645
NORTH PORT,144.943199995008,-37.8331799971712
NUMURKAH,145.437419984194,-36.0924900343542
SANDRINGHAM,145.004569990563,-37.9503299930935
UNDERBOOL,141.809589973083,-35.1690799648077
WOOMELANG,142.663720002002,-35.6829299617842
WINCHELSEA,143.983729980334,-38.2401300500488
ARMADALE,145.019159997287,-37.8563099935121
MORDIALLOC,145.087659992884,-38.0065899931491
PUFFING BILLY STATION,145.356259978051,-37.9073499971802
YARRAVILLE,144.889929989141,-37.8158500004329
BROADFORD,145.042959976414,-37.2073500060914
SEAHOLME,144.840919992047,-37.8678399974245
SEBASTIAN,144.19927999419,-36.5906399997407
SEYMOUR,145.138419975928,-37.0243100075074
PARLIAMENT,144.972909979249,-37.8110599970641
GATUM,141.935080037693,-37.4054600138337
GOROKE,141.473590041209,-36.7228700273126
GOWANFORD,143.194000032255,-35.4189299688248
BOINKA,141.605410059299,-35.1985799538152
ARARAT,142.936630003767,-37.2822099660727
BAMBILL,141.501810030846,-34.4034600380523
DROUIN,145.85591996494,-38.136479999069
MACLEOD,145.069149987829,-37.7260100011368
TARRANYURK,142.034879991402,-36.2089599779869
TEDDYWADDY,143.340579989571,-36.1972499918113
TEMPY,142.423929976074,-35.3452599526396
WATCHEM,142.862260015743,-36.1502099875218
WAUBRA,143.641400005858,-37.3620899978686
BURNLEY,145.007549984439,-37.8275599995379
WYCHITELLA,143.598790022705,-36.2742199983458
BYRNESIDE,145.189799948148,-36.4170900181859
SOUTH GEELONG,144.359029965443,-38.1587399969903
SOUTH KENSINGTON,144.925469952736,-37.7995299997528
SOUTH YARRA,144.992339959896,-37.8384499965636
WALLACE,144.043430004362,-37.5534899986775
BITTERN,145.178029972338,-38.337389995424
CONGUPNA,145.432430007677,-36.3014200123557
ALBERT PARK,144.959069961394,-37.8410599963039
Alberton,146.66347999746,-38.6106700144792
SWANWATER,143.11837005876,-36.5039400191706
DOBIE,143.019030023928,-37.3104199662039
DONALD,142.987759998061,-36.368300008421
DUFFHOLME,141.70132005546,-36.736390018774
DUMOSA,143.226070020647,-35.9362099651168
DUNKELD,142.342099996599,-37.65325000142
GOYURA,142.420880029621,-35.7953299903539
GOWAN,143.194000032255,-35.4189299688248
GLENTHOMPSON,142.54572997923,-37.6398199911398
JACKSON,142.588840056336,-36.6808199887221
JEPARIT,141.987680028155,-36.1394299779008
LILLIMUR,141.129810044854,-36.3715799628559
LINGA,141.697489998831,-35.1708399596582
LINTON JUNCTION,143.821150018162,-37.5399099983445
MERINO,141.548740069684,-37.722830031502
MIDDLE CREEK,143.231669986914,-37.3981599876679
FRANKSTON,145.126039996078,-38.1432699946377
JULLUMBA,141.944959999241,-36.9324099914723
JUNG,142.35656000272,-36.6104799758031
CREIGHTON,145.489529969052,-36.7754599994148
GALVIN,144.80733998629,-37.8548899960682
CRAIGIEBURN,144.943309985006,-37.6019300027418
GARDENVALE,145.00417000049,-37.8966899907345
GARFIELD,145.674339981886,-38.0911100007798
CRANBOURNE RAILWAY STATION,145.280139954965,-38.0990099950513
LITCHFIELD,142.849340048428,-36.2983899876924
FURLONG,144.811269988816,-37.7599899997466
GISBORNE,144.599190012402,-37.4590999966053
GLEN HUNTLY,145.042220010627,-37.8897199933016
GLENROWAN,146.224049973375,-36.46289998826
GLENGARRY,146.57483002107,-38.1234999988111
GLENFERRIE,145.036440001086,-37.8214699884818
LAKESIDE,145.459389961581,-37.930039996558
NATIMUK,141.940880012161,-36.7446499910788
NATYA,143.226410075279,-34.9531397947659
NERRIN NERRIN,143.01784001201,-37.7636799959219
POMBORNEIT,143.29444998137,-38.2951399920075
PORTLAND RAILWAY STATION,141.607920022704,-38.3490100114804
PULLUT,142.035669996457,-35.9957899976832
NEWTOWN,143.654840003386,-37.696159996781
NHILL,141.655480027107,-36.3325299807454
NINDA,142.757289987177,-35.4533899668232
GLEN IRIS,145.058219990169,-37.8593099932126
SEA LAKE,142.84601001238,-35.5045699564174
SCARSDALE,143.656969991705,-37.6691799957488
PURA PURA,143.080699993652,-37.8192999940633
PURALKA,141.077089962674,-37.8208700919717
QUAMBATOOK,143.519290016832,-35.8511199636669
RAINBOW,141.992660049661,-35.8998400356621
LAL LAL,144.013779994029,-37.6758200005222
SERVICETON,140.988450082251,-36.3754199485108
SHEEP HILLS,142.529910003889,-36.3494899851981
LALOR,145.017199999349,-37.665850000195
SKIPTON,143.363469982758,-37.6899599985713
THURLA,142.10256997301,-34.3398900297478
TIMBOON,142.97758001366,-38.4831799878567
TORRITA,141.934450029452,-35.153499968631
WERRIMULL,141.595150010688,-34.3867900389893
WILLAURA,142.741140014719,-37.5477099880619
ALMURTA,145.566729984921,-38.4401199952809
ALPHINGTON,145.031249977682,-37.7783999998584
ALTONA,144.829649991084,-37.8671499956558
COLBINABBIN,144.795669996208,-36.5891300043231
COLDSTREAM,145.371519974546,-37.7262699981228
COLLINGWOOD,144.993749978343,-37.8045199934498
GREAT WESTERN,142.847590025202,-37.1522299739432
TRAWALLA,143.469210013356,-37.4349799985514
GREENWALD,141.378960071296,-37.9728600148587
GRASSDALE,141.645130057281,-37.7970700311991
KANAGULK,141.85246000529,-37.1263200075214
KANIVA,141.241800025641,-36.3770999757876
GYMBOWEN,141.592370054192,-36.7333200288063
HADDON,143.722220000254,-37.5902099963792
HAMILTON,142.028620043189,-37.746390011154
LLANELLY,143.858159961761,-36.7359900056731
KERANG RAILWAY STATION,143.924029988575,-35.7326299994628
KIAMAL,142.312650004736,-34.9941399919646
LORQUON,141.753680025354,-36.1340199758799
MILDURA,142.163169996646,-34.1817900261284
LYONS,141.465519986048,-38.0176499957786
EUREKA,143.882649987126,-37.563740000414
KANANOOK,145.13537998082,-38.1217499951502
KANGAROO FLAT,144.248999986319,-36.7949600032815
KEELY,144.252789945571,-35.8545295025114
KENSINGTON,144.93052995748,-37.7937799980623
KOETONG,147.477949995156,-36.1513299305158
KOO-WEE-RUP,145.487369973376,-38.1990099991913
KOONWARRA,145.948309980883,-38.5469299972654
LANG LANG,145.567319981815,-38.2650800022485
LANGWARRIN,145.167049970146,-38.1678699966236
LARA,144.414689961119,-38.0217799968242
BRIGHT,146.956879985194,-36.7302299869064
MININERA,142.962070009179,-37.6018299895711
MIRALIE,143.316239955485,-35.1147899653262
MITRE,141.78316007034,-36.7275800052201
MITTYACK,142.656499975457,-35.1548299549502
NORADJUHA,141.962830040726,-36.8339299868602
KEON PARK,145.011879982118,-37.6948700020108
NULLAN,142.552200024059,-36.4068899828596
NULLAWIL,143.17535003468,-35.851919960482
NYARRIN,142.694189959805,-35.3908899636957
RED CLIFFS,142.185999995792,-34.3077200332531
KOOYONG,145.033549995574,-37.8399299913979
RENNICK,140.976369789767,-37.8177901727083
BRIGHTON BEACH,144.989269992832,-37.9265099938984
SMYTHESDALE,143.683359989792,-37.6423599962467
STAVELY,142.630439994846,-37.603069989875
TRESCO,143.669490010335,-35.5031599878231
ULTIMA,143.267829987927,-35.4682799666563
WINDERMERE,143.710129987274,-37.4906299989988
WINGEEL,143.84998000701,-38.0843300035296
WINNAP,141.32038010627,-37.9428200295486
ARCADIA,145.333019971839,-36.5642700070867
ANSTEY,144.960689994776,-37.7612400029197
ROBINVALE,142.769849939113,-34.5847899699028
FLEMINGTON BRIDGE,144.939319947566,-37.7881399956272
FLEMINGTON RACECOURSE,144.907590007173,-37.7871999994577
FLINDERS STREET RAILWAY STATION,144.966529962553,-37.8184599966738
FOSTER,146.209729990781,-38.662169998038
FOOTSCRAY,144.903190021435,-37.8010899962442
FAIRLEY,143.86142993306,-35.6868900011693
HATTAH,142.279119878348,-34.7646099895511
HENTY,141.516430069619,-37.6616000403808
HEYWOOD,141.630579973426,-38.1348399854372
KOIMBA,142.865419974398,-34.9151299777434
KOOLOONONG,143.14917997789,-34.8808499775884
KOPKE,143.734670018806,-37.5630899949992
KORONG VALE,143.705910000278,-36.3546899955956
KULWIN,142.631799940103,-35.0312299626975
KURTING,143.814030038174,-36.5417900016337
JOLIMONT,144.984099990712,-37.8165299958636
JORDANVILLE,145.112090004238,-37.8735999870102
BLACKBURN,145.150010003529,-37.8200699872963
KATUNGA,145.458079947457,-36.0023001092201
KANUMBRA,145.66752000571,-37.0537399997937
KANYAPELLA,144.78662002454,-36.1649400089901
KARDELLA,145.871809964869,-38.4234599999818
KERRISDALE,145.262370026427,-37.1409500038338
BONEGILLA,146.992299906541,-36.1403299387848
BORONIA,145.284869976655,-37.8605599969058
BOWMAN,146.624769966388,-36.4840599911558
BOWSER,146.363950000759,-36.3190499946433
BOX HILL,145.121430005581,-37.8192199873173
KINNABULLA,142.796060090424,-35.8970299589703
BROADMEADOWS,144.919609958344,-37.6830500026301
DAYLESFORD RAILWAY STATION,144.152089974351,-37.3406799973931
MOUTAJUP,142.228010030418,-37.6659600109603
PANITYA,140.991430046716,-35.2361899234762
PATCHEWOLLOCK,142.189109950451,-35.3837799554397
PENSHURST,142.299490017449,-37.8686600102829
SAINT ARNAUD,143.25903002317,-36.622070016495
VITE VITE,143.173110024005,-37.8753999910242
WAITCHIE,143.103740048648,-35.3641999779851
WAL WAL,142.600000046306,-36.8262199732848
WALPEUP,142.020170007144,-35.1372499653168
TALBOT,143.706169999532,-37.171869996766
WOORINEN,143.451810000636,-35.2932700358594
WOOLSTHORPE,142.368659963267,-38.1507199959673
YAAPEET,142.05147003504,-35.7698900141353
WANNON,141.841450075085,-37.6670300152188
WARRACKNABEAL,142.40131000499,-36.2507599791183
ASHBURTON,145.081339984859,-37.8619699888195
ASPENDALE,145.102129982083,-38.0272199962734
AUBURN,145.045839991353,-37.8223999881331
YANAC,141.434680032231,-36.1340199725431
FLYNN,146.692939994973,-38.1694199989755
JEWELL,144.958719972628,-37.7749799998704
VECTIS,142.057250055075,-36.7144999824152
ENGLEFIELD,141.821099980409,-37.314350013939
DARTMOOR,141.272830074741,-37.9189400248753
DEEP LEAD,142.719950025159,-37.0099899754854
DENNINGTON,142.452169960754,-38.3611099860631
DETPA,141.853750084938,-36.1321699783941
DIAPUR,141.460350013693,-36.3204699750924
