year,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent,gdp(USD Millioins),saving_rate(% of GDP),income_per_person,population_density,crime_cases
2013,"1 BEECH STREET, SURREY HILLS",-37.835865,145.107994,3127,207031167,207031167,House,2.0,1.0,1,14.19097,78.32509,1.68036,176.21491,2.6055,177.44731,84.47341,9.35209,400.0,1536454,6.86139277208826,78736.2255183413,3099.3939393939395,558.0
2013,"1 BEEK STREET, KATAMATITE",-36.076429,145.688039,3649,216021412,216021412,House,3.0,1.0,1,230.06825,0.03947,0.39674,176.21491,1.75902,177.44731,0.46176,9.35209,190.0,1536454,6.86139277208826,43121.45727956254,1.7340539097945022,20.0
2013,"1 BENDIGO-MALDON ROAD, LOCKWOOD SOUTH",-36.845145,144.158414,3551,202021026,202021026,House,3.0,1.0,2,141.49052,49.224,0.42819,176.21491,8.99884,177.44731,84.47341,9.35209,290.0,1536454,6.86139277208826,49888.97649034425,8.249466683398168,678.0
2013,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,3124,207011149,207011149,Apartment,2.0,1.0,2,14.13584,1.4261,0.53923,3.75858,1.84877,177.44731,3.60485,9.35209,470.0,1536454,6.86139277208826,90295.49050125889,2928.904109589041,1052.0
2013,"1 BLUFF ROAD, CANNONS CREEK",-38.2144,145.309753,3977,212031308,212031308,House,5.0,3.0,2,68.46949000000001,9.75458,9.15479,176.21491,14.8295,177.44731,84.47341,9.35209,380.0,1536454,6.86139277208826,49862.93858231355,78.7005076142132,4635.0
2013,"1 BLUFF ROAD, MERRICKS BEACH",-38.399725,145.104893,3926,214021379,214021379,House,3.0,2.0,2,88.02411000000001,0.4950299999999999,9.61845,14.27473,10.68646,177.44731,14.16811,9.35209,445.0,1536454,6.86139277208826,47391.935025858016,199.0358126721763,68.0
2013,"1 BONITO STREET, MOUNT ELIZA",-38.198719,145.081413,3930,214021381,214021381,House,3.0,2.0,1,62.8049,3.63381,1.2814,1.93366,6.28887,177.44731,84.47341,9.35209,390.0,1536454,6.86139277208826,71256.75905644482,784.9137931034483,466.0
2013,"1 BUTTERWORTH STREET, CASTLEMAINE",-37.064804,144.206394,3450,202021027,202021027,House,4.0,2.0,2,129.60267,3.27163,0.8633500000000001,1.84387,1.3216,2.78247,1.67269,9.35209,350.0,1536454,6.86139277208826,43742.70824273572,120.7866507747318,524.0
2013,"1 CARR STREET, BELMONT",-38.179372,144.338891,3216,203021037,203021037,House,3.0,1.0,1,87.85616,0.65563,0.42192,1.21483,112.41773,177.44731,84.47341,9.35209,290.0,1536454,6.86139277208826,48340.48409848679,1490.6382978723404,2281.0
2013,"1 CHICORY DRIVE, BACCHUS MARSH",-37.6654381,144.4189942,3340,213041353,213041353,House,4.0,2.0,2,60.17951,2.42238,2.13118,2.79292,3.63566,2.0908,2.07999,9.35209,330.0,1536454,6.86139277208826,54244.72085336538,97.0351502801834,1308.0
2013,"1 CHIFLEY CIRCUIT, BURNSIDE HEIGHTS",-37.726732,144.761692,3023,213041462,213041462,House,4.0,3.0,2,33.59978,78.32509,1.69242,176.21491,112.41773,177.44731,84.47341,9.35209,390.0,1536454,6.86139277208826,51727.07457257184,2924.5,4104.0
2013,"1 CLAYTON COURT, BIG HILL",-38.4302462,144.0956888,3555,203031049,203031049,House,3.0,1.0,2,125.32476,19.4001,13.59628,176.21491,112.41773,21.12245,12.95324,9.35209,270.0,1536454,6.86139277208826,46380.05456285897,11.571428571428571,1288.0
2013,"1 CLYDEN COURT, BURWOOD EAST",-37.85263,145.147255,3151,207031166,207031166,House,4.0,2.0,1,19.20312,1.36267,1.0933499999999998,3.14202,1.29367,177.44731,84.47341,9.35209,520.0,1536454,6.86139277208826,49249.62892416226,2480.697674418605,398.0
2013,"1 COBDEN-TERANG ROAD, TERANG",-38.2580719,142.9263458,3264,217031474,217031474,House,2.0,1.0,1,220.07567,2.73796,3.52006,1.8961,3.72693,4.128430000000001,2.51225,9.35209,140.0,1536454,6.86139277208826,38160.75506812894,2.1467123665445373,180.0
2013,"1 COMMERCIAL ROAD, MOUNT EVELYN",-37.781386,145.365487,3796,211051283,211051283,House,3.0,1.0,2,43.33064,1.86685,0.59286,3.05894,112.41773,177.44731,1.6191300000000002,9.35209,350.0,1536454,6.86139277208826,49367.83336432955,574.5882352941177,277.0
2013,"1 COOLABAH STREET, MENTONE",-37.982968,145.084236,3194,208031190,208031190,House,3.0,1.0,1,33.2067,0.96277,0.48501,176.21491,1.84941,177.44731,2.19968,0.82353,410.0,1536454,6.86139277208826,59735.37055636316,2837.333333333333,731.0
2013,"1 CREWEN WALK, KEILOR DOWNS",-37.717605,144.810668,3038,213011332,213011332,House,4.0,2.0,2,23.49069,0.82739,0.15878,0.2917,112.41773,177.44731,84.47341,9.35209,386.6666666666667,1536454,6.86139277208826,47746.73975438112,1827.272727272728,2184.0
2013,"1 CURRAJONG STREET, OAKLEIGH EAST",-37.905808,145.118121,3166,212051326,212051326,House,3.0,2.0,3,22.47574,3.74233,2.48494,0.50102,3.17748,4.01839,3.97031,9.35209,420.0,1536454,6.86139277208826,52560.952589223234,2123.7254901960787,1456.0
2013,"1 CURRAN COURT, AIRLY",-37.4228208,147.1915504,3862,205021082,205021082,House,3.0,1.0,2,331.018,58.51483,14.87284,86.89641,74.78742999999999,86.79334,78.41985000000001,9.35209,220.0,1536454,6.86139277208826,40142.448745015245,1.0300376826524251,95.0
2013,"1 CURRAN COURT, WURRUK",-38.103497,147.03306,3850,205051103,205051103,House,3.0,1.0,2,210.29858,5.05956,1.42586,4.15639,4.92478,177.44731,3.5215,9.35209,225.0,1536454,6.86139277208826,55468.4760300596,321.62280701754383,2037.0
2013,"1 DARE STREET, COBURG",-37.749962,144.96728,3058,206011497,206011108,House,3.0,3.0,2,7.855600000000001,0.74219,0.62988,0.37787,112.41773,177.44731,84.47341,9.35209,340.0,1536454,6.86139277208826,54077.877497407535,3420.27027027027,3263.0
2013,"1 DATURA WALK, BUNDOORA",-37.677984,145.050297,3083,209041216,209041216,House,3.0,2.0,2,20.21817,78.32509,2.70026,2.50818,112.41773,177.44731,84.47341,9.35209,345.0,1536454,6.86139277208826,52498.041951800056,1396.595744680851,1695.0
2013,"1 DEANS ROAD, TINAMBA",-37.978438,146.9027567,3859,205051101,205051101,House,3.0,2.0,2,215.36363,7.99066,8.04734,8.77526,2.6970500000000004,8.79716,7.60811,9.35209,295.0,1536454,6.86139277208826,47222.70232686218,5.425502507601784,36.0
2013,"1 DELEPAN DRIVE, TYABB",-38.257096,145.189026,3913,214021385,214021385,House,3.0,1.0,2,67.82771000000001,0.5483,0.92525,2.4657,1.05948,177.44731,84.47341,9.35209,330.0,1536454,6.86139277208826,50784.240245207744,155.1022146507666,214.0
2013,"1 DENTON STREET, BRIGHTON EAST",-37.929992,145.026658,3187,208011170,208011170,House,4.0,2.0,2,18.00028,1.26958,3.55512,1.6993900000000002,112.41773,177.44731,84.47341,9.35209,680.0,1536454,6.86139277208826,82818.15319509098,2923.571428571429,574.0
2013,"1 EAST CAMP DR, COOMA",-36.4117843,145.0682096,3616,216031419,216031419,House,4.0,2.0,2,191.18791,0.48654,4.49766,176.21491,11.73132,19.70617,20.0742,9.35209,420.0,1536454,6.86139277208826,41167.84885412877,9.85321279284534,263.0
2013,"1 ELAROO PLACE, SAINT HELENA",-37.689377,145.122609,3088,209011197,209011197,House,4.0,2.0,4,26.20575,0.95622,2.93358,6.0664,3.93182,177.44731,5.50217,9.35209,500.0,1536454,6.86139277208826,55862.40376160234,2086.3366336633662,1417.0
2013,"1 EVANS CRESCENT, LAVERTON",-37.855376,144.774672,3028,213051363,213051363,House,3.0,1.0,1,20.86209,0.60515,0.80579,176.21491,1.73739,177.44731,1.3716199999999998,9.35209,255.0,1536454,6.86139277208826,48545.52015900057,306.036036036036,1906.0
2013,"1 FINK COURT, HOPPERS CROSSING",-37.865846,144.676703,3029,213051362,213051362,House,3.0,1.0,2,31.68955,3.00319,2.78427,2.61139,112.41773,177.44731,84.47341,9.35209,310.0,1536454,6.86139277208826,48087.09421031096,2815.428571428572,5337.0
2013,"1 FRENCHAM STREET, GOLDEN GULLY",-36.782997,144.242468,3555,202011022,202011022,House,3.0,2.0,4,147.29188,78.32509,1.88958,1.60124,2.1605,177.44731,84.47341,9.35209,390.0,1536454,6.86139277208826,43556.28356234097,473.7652811735941,1288.0
2013,"1 FRIAR COURT, PORTARLINGTON",-38.118522,144.644265,3223,203031051,203031051,House,4.0,2.0,2,108.43328,1.06126,1.43431,176.21491,112.41773,177.44731,1.88178,9.35209,268.3333333333333,1536454,6.86139277208826,44031.23470623864,97.94158553546592,268.0
2013,"1 FRUIT LANE, WANTIRNA SOUTH",-37.8699492,145.237095,3152,211011260,211011260,House,3.0,2.0,1,33.787589999999994,0.75113,0.5965900000000001,176.21491,112.41773,177.44731,84.47341,0.6698,460.0,1536454,6.86139277208826,53167.82107355865,1361.4179104477612,1979.0
2013,"1 GENINE AVENUE, HEATHERTON",-37.953095,145.084265,3202,208031191,208031191,House,3.0,2.0,2,24.85925,0.28696,1.93935,5.28444,6.04671,0.57548,5.54773,9.35209,380.0,1536454,6.86139277208826,56218.08785908996,735.6410256410256,162.0
2013,"1 GLENDALE AVENUE, EPPING",-37.642926,145.048856,3076,209041431,209041431,House,3.0,1.0,0,22.87721,2.13959,0.40939,1.973,112.41773,177.44731,84.47341,9.35209,295.0,1536454,6.86139277208826,46503.76468774094,1677.820512820513,2732.0
2013,"1 GLENMORE CRESCENT, BLACK ROCK",-37.97183,145.013619,3193,208011173,208011173,House,3.0,3.0,1,20.24744,1.03444,0.8936900000000001,2.16995,2.88462,2.01198,0.56101,9.35209,895.0,1536454,6.86139277208826,87245.13355148789,2569.375,467.0
2013,"1 GRACE STREET, RYE",-38.372496,144.826976,3941,214021383,214021383,House,3.0,2.0,3,97.18035,4.7592,0.54371,176.21491,112.41773,177.44731,1.13634,9.35209,315.0,1536454,6.86139277208826,49673.551341760925,256.44345238095235,940.0
2013,"1 GREEN STREET, HEALESVILLE",-37.6550134,145.5174096,3777,211051276,211051276,House,3.0,1.0,0,66.159,1.32381,0.41739,2.224,0.92674,1.46526,0.82712,9.35209,250.0,1536454,6.86139277208826,47834.54524137931,36.79837618403248,363.0
2013,"1 HAMMENCE STREET, GLEN WAVERLEY",-37.871997,145.169335,3150,212051321,212051321,House,2.0,1.0,1,26.04323,2.19621,0.5142,2.44047,112.41773,177.44731,3.08995,9.35209,350.0,1536454,6.86139277208826,54370.93223720967,2370.978260869565,1936.0
2013,"1 HARRIET STREET, SEDDON",-37.809453,144.889103,3011,213031350,213031350,House,3.0,1.0,6,8.05959,0.40925,52.415,176.21491,1.46895,177.44731,84.47341,9.35209,445.0,1536454,6.86139277208826,61713.78447596532,5347.64705882353,3292.0
2013,"1 HARVEY COURT, ROXBURGH PARK",-37.635317,144.924661,3064,210051544,210051249,House,4.0,2.0,2,22.13128,78.32509,1.95657,1.91224,1.59351,177.44731,84.47341,9.35209,330.0,1536454,6.86139277208826,44638.41642512077,1093.7078651685392,3660.0
2013,"1 HELENE STREET, ARDEER",-37.779225,144.807111,3022,213011328,213011328,House,3.0,1.0,1,24.11069,0.30807,0.8581799999999999,176.21491,3.71473,2.62496,84.47341,9.35209,295.0,1536454,6.86139277208826,42634.98408018868,1666.9565217391305,570.0
2013,"1 HICKS CRESCENT, ECHUCA",-36.143058,144.742761,3564,216011406,216011406,House,3.0,2.0,2,209.93192,1.78021,0.2148199999999999,2.17956,2.58058,1.1098,3.18629,9.35209,230.0,1536454,6.86139277208826,46212.09578637923,79.16847826086956,1592.0
2013,"1 HIGHFIELD COURT, TRARALGON",-38.1826771,146.5584388,3844,205041493,205041097,House,4.0,2.0,2,167.11345,78.32509,3.42429,3.1841500000000003,4.56981,177.44731,3.49738,9.35209,315.0,1536454,6.86139277208826,59021.40552439111,106.40812557710063,3364.0
2013,"1 HIGHFIELD ROAD, CHADSTONE",-37.887273,145.104871,3148,212051319,212051319,House,4.0,1.0,1,19.21317,1.67999,3.64047,1.4183599999999998,112.41773,177.44731,84.47341,9.35209,350.0,1536454,6.86139277208826,55781.467544684856,2686.865671641791,649.0
2013,"1 HOMEBUSH COURT, MILDURA",-34.193428,142.135766,3500,215021470,215021470,Apartment,2.0,1.0,1,542.71719,78.32509,0.50257,1.98015,112.41773,177.44731,84.47341,9.35209,220.0,1536454,6.86139277208826,45256.365834510914,278.7647058823529,4156.0
2013,"1 INGLISBY ROAD, MONT ALBERT",-37.81486,145.103074,3127,207031167,207031167,House,3.0,3.0,2,18.73561,78.32509,0.45352,176.21491,0.12532,177.44731,84.47341,9.35209,600.0,1536454,6.86139277208826,78736.2255183413,3099.3939393939395,558.0
2013,"1 KATHLEEN STREET, MORWELL",-38.220063,146.419983,3840,205041096,205041096,House,3.0,1.0,1,154.33159,1.32767,0.71963,0.4647699999999999,3.5427,4.09979,4.0025,9.35209,210.0,1536454,6.86139277208826,47128.398796590336,166.12865497076024,3418.0
2013,"1 KENDALL COURT, MINERS REST",-37.503474,143.81221,3352,201011008,201011008,House,3.0,2.0,2,122.42629,4.31088,3.97122,5.41198,112.41773,177.44731,84.47341,5.57631,280.0,1536454,6.86139277208826,43593.03058373769,217.5591715976332,425.0
2013,"1 LACHLAN CLOSE, BIG HILL",-38.4302462,144.0956888,3555,203031049,203031049,House,3.0,2.0,1,125.32476,19.4001,13.59628,176.21491,112.41773,21.12245,12.95324,9.35209,340.0,1536454,6.86139277208826,46380.05456285897,11.571428571428571,1288.0
2013,"1 LAUREN COURT, EPPING",-37.637745,145.05004,3076,209041431,209041431,House,3.0,2.0,0,24.12604,3.29921,1.1228699999999998,3.4379,112.41773,177.44731,84.47341,9.35209,320.0,1536454,6.86139277208826,46503.76468774094,1677.820512820513,2732.0
2013,"1 LAVIAH COURT, TEMPLESTOWE",-37.753166,145.168093,3106,207021159,207021159,House,4.0,2.0,2,25.92141,0.82712,2.98975,176.21491,112.41773,177.44731,84.47341,9.35209,490.0,1536454,6.86139277208826,71110.7880114177,1082.4223602484471,309.0
2013,"1 LAWRENCE STREET, FRYERSTOWN",-37.136198,144.257275,3451,202021028,202021028,House,3.0,1.0,2,118.93564,20.54658,10.29893,176.21491,10.221,29.41356,24.65003,9.35209,300.0,1536454,6.86139277208826,42789.42511210762,5.54983498349835,121.0
2013,"1 LONGWARRY ROAD, TYNONG",-38.0848625,145.6218847,3813,212011547,212011288,House,3.0,1.0,0,73.42591,5.01133,4.98109,176.21491,0.61146,8.83982,8.7497,9.35209,340.0,1536454,6.86139277208826,47641.31773139363,23.06830601092896,41.0
2013,"1 LONSDALE STREET, SOUTH GEELONG",-38.157395,144.356868,3220,203021039,203021039,House,4.0,1.0,1,80.24252,0.64713,0.4172599999999999,1.27321,0.305,1.30175,1.83302,9.35209,380.0,1536454,6.86139277208826,56806.75699323876,991.5625,3394.0
2013,"1 LOWER ROAD, WATTLE GLEN",-37.660999,145.183855,3096,209031215,209031215,House,5.0,2.0,2,32.11396,0.61383,1.19928,176.21491,0.3606399999999999,177.44731,2.93271,9.35209,500.0,1536454,6.86139277208826,60083.85145888594,524.5522388059701,41.0
2013,"1 LUSCOMBE AVENUE, CARRUM DOWNS",-38.093354,145.178367,3201,214011370,214011370,House,3.0,1.0,2,47.40962,1.73233,1.05534,176.21491,112.41773,177.44731,84.47341,9.35209,270.0,1536454,6.86139277208826,47379.76115460806,1013.9901477832512,1436.0
2013,"1 LYELL STREET, ST KILDA",-37.864804,144.983866,3182,206051513,206051133,Apartment,2.0,1.0,0,7.341810000000001,0.68101,0.89544,0.98045,112.41773,177.44731,84.47341,9.35209,420.0,1536454,6.86139277208826,66452.88512777038,7865.333333333333,4331.0
2013,"1 MAGPIE STREET, BALLARAT",-37.571538,143.865059,3350,201011483,201011004,House,3.0,1.0,1,114.85438,0.30993,0.57265,0.7984600000000001,112.41773,177.44731,84.47341,9.35209,230.0,1536454,6.86139277208826,43625.17388968481,487.3094170403587,5901.0
2013,"1 MAGPIE STREET, GOLDEN POINT",-37.571538,143.865059,3451,201011483,201011004,House,3.0,1.0,3,114.85438,0.30993,0.57265,0.7984600000000001,112.41773,177.44731,84.47341,9.35209,235.0,1536454,6.86139277208826,43625.17388968481,487.3094170403587,121.0
2013,"1 MARY BRYANT COURT, MILL PARK",-37.659852,145.052124,3082,209041220,209041220,House,4.0,2.0,2,22.667060000000003,78.32509,3.09301,176.21491,112.41773,177.44731,84.47341,9.35209,353.3333333333333,1536454,6.86139277208826,49353.02566111655,2303.20987654321,1805.0
2013,"1 MASKREY STREET, TRARALGON",-38.204856,146.554433,3844,205041493,205041097,House,3.0,1.0,1,165.63061,78.32509,0.76855,0.5154500000000001,2.28156,177.44731,3.527,9.35209,190.0,1536454,6.86139277208826,59021.40552439111,106.40812557710063,3364.0
2013,"1 MAXWELL STREET, TYLDEN",-37.328451,144.41552,3444,202021030,202021030,House,3.0,1.0,2,81.01797,13.27026,0.94181,11.75717,2.29484,12.28625,11.77607,9.35209,300.0,1536454,6.86139277208826,48725.752660622784,16.76010781671159,586.0
2013,"1 MCKILLOP PLACE, GEELONG",-38.153238,144.355884,3220,203021039,203021039,House,3.0,2.0,1,79.5689,0.61334,0.90832,0.6437,1.0554400000000002,1.12027,1.20351,9.35209,410.0,1536454,6.86139277208826,56806.75699323876,991.5625,3394.0
