year,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent,gdp(USD Millioins),saving_rate(% of GDP),income_per_person,population_density,crime_cases
2018,"1 / 1 ALFRED STREET, BEAUMARIS",-37.976425,145.049731,3193,208011168,208011168,House,2.0,2.0,2,24.27638,1.75831,1.603,1.99934,114.00184,145.3025,2.64316,3.02537,430.0,1842946,5.2381324284719,92061.70179420666,2403.833333333333,568
2018,"1 / 136 APPIN STREET, WANGARATTA",-36.343393,146.301065,3677,204021066,204021066,Apartment,2.0,1.0,1,241.42089,2.71909,0.21586,1.1865,3.89443,2.2457800000000003,3.20293,9.12128,225.0,1842946,5.2381324284719,53216.24431872663,337.72569444444446,2013
2018,"1 / 17 MAROONA ROAD, GLEN HUNTLY",-37.889495,145.047844,3163,208021176,208021176,Apartment,2.0,1.0,0,15.43714,1.33328,0.37476,119.50377,1.55646,145.3025,60.92557,9.12128,370.0,1842946,5.2381324284719,66872.87681412835,5142.368421052632,1525
2018,"1 / 17 MYOORA ROAD, TOORAK",-37.843763,145.020493,3142,206061138,206061138,Apartment,2.0,1.0,1,8.603969999999999,1.58965,1.4605,1.54005,1.3436,145.3025,60.92557,9.12128,480.0,1842946,5.2381324284719,177644.80048780487,3243.488372093024,721
2018,"1 / 170 THOMPSON ROAD, NORTH GEELONG",-38.11557324,144.34277158,3215,203021047,203021047,Apartment,1.0,1.0,1,71.05316,0.16179,1.14389,0.76536,2.23007,145.3025,60.92557,9.12128,230.0,1842946,5.2381324284719,56636.190750736016,706.4383561643837,1898
2018,"1 / 1702 BRIDGEWATER ROAD, CAPE BRIDGEWATER",-38.370522,141.403437,3305,217011420,217011420,Apartment,2.0,1.0,1,376.46656,9.42001,16.04526,43.4003,42.15876,42.23793,42.26495,9.12128,250.0,1842946,5.2381324284719,50805.59815335207,1.439703335838207,1205
2018,"1 / 174 MINERVA ROAD, MANIFOLD HEIGHTS",-38.143532,144.329529,3218,203021040,203021040,House,3.0,2.0,1,77.19199,0.49919,0.86262,1.69782,114.00184,145.3025,60.92557,9.12128,340.0,1842946,5.2381324284719,63101.85571274923,640.34375,1211
2018,"1 / 19 LANGTREE AVENUE, WANGARATTA",-36.352885,146.301282,3677,204021066,204021066,House,2.0,1.0,1,240.59394,1.39637,0.6166,1.76606,2.6510700000000003,1.66021,1.95956,9.12128,185.0,1842946,5.2381324284719,53216.24431872663,337.72569444444446,2013
2018,"1 / 1B SYDENHAM STREET, SEDDON",-37.8042093,144.8866505,3011,213031350,213031350,Apartment,2.0,1.0,1,7.66631,0.80102,47.85064,119.50377,1.77099,145.3025,60.92557,9.12128,552.5,1842946,5.2381324284719,75083.30171389785,5767.64705882353,2925
2018,"1 / 209 JASPER ROAD, BENTLEIGH",-37.915577,145.04199,3204,208021174,208021174,House,3.0,2.0,2,17.878790000000002,55.90651,0.8044,1.14372,0.83304,145.3025,0.98926,9.12128,680.0,1842946,5.2381324284719,74072.74292209135,3964.677419354839,1630
2018,"1 / 216 KAMBROOK ROAD, CAULFIELD",-37.887501,145.03366,3162,208021178,208021178,House,2.0,2.0,1,13.70453,1.98497,0.8048200000000001,1.40117,114.00184,1.89631,1.73708,9.12128,600.0,1842946,5.2381324284719,82784.46234557455,3985.106382978723,812
2018,"1 / 23 LIVERPOOL ROAD, KILSYTH",-37.804746,145.315361,3137,211051277,211051277,Apartment,2.0,1.0,1,35.55154,0.19473,0.43751,1.31452,114.00184,145.3025,60.92557,0.68063,360.0,1842946,5.2381324284719,56374.01799962887,1180.2439024390244,711
2018,"1 / 24 BRISBANE STREET, MURRUMBEENA",-37.885636,145.067958,3163,208021181,208021181,Apartment,1.0,1.0,1,15.21218,1.91128,0.21563,2.28193,0.5799,145.3025,0.61137,9.12128,290.0,1842946,5.2381324284719,69958.38575619296,3956.4,1525
2018,"1 / 27 SPRING ROAD, CAULFIELD SOUTH",-37.8996646,145.0288835,3162,208021178,208021178,House,3.0,2.0,2,14.868,1.12675,0.98503,0.98626,114.00184,2.85917,2.69994,9.12128,650.0,1842946,5.2381324284719,82784.46234557455,3985.106382978723,812
2018,"1 / 28 QUEENS PARADE, GLEN IRIS",-37.85246,145.092056,3146,207011150,207011150,Apartment,3.0,1.0,1,14.50249,0.73573,3.03496,119.50377,1.64124,145.3025,60.92557,4.71847,380.0,1842946,5.2381324284719,98876.94760360992,3054.035087719298,934
2018,"1 / 35 DICKENS STREET, ELWOOD",-37.872834,144.983813,3184,206051129,206051129,Apartment,2.0,1.0,1,8.299059999999999,1.65546,1.23737,0.0179,114.00184,145.3025,1.10532,9.12128,480.0,1842946,5.2381324284719,88875.61806699616,6253.461538461538,910
2018,"1 / 42 MIDDLE ROAD, MARIBYRNONG",-37.767308,144.890537,3032,213031349,213031349,Apartment,2.0,1.0,1,9.17569,0.42455,0.22061,2.49627,114.00184,145.3025,60.92557,2.06172,340.0,1842946,5.2381324284719,64646.07778047008,2399.090909090909,2836
2018,"1 / 46 STEINFELD STREET, GOLDEN POINT",-37.566787,143.8647739,3451,201011483,201011004,Apartment,1.0,1.0,0,114.19343,0.31964,0.42231,0.00765,114.00184,145.3025,60.92557,9.12128,170.0,1842946,5.2381324284719,49041.0364405401,537.847533632287,155
2018,"1 / 47 CALDER STREET, MANIFOLD HEIGHTS",-38.144154,144.331284,3218,203021040,203021040,House,4.0,2.0,2,77.46788000000001,0.71839,1.08182,1.91702,114.00184,145.3025,60.92557,9.12128,500.0,1842946,5.2381324284719,63101.85571274923,640.34375,1211
2018,"1 / 49 WILSON STREET, CHELTENHAM",-37.961111,145.059196,3192,208031188,208031188,Apartment,2.0,1.0,1,26.99314,1.4691500000000002,0.70385,2.14449,1.5766300000000002,145.3025,1.00424,0.95757,475.0,1842946,5.2381324284719,64773.681485730674,2783.908045977012,1967
2018,"1 / 498 REYNOLDS ROAD, RESEARCH",-37.705057,145.176107,3095,209031214,209031214,House,3.0,2.0,3,27.16504,8.941780000000001,0.8806900000000001,1.60731,114.00184,145.3025,60.92557,9.12128,540.0,1842946,5.2381324284719,80172.57742369839,140.86345381526104,1108
2018,"1 / 55 VINEY STREET, CLARINDA",-37.93875,145.101891,3169,212041309,212041309,House,3.0,1.0,3,24.81708,1.27257,0.90161,119.50377,114.00184,145.3025,60.92557,9.12128,460.0,1842946,5.2381324284719,53359.17842323652,1948.571428571429,1052
2018,"1 / 58 BARRINGTON ST, BENTLEIGH EAST",-37.9131899,145.0730107,3165,208021426,208021426,Apartment,2.0,1.0,1,20.73139,2.06424,0.94831,1.97052,114.00184,2.27823,60.92557,9.12128,515.0,1842946,5.2381324284719,68618.3382596228,3472.3913043478265,1047
2018,"1 / 7 STAFFORD STREET, HERNE HILL",-38.137832,144.322782,3218,203021040,203021040,House,2.0,1.0,1,77.67288,0.37176,1.39678,2.23197,114.00184,145.3025,60.92557,9.12128,320.0,1842946,5.2381324284719,63101.85571274923,640.34375,1211
2018,"1 / 724 HAWTHORN ROAD, BRIGHTON EAST",-37.91092,145.01723,3187,208011170,208011170,House,3.0,2.0,1,15.50505,0.75913,0.08707,1.54175,114.00184,145.3025,60.92557,9.12128,650.0,1842946,5.2381324284719,100389.9847246546,3018.3928571428573,562
2018,"1 / 77 OGILVIE STREET, ESSENDON",-37.747324,144.892666,3040,206031501,206031114,House,3.0,2.0,2,11.46599,1.48982,1.57149,0.82573,114.00184,145.3025,60.92557,9.12128,440.0,1842946,5.2381324284719,80758.57363104731,3453.877551020408,1503
2018,"1 / 88 VIEW STREET, GLENROY",-37.6960116,144.9283001,3046,210031535,210031438,House,2.0,1.0,1,15.26227,0.64971,0.3665,1.19521,114.00184,145.3025,60.92557,9.12128,370.0,1842946,5.2381324284719,51597.51031375958,2484.3548387096776,2632
2018,"1 / 9 COLONEL STREET, CLAYTON",-37.919616,145.116875,3168,212051568,212051320,Apartment,3.0,2.0,1,23.83905,0.91503,0.9635,0.59186,0.88049,0.63486,0.40966,9.12128,440.0,1842946,5.2381324284719,44622.12049821377,3227.3809523809523,2087
2018,"1 / 9 KINIRY STREET, BOORT",-36.11480209,143.72726348,3537,202031033,202031033,Apartment,1.0,1.0,1,257.54681,0.55318,0.65618,0.56802,0.96737,0.61376,0.6698999999999999,9.12128,130.0,1842946,5.2381324284719,48535.93419210305,1.1512440863513798,13
2018,"1 ACUBA CLOSE, ST ALBANS",-37.729606,144.788779,3021,213011334,213011334,House,3.0,2.0,2,24.45502,0.5538200000000001,1.61328,1.4691800000000002,0.7556499999999999,145.3025,2.75781,9.12128,400.0,1842946,5.2381324284719,42113.09853059582,3340.6153846153848,4955
2018,"1 ALEXIA DRIVE, BERWICK",-38.069264,145.348842,3806,212021553,212021294,House,4.0,2.0,2,50.01454,3.51168,0.3635199999999999,1.49505,114.00184,145.3025,60.92557,9.12128,430.0,1842946,5.2381324284719,62656.05016700504,1785.5555555555554,2441
2018,"1 ALMA AVENUE, ALTONA MEADOWS",-37.86962,144.786918,3028,213021342,213021342,House,3.0,1.0,2,23.55871,0.3671999999999999,0.68125,119.50377,114.00184,145.3025,60.92557,9.12128,350.0,1842946,5.2381324284719,57685.86062621225,1913.047619047619,1688
2018,"1 ALMA ST, NYAH WEST",-35.1862776,143.3530015,3595,215031405,215031405,House,2.0,1.0,0,369.87819,18.448400000000003,1.02063,119.50377,1.1841700000000002,56.16805,1.03871,9.12128,155.0,1842946,5.2381324284719,51609.52722143865,1.1151816098340162,41
2018,"1 ALMA STREET, NYAH WEST",-35.186278,143.353001,3595,215031405,215031405,Apartment,2.0,1.0,1,369.87819,18.448400000000003,1.02063,119.50377,1.1841700000000002,56.16805,1.03871,9.12128,155.0,1842946,5.2381324284719,51609.52722143865,1.1151816098340162,41
2018,"1 ARMADALE DRIVE, NARRE WARREN",-38.035506,145.308599,3805,212021456,212021456,House,3.0,1.0,2,43.96049,0.25261,1.11437,4.682060000000001,1.64403,145.3025,60.92557,2.69024,350.0,1842946,5.2381324284719,49910.862413528055,1606.5591397849462,4305
2018,"1 ASHBROOK WAY, CRANBOURNE WEST",-38.10861,145.265177,3977,212031304,212031304,House,4.0,2.0,2,51.93514,3.11794,3.39315,3.06377,114.00184,145.3025,60.92557,9.12128,410.0,1842946,5.2381324284719,52341.95819604613,1442.3255813953488,6415
2018,"1 AVIARY COURT, STRATHDALE",-36.772684,144.312206,3550,202011020,202011020,Apartment,2.0,1.0,1,154.11747,3.3208800000000003,1.0635899999999998,1.44576,114.00184,145.3025,60.92557,9.12128,240.0,1842946,5.2381324284719,57893.93340886203,808.4795321637426,5379
2018,"1 AVON COURT, BUNDOORA",-37.70581,145.055805,3083,209011196,209011196,House,3.0,1.0,1,16.2791,0.99519,0.93857,0.88303,114.00184,145.3025,60.92557,1.88991,360.0,1842946,5.2381324284719,56074.46183745583,2525.1219512195125,2768
2018,"1 B STURT STREET, SUNSHINE",-37.780499,144.843409,3020,213011336,213011336,House,2.0,1.0,2,13.095540000000002,0.94936,0.43619,2.29399,1.84733,145.3025,1.29526,9.12128,410.0,1842946,5.2381324284719,48530.34945758492,2194.255319148936,5546
2018,"1 BABINGTON CLOSE, HASTINGS",-38.3066117,145.17664656,3915,214021379,214021379,House,4.0,2.0,2,75.25955,0.49823,1.97013,0.37845,1.17803,145.3025,0.81436,9.12128,410.0,1842946,5.2381324284719,54913.14355389368,216.55647382920108,1704
2018,"1 BAGOT STREET, WARRAGUL",-38.163743,145.913989,3820,205011079,205011079,House,3.0,1.0,2,103.84105,2.00273,1.11276,0.77564,2.94435,2.27475,2.46786,9.12128,320.0,1842946,5.2381324284719,56425.22156661536,58.14310051107326,1588
2018,"1 BALTIMORE DRIVE, POINT COOK",-37.882097,144.726277,3030,213051581,213051465,House,4.0,2.0,2,26.96794,55.90651,1.9835,2.25284,114.00184,145.3025,60.92557,9.12128,440.0,1842946,5.2381324284719,64151.74012986044,3334.8275862068967,5830
2018,"1 BANDICOOT LANE, BANDIANA",-36.1449362,146.9243587,3691,204031491,204031074,House,3.0,2.0,2,316.77134,1.58858,1.48443,4.91044,7.052560000000001,145.3025,60.92557,9.12128,370.0,1842946,5.2381324284719,54529.44146057409,43.143086816720256,372
2018,"1 BANOOL COURT, FRANKSTON SOUTH",-38.162686,145.132275,3199,214011373,214011373,House,3.0,1.0,2,55.74444,1.15015,1.72347,0.44511,114.00184,145.3025,60.92557,9.12128,475.0,1842946,5.2381324284719,65366.60809608541,1313.6301369863013,7964
2018,"1 BATEY CRESCENT, MILDURA",-34.209522,142.145074,3500,215021470,215021470,House,3.0,1.0,2,540.02969,0.26123,2.25083,1.87899,114.00184,145.3025,60.92557,9.12128,235.0,1842946,5.2381324284719,51805.85449406444,305.15686274509807,5085
2018,"1 BAY LAUREL COURT, LYNBROOK",-38.047191,145.262469,3975,212031306,212031306,House,4.0,2.0,2,44.11307,1.74009,1.972,119.50377,4.57607,145.3025,60.92557,9.12128,431.0,1842946,5.2381324284719,56741.600984144345,2326.6216216216217,729
2018,"1 BEACH ROAD, RHYLL",-38.461509,145.309239,3923,205031091,205031091,House,3.0,2.0,4,138.24348,1.30268,7.05783,8.720979999999999,114.00184,145.3025,8.23138,9.12128,399.0,1842946,5.2381324284719,46340.514831177024,118.1709741550696,61
2018,"1 BEAUMONT AVE, CHARLEMONT",-38.2617284,144.3248554,3217,203031053,203031053,House,3.0,2.0,2,95.29367,2.4098200000000003,6.22767,5.48241,114.00184,145.3025,7.505529999999999,9.12128,375.0,1842946,5.2381324284719,68033.78910231282,166.049089469517,447
2018,"1 BECKWITH STREET, COBURG",-37.738086,144.965278,3058,206011497,206011108,House,3.0,1.0,3,9.42921,0.59593,0.58212,0.39799,114.00184,145.3025,60.92557,9.12128,570.0,1842946,5.2381324284719,63488.4102003643,3612.972972972973,3707
2018,"1 BEECH STREET, SURREY HILLS",-37.835865,145.107994,3127,207031167,207031167,House,2.0,1.0,1,14.19097,0.90521,1.06194,119.50377,2.6055,145.3025,60.92557,9.12128,450.0,1842946,5.2381324284719,87698.83835135926,3229.3939393939395,577
2018,"1 BENT STREET, KENSINGTON",-37.796594,144.93497,3031,206041121,206041121,House,3.0,1.0,0,3.96447,0.7827000000000001,0.97766,1.85956,0.71215,145.3025,60.92557,9.12128,600.0,1842946,5.2381324284719,77637.64255201875,5469.047619047619,2298
2018,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,3124,207011149,207011149,Apartment,2.0,1.0,2,14.13584,1.36703,0.53923,3.75858,1.84877,145.3025,3.60498,9.12128,485.0,1842946,5.2381324284719,97237.17099194604,3123.150684931507,1225
2018,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3337,213041577,213041356,House,3.0,1.0,2,46.79107,0.93712,1.31872,119.50377,114.00184,145.3025,0.97426,9.12128,290.0,1842946,5.2381324284719,51938.15551720637,841.7171717171717,4464
2018,"1 BOURKE STREET, BRUNSWICK",-37.767177,144.966876,3056,206011495,206011105,House,3.0,1.0,0,5.519489999999999,0.6450199999999999,1.97431,119.50377,1.26942,145.3025,0.95479,9.12128,495.0,1842946,5.2381324284719,66873.4701856212,5801.25,2637
2018,"1 BOUVERIE STREET, CARLTON",-37.806097,144.96122,3053,206041117,206041117,Apartment,2.0,1.0,1,1.46955,0.54598,1.1844400000000002,0.85576,114.00184,145.3025,1.6741199999999998,9.12128,338.3333333333333,1842946,5.2381324284719,57175.713953488375,11593.888888888889,1896
2018,"1 BRAEMAR CLOSE, GLADSTONE PARK",-37.684531,144.887128,3043,210051245,210051245,House,3.0,2.0,2,19.21522,1.5753499999999998,0.36366,1.08349,114.00184,145.3025,1.8181,0.84082,400.0,1842946,5.2381324284719,55798.53002070393,1335.9712230215828,1645
2018,"1 BRAESWOOD ROAD, KINGS PARK",-37.732887,144.772104,3021,213011333,213011333,House,3.0,1.0,2,26.32177,0.45112,0.4731499999999999,0.4981,114.00184,145.3025,60.92557,9.12128,350.0,1842946,5.2381324284719,45975.98707294552,3320.9090909090905,4955
2018,"1 BURNBANK STREET, LAKE WENDOUREE",-37.54913,143.846958,3350,201011002,201011002,House,3.0,1.0,1,116.93905,1.7592,1.52302,2.19016,3.31418,1.83947,3.07832,9.12128,230.0,1842946,5.2381324284719,74671.36638101516,986.8548387096774,7266
2018,"1 BURSARIA STREET, JACKASS FLAT",-36.7101716,144.282297,3556,202011019,202011019,House,4.0,2.0,2,158.81103,1.8313,3.48393,3.01512,4.46125,145.3025,3.72981,9.12128,325.0,1842946,5.2381324284719,47779.10282942603,378.5410334346504,1123
2018,"1 CANTALA DRIVE, DONCASTER",-37.775855,145.127204,3108,207021157,207021157,House,4.0,2.0,2,19.32405,2.39421,0.84324,2.18968,114.00184,145.3025,60.92557,1.52743,700.0,1842946,5.2381324284719,59360.695037549696,2638.4090909090905,1440
2018,"1 CARAMUT COURT, WARRANWOOD",-37.775769,145.240291,3134,211031265,211031265,House,3.0,2.0,2,31.46725,1.23683,0.86478,3.91136,114.00184,145.3025,60.92557,9.12128,490.0,1842946,5.2381324284719,65765.34655496666,1973.8947368421047,3499
2018,"1 CARLISLE COURT, SHEPPARTON",-36.404555,145.409679,3630,216031594,216031417,House,3.0,1.0,2,180.17052,2.47195,0.87612,0.85709,2.9025700000000003,145.3025,3.93981,9.12128,290.0,1842946,5.2381324284719,50116.38437153273,249.54407294832828,5552
2018,"1 CARR ST, BELMONT",-38.1793986,144.3389362,3216,203021037,203021037,House,3.0,1.0,1,87.86048,0.6512899999999999,0.41757,1.21917,114.00184,145.3025,60.92557,9.12128,360.0,1842946,5.2381324284719,53673.8473501615,1568.191489361702,2921
2018,"1 CARR STREET, BELMONT",-38.179372,144.338891,3216,203021037,203021037,House,3.0,1.0,1,87.85613000000001,0.65565,0.42193,1.21481,114.00184,145.3025,60.92557,9.12128,360.0,1842946,5.2381324284719,53673.8473501615,1568.191489361702,2921
2018,"1 CASHIN COURT, MELTON",-37.678394,144.589378,3337,213041577,213041356,House,3.0,1.0,2,44.75445,3.08406,1.66873,119.50377,114.00184,145.3025,3.12119,9.12128,340.0,1842946,5.2381324284719,51938.15551720637,841.7171717171717,4464
2018,"1 CAVILL COURT, VERMONT SOUTH",-37.856728,145.178865,3133,211041273,211041273,House,4.0,2.0,2,35.22376,2.02514,0.90286,1.83844,0.68331,145.3025,60.92557,1.46309,560.0,1842946,5.2381324284719,58813.41704394141,1997.0967741935483,855
2018,"1 CHARLES DRIVE, PEARCEDALE",-38.206711,145.235638,3912,212031308,212031308,House,3.0,1.0,2,63.45152,1.3683800000000002,0.94744,119.50377,19.53329,145.3025,60.92557,9.12128,430.0,1842946,5.2381324284719,59045.43695698241,82.63959390862944,613
2018,"1 CHIFLEY DRIVE, MARIBYRNONG",-37.769103,144.900503,3032,213031349,213031349,House,2.0,2.0,0,8.496049999999999,0.17565,1.13096,2.34768,114.00184,145.3025,60.92557,1.91312,400.0,1842946,5.2381324284719,64646.07778047008,2399.090909090909,2836
2018,"1 CHRISTINE COURT, SEAFORD",-38.104224,145.15274,3198,214011375,214011375,House,3.0,1.0,1,51.182,1.27927,1.08032,7.03961,3.90673,145.3025,6.386939999999999,9.12128,360.0,1842946,5.2381324284719,56527.9057270554,1396.3709677419354,2103
2018,"1 COLONIAL CLOSE, WHEELERS HILL",-37.904559,145.190823,3150,212051327,212051327,House,3.0,2.0,2,26.61916,1.10157,0.34642,2.23622,114.00184,145.3025,60.92557,3.22754,470.0,1842946,5.2381324284719,66879.74299653762,2022.4038461538464,2661
2018,"1 CONNOLLY AVENUE, COBURG",-37.735905,144.980822,3058,206011497,206011108,House,3.0,1.0,1,9.00763,0.30025,1.49134,0.7053400000000001,114.00184,145.3025,60.92557,9.12128,450.0,1842946,5.2381324284719,63488.4102003643,3612.972972972973,3707
2018,"1 CORVI COURT, LARA",-38.019955,144.409668,3212,203021043,203021043,House,4.0,2.0,2,60.06243,0.4482799999999999,1.40279,0.47134,1.3224200000000002,145.3025,1.73552,9.12128,365.0,1842946,5.2381324284719,62036.01555534478,33.56948691811077,1293
2018,"1 CREWEN WALK, KEILOR DOWNS",-37.717605,144.810668,3038,213011332,213011332,House,4.0,2.0,2,23.49069,0.82739,0.15878,0.2917,114.00184,145.3025,60.92557,9.12128,460.0,1842946,5.2381324284719,53879.90513029316,1799.87012987013,2250
2018,"1 DALPURA CIRCUIT, FRANKSTON",-38.138349,145.162755,3199,214011372,214011372,House,3.0,2.0,2,53.96774,0.73411,0.61282,1.39149,114.00184,145.3025,60.92557,2.49128,385.0,1842946,5.2381324284719,48577.289523409614,1515.6818181818182,7964
2018,"1 DAVANZO AVENUE, CLARINDA",-37.944349,145.102336,3169,212041309,212041309,House,4.0,2.0,2,25.01535,1.47084,2.34883,119.50377,114.00184,145.3025,60.92557,9.12128,550.0,1842946,5.2381324284719,53359.17842323652,1948.571428571429,1052
2018,"1 DELEPAN DRIVE, TYABB",-38.257096,145.189026,3913,214021385,214021385,House,3.0,1.0,2,67.82771000000001,0.2620699999999999,0.92525,2.4657,1.05948,145.3025,60.92557,9.12128,350.0,1842946,5.2381324284719,58975.6031591952,160.93696763202726,154
2018,"1 DENTON STREET, BRIGHTON EAST",-37.929992,145.026658,3187,208011170,208011170,House,4.0,2.0,2,18.00028,1.26958,1.99368,1.6993900000000002,114.00184,145.3025,60.92557,9.12128,750.0,1842946,5.2381324284719,100389.9847246546,3018.3928571428573,562
2018,"1 DIABLO PLACE, CRAIGIEBURN",-37.6064503,144.9150499,3064,210051443,210051443,House,4.0,2.0,2,26.92667,3.26937,2.75245,2.90942,5.59378,145.3025,60.92557,9.12128,420.0,1842946,5.2381324284719,51742.6490718656,1641.2605042016803,5803
2018,"1 DON DRIVE, CRANBOURNE WEST",-38.105162,145.2594,3977,212031304,212031304,House,3.0,1.0,0,52.181050000000006,3.36385,3.55152,0.5153300000000001,114.00184,145.3025,60.92557,9.12128,320.0,1842946,5.2381324284719,52341.95819604613,1442.3255813953488,6415
2018,"1 DOREY STREET, PETERBOROUGH",-38.603735,142.881899,3270,217041477,217041477,House,2.0,1.0,4,253.31163,1.20199,12.68712,73.96457000000001,42.5561,74.25909,0.8982100000000001,9.12128,700.0,1842946,5.2381324284719,50652.26049570055,2.057817937603028,19
2018,"1 DRIFTWOOD COURT, MOUNT MARTHA",-38.251594,145.049779,3934,214021382,214021382,House,3.0,2.0,2,73.21234,0.75617,1.42625,119.50377,114.00184,145.3025,60.92557,9.12128,520.0,1842946,5.2381324284719,68705.53041006203,654.0728476821192,453
2018,"1 DUNDAS STREET, EDENHOPE",-37.0352228,141.3010894,3318,215011393,215011393,House,3.0,1.0,2,392.00444,5.84648,0.31031,0.2166699999999999,38.829,1.1165,0.8987999999999999,9.12128,250.0,1842946,5.2381324284719,50580.832811521606,0.4894133370849747,25
2018,"1 EGGLETON COURT, PRESTON",-37.73319,145.024985,3072,209021428,209021428,House,3.0,1.0,2,12.30026,1.41223,0.65562,0.97141,2.79295,2.77783,1.2359,1.28554,470.0,1842946,5.2381324284719,58366.94376548307,2795.584415584416,5216
2018,"1 ELDER ST, CLARINDA",-37.927113,145.104236,3169,212041309,212041309,House,3.0,1.0,1,22.95879,2.32965,0.20751,119.50377,114.00184,145.3025,60.92557,9.12128,420.0,1842946,5.2381324284719,53359.17842323652,1948.571428571429,1052
2018,"1 ELDER STREET, CLARINDA",-37.927122,145.104208,3169,212041309,212041309,House,3.0,1.0,2,22.96014,2.331,0.20886,119.50377,114.00184,145.3025,60.92557,9.12128,410.0,1842946,5.2381324284719,53359.17842323652,1948.571428571429,1052
2018,"1 ELIZA CLOSE, WARRANWOOD",-37.76841,145.248099,3134,211031265,211031265,House,4.0,2.0,2,32.79418,0.6675599999999999,0.95684,3.70991,114.00184,145.3025,60.92557,9.12128,550.0,1842946,5.2381324284719,65765.34655496666,1973.8947368421047,3499
