address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"105 THE RANGE BVD, CROYDON",-37.7757445002,145.2953837002,2020,10,5.0,2.0,2,3136,211031451,House,35.51721,1.85482,3.50007,3.0575300000000003,3.79616,,,,850.0
"105 TREW ROAD, WOOLAMAI",-38.498611,145.5197108,2020,4,4.0,1.0,0,3990,205031093,House,119.13603,8.30067,7.723949999999999,14.77903,7.66755,16.950509999999998,5.69857,,320.0
"105 YORK STREET, GOLDEN POINT",-37.56945055,143.87127664,2020,10,3.0,1.0,1,3451,201011483,House,115.01649,0.49459,0.75403,0.8943,,,,,285.0
"105/1011 TOORAK ROAD, CAMBERWELL",-37.846539,145.066323,2020,8,1.0,1.0,1,3124,207011149,Apartment,11.88626,1.2043199999999998,1.70987,3.19035,1.402,,2.02076,,370.0
"105/13 HIGHMOOR AVENUE, BAYSWATER",-37.842567,145.267944,2020,5,2.0,1.0,1,3153,211011251,House,34.31344,0.79374,0.97644,0.84028,0.10695,,,1.21447,380.0
"105/14 ELIZABETH STREET, MALVERN",-37.851754,145.036819,2020,6,2.0,2.0,1,3144,208041194,House,10.496709999999998,0.6931,0.67535,1.50944,1.26103,,1.18624,,620.0
"105/175-181 SMITH STREET, FITZROY",-37.8038124,144.9832273,2020,1,1.0,1.0,0,3065,206071142,Apartment,2.45875,1.2692,0.66064,1.51073,1.2802,1.61985,0.5436,,465.0
"105/175-181 SMITH STREET, FITZROY",-37.8038124,144.9832273,2020,2,1.0,1.0,0,3065,206071142,Apartment,2.45875,1.2692,0.66064,1.51073,1.2802,1.61985,0.5436,,465.0
"105/2 WILLIS LANE, HAMPTON",-37.937635,145.001783,2020,11,1.0,1.0,1,3188,208011172,Apartment,16.67372,0.8615900000000001,0.5720599999999999,0.979,0.8470599999999999,1.42316,,,365.0
"105/25 PICKLES STREET, PORT MELBOURNE",-37.844389,144.943844,2020,2,2.0,1.0,1,3207,206051130,Apartment,5.87458,0.6498200000000001,1.65088,,1.20098,,0.80891,,540.0
"105/25 PRYOR STREET, ELTHAM",-37.713508,145.151078,2020,12,2.0,2.0,1,3095,209031209,Apartment,24.72459,1.00727,0.59653,1.20924,0.30909,,0.0390099999999999,,1738.0
"105/269 GRANGE ROAD, ORMOND",-37.901107,145.044121,2020,6,2.0,1.0,1,3204,208021182,Apartment,16.64086,0.89785,1.48071,,0.85274,,1.60482,,450.0
"105/452 WATERDALE ROAD, HEIDELBERG HEIGHTS",-37.744752,145.047648,2020,1,2.0,1.0,1,3081,209011199,Apartment,14.13126,0.49532,0.25766,0.91876,,,0.35597,,460.0
"105/452 WATERDALE ROAD, HEIDELBERG HEIGHTS",-37.744752,145.047648,2020,3,2.0,1.0,1,3081,209011199,Apartment,14.13126,0.49532,0.25766,0.91876,,,0.35597,,460.0
"105/60 SIDDELEY STREET, DOCKLANDS",-37.822692,144.952518,2020,6,2.0,1.0,1,3008,206041118,Apartment,2.64524,0.59116,,,0.69241,,,0.99271,600.0
"105/662 WHITEHORSE ROAD, MONT ALBERT",-37.815998,145.10392,2020,6,2.0,1.0,1,3127,207031167,Apartment,18.80684,2.83075,0.52475,,0.19654,,,,410.0
"105/68 WESTS ROAD, MARIBYRNONG",-37.77051001,144.88237001,2020,7,1.0,1.0,1,3032,213031349,Apartment,9.86165,1.24892,1.2695,1.6598,,,,1.77545,360.0
"105/721 TOORAK ROAD, KOOYONG",-37.844154,145.035767,2020,9,2.0,2.0,1,3144,208041194,House,9.84318,0.14875,2.04765,2.0877,0.92057,,1.7645,,560.0
"105/721 TOORAK ROAD, KOOYONG",-37.844154,145.035767,2020,10,2.0,2.0,1,3144,208041194,House,9.84318,0.14875,2.04765,2.0877,0.92057,,1.7645,,560.0
"105/76-78 DONCASTER ROAD, BALWYN NORTH",-37.79321001,145.07203001,2020,3,2.0,2.0,1,3104,207011148,House,12.30769,0.76703,0.1056899999999999,1.10297,,,,,520.0
"105/8 BREAVINGTON WAY, NORTHCOTE",-37.7680444,145.002795,2020,5,1.0,1.0,1,3070,206021499,Apartment,7.5294,0.1078799999999999,1.25982,0.25948,2.04087,,0.29195,,370.0
"105/8 BRUCE STREET, BOX HILL",-37.816691,145.12238,2020,9,1.0,1.0,0,3128,207031163,Apartment,19.90018,0.12949,0.78286,0.6782100000000001,0.1221299999999999,1.2129,0.64271,0.71475,260.0
"105/8 BRUCE STREET, BOX HILL",-37.816691,145.12238,2020,10,1.0,1.0,0,3128,207031163,Apartment,19.90018,0.12949,0.78286,0.6782100000000001,0.1221299999999999,1.2129,0.64271,0.71475,260.0
"105/97 FLEMINGTON ROAD, NORTH MELBOURNE",-37.798437,144.952761,2020,4,1.0,1.0,1,3051,206041506,Apartment,2.7330300000000003,0.37299,0.91023,1.08525,1.86488,,,,450.0
"105/972 GLENHUNTLY ROAD, CAULFIELD SOUTH",-37.88835001,145.03124001,2020,1,1.0,1.0,1,3162,208021178,Apartment,13.63007,1.7099000000000002,0.52975,1.1261,,1.62124,1.4616600000000002,,400.0
"105/972 GLENHUNTLY ROAD, CAULFIELD SOUTH",-37.88835001,145.03124001,2020,7,1.0,1.0,1,3162,208021178,Apartment,13.63007,1.7099000000000002,0.52975,1.1261,,1.62124,1.4616600000000002,,400.0
"105B OSBORNE STREET, FLORA HILL",-36.7829562002,144.292369002,2020,6,2.0,1.0,1,3550,202011021,House,152.01979999999998,1.93058,1.74441,1.46998,,,,,265.0
"106 / 86-88 BAY ROAD, SANDRINGHAM",-37.9526027,145.0090161,2020,5,2.0,2.0,1,3191,208011173,House,18.18264,1.30243,0.3408,1.25498,0.7297899999999999,1.59149,0.97576,,575.0
"106 / 86-88 BAY ROAD, SANDRINGHAM",-37.9526027,145.0090161,2020,6,2.0,2.0,1,3191,208011173,House,18.18264,1.30243,0.3408,1.25498,0.7297899999999999,1.59149,0.97576,,575.0
"106 BELLBRIDGE DRIVE, HOPPERS CROSSING",-37.871268,144.710147,2020,7,3.0,2.0,1,3029,213051361,House,29.63679,1.79764,0.10475,4.33975,1.95482,,,,340.0
"106 BRAMLEY AVENUE, CHARLEMONT",-38.2097129821777,144.368804931641,2020,5,3.0,2.0,1,3217,203021485,House,90.14126,1.52521,,5.3535,,,,,385.0
"106 DUKE STREET, BRAYBROOK",-37.784749,144.846564,2020,3,2.0,1.0,0,3019,213031347,House,13.00283,0.67745,1.5969,0.50778,3.55272,,3.3202,,350.0
"106 GRAMPIAN BOULEVARD, COWES",-38.4602126,145.2174277,2020,6,4.0,2.0,2,3922,205031091,House,141.33861,1.09326,3.51331,7.65862,,,4.17644,,430.0
"106 MAIN STREET, GREAT WESTERN",-37.152255,142.854705,2020,8,2.0,1.0,4,3374,215011392,House,221.40409,13.92133,0.57404,12.30083,0.93067,13.49239,13.22835,,260.0
"106 MILPERA CRESCENT, WANTIRNA",-37.858361,145.218404,2020,1,4.0,2.0,2,3152,211011259,House,32.97166,0.95771,0.49197,1.65803,,,,1.90487,500.0
"106 MILPERA CRESCENT, WANTIRNA",-37.858361,145.218404,2020,12,4.0,2.0,2,3152,211011259,House,32.97166,0.95771,0.49197,1.65803,,,,1.90487,440.0
"106 MOLLISON STREET, BENDIGO",-36.76186253,144.28457869,2020,3,4.0,3.0,2,3550,202011018,House,151.58489,0.99492,0.74588,0.54444,0.8101799999999999,2.1262600000000003,2.1705300000000003,0.82687,750.0
"106 MOLLISON STREET, BENDIGO",-36.76186253,144.28457869,2020,4,4.0,3.0,2,3550,202011018,House,151.58489,0.99492,0.74588,0.54444,0.8101799999999999,2.1262600000000003,2.1705300000000003,0.82687,750.0
"106 MOLLISON STREET, BENDIGO",-36.76186253,144.28457869,2020,9,4.0,3.0,2,3550,202011018,House,151.58489,0.99492,0.74588,0.54444,0.8101799999999999,2.1262600000000003,2.1705300000000003,0.82687,790.0
"106 STODDARTS ROAD, WARRAGUL",-38.149078,145.947961,2020,1,4.0,2.0,2,3820,205011079,House,108.79844,0.65331,1.84238,4.2881800000000005,3.47284,4.513319999999999,3.12278,,380.0
"106 STODDARTS ROAD, WARRAGUL",-38.149078,145.947961,2020,8,4.0,2.0,2,3820,205011079,House,108.79844,0.65331,1.84238,4.2881800000000005,3.47284,4.513319999999999,3.12278,,380.0
"106 TEESDALE LETHBRIDGE ROAD, TEESDALE",-38.0053932002,144.072826002,2020,1,3.0,2.0,2,3328,203011035,House,100.25543,24.87385,4.1352,,8.38568,,24.06161,,420.0
"106 TEESDALE-LETHBRIDGE ROAD, TEESDALE",-38.02088585,144.06659773,2020,1,3.0,2.0,2,3328,203011035,House,98.1662,30.78357,2.04597,,10.47492,,22.28584,,420.0
"106 THOMPSON CRESCENT, RESEARCH",-37.707649,145.180569,2020,9,4.0,2.0,2,3095,209031214,House,27.74584,8.415709999999999,0.94735,1.67397,,,,,585.0
"106/1483 MALVERN ROAD, GLEN IRIS",-37.853263,145.043761,2020,12,2.0,1.0,1,3146,208041194,Apartment,10.90774,0.72263,0.52612,1.48731,0.66054,,1.72285,,520.0
"106/171 FLEMINGTON ROAD, NORTH MELBOURNE",-37.795792,144.948963,2020,9,2.0,1.0,1,3051,206041506,Apartment,2.78947,0.8972899999999999,1.15149,0.84761,1.3224,,,,400.0
"106/171 FLEMINGTON ROAD, NORTH MELBOURNE",-37.795792,144.948963,2020,11,2.0,1.0,1,3051,206041506,Apartment,2.78947,0.8972899999999999,1.15149,0.84761,1.3224,,,,330.0
"106/171 FLEMINGTON ROAD, NORTH MELBOURNE",-37.795792,144.948963,2020,12,2.0,1.0,1,3051,206041506,Apartment,2.78947,0.8972899999999999,1.15149,0.84761,1.3224,,,,400.0
"106/186 BAY STREET, BRIGHTON",-37.905189,144.998762,2020,12,2.0,1.0,0,3186,208011169,Apartment,12.54917,1.36321,1.08495,0.29883,0.36855,1.34736,0.88375,,490.0
"106/205 BURNLEY STREET, RICHMOND",-37.8207944,145.0084774,2020,9,1.0,1.0,1,3121,206071517,Apartment,4.94981,0.811,1.42901,1.014,1.16909,,,,440.0
"106/205 BURNLEY STREET, RICHMOND",-37.8207944,145.0084774,2020,10,1.0,1.0,1,3121,206071517,Apartment,4.94981,0.811,1.42901,1.014,1.16909,,,,440.0
"106/211 DORCAS STREET, SOUTH MELBOURNE",-37.832952,144.962113,2020,7,1.0,1.0,1,3205,206051512,Apartment,4.06696,0.33907,1.09009,,0.7976,,0.37487,,400.0
"106/27-31 HERBERT STREET, ST KILDA",-37.872408,144.983042,2020,3,1.0,2.0,1,3182,206051513,Apartment,8.26332,0.76689,1.2935,0.409,,,,,623.0
"106/313-319 WAVERLEY ROAD, MALVERN EAST",-37.8771179,145.0589794,2020,2,1.0,1.0,0,3145,208041195,Apartment,14.05177,0.8558300000000001,0.8596900000000001,1.79977,1.03254,,,3.27077,300.0
"106/388 KEILOR ROAD, NIDDRIE",-37.735144,144.887765,2020,10,1.0,1.0,1,3042,210011230,Apartment,11.76008,2.66899,1.47906,2.37407,,,,,320.0
"106/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2020,2,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,265.0
"106/475 CARDIGAN STREET, CARLTON",-37.7941047,144.966306,2020,1,2.0,2.0,1,3053,206041117,House,2.33103,1.02785,1.63146,1.76922,2.63309,,0.79618,,600.0
"106/5-11 COLE STREET, WILLIAMSTOWN",-37.863423,144.903007,2020,6,2.0,1.0,2,3016,213021346,House,13.31037,0.08622,0.27081,1.87475,0.68291,1.6599000000000002,0.38912,,500.0
"106/55 VILLIERS STREET, NORTH MELBOURNE",-37.7990856,144.9535178,2020,2,1.0,1.0,0,3051,206041506,Apartment,2.80386,0.55569,0.98105,1.15607,1.9357,,,,370.0
"106/55 VILLIERS STREET, NORTH MELBOURNE",-37.7990856,144.9535178,2020,3,1.0,1.0,0,3051,206041506,Apartment,2.80386,0.55569,0.98105,1.15607,1.9357,,,,370.0
"106/55 VILLIERS STREET, NORTH MELBOURNE",-37.7990856,144.9535178,2020,9,1.0,1.0,0,3051,206041506,Apartment,2.80386,0.55569,0.98105,1.15607,1.9357,,,,330.0
"106/69 VICTORIA STREET, FITZROY",-37.799294,144.978841,2020,11,1.0,1.0,1,3065,206071142,Apartment,2.43166,0.64236,0.33411,0.46462,1.2548800000000002,1.70145,0.73615,,420.0
"106/70 NICHOLSON STREET, FITZROY",-37.804747,144.974222,2020,12,1.0,1.0,0,3065,206071142,Apartment,1.53923,0.83957,0.80402,1.04973,0.71582,0.80903,1.28032,,290.0
"106/721-723 TOORAK ROAD, KOOYONG",-37.84415001,145.03577001,2020,12,2.0,2.0,1,3144,208041194,House,9.84366,0.14924,2.04813,2.08818,0.92105,,1.76499,,480.0
"106/83 DRUMMOND STREET, OAKLEIGH",-37.8924001,145.09052001,2020,6,1.0,1.0,1,3166,212051326,Apartment,17.80341,4.298760000000001,0.60757,3.0575,1.52327,0.94461,1.0114,,410.0
"106/927 DONCASTER ROAD, DONCASTER EAST",-37.7876001,145.15163001,2020,6,1.0,1.0,1,3109,207021425,Apartment,20.93998,0.24489,0.41678,1.26436,,,0.55211,1.9737,370.0
"106A/1 COLOMBO STREET, MITCHAM",-37.817461,145.191635,2020,2,1.0,1.0,1,3132,211041270,Apartment,25.50419,1.00335,0.35379,1.31322,0.1085,,,,320.0
"106A/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,2020,9,3.0,2.0,0,3145,208041195,House,13.7947,0.86597,0.85226,2.9087,2.14147,,,4.37971,260.0
"106B/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,2020,9,3.0,2.0,0,3145,208041195,House,13.7947,0.86597,0.85226,2.9087,2.14147,,,4.37971,220.0
"106C/60 WAVERLEY ROAD, MALVERN EAST",-37.876002,145.046311,2020,9,3.0,2.0,0,3145,208041195,House,13.85173,0.92287,0.90917,2.50362,2.19838,,,3.97463,260.0
"107 DRUMMOND STREET SOUTH, BALLARAT",-37.563631,143.847193,2020,12,2.0,1.0,1,3350,201011002,House,115.92646,1.20679,0.08518,0.9000499999999999,5.53725,0.483,1.21844,,290.0
"107 LITTLE DODDS STREET, GOLDEN POINT",-37.5703138,143.8718309,2020,1,1.0,1.0,1,3451,201011483,House,115.08846,0.56655,0.62351,0.96627,,,,,220.0
"107 LITTLE DODDS STREET, GOLDEN POINT",-37.5703138,143.8718309,2020,3,1.0,1.0,1,3451,201011483,House,115.08846,0.56655,0.62351,0.96627,,,,,220.0
"107 MARIANNE WAY, MOUNT WAVERLEY",-37.860712,145.135731,2020,2,3.0,1.0,2,3149,212051323,House,18.7815,2.36299,1.23076,1.18289,2.4238000000000004,,,,425.0
"107/1-5 DONALD STREET, PRAHRAN",-37.85033,144.986026,2020,1,1.0,1.0,0,3181,206061136,Apartment,6.08304,,0.39114,0.6546000000000001,0.57841,,1.95161,,270.0
"107/133 DROOP STREET, FOOTSCRAY",-37.792558,144.893274,2020,7,1.0,1.0,0,3011,213031348,Apartment,7.99283,0.46896,1.09458,0.31174,1.41032,0.90163,1.96515,,245.0
"107/185 ROSE STREET, FITZROY",-37.796351,144.984142,2020,5,1.0,1.0,1,3065,206071142,Apartment,3.43971,1.4373399999999998,0.5472,1.21909,2.26116,2.60081,1.43804,,500.0
"107/185 ROSE STREET, FITZROY",-37.796351,144.984142,2020,6,1.0,1.0,1,3065,206071142,Apartment,3.43971,1.4373399999999998,0.5472,1.21909,2.26116,2.60081,1.43804,,500.0
"107/21A DOUGLAS STREET, NOBLE PARK",-37.9657331,145.1745658,2020,2,2.0,1.0,1,3174,212041460,House,34.18103,0.28013,0.59002,,2.08013,,,,360.0
"107/338 GORE STREET, FITZROY",-37.80529001,144.98176001,2020,9,1.0,1.0,1,3065,206071142,Apartment,2.17164,0.98209,0.73276,1.22362,0.99486,1.44143,0.61572,,440.0
"107/338 GORE STREET, FITZROY",-37.80529001,144.98176001,2020,10,1.0,1.0,1,3065,206071142,Apartment,2.17164,0.98209,0.73276,1.22362,0.99486,1.44143,0.61572,,440.0
"107/353 NAPIER STREET, FITZROY",-37.7968408,144.9809901,2020,6,1.0,1.0,0,3065,206071142,Apartment,2.89708,1.10938,0.4060899999999999,0.8911399999999999,1.7219,2.16688,0.99649,,440.0
"107/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2020,9,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,250.0
"107/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2020,10,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,250.0
"107/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2020,11,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,250.0
"107/490 ELGAR ROAD, BOX HILL",-37.812975,145.116078,2020,6,1.0,1.0,0,3128,207031163,Apartment,18.41016,1.216,0.73849,1.60601,0.21118,0.38527,1.5705,1.64255,240.0
"107/490 ELGAR ROAD, BOX HILL",-37.812975,145.116078,2020,9,1.0,1.0,0,3128,207031163,Apartment,18.41016,1.216,0.73849,1.60601,0.21118,0.38527,1.5705,1.64255,240.0
"107/490 ELGAR ROAD, BOX HILL",-37.812975,145.116078,2020,10,1.0,1.0,0,3128,207031163,Apartment,18.41016,1.216,0.73849,1.60601,0.21118,0.38527,1.5705,1.64255,240.0
"107/523 DANDENONG ROAD, ARMADALE",-37.862964,145.020865,2020,8,2.0,1.0,1,3143,206061135,Apartment,10.9526,1.4741099999999998,1.93688,,1.24668,,,,555.0
"107/63-65 ATHERTON ROAD, OAKLEIGH",-37.898959,145.0928355,2020,10,2.0,2.0,1,3166,212051326,House,18.4777,3.42004,0.84793,2.63245,0.97156,0.5934400000000001,0.74197,,480.0
"107/63-65 ATHERTON ROAD, OAKLEIGH",-37.898959,145.0928355,2020,11,2.0,2.0,1,3166,212051326,House,18.4777,3.42004,0.84793,2.63245,0.97156,0.5934400000000001,0.74197,,400.0
"107/63-65 ATHERTON ROAD, OAKLEIGH",-37.898959,145.0928355,2020,12,2.0,2.0,1,3166,212051326,House,18.4777,3.42004,0.84793,2.63245,0.97156,0.5934400000000001,0.74197,,400.0
"107/7 ASPEN STREET, MOONEE PONDS",-37.76547001,144.92135001,2020,1,1.0,1.0,1,3039,206031116,Apartment,6.80974,0.80074,0.95429,,0.67534,1.33299,0.39919,,390.0
"107/8 NORTH STREET, ASCOT VALE",-37.775827002,144.9233863002,2020,12,1.0,1.0,1,3032,206031113,Apartment,6.03217,0.08385,0.42502,,0.42004,,,,380.0
"107/8 POTTERY COURT, BRUNSWICK",-37.769652,144.9533239,2020,9,1.0,1.0,1,3056,206011496,Apartment,5.635149999999999,0.21887,1.19757,0.26924,1.03473,,0.59596,,350.0
"1071 HIGH STREET, RESERVOIR",-37.697946745454495,145.010699209091,2020,12,3.0,1.0,8,3073,209021524,House,14.44883,,0.97542,0.18543,,,,,580.0
"1073 INVERNESS ROAD, INVERGORDON",-36.1375953002,145.5829614002,2020,10,5.0,2.0,4,3636,216021413,House,216.13123,4.31404,3.37244,20.79928,15.96051,16.8149,18.35224,,300.0
"108 AUSTIN ROAD, SEAFORD",-38.106759,145.144257,2020,12,3.0,1.0,1,3198,214011375,House,50.58601,0.23781,0.28926,5.99815,2.86535,,5.345479999999999,,470.0
"108 BLUEBELL DRIVE, CRAIGIEBURN",-37.5671443002,144.9074176002,2020,5,3.0,2.0,2,3064,210051542,House,42.242050000000006,,0.60363,,,,,,390.0
"108 BRYSONS ROAD, WARRANDYTE SOUTH",-37.764131,145.250364,2020,3,4.0,2.0,4,3134,211021262,House,33.12632,6.257689999999999,5.25274,5.49784,,,6.944529999999999,,1200.0
"108 BURLINGTON STREET, OAKLEIGH",-37.903463,145.102352,2020,6,3.0,1.0,1,3166,212051326,House,19.68493,2.92921,0.90745,2.0456,2.19354,1.81542,1.96396,,450.0
"108 CAMP HILL ROAD, SOMERS",-38.394104,145.16246,2020,5,3.0,2.0,2,3927,214021379,House,86.66044000000001,0.06331,0.33509,12.823379999999998,9.23511,,12.71676,,650.0
"108 CATHERINE DRIVE, HILLSIDE",-37.7004477,144.7463137,2020,10,3.0,2.0,2,3875,213041575,House,27.86295,,0.28833,,,,,,390.0
"108 HOLDSWORTH ROAD, NORTH BENDIGO",-36.734235,144.270564,2020,5,3.0,1.0,1,3550,202011018,House,154.72456,0.71813,0.57398,2.76175,4.688140000000001,3.18564,4.81634,3.8623,300.0
"108 KINGLAKE DRIVE, MANOR LAKES",-37.8646784002,144.6028259002,2020,10,4.0,2.0,2,3024,213051579,House,38.70116,,2.32062,,,,,,400.0
"108 KOOKABURRA AVE, WERRIBEE",-37.885255,144.679868,2020,11,3.0,1.0,5,3030,213051467,House,30.83153,3.00414,0.30072,0.7742899999999999,,,,,370.0
"108 KOOKABURRA AVENUE, WERRIBEE",-37.885255,144.679868,2020,11,3.0,1.0,5,3030,213051467,House,30.83153,3.00414,0.30072,0.7742899999999999,,,,,370.0
"108 LEMON AVENUE, MILDURA",-34.190139,142.163171,2020,10,2.0,1.0,2,3500,215021469,House,542.8759399999999,1.02988,0.92022,1.26167,2.04162,2.7099,1.6142,,330.0
"108 POWERSCOURT STREET, MAFFRA",-37.961354,146.986473,2020,2,3.0,2.0,2,3860,205051101,House,225.3733,0.5786699999999999,1.06916,0.86426,1.57664,0.50946,1.50232,,280.0
"108 ROXBURGH PARK DRIVE, ROXBURGH PARK",-37.633593,144.920383,2020,1,3.0,2.0,1,3064,210051544,House,22.33808,,1.1986,1.55154,1.80032,,,,410.0
"108 ROXBURGH PARK DRIVE, ROXBURGH PARK",-37.633593,144.920383,2020,2,3.0,2.0,1,3064,210051544,House,22.33808,,1.1986,1.55154,1.80032,,,,410.0
"108 SALISBURY STREET, ORBOST",-37.70597155,148.4640917,2020,4,3.0,1.0,1,3888,205021085,House,371.10816,1.15348,0.83387,0.33564,2.63344,1.10533,0.92596,,250.0
"108 STATION ROAD, SEDDON",-37.806359,144.885463,2020,10,2.0,1.0,1,3011,213031350,House,8.10541,0.75558,,,1.93349,,,,500.0
"108 THIRD AVENUE, ALTONA NORTH",-37.831939,144.853487,2020,12,3.0,2.0,1,3025,213021343,House,13.6879,0.7011499999999999,0.90317,1.46261,2.62464,,1.29604,1.00791,465.0
"108-110 CAPEL STREET, NORTH MELBOURNE",-37.899238,144.999651,2020,9,1.0,1.0,0,3051,208011169,Apartment,11.85137,0.87593,0.39094,0.641,0.63186,2.00508,1.59871,,360.0
"108/1 DELANY AVENUE, BURWOOD",-37.849554,145.119534,2020,1,1.0,1.0,0,3125,207031165,Apartment,16.8548,0.96189,1.40542,0.95165,,2.98065,2.16305,,255.0
"108/1-3 CLARE STREET, GEELONG",-38.14607001,144.36005001,2020,11,3.0,1.0,0,3220,203021039,House,74.0035,0.4608899999999999,1.64662,0.94827,0.59212,1.45038,0.68702,,400.0
"108/12 ILLOWA STREET, MALVERN EAST",-37.8695412,145.0620182,2020,7,1.0,1.0,1,3145,208041195,Apartment,13.27093,0.45972,0.6929,2.1142600000000003,0.14864,,,3.58527,390.0
"108/2 PRINCES STREET, ST KILDA",-37.8584385,144.9811008,2020,4,1.0,1.0,1,3182,206051513,Apartment,6.514060000000001,1.1203,2.09441,0.02867,,,,,740.0
"108/222 BAY ROAD, SANDRINGHAM",-37.95513,145.02562,2020,3,2.0,2.0,2,3191,208011173,House,21.15315,0.7709600000000001,0.7945599999999999,0.62922,2.26262,1.44658,2.33251,,560.0
"108/299 MARIBYRNONG ROAD, ASCOT VALE",-37.7705033,144.9036312,2020,1,2.0,2.0,1,3032,206031113,Apartment,7.82279,0.85953,0.8594299999999999,,1.88493,,,,367.0
"108/30 BUSH BLVD, MILL PARK",-37.6561216002,145.0799122002,2020,2,2.0,2.0,1,3082,209041220,House,23.43262,,2.43093,2.0708200000000003,,,,,360.0
"108/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2020,3,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,240.0
"108/4 BIK LANE, FITZROY NORTH",-37.7843729,144.9781791,2020,2,1.0,1.0,1,3068,206071143,Apartment,3.9919,0.8175800000000001,0.8645499999999999,0.94744,2.03898,,,,370.0
"108/4 BIK LANE, FITZROY NORTH",-37.7843729,144.9781791,2020,10,1.0,1.0,1,3068,206071143,Apartment,3.9919,0.8175800000000001,0.8645499999999999,0.94744,2.03898,,,,340.0
"108/4 FERNHILL ROAD, SANDRINGHAM",-37.949964,145.007563,2020,1,2.0,2.0,1,3191,208011173,House,17.97498,1.6819000000000002,0.12956,1.4521099999999998,0.57184,1.7886099999999998,0.58682,,485.0
"108/452 WATERDALE ROAD, HEIDELBERG HEIGHTS",-37.744752,145.047648,2020,9,2.0,2.0,1,3081,209011199,House,14.13126,0.49532,0.25766,0.91876,,,0.35597,,460.0
"108/452 WATERDALE ROAD, HEIDELBERG HEIGHTS",-37.744752,145.047648,2020,11,2.0,2.0,1,3081,209011199,House,14.13126,0.49532,0.25766,0.91876,,,0.35597,,395.0
"108/47-53 PLENTY ROAD, PRESTON",-37.749877,145.002662,2020,5,2.0,1.0,1,3072,209021428,House,9.15382,2.76896,0.56335,0.89234,1.01636,0.8925599999999999,1.74493,3.62585,400.0
"108/47-53 PLENTY ROAD, PRESTON",-37.749877,145.002662,2020,6,2.0,1.0,1,3072,209021428,House,9.15382,2.76896,0.56335,0.89234,1.01636,0.8925599999999999,1.74493,3.62585,400.0
"108/484 ELGAR ROAD, BOX HILL",-37.813391,145.116001,2020,8,1.0,1.0,0,3128,207031163,Apartment,18.45696,1.1692,0.78528,1.55921,0.16438,0.33848,1.52371,1.59576,220.0
"108/490 ELGAR ROAD, BOX HILL",-37.812975,145.116078,2020,7,1.0,1.0,0,3128,207031163,Apartment,18.41016,1.216,0.73849,1.60601,0.21118,0.38527,1.5705,1.64255,220.0
"108/50-56 HIGH STREET, PRESTON",-37.7498621,145.0020835,2020,3,2.0,1.0,1,3072,209021428,House,9.07722,2.94184,0.6668200000000001,0.52612,0.89359,1.0654400000000002,1.45599,3.79873,405.0
"108/8 MONTROSE STREET, HAWTHORN EAST",-37.823086,145.0462904,2020,8,1.0,1.0,1,3123,207011152,Apartment,8.295110000000001,0.49073,1.09692,2.27495,0.49217,,,,350.0
"108/84 LA SCALA AVENUE, MARIBYRNONG",-37.7824005,144.892463,2020,6,2.0,1.0,1,3032,213031349,House,9.45457,0.49171,1.87469,0.69278,,,,1.19978,405.0
"108/93 TRUGANINI ROAD, CARNEGIE",-37.8922846002,145.054233002,2020,6,2.0,2.0,1,3163,208021176,House,16.244,0.52501,0.17749,,1.31118,,,,550.0
"108/96 ORMOND ROAD, ELWOOD",-37.8854204,144.9876306,2020,11,2.0,1.0,1,3184,206051129,Apartment,10.01618,0.55076,0.69441,0.8320299999999999,,,0.86481,,500.0
"1080 WOODEND/ ROMSEY ROAD, HESKET",-37.352048,144.651844,2020,1,3.0,1.0,1,3442,210021235,House,79.03003,9.16077,2.96135,6.09629,24.14626,,9.25792,,295.0
"108B/57 MIDDLEBOROUGH ROAD, BURWOOD",-37.85165001,145.13163001,2020,7,1.0,1.0,1,3125,207031165,Apartment,18.03942,2.14651,0.85297,1.20518,,4.1652700000000005,3.34767,,400.0
"109 ABERDEEN STREET, NEWTOWN",-38.14649001,144.34221001,2020,5,3.0,1.0,2,3220,203021046,House,77.80127,0.6782,0.5086700000000001,0.6524500000000001,,,,,510.0
