,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
761,761,"37 ASHWORTH STREET, ALBERT PARK",-37.847849,144.951229,2.0,1.0,2,$420_per_week,House,March 2009,3206,2009,3,PARK,420,House
762,762,"18 HAMBLETON STREET, ALBERT PARK",-37.845807,144.957104,2.0,1.0,0,$520_pw,Rental_residential,October 2009,3206,2009,10,PARK,520,Other
763,763,"20 NEVILLE STREET, ALBERT PARK",-37.847623,144.956372,3.0,1.0,0,$670_per_week,Rental_residential,September 2009,3206,2009,9,PARK,670,Other
764,764,"2 CAMERON PLACE, ALBERT PARK",-37.845073,144.944487,2.0,1.0,0,$350_pw,Rental_residential,August 2009,3206,2009,8,PARK,350,Other
765,765,"67 REED STREET, ALBERT PARK",-37.846254,144.948091,2.0,1.0,0,$650_pw,Rental_residential,September 2009,3206,2009,9,PARK,650,Other
766,766,"26 DINSDALE STREET, ALBERT PARK",-37.84534,144.952003,4.0,1.0,0,$610_pw,Rental_residential,December 2009,3206,2009,12,PARK,610,Other
767,767,"11/84 BEACONSFIELD PARADE, ALBERT PARK",-37.847124,144.947874,1.0,1.0,1,$220_pw,Rental_residential,December 2009,3206,2009,12,PARK,220,Other
768,768,"11/84 BEACONSFIELD PARADE, ALBERT PARK",-37.847124,144.947874,1.0,1.0,1,$220_pw,Rental_residential,March 2009,3206,2009,3,PARK,220,Other
769,769,"25 RICHARDSON STREET, ALBERT PARK",-37.842049,144.948757,1.0,1.0,0,$310_per_week,House,May 2009,3206,2009,5,PARK,310,House
770,770,"8/52 MOUBRAY STREET, ALBERT PARK",-37.842053,144.951662,1.0,1.0,1,$255_per_week,none,June 2009,3206,2009,6,PARK,255,Other
771,771,"103 DANKS STREET, ALBERT PARK",-37.845573,144.948871,3.0,2.0,0,$850_pw,House,August 2009,3206,2009,8,PARK,850,House
772,772,"2/72 WITHERS STREET, ALBERT PARK",-37.846356,144.947259,1.0,1.0,1,$290_pw,Rental_residential,July 2009,3206,2009,7,PARK,290,Other
773,773,"33/156 BEACONSFIELD PARADE, ALBERT PARK",-37.849787,144.95333,2.0,2.0,1,$460_per_week,none,February 2009,3206,2009,2,PARK,460,Other
774,774,"46 BEACONSFIELD PARADE, ALBERT PARK",-37.845757,144.944934,3.0,1.0,0,$575_per_week,House,February 2009,3206,2009,2,PARK,575,House
775,775,"11 O'GRADY STREET, ALBERT PARK",-37.84257,144.955513,2.0,1.0,0,$550_pw,Rental_residential,August 2009,3206,2009,8,PARK,550,Other
776,776,"16 YOUNG STREET, ALBERT PARK",-37.844091,144.958981,3.0,1.0,0,$600,House,September 2009,3206,2009,9,PARK,600,House
777,777,"41 WITHERS STREET, ALBERT PARK",-37.846134,144.947924,2.0,1.0,0,$500_pw,House,November 2009,3206,2009,11,PARK,500,House
778,778,"49 BARRETT STREET, ALBERT PARK",-37.844,144.950097,3.0,1.0,2,$550_pw,none,May 2009,3206,2009,5,PARK,550,Other
779,779,"23/156 BEACONSFIELD PARADE, ALBERT PARK",-37.849787,144.95333,3.0,2.0,1,$520,none,October 2009,3206,2009,10,PARK,520,Other
780,780,"4/74 KERFERD ROAD, ALBERT PARK",-37.84446335,144.95593262,1.0,1.0,0,$220_pw,none,March 2009,3206,2009,3,PARK,220,Other
781,781,"4/74 KERFERD ROAD, ALBERT PARK",-37.84446335,144.95593262,1.0,1.0,0,$220_pw,none,January 2009,3206,2009,1,PARK,220,Other
782,782,"7/122 BEACONSFIELD PARADE, ALBERT PARK",-37.848601,144.950892,1.0,1.0,1,$340_pw,none,April 2009,3206,2009,4,PARK,340,Other
783,783,"3 KERFERD PLACE, ALBERT PARK",-37.842429,144.957873,2.0,1.0,0,$465_pw,Rental_residential,March 2009,3206,2009,3,PARK,465,Other
784,784,"110 GRAHAM STREET, ALBERT PARK",-37.845445,144.94925,2.0,1.0,0,$400_pw,House,March 2009,3206,2009,3,PARK,400,House
785,785,"7/24 FOOTE STREET, ALBERT PARK",-37.844668,144.946033,1.0,1.0,1,$270_per_week,none,April 2009,3206,2009,4,PARK,270,Other
786,786,"219 SHAWS ROAD, ALBERTON",-38.614641,146.706419,3.0,1.0,0,$170_per_week,none,August 2009,3971,2009,8,ALBERTON,170,Other
787,787,"5/44 ADELAIDE STREET, ALBION",-37.780313,144.819902,2.0,1.0,1,$240_per_week,Townhouse,September 2009,3020,2009,9,ALBION,240,House
788,788,"10 TOWONG STREET, ALFREDTON",-37.555905,143.806956,3.0,1.0,1,$215_pw,House,December 2009,3350,2009,12,ALFREDTON,215,House
789,789,"10 TOWONG STREET, ALFREDTON",-37.555905,143.806956,3.0,1.0,1,$215_pw,House,May 2009,3350,2009,5,ALFREDTON,215,House
790,790,"4/37 LONGLEY STREET, ALFREDTON",-37.559505,143.817099,1.0,1.0,1,$110_per_week,none,December 2009,3350,2009,12,ALFREDTON,110,Other
791,791,"23 CHRISTINE AVENUE, ALFREDTON",-37.54997,143.801426,4.0,2.0,2,$280_pw,Rental_residential,December 2009,3350,2009,12,ALFREDTON,280,Other
792,792,"70 ZIEGLER PARADE, ALLANSFORD",-38.385773,142.596193,3.0,1.0,2,$280_Weekly,House,December 2009,3277,2009,12,ALLANSFORD,280,House
793,793,"19 FRANK STREET, ALLANSFORD",-38.386905,142.592205,2.0,1.0,0,$180_p.w.,House,February 2009,3277,2009,2,ALLANSFORD,180,House
794,794,"176 MARYBOROUGH-ST.ARNAUD ROAD, ALMA",-37.0370417,143.6942148,2.0,1.0,0,$140_pw,House,October 2009,3465,2009,10,ALMA,140,House
795,795,"34 TOOLANGI ROAD, ALPHINGTON",-37.775861,145.029788,5.0,3.0,3,$680_pw,House,February 2009,3078,2009,2,ALPHINGTON,680,House
796,796,"15 ROSS STREET, ALPHINGTON",-37.771622,145.028515,3.0,1.0,1,$380_pw,House,March 2009,3078,2009,3,ALPHINGTON,380,House
797,797,"5/3 ST BERNARDS ROAD, ALPHINGTON",-37.783051,145.035059,2.0,1.0,1,$260_pw,none,June 2009,3078,2009,6,ALPHINGTON,260,Other
798,798,"2 GRANGE ROAD, ALPHINGTON",-37.78119,145.025232,3.0,2.0,1,$570_pw,House,March 2009,3078,2009,3,ALPHINGTON,570,House
799,799,"8/15 ST BERNARDS ROAD, ALPHINGTON",-37.783006,145.034416,2.0,1.0,1,$280_per_week,none,January 2009,3078,2009,1,ALPHINGTON,280,Other
800,800,"7 HANSEN STREET, ALTONA EAST",-37.839549,144.864444,4.0,2.0,2,$350,House,March 2009,3025,2009,3,EAST,350,House
801,801,"7 HANSEN STREET, ALTONA EAST",-37.839549,144.864444,4.0,2.0,2,$350_pw,House,February 2009,3025,2009,2,EAST,350,House
802,802,"2/7 O'SHANNESSY COURT, ALTONA MEADOWS",-37.885192,144.784507,2.0,1.0,1,$240_Weekly,none,March 2009,3028,2009,3,MEADOWS,240,Other
803,803,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2.0,1.0,1,$255_pw,House,October 2009,3028,2009,10,MEADOWS,255,House
804,804,"2/16 LYNCH COURT, ALTONA MEADOWS",-37.8751,144.769338,2.0,1.0,1,$285_per_week,Rental_residential,June 2009,3028,2009,6,MEADOWS,285,Other
805,805,"2/16 LYNCH COURT, ALTONA MEADOWS",-37.8751,144.769338,2.0,1.0,1,$285_per_week,Rental_residential,May 2009,3028,2009,5,MEADOWS,285,Other
806,806,"12 WARD COURT, ALTONA MEADOWS",-37.893144,144.783325,3.0,2.0,2,$260_p.w.,House,July 2009,3028,2009,7,MEADOWS,260,House
807,807,"12 WARD COURT, ALTONA MEADOWS",-37.893144,144.783325,3.0,2.0,2,$280,House,July 2009,3028,2009,7,MEADOWS,280,House
808,808,"12 WARD COURT, ALTONA MEADOWS",-37.893144,144.783325,3.0,2.0,2,$280_pw,House,June 2009,3028,2009,6,MEADOWS,280,House
809,809,"2 MCGOWAN COURT, ALTONA MEADOWS",-37.884796,144.781695,3.0,1.0,2,$320_Weekly,House,December 2009,3028,2009,12,MEADOWS,320,House
810,810,"1/9 BALACLAVA AVENUE, ALTONA MEADOWS",-37.874566,144.785455,2.0,1.0,1,$280_pw,Unit,October 2009,3028,2009,10,MEADOWS,280,Apartment
811,811,"1/2 MARKHAM WAY, ALTONA MEADOWS",-37.88246,144.771749,2.0,1.0,1,$300_pw,House,September 2009,3028,2009,9,MEADOWS,300,House
812,812,"15 LAN AVENUE, ALTONA MEADOWS",-37.876133,144.768215,3.0,1.0,1,$280,House,January 2009,3028,2009,1,MEADOWS,280,House
813,813,"1A DICKENSON STREET, ALTONA MEADOWS",-37.88162,144.786775,2.0,1.0,1,$240_p.w.,Rental_residential,June 2009,3028,2009,6,MEADOWS,240,Other
814,814,"1/52 MYERS PARADE, ALTONA MEADOWS",-37.875273,144.773434,3.0,1.0,2,$280_Weekly,none,May 2009,3028,2009,5,MEADOWS,280,Other
815,815,"43 SECOND AVENUE, ALTONA NORTH",-37.838501,144.852958,4.0,3.0,3,$360,House,July 2009,3025,2009,7,NORTH,360,House
816,816,"1A BERKELEY CRESCENT, ALTONA NORTH",-37.845944,144.847562,2.0,2.0,1,$260_p.w.,House,November 2009,3025,2009,11,NORTH,260,House
817,817,"1A BERKELEY CRESCENT, ALTONA NORTH",-37.845944,144.847562,2.0,2.0,1,$260,House,February 2009,3025,2009,2,NORTH,260,House
818,818,"2/420 BLACKSHAWS ROAD, ALTONA NORTH",-37.830469,144.842443,2.0,1.0,1,$260_per_week,Unit,March 2009,3025,2009,3,NORTH,260,Apartment
819,819,"57 MAY STREET, ALTONA NORTH",-37.833672,144.852542,4.0,2.0,4,$450_pw,House,August 2009,3025,2009,8,NORTH,450,House
820,820,"14/2 STENHOUSE AVENUE, ALTONA NORTH",-37.818995,144.848741,1.0,1.0,1,$160_pw,none,June 2009,3025,2009,6,NORTH,160,Other
821,821,"145 CHAMBERS ROAD, ALTONA NORTH",-37.826925,144.843796,3.0,1.0,2,$300_pw,Rental_residential,November 2009,3025,2009,11,NORTH,300,Other
822,822,"20 HATHERLEY GROVE, ALTONA NORTH",-37.84486,144.850819,4.0,1.0,3,$370_pw,Rental_residential,May 2009,3025,2009,5,NORTH,370,Other
823,823,"13 BEEVERS STREET, ALTONA NORTH",-37.825789,144.852145,3.0,1.0,2,$380_p.w.,House,November 2009,3025,2009,11,NORTH,380,House
824,824,"3/2 MURPHY STREET, ALTONA NORTH",-37.834583,144.845141,2.0,1.0,1,$400_pw,Townhouse,January 2009,3025,2009,1,NORTH,400,House
825,825,"72 GRIEVE PARADE, ALTONA",-37.862534,144.819104,3.0,1.0,1,$350_per_week,none,May 2009,3018,2009,5,ALTONA,350,Other
826,826,"8/196 QUEEN STREET, ALTONA",-37.871073,144.820853,2.0,1.0,1,$275_p.w.,House,September 2009,3018,2009,9,ALTONA,275,House
827,827,"2/14 ROMAWI STREET, ALTONA",-37.867869,144.824925,3.0,2.0,2,$410_-_$420_pw,none,September 2009,3018,2009,9,ALTONA,420,Other
828,828,"3/11 CAMBRIDGE STREET, ALTONA",-37.863613,144.844909,3.0,2.0,2,$380_Weekly,Townhouse,November 2009,3018,2009,11,ALTONA,380,House
829,829,"3/50 SARGOOD STREET, ALTONA",-37.865085,144.829646,2.0,1.0,1,$255,none,December 2009,3018,2009,12,ALTONA,255,Other
830,830,"3/50 SARGOOD STREET, ALTONA",-37.865085,144.829646,2.0,1.0,1,$240,none,December 2009,3018,2009,12,ALTONA,240,Other
831,831,"3/50 SARGOOD STREET, ALTONA",-37.865085,144.829646,2.0,1.0,1,$235_pw,none,December 2009,3018,2009,12,ALTONA,235,Other
832,832,"2A DAVID STREET, ALTONA",-37.869543,144.826037,3.0,1.0,1,$385_p.w.,Townhouse,September 2009,3018,2009,9,ALTONA,385,House
833,833,"53 ROSE STREET, ALTONA",-37.865172,144.819481,3.0,1.0,3,$270,House,February 2009,3018,2009,2,ALTONA,270,House
834,834,"11 DOVE AVENUE, ALTONA",-37.870181,144.808739,3.0,1.0,1,$250_p.w.,House,January 2009,3018,2009,1,ALTONA,250,House
835,835,"1/182 QUEEN STREET, ALTONA",-37.870501,144.822575,3.0,2.0,1,$270,Townhouse,August 2009,3018,2009,8,ALTONA,270,House
836,836,"273 QUEEN STREET, ALTONA",-37.873758,144.813521,2.0,1.0,4,$310_per_week,none,April 2009,3018,2009,4,ALTONA,310,Other
837,837,"273 QUEEN STREET, ALTONA",-37.873758,144.813521,2.0,1.0,4,$310_per_week,none,March 2009,3018,2009,3,ALTONA,310,Other
838,838,"12/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$260,Rental_residential,December 2009,3018,2009,12,ALTONA,260,Other
839,839,"47 ROSE STREET, ALTONA",-37.866475,144.819283,5.0,2.0,2,$460_p.w.,Available Now,December 2009,3018,2009,12,ALTONA,460,Other
840,840,"1/11 CAMBRIDGE STREET, ALTONA",-37.863613,144.844909,2.0,1.0,1,$280_Weekly,Unit,December 2009,3018,2009,12,ALTONA,280,Apartment
841,841,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2.0,1.0,2,$320_Weekly,Unit,November 2009,3018,2009,11,ALTONA,320,Apartment
842,842,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1.0,1.0,1,$150_per_week,Unit,January 2009,3018,2009,1,ALTONA,150,Apartment
843,843,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1.0,1.0,1,$170_per_week,Unit,January 2009,3018,2009,1,ALTONA,170,Apartment
844,844,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3.0,2.0,2,$350,House,August 2009,3018,2009,8,ALTONA,350,House
845,845,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2.0,1.0,1,$220_Weekly,Unit,November 2009,3018,2009,11,ALTONA,220,Apartment
846,846,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3.0,1.0,1,$270_Weekly,House,January 2009,3018,2009,1,ALTONA,270,House
847,847,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2.0,1.0,1,$310_Weekly,Unit,January 2009,3018,2009,1,ALTONA,310,Apartment
848,848,"54 LINNET STREET, ALTONA",-37.867795,144.811588,2.0,1.0,1,$280_per_week,Unit,February 2009,3018,2009,2,ALTONA,280,Apartment
849,849,"7/115 BLYTH STREET, ALTONA",-37.868917,144.837297,2.0,1.0,1,$270_pw,Rental_residential,December 2009,3018,2009,12,ALTONA,270,Other
850,850,"3/50 RAYNER STREET, ALTONA",-37.870401,144.820066,3.0,2.0,1,$200,none,December 2009,3018,2009,12,ALTONA,200,Other
851,851,"3/50 RAYNER STREET, ALTONA",-37.870401,144.820066,3.0,2.0,1,$160,none,December 2009,3018,2009,12,ALTONA,160,Other
852,852,"15 O'SHEAS ROAD, ALVIE",-38.23917,143.495618,3.0,1.0,0,$150_pw,none,April 2009,3249,2009,4,ALVIE,150,Other
853,853,"69 ROONEY ROAD, MANDURANG SOUTH",-36.863259,144.269932,3.0,2.0,0,$230_per_week,none,March 2009,3551,2009,3,SOUTH,230,Other
854,854,"121 NANKERVIS ROAD, MANDURANG",-36.824892,144.303739,4.0,2.0,2,$290_-_$310_pw,none,August 2009,3551,2009,8,MANDURANG,310,Other
855,855,"41 FADERSONS LANE, MANDURANG",-36.818209,144.316617,4.0,2.0,0,$400_pw,House,September 2009,3551,2009,9,MANDURANG,400,House
856,856,"176 MORRISONS ROAD, MANGALORE",-36.888731,145.178549,3.0,1.0,1,$350_pw,House,September 2009,3663,2009,9,MANGALORE,350,House
857,857,"2/51 BOSTOCK AVENUE, MANIFOLD HEIGHTS",-38.133412,144.333574,4.0,2.0,2,$715_-_$165_pw,Available Now,September 2009,3218,2009,9,HEIGHTS,165,Other
858,858,"2/51 BOSTOCK AVENUE, MANIFOLD HEIGHTS",-38.133412,144.333574,4.0,2.0,2,$155_pw,Available Now,June 2009,3218,2009,6,HEIGHTS,155,Other
859,859,"4/27 ROXBY STREET, MANIFOLD HEIGHTS",-38.137852,144.333382,3.0,2.0,2,$390_pw,none,September 2009,3218,2009,9,HEIGHTS,390,Other
860,860,"284 AUTUMN STREET, MANIFOLD HEIGHTS",-38.140974,144.331228,3.0,1.0,1,$280_pw,House,February 2009,3218,2009,2,HEIGHTS,280,House
861,861,"21 SYDENHAM AVENUE, MANIFOLD HEIGHTS",-38.143445,144.333607,3.0,1.0,1,$265_pw,House,August 2009,3218,2009,8,HEIGHTS,265,House
862,862,"1 FINLASON STREET, MANSFIELD",-37.059212,146.089659,2.0,1.0,1,$190_pw,none,September 2009,3722,2009,9,MANSFIELD,190,Other
863,863,"1 FINLASON STREET, MANSFIELD",-37.059212,146.089659,2.0,1.0,1,$180_pw,none,March 2009,3722,2009,3,MANSFIELD,180,Other
864,864,"20 BLAIR STREET, MARIBYRNONG",-37.774237,144.879694,3.0,2.0,2,$425_pw,Townhouse,November 2009,3032,2009,11,MARIBYRNONG,425,House
865,865,"302/7 ORDNANCE RESERVE, MARIBYRNONG",-37.770634,144.881755,2.0,1.0,1,$350_pw,Unit,November 2009,3032,2009,11,MARIBYRNONG,350,Apartment
866,866,"302/7 ORDNANCE RESERVE, MARIBYRNONG",-37.770634,144.881755,2.0,1.0,1,$350_p.w.,Unit,October 2009,3032,2009,10,MARIBYRNONG,350,Apartment
867,867,"25 GATEHOUSE PLACE, MARIBYRNONG",-37.773946,144.881122,3.0,2.0,1,$350_Weekly,Unit,September 2009,3032,2009,9,MARIBYRNONG,350,Apartment
868,868,"25 GATEHOUSE PLACE, MARIBYRNONG",-37.773946,144.881122,3.0,2.0,1,$350_pw,Unit,July 2009,3032,2009,7,MARIBYRNONG,350,Apartment
869,869,"25 GATEHOUSE PLACE, MARIBYRNONG",-37.773946,144.881122,3.0,2.0,1,$350_Weekly,Unit,June 2009,3032,2009,6,MARIBYRNONG,350,Apartment
870,870,"5/20 NAVIGATOR STREET, MARIBYRNONG",-37.76754379,144.89845276,2.0,1.0,1,$300_Weekly,Unit,October 2009,3032,2009,10,MARIBYRNONG,300,Apartment
871,871,"5/20 NAVIGATOR STREET, MARIBYRNONG",-37.76754379,144.89845276,2.0,1.0,1,$300,Unit,September 2009,3032,2009,9,MARIBYRNONG,300,Apartment
872,872,"3/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.772826,144.893414,2.0,1.0,1,$260,Townhouse,October 2009,3032,2009,10,MARIBYRNONG,260,House
873,873,"3/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.772826,144.893414,2.0,1.0,1,$260,Townhouse,March 2009,3032,2009,3,MARIBYRNONG,260,House
874,874,"16 RIBBONY WALK, MARIBYRNONG",-37.771869,144.880727,3.0,2.0,2,$395_pw,Townhouse,April 2009,3032,2009,4,MARIBYRNONG,395,House
875,875,"16 RIBBONY WALK, MARIBYRNONG",-37.771869,144.880727,3.0,2.0,2,$360_p.w.,Townhouse,January 2009,3032,2009,1,MARIBYRNONG,360,House
876,876,"6/14 NAVIGATOR STREET, MARIBYRNONG",-37.767984,144.898355,2.0,1.0,1,$260_pw,Rental_residential,August 2009,3032,2009,8,MARIBYRNONG,260,Other
877,877,"9 CAVALRY CIRCUIT, MARIBYRNONG",-37.774443,144.880129,3.0,2.0,2,$380_pw,Townhouse,June 2009,3032,2009,6,MARIBYRNONG,380,House
878,878,"7/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.7725479,144.8932295,2.0,1.0,1,$310,Rental_residential,March 2009,3032,2009,3,MARIBYRNONG,310,Other
879,879,"7/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.7725479,144.8932295,2.0,1.0,1,$310_per_week,Rental_residential,February 2009,3032,2009,2,MARIBYRNONG,310,Other
880,880,"18 TAYLOR AVENUE, MARIBYRNONG",-37.787147,144.892676,4.0,2.0,2,$630_pw,House,November 2009,3032,2009,11,MARIBYRNONG,630,House
881,881,"18 TAYLOR AVENUE, MARIBYRNONG",-37.787147,144.892676,4.0,2.0,2,$650_Weekly,House,January 2009,3032,2009,1,MARIBYRNONG,650,House
882,882,"50 WESTS ROAD, MARIBYRNONG",-37.771283,144.882064,3.0,2.0,2,$380_p.w.,Townhouse,January 2009,3032,2009,1,MARIBYRNONG,380,House
883,883,"29 CAVALRY CIRCUIT, MARIBYRNONG",-37.774751,144.880526,2.0,1.0,1,$340_pw,Townhouse,January 2009,3032,2009,1,MARIBYRNONG,340,House
884,884,"6/2 HORIZON DRIVE, MARIBYRNONG",-37.775684,144.893124,1.0,1.0,0,$290_pw,none,November 2009,3032,2009,11,MARIBYRNONG,290,Other
885,885,"6/2 HORIZON DRIVE, MARIBYRNONG",-37.775684,144.893124,1.0,1.0,0,$300,none,May 2009,3032,2009,5,MARIBYRNONG,300,Other
886,886,"6/2 HORIZON DRIVE, MARIBYRNONG",-37.775684,144.893124,1.0,1.0,0,$300_pw,none,April 2009,3032,2009,4,MARIBYRNONG,300,Other
887,887,"6/2 HORIZON DRIVE, MARIBYRNONG",-37.775684,144.893124,1.0,1.0,0,$320_pw,none,April 2009,3032,2009,4,MARIBYRNONG,320,Other
888,888,"6/2 HORIZON DRIVE, MARIBYRNONG",-37.775684,144.893124,1.0,1.0,0,$330_pw,none,April 2009,3032,2009,4,MARIBYRNONG,330,Other
889,889,"2/91 THE ESPLANADE, MARIBYRNONG",-37.765943,144.889958,2.0,1.0,1,$300,none,March 2009,3032,2009,3,MARIBYRNONG,300,Other
890,890,"21 SEA RUSH STREET, MARIBYRNONG",-37.7837625,144.8973435,3.0,2.0,1,$420_per_week,Townhouse,April 2009,3032,2009,4,MARIBYRNONG,420,House
891,891,"21 SEA RUSH STREET, MARIBYRNONG",-37.7837625,144.8973435,3.0,2.0,1,$400_per_week,Townhouse,April 2009,3032,2009,4,MARIBYRNONG,400,House
892,892,"21 SEA RUSH STREET, MARIBYRNONG",-37.7837625,144.8973435,3.0,2.0,1,$400_per_week,Townhouse,March 2009,3032,2009,3,MARIBYRNONG,400,House
893,893,"11/9 FABIAN COURT, MARIBYRNONG",-37.773144,144.892808,2.0,1.0,1,$280_pw,none,December 2009,3032,2009,12,MARIBYRNONG,280,Other
894,894,"11/9 FABIAN COURT, MARIBYRNONG",-37.773144,144.892808,2.0,1.0,1,$280_Weekly,none,September 2009,3032,2009,9,MARIBYRNONG,280,Other
895,895,"11/9 FABIAN COURT, MARIBYRNONG",-37.773144,144.892808,2.0,1.0,1,$280_Weekly,none,June 2009,3032,2009,6,MARIBYRNONG,280,Other
896,896,"11/9 FABIAN COURT, MARIBYRNONG",-37.773144,144.892808,2.0,1.0,1,$280_pw,none,April 2009,3032,2009,4,MARIBYRNONG,280,Other
897,897,"11 WATERSIDE PLACE, MARIBYRNONG",-37.784395,144.899082,4.0,3.0,2,$840_Weekly,House,March 2009,3032,2009,3,MARIBYRNONG,840,House
898,898,"11 WATERSIDE PLACE, MARIBYRNONG",-37.784395,144.899082,4.0,3.0,2,$840_pw,House,February 2009,3032,2009,2,MARIBYRNONG,840,House
899,899,"58 GARDNERS LANE, MARKWOOD",-36.449247,146.480937,2.0,1.0,0,$165_per_week,House,August 2009,3678,2009,8,MARKWOOD,165,House
900,900,"225 YARRABEE ROAD, MARKWOOD",-36.48437149,146.53585305,4.0,1.0,2,$260_per_week,House,August 2009,3678,2009,8,MARKWOOD,260,House
901,901,"225 YARRABEE ROAD, MARKWOOD",-36.48437149,146.53585305,4.0,1.0,2,$245_per_week,House,August 2009,3678,2009,8,MARKWOOD,245,House
902,902,"95 AUSTIN AVENUE, MCCRAE",-38.365411,144.921665,3.0,1.0,2,$260_Weekly,none,July 2009,3938,2009,7,MCCRAE,260,Other
903,903,"318 MCKINNON ROAD, MCKINNON",-37.912441,145.047943,3.0,2.0,1,$445_pw,House,March 2009,3204,2009,3,MCKINNON,445,House
904,904,"5 FITZROY STREET, MCKINNON",-37.913873,145.033857,3.0,1.0,1,$390_pw,House,September 2009,3204,2009,9,MCKINNON,390,House
905,905,"5 FITZROY STREET, MCKINNON",-37.913873,145.033857,3.0,1.0,1,$390_pw,House,July 2009,3204,2009,7,MCKINNON,390,House
906,906,"5 FITZROY STREET, MCKINNON",-37.913873,145.033857,3.0,1.0,1,$390_pw,House,June 2009,3204,2009,6,MCKINNON,390,House
907,907,"99 NICHOLSON STREET, MCKINNON",-37.912735,145.037603,2.0,1.0,2,$450_pw,Townhouse,May 2009,3204,2009,5,MCKINNON,450,House
908,908,"5/47 WRIGHT STREET, MCKINNON",-37.912861,145.030252,2.0,1.0,1,$355_pw,none,March 2009,3204,2009,3,MCKINNON,355,Other
909,909,"1A HUDSON STREET, MCKINNON",-37.909982,145.050237,3.0,2.0,2,$620_pw,Rental_residential,December 2009,3204,2009,12,MCKINNON,620,Other
910,910,"20 ELM GROVE, MCKINNON",-37.909005,145.036887,3.0,1.0,2,$490_pw,House,May 2009,3204,2009,5,MCKINNON,490,House
911,911,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$470_pw,none,July 2009,3204,2009,7,MCKINNON,470,Other
912,912,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$470_pw,none,June 2009,3204,2009,6,MCKINNON,470,Other
913,913,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$475_pw,none,June 2009,3204,2009,6,MCKINNON,475,Other
914,914,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$490_pw,none,May 2009,3204,2009,5,MCKINNON,490,Other
915,915,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$495,none,May 2009,3204,2009,5,MCKINNON,495,Other
916,916,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$495,none,April 2009,3204,2009,4,MCKINNON,495,Other
917,917,"11 LEITH ROAD, MCMAHONS CREEK",-37.686372,145.850478,4.0,2.0,0,$210_pw,House,March 2009,3799,2009,3,CREEK,210,House
918,918,"23 NAVARRE COURT, MEADOW HEIGHTS",-37.657696,144.923267,3.0,1.0,1,$290_per_week,Available Now,September 2009,3048,2009,9,HEIGHTS,290,Other
919,919,"23 NAVARRE COURT, MEADOW HEIGHTS",-37.657696,144.923267,3.0,1.0,1,$280_per_week,Available Now,June 2009,3048,2009,6,HEIGHTS,280,Other
920,920,"13 COLIGNAN COURT, MEADOW HEIGHTS",-37.654558,144.926211,3.0,2.0,2,$265_per_week,Rental_residential,March 2009,3048,2009,3,HEIGHTS,265,Other
921,921,"3 GREEN VALLEY GROVE, MEADOW HEIGHTS",-37.644257,144.922123,3.0,2.0,2,$330_pw,House,March 2009,3048,2009,3,HEIGHTS,330,House
922,922,"235 MARTINS ROAD, MEENIYAN",-38.604674,146.000049,3.0,1.0,1,$200_per_week,House,October 2009,3956,2009,10,MEENIYAN,200,House
923,923,"235 MARTINS ROAD, MEENIYAN",-38.604674,146.000049,3.0,1.0,1,$200_per_week,House,September 2009,3956,2009,9,MEENIYAN,200,House
924,924,"12A MEIKLE STREET, MEENIYAN",-38.576212,146.018386,3.0,1.0,1,$190_per_week,House,June 2009,3956,2009,6,MEENIYAN,190,House
925,925,"169 WHITELAW STREET, MEENIYAN",-38.5814514,146.0078162,3.0,1.0,1,$190_per_week,none,November 2009,3956,2009,11,MEENIYAN,190,Other
926,926,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$520_pw,Available Now,December 2009,3000,2009,12,MELBOURNE,520,Other
927,927,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$500_pw,Available Now,December 2009,3000,2009,12,MELBOURNE,500,Other
