,Unnamed: 0.2,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
1139,1139,1139,"9/5 FERMANAGH ROAD, CAMBERWELL",-37.8295344,145.0610323,2.0,1.0,1,$520,none,June 2018,3124,2018,6,CAMBERWELL,520,Other
1140,1140,1140,"4 SEYMOUR GROVE, CAMBERWELL",-37.835861,145.060622,5.0,3.0,3,$820_per_week,none,August 2018,3124,2018,8,CAMBERWELL,820,Other
1141,1141,1141,"4 SEYMOUR GROVE, CAMBERWELL",-37.835861,145.060622,5.0,3.0,3,$1000,none,July 2018,3124,2018,7,CAMBERWELL,1000,Other
1142,1142,1142,"G09/1011 TOORAK ROAD, CAMBERWELL",-37.846539,145.066323,2.0,2.0,1,$470_per_week,Rental_residential,September 2018,3124,2018,9,CAMBERWELL,470,Other
1143,1143,1143,"G09/1011 TOORAK ROAD, CAMBERWELL",-37.846539,145.066323,2.0,2.0,1,$490,Rental_residential,August 2018,3124,2018,8,CAMBERWELL,490,Other
1144,1144,1144,"29 NEVIS STREET, CAMBERWELL",-37.843005,145.081717,4.0,2.0,2,$900_pw,House,March 2018,3124,2018,3,CAMBERWELL,900,House
1145,1145,1145,"7 NICHOLSDALE ROAD, CAMBERWELL",-37.836122,145.091532,2.0,2.0,2,$570,Available Now,September 2018,3124,2018,9,CAMBERWELL,570,Other
1146,1146,1146,"12 KINGFIELD COURT, CAMBERWELL",-37.837978,145.092054,3.0,1.0,2,$600,House,November 2018,3124,2018,11,CAMBERWELL,600,House
1147,1147,1147,"12 KINGFIELD COURT, CAMBERWELL",-37.837978,145.092054,3.0,1.0,2,$620,House,November 2018,3124,2018,11,CAMBERWELL,620,House
1148,1148,1148,"12 KINGFIELD COURT, CAMBERWELL",-37.837978,145.092054,3.0,1.0,2,$600,House,October 2018,3124,2018,10,CAMBERWELL,600,House
1149,1149,1149,"12 KINGFIELD COURT, CAMBERWELL",-37.837978,145.092054,3.0,1.0,2,$620,House,October 2018,3124,2018,10,CAMBERWELL,620,House
1150,1150,1150,"113/565 CAMBERWELL ROAD, CAMBERWELL",-37.844491,145.071988,1.0,1.0,1,$380_per_week,Rental_residential,October 2018,3124,2018,10,CAMBERWELL,380,Other
1152,1152,1152,"15 DAVIS AVENUE, CAMBERWELL",-37.843138,145.056522,4.0,2.0,2,$995,none,November 2018,3124,2018,11,CAMBERWELL,995,Other
1153,1153,1153,"15 DAVIS AVENUE, CAMBERWELL",-37.843138,145.056522,4.0,2.0,2,$995,none,October 2018,3124,2018,10,CAMBERWELL,995,Other
1154,1154,1154,"15 DAVIS AVENUE, CAMBERWELL",-37.843138,145.056522,4.0,2.0,2,$950,none,September 2018,3124,2018,9,CAMBERWELL,950,Other
1155,1155,1155,"3/37 HIGH ROAD, CAMBERWELL",-37.8422913,145.057476,2.0,2.0,1,$520,none,April 2018,3124,2018,4,CAMBERWELL,520,Other
1156,1156,1156,"7 OBERWYL ROAD, CAMBERWELL",-37.846258,145.085261,4.0,2.0,3,$880_pw,none,January 2018,3124,2018,1,CAMBERWELL,880,Other
1157,1157,1157,"41 CHRISTOWEL STREET, CAMBERWELL",-37.83778,145.067185,4.0,2.0,3,$1050_pw,none,March 2018,3124,2018,3,CAMBERWELL,1050,Other
1159,1159,1159,"2/140 THROUGH ROAD, CAMBERWELL",-37.838391,145.092368,3.0,2.0,2,$800_pw,House,December 2018,3124,2018,12,CAMBERWELL,800,House
1160,1160,1160,"34 REGENT STREET, CAMBERWELL",-37.843857,145.092554,3.0,2.0,1,$490_per_week,House,February 2018,3124,2018,2,CAMBERWELL,490,House
1161,1161,1161,"34 REGENT STREET, CAMBERWELL",-37.843857,145.092554,3.0,2.0,1,$490_pw,House,January 2018,3124,2018,1,CAMBERWELL,490,House
1162,1162,1162,"1066 TOORAK ROAD, CAMBERWELL",-37.847868,145.071786,3.0,2.0,2,$550,House,August 2018,3124,2018,8,CAMBERWELL,550,House
1165,1165,1165,"905 TOORAK ROAD, CAMBERWELL",-37.845742,145.056845,4.0,3.0,2,$1250,House,December 2018,3124,2018,12,CAMBERWELL,1250,House
1167,1167,1167,"905 TOORAK ROAD, CAMBERWELL",-37.845742,145.056845,4.0,3.0,2,$1150,House,August 2018,3124,2018,8,CAMBERWELL,1150,House
1168,1168,1168,"905 TOORAK ROAD, CAMBERWELL",-37.845742,145.056845,4.0,3.0,2,$1150,House,June 2018,3124,2018,6,CAMBERWELL,1150,House
1169,1169,1169,"19 BARKLY STREET, CAMBERWELL",-37.847896,145.090696,3.0,1.0,1,$735,House,August 2018,3124,2018,8,CAMBERWELL,735,House
1170,1170,1170,"19 BARKLY STREET, CAMBERWELL",-37.847896,145.090696,3.0,1.0,1,$795,House,July 2018,3124,2018,7,CAMBERWELL,795,House
1171,1171,1171,"116 WARRIGAL ROAD, CAMBERWELL",-37.837729,145.097517,4.0,2.0,2,$750,House,September 2018,3124,2018,9,CAMBERWELL,750,House
1172,1172,1172,"62A CHRISTOWEL STREET, CAMBERWELL",-37.839021,145.066556,3.0,1.0,1,$695_per_week,House,March 2018,3124,2018,3,CAMBERWELL,695,House
1173,1173,1173,"62A CHRISTOWEL STREET, CAMBERWELL",-37.839021,145.066556,3.0,1.0,1,$695,House,January 2018,3124,2018,1,CAMBERWELL,695,House
1174,1174,1174,"2/1311 TOORAK ROAD, CAMBERWELL",-37.849442,145.089562,3.0,2.0,2,$630,House,October 2018,3124,2018,10,CAMBERWELL,630,House
1175,1175,1175,"19 IMMARNA ROAD, CAMBERWELL",-37.841871,145.077056,3.0,1.0,1,$550_pw,Rental_residential,August 2018,3124,2018,8,CAMBERWELL,550,Other
1177,1177,1177,"72 SPENCER ROAD, CAMBERWELL",-37.82643,145.070918,3.0,2.0,2,$800,none,December 2018,3124,2018,12,CAMBERWELL,800,Other
1178,1178,1178,"3 DONNA BUANG STREET, CAMBERWELL",-37.84434,145.064707,4.0,3.0,2,$800_pw,none,January 2018,3124,2018,1,CAMBERWELL,800,Other
1179,1179,1179,"3/6 SMITH ROAD, CAMBERWELL",-37.845619,145.069718,3.0,1.0,2,$550_pw,Villa,January 2018,3124,2018,1,CAMBERWELL,550,House
1180,1180,1180,"3/891 TOORAK ROAD, CAMBERWELL",-37.845667,145.055262,2.0,2.0,1,$550_pw,none,February 2018,3124,2018,2,CAMBERWELL,550,Other
1181,1181,1181,"33 RADNOR STREET, CAMBERWELL",-37.841908,145.061985,4.0,3.0,0,$1195_per_week,none,October 2018,3124,2018,10,CAMBERWELL,1195,Other
1182,1182,1182,"33 RADNOR STREET, CAMBERWELL",-37.841908,145.061985,4.0,3.0,0,$1250_Weekly,none,July 2018,3124,2018,7,CAMBERWELL,1250,Other
1184,1184,1184,"3/140 WARRIGAL ROAD, CAMBERWELL",-37.840252,145.097235,4.0,3.0,2,$900,Townhouse,February 2018,3124,2018,2,CAMBERWELL,900,House
1185,1185,1185,"1/911 TOORAK ROAD, CAMBERWELL",-37.845911,145.057483,4.0,3.0,2,$950_pw,Townhouse,July 2018,3124,2018,7,CAMBERWELL,950,House
1186,1186,1186,"1/911 TOORAK ROAD, CAMBERWELL",-37.845911,145.057483,4.0,3.0,2,$950_pw,Townhouse,June 2018,3124,2018,6,CAMBERWELL,950,House
1189,1189,1189,"39 LYNDEN STREET, CAMBERWELL",-37.840895,145.086331,6.0,2.0,2,$750_pw,Rental_residential,October 2018,3124,2018,10,CAMBERWELL,750,Other
1191,1191,1191,"2 HARTWELL HILL ROAD, CAMBERWELL",-37.845086,145.07695,3.0,2.0,2,$625,Rental_residential,December 2018,3124,2018,12,CAMBERWELL,625,Other
1192,1192,1192,"5/26 CORNELL STREET, CAMBERWELL",-37.839352,145.088349,2.0,1.0,1,$450_per_week,Villa,November 2018,3124,2018,11,CAMBERWELL,450,House
1193,1193,1193,"1B MILLS STREET, CAMBERWELL",-37.8493884,145.0830606,3.0,2.0,2,$820_per_week,House,June 2018,3124,2018,6,CAMBERWELL,820,House
1194,1194,1194,"1B MILLS STREET, CAMBERWELL",-37.8493884,145.0830606,3.0,2.0,2,$830,House,April 2018,3124,2018,4,CAMBERWELL,830,House
1195,1195,1195,"5/184 WATTLE VALLEY ROAD, CAMBERWELL",-37.844727,145.080322,2.0,1.0,1,$580,none,April 2018,3124,2018,4,CAMBERWELL,580,Other
1196,1196,1196,"5/184 WATTLE VALLEY ROAD, CAMBERWELL",-37.844727,145.080322,2.0,1.0,1,$580,none,March 2018,3124,2018,3,CAMBERWELL,580,Other
1197,1197,1197,"106/828 BURKE ROAD, CAMBERWELL",-37.821798,145.058718,1.0,1.0,1,$400_per_week,none,January 2018,3124,2018,1,CAMBERWELL,400,Other
1198,1198,1198,"2B STAUGHTON ROAD, CAMBERWELL",-37.8469061,145.0606715,4.0,3.0,1,$860,House,February 2018,3124,2018,2,CAMBERWELL,860,House
1199,1199,1199,"2B STAUGHTON ROAD, CAMBERWELL",-37.8469061,145.0606715,4.0,3.0,1,$860,House,January 2018,3124,2018,1,CAMBERWELL,860,House
1200,1200,1200,"6/18 GLENCAIRN AVENUE, CAMBERWELL",-37.846807,145.081541,2.0,1.0,1,$345_pw,none,December 2018,3124,2018,12,CAMBERWELL,345,Other
1201,1201,1201,"6/18 GLENCAIRN AVENUE, CAMBERWELL",-37.846807,145.081541,2.0,1.0,1,$345_pw,none,November 2018,3124,2018,11,CAMBERWELL,345,Other
1202,1202,1202,"6/18 GLENCAIRN AVENUE, CAMBERWELL",-37.846807,145.081541,2.0,1.0,1,$345,none,October 2018,3124,2018,10,CAMBERWELL,345,Other
1203,1203,1203,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,2.0,1.0,2,$470,Rental_residential,December 2018,3124,2018,12,CAMBERWELL,470,Other
1204,1204,1204,"1 BETHELA STREET, CAMBERWELL",-37.846692,145.08925,2.0,1.0,2,$500,Rental_residential,November 2018,3124,2018,11,CAMBERWELL,500,Other
1205,1205,1205,"520/585 LATROBE STREET, MELBOURNE, MELBOURNE",-37.851311,144.989177,3.0,2.0,0,$1290_per_week,Available Now,October 2018,3000,2018,10,MELBOURNE,1290,Other
1206,1206,1206,"520/585 LATROBE STREET, MELBOURNE, MELBOURNE",-37.851311,144.989177,3.0,2.0,0,$1290,Available Now,March 2018,3000,2018,3,MELBOURNE,1290,Other
1207,1207,1207,"500 FLINDERS STREET, MELBOURNE",-37.820019,144.957827,1.0,1.0,0,$399_per_week,Available Now,November 2018,3000,2018,11,MELBOURNE,399,Other
1208,1208,1208,"500 FLINDERS STREET, MELBOURNE",-37.820019,144.957827,1.0,1.0,0,$350_-_$450_per_week,Available Now,October 2018,3000,2018,10,MELBOURNE,450,Other
1209,1209,1209,"1201/31 A'BECKETT STREET, MELBOURNE",-27.4423944,152.9379878,2.0,1.0,1,$550,none,May 2018,3000,2018,5,MELBOURNE,550,Other
1210,1210,1210,"3405/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,3.0,2.0,1,$800_per_week,Available Now,February 2018,3000,2018,2,MELBOURNE,800,Other
1211,1211,1211,"3405/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,3.0,2.0,1,$800_per_week,Available Now,January 2018,3000,2018,1,MELBOURNE,800,Other
1212,1212,1212,"5106/318 RUSSELL STREET, MELBOURNE",-37.809259,144.9665674,2.0,2.0,0,$700,none,February 2018,3000,2018,2,MELBOURNE,700,Other
1213,1213,1213,"1208/151 FRANKLIN STREET, MELBOURNE",-37.8086896,144.9593881,1.0,1.0,0,$440,none,November 2018,3000,2018,11,MELBOURNE,440,Other
1214,1214,1214,"1813/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2.0,1.0,0,$620_per_week,none,February 2018,3000,2018,2,MELBOURNE,620,Other
1215,1215,1215,"1111/408 LONSDALE STREET, MELBOURNE",-37.812547,144.960394,2.0,1.0,0,$430_pw,none,July 2018,3000,2018,7,MELBOURNE,430,Other
1216,1216,1216,"1510/22-24 JANE BELL LANE, MELBOURNE",-37.8102038,144.9661963,1.0,1.0,1,$480_Week,none,January 2018,3000,2018,1,MELBOURNE,480,Other
1217,1217,1217,"2703/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2.0,2.0,0,$620_Week,none,January 2018,3000,2018,1,MELBOURNE,620,Other
1218,1218,1218,"907/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1.0,1.0,0,$480_per_week,Available Now,June 2018,3000,2018,6,MELBOURNE,480,Other
1219,1219,1219,"3203/35 SPRING STREET, MELBOURNE",-37.814171,144.97405,2.0,2.0,1,$1000_per_week,Available Now,July 2018,3000,2018,7,MELBOURNE,1000,Other
1220,1220,1220,"1605/31 A'BECKETT STREET, MELBOURNE",-27.683439,152.907399,2.0,1.0,0,$550,Available Now,August 2018,3000,2018,8,MELBOURNE,550,Other
1221,1221,1221,"1110/22-24 JANE BELL LANE, MELBOURNE",-37.81022,144.966265,1.0,1.0,1,$450_per_week,none,May 2018,3000,2018,5,MELBOURNE,450,Other
1222,1222,1222,"124/546 FLINDERS STREET, MELBOURNE",-37.820521,144.956143,1.0,1.0,0,$260_pw,none,February 2018,3000,2018,2,MELBOURNE,260,Other
1223,1223,1223,"2102/25 THERRY STREET, MELBOURNE",-37.8068232,144.9608822,1.0,1.0,0,$510,none,December 2018,3000,2018,12,MELBOURNE,510,Other
1224,1224,1224,"303/217 A'BECKETT STREET, MELBOURNE",-32.9614749,151.6972616,2.0,1.0,0,$520,none,January 2018,3000,2018,1,MELBOURNE,520,Other
1225,1225,1225,"4304/442 ELIZABETH STREET, MELBOURNE",-37.8083542,144.9607272,2.0,1.0,0,$650,none,November 2018,3000,2018,11,MELBOURNE,650,Other
1226,1226,1226,"2113/33 MACKENZIE STREET, MELBOURNE",-37.8076818,144.9668306,1.0,1.0,0,$430,none,March 2018,3000,2018,3,MELBOURNE,430,Other
1227,1227,1227,"1607/5 SUTHERLAND STREET, MELBOURNE",-37.8114109,144.960837,1.0,1.0,0,$450_per_week,Available Now,July 2018,3000,2018,7,MELBOURNE,450,Other
1228,1228,1228,"428/118 FRANKLIN STREET, MELBOURNE",-37.808357,144.959008,1.0,1.0,1,$315_per_week,none,March 2018,3000,2018,3,MELBOURNE,315,Other
1229,1229,1229,"310/268 FLINDERS STREET, MELBOURNE",-37.817606,144.965626,1.0,1.0,0,$320,none,August 2018,3000,2018,8,MELBOURNE,320,Other
1230,1230,1230,"1707/243 FRANKLIN STREET, MELBOURNE",-37.809699,144.956682,2.0,1.0,0,$540,none,July 2018,3000,2018,7,MELBOURNE,540,Other
1231,1231,1231,"1602/270 KING STREET, MELBOURNE",-37.813723,144.954929,3.0,2.0,0,$850_per_week,none,October 2018,3000,2018,10,MELBOURNE,850,Other
1232,1232,1232,"708/108 FLINDERS STREET, MELBOURNE",-37.8162572,144.9711963,1.0,1.0,1,$525_per_week,Available Now,December 2018,3000,2018,12,MELBOURNE,525,Other
1233,1233,1233,"708/108 FLINDERS STREET, MELBOURNE",-37.8162572,144.9711963,1.0,1.0,1,$525_per_week,Available Now,November 2018,3000,2018,11,MELBOURNE,525,Other
1234,1234,1234,"708/108 FLINDERS STREET, MELBOURNE",-37.8162572,144.9711963,1.0,1.0,1,$525_per_week,Available Now,August 2018,3000,2018,8,MELBOURNE,525,Other
1235,1235,1235,"708/108 FLINDERS STREET, MELBOURNE",-37.8162572,144.9711963,1.0,1.0,1,$525_per_week,Available Now,January 2018,3000,2018,1,MELBOURNE,525,Other
1236,1236,1236,"228 LA TROBE STREET, MELBOURNE",-37.8097604,144.9623828,1.0,1.0,1,$500_per_week,Available Now,October 2018,3000,2018,10,MELBOURNE,500,Other
1237,1237,1237,"4809/398 ELIZABETH STREET, MELBOURNE",-37.8093895,144.9612094,1.0,1.0,0,$475,none,December 2018,3000,2018,12,MELBOURNE,475,Other
1238,1238,1238,"1011/225 ELIZABETH STREET, MELBOURNE",-37.8131346,144.9624998,1.0,1.0,0,$450_per_week,Available Now,February 2018,3000,2018,2,MELBOURNE,450,Other
1239,1239,1239,"250 ELIZABETH STREET, MELBOURNE",-37.81278992,144.96253967,1.0,1.0,1,$550_p.w.,Available Now,October 2018,3000,2018,10,MELBOURNE,550,Other
1240,1240,1240,"250 ELIZABETH STREET, MELBOURNE",-37.81278992,144.96253967,1.0,1.0,1,$1155_pw,Available Now,October 2018,3000,2018,10,MELBOURNE,1155,Other
1241,1241,1241,"250 ELIZABETH STREET, MELBOURNE",-37.81278992,144.96253967,1.0,1.0,1,$850_per_week,Available Now,October 2018,3000,2018,10,MELBOURNE,850,Other
1242,1242,1242,"250 ELIZABETH STREET, MELBOURNE",-37.81278992,144.96253967,1.0,1.0,1,$850_per_week,Available Now,August 2018,3000,2018,8,MELBOURNE,850,Other
1243,1243,1243,"250 ELIZABETH STREET, MELBOURNE",-37.81278992,144.96253967,1.0,1.0,1,$850,Available Now,May 2018,3000,2018,5,MELBOURNE,850,Other
1244,1244,1244,"603/25-33 WILLS STREET, MELBOURNE",-37.810743,144.956997,1.0,1.0,0,$410_per_week,Available Now,January 2018,3000,2018,1,MELBOURNE,410,Other
1245,1245,1245,"148/139 LONSDALE STREET, MELBOURNE",-37.8114399,144.9685942,2.0,1.0,0,$410_pw,none,May 2018,3000,2018,5,MELBOURNE,410,Other
1246,1246,1246,"1706/200 SPENCER STREET, MELBOURNE",-37.816257,144.953288,1.0,1.0,1,$825_pw,none,January 2018,3000,2018,1,MELBOURNE,825,Other
1247,1247,1247,"1707/155 FRANKLIN STREET, MELBOURNE",-37.8088259,144.9595488,2.0,1.0,0,$650,Available Now,May 2018,3000,2018,5,MELBOURNE,650,Other
1248,1248,1248,"1610/199 WILLIAM STREET, MELBOURNE",-37.81456,144.9574098,2.0,2.0,0,$650_per_week,none,June 2018,3000,2018,6,MELBOURNE,650,Other
1249,1249,1249,"110/133 BOURKE STREET, MELBOURNE",-37.812912,144.969358,1.0,1.0,1,$1295,Available Now,December 2018,3000,2018,12,MELBOURNE,1295,Other
1250,1250,1250,"110/133 BOURKE STREET, MELBOURNE",-37.812912,144.969358,1.0,1.0,1,$1295_per_week,Available Now,November 2018,3000,2018,11,MELBOURNE,1295,Other
1251,1251,1251,"110/133 BOURKE STREET, MELBOURNE",-37.812912,144.969358,1.0,1.0,1,$1295_pw,Available Now,June 2018,3000,2018,6,MELBOURNE,1295,Other
1252,1252,1252,"110/133 BOURKE STREET, MELBOURNE",-37.812912,144.969358,1.0,1.0,1,$1295_pw,Available Now,May 2018,3000,2018,5,MELBOURNE,1295,Other
1253,1253,1253,"110/133 BOURKE STREET, MELBOURNE",-37.812912,144.969358,1.0,1.0,1,$1295_pw,Available Now,March 2018,3000,2018,3,MELBOURNE,1295,Other
1254,1254,1254,"110/133 BOURKE STREET, MELBOURNE",-37.812912,144.969358,1.0,1.0,1,$1295_pw,Available Now,February 2018,3000,2018,2,MELBOURNE,1295,Other
1255,1255,1255,"110/133 BOURKE STREET, MELBOURNE",-37.812912,144.969358,1.0,1.0,1,$1295_pw,Available Now,January 2018,3000,2018,1,MELBOURNE,1295,Other
1256,1256,1256,"110/250 ELIZABETH STREET, MELBOURNE",-37.81261,144.962885,1.0,1.0,1,$1155,Available Now,December 2018,3000,2018,12,MELBOURNE,1155,Other
1257,1257,1257,"110/250 ELIZABETH STREET, MELBOURNE",-37.81261,144.962885,1.0,1.0,1,$1155_per_week,Available Now,November 2018,3000,2018,11,MELBOURNE,1155,Other
1258,1258,1258,"110/250 ELIZABETH STREET, MELBOURNE",-37.81261,144.962885,1.0,1.0,1,$1155_pw,Available Now,May 2018,3000,2018,5,MELBOURNE,1155,Other
1259,1259,1259,"110/250 ELIZABETH STREET, MELBOURNE",-37.81261,144.962885,1.0,1.0,1,$1085_pw,Available Now,March 2018,3000,2018,3,MELBOURNE,1085,Other
1260,1260,1260,"110/250 ELIZABETH STREET, MELBOURNE",-37.81261,144.962885,1.0,1.0,1,$1085_pw,Available Now,February 2018,3000,2018,2,MELBOURNE,1085,Other
1261,1261,1261,"110/250 ELIZABETH STREET, MELBOURNE",-37.81261,144.962885,1.0,1.0,1,$1085_pw,Available Now,January 2018,3000,2018,1,MELBOURNE,1085,Other
1262,1262,1262,"3601/8 SUTHERLAND STREET, MELBOURNE",-37.811318,144.9609917,3.0,2.0,0,$910_per_week,none,November 2018,3000,2018,11,MELBOURNE,910,Other
1263,1263,1263,"3601/8 SUTHERLAND STREET, MELBOURNE",-37.811318,144.9609917,3.0,2.0,0,$910_per_week,none,October 2018,3000,2018,10,MELBOURNE,910,Other
1264,1264,1264,"2307/60 A'BECKETT STREET, MELBOURNE",-31.6501582,115.7345108,2.0,1.0,0,$720,none,March 2018,3000,2018,3,MELBOURNE,720,Other
1265,1265,1265,"2402/155 FRANKLIN STREET, MELBOURNE",-37.8088259,144.9595488,2.0,2.0,0,$750,none,May 2018,3000,2018,5,MELBOURNE,750,Other
1266,1266,1266,"604/268 FLINDERS STREET, MELBOURNE",-37.8178628,144.9655187,1.0,1.0,0,$310_Week,none,August 2018,3000,2018,8,MELBOURNE,310,Other
1267,1267,1267,"2206/181 A'BECKETT STREET, MELBOURNE",-37.8100887,144.9580146,1.0,1.0,0,$460,none,July 2018,3000,2018,7,MELBOURNE,460,Other
1268,1268,1268,"1902/5 SUTHERLAND STREET, MELBOURNE",-37.8114109,144.960837,1.0,1.0,0,$440_per_week,none,February 2018,3000,2018,2,MELBOURNE,440,Other
1269,1269,1269,"1902/5 SUTHERLAND STREET, MELBOURNE",-37.8114109,144.960837,1.0,1.0,0,$440_per_week,none,January 2018,3000,2018,1,MELBOURNE,440,Other
1270,1270,1270,"201/455 ELIZABETH STREET, MELBOURNE",-37.808429,144.960206,2.0,1.0,0,$500_per_week,none,May 2018,3000,2018,5,MELBOURNE,500,Other
1271,1271,1271,"201/455 ELIZABETH STREET, MELBOURNE",-37.808429,144.960206,2.0,1.0,0,$500_per_week,none,April 2018,3000,2018,4,MELBOURNE,500,Other
1272,1272,1272,"4106/220 SPENCER STREET, MELBOURNE",-37.8155837,144.9530742,1.0,1.0,0,$430_per_week,Rental_residential,July 2018,3000,2018,7,MELBOURNE,430,Other
1273,1273,1273,"2712/500 ELIZABETH STREET, MELBOURNE",-37.807359,144.960425,2.0,1.0,0,$550_per_week,Available Now,March 2018,3000,2018,3,MELBOURNE,550,Other
1274,1274,1274,"1306/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,2.0,2.0,0,$660,Available Now,June 2018,3000,2018,6,MELBOURNE,660,Other
1275,1275,1275,"2209/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,1.0,1.0,0,$450_per_week,none,June 2018,3000,2018,6,MELBOURNE,450,Other
1276,1276,1276,"912/87 FRANKLIN STREET, MELBOURNE",-37.808028,144.961681,1.0,1.0,1,$450_per_week,Available Now,July 2018,3000,2018,7,MELBOURNE,450,Other
1277,1277,1277,"405/39 QUEEN STREET, MELBOURNE",-37.8179076,144.9617347,1.0,1.0,0,$480_per_week,Available Now,July 2018,3000,2018,7,MELBOURNE,480,Other
1278,1278,1278,"36/180 LITTLE COLLINS STREET, MELBOURNE",-37.81386015,144.96790673,2.0,2.0,1,$820_per_week,Unit,June 2018,3000,2018,6,MELBOURNE,820,Apartment
1279,1279,1279,"23 MOSS STREET, MELTON SOUTH",-37.709623,144.566324,3.0,1.0,3,$315,House,August 2018,3338,2018,8,SOUTH,315,House
1280,1280,1280,"23 MOSS STREET, MELTON SOUTH",-37.709623,144.566324,3.0,1.0,3,$325,House,July 2018,3338,2018,7,SOUTH,325,House
1281,1281,1281,"2 ROWELL COURT, MELTON SOUTH",-37.709941,144.575358,4.0,2.0,1,$285_per_week,House,June 2018,3338,2018,6,SOUTH,285,House
1282,1282,1282,"2 ROWELL COURT, MELTON SOUTH",-37.709941,144.575358,4.0,2.0,1,$285,House,May 2018,3338,2018,5,SOUTH,285,House
1283,1283,1283,"24 MONASH ST, MELTON SOUTH",-37.713437,144.576955,3.0,1.0,2,$290_Weekly,House,January 2018,3338,2018,1,SOUTH,290,House
1284,1284,1284,"16 TOOLERN STREET, MELTON SOUTH",-37.70534765,144.5770835,3.0,1.0,2,$320_per_week,House,September 2018,3338,2018,9,SOUTH,320,House
1285,1285,1285,"16 NORTHCOTT STREET, MELTON SOUTH",-37.706963,144.576331,3.0,1.0,0,$280_per_week,House,May 2018,3338,2018,5,SOUTH,280,House
1286,1286,1286,"24 MONASH STREET, MELTON SOUTH",-37.713437,144.576955,3.0,1.0,2,$290,none,January 2018,3338,2018,1,SOUTH,290,Other
1287,1287,1287,"50 MONASH STREET, MELTON SOUTH",-37.711249,144.575621,3.0,1.0,1,$300,House,October 2018,3338,2018,10,SOUTH,300,House
1289,1289,1289,"24 BRENNAN STREET, MELTON SOUTH",-37.704785,144.572111,3.0,1.0,1,$300_per_week,none,August 2018,3338,2018,8,SOUTH,300,Other
1290,1290,1290,"24 BRENNAN STREET, MELTON SOUTH",-37.704785,144.572111,3.0,1.0,1,$300_Weekly,none,July 2018,3338,2018,7,SOUTH,300,Other
1291,1291,1291,"24 BRENNAN STREET, MELTON SOUTH",-37.704785,144.572111,3.0,1.0,1,$320,none,July 2018,3338,2018,7,SOUTH,320,Other
1292,1292,1292,"24 BRENNAN STREET, MELTON SOUTH",-37.704785,144.572111,3.0,1.0,1,$320_per_week,none,June 2018,3338,2018,6,SOUTH,320,Other
1294,1294,1294,"15 STUDLEY STREET, MELTON SOUTH",-37.724189,144.739519,4.0,2.0,2,$365,House,July 2018,3338,2018,7,SOUTH,365,House
1295,1295,1295,"8 EXELL AVENUE, MELTON SOUTH",-37.700075,144.577667,3.0,2.0,2,$300_pw,none,June 2018,3338,2018,6,SOUTH,300,Other
1296,1296,1296,"15 BRIDGE ROAD, MELTON SOUTH",-37.71435,144.574487,3.0,1.0,4,$310_per_week,House,January 2018,3338,2018,1,SOUTH,310,House
1297,1297,1297,"112 BROOKLYN ROAD, MELTON SOUTH",-37.701641,144.565159,3.0,1.0,2,$300_per_week,House,November 2018,3338,2018,11,SOUTH,300,House
1298,1298,1298,"112 BROOKLYN ROAD, MELTON SOUTH",-37.701641,144.565159,3.0,1.0,2,$310_per_week,House,October 2018,3338,2018,10,SOUTH,310,House
1301,1301,1301,"3 LANDAU PLACE, MELTON WEST",-37.674643,144.560698,3.0,2.0,2,$350_per_week,House,November 2018,3337,2018,11,WEST,350,House
1302,1302,1302,"113 WEST MELTON DRIVE, MELTON WEST",-37.675026,144.554336,3.0,2.0,1,$330_per_week,none,December 2018,3337,2018,12,WEST,330,Other
1303,1303,1303,"1 SHERWOOD PLACE, MELTON WEST",-37.6874528,144.5545743,3.0,2.0,3,$350_pw,House,March 2018,3337,2018,3,WEST,350,House
1304,1304,1304,"11 LINCOLN WAY, MELTON WEST",-37.672746,144.558418,4.0,2.0,3,$350_per_week,House,July 2018,3337,2018,7,WEST,350,House
1305,1305,1305,"232 BULMANS ROAD, MELTON WEST",-37.674256,144.552142,3.0,1.0,2,$330,House,February 2018,3337,2018,2,WEST,330,House
1306,1306,1306,"55 WANNEROO CIRCUIT, MELTON WEST",-37.6649018,144.5604505,4.0,2.0,2,$380_per_week,House,May 2018,3337,2018,5,WEST,380,House
1307,1307,1307,"67 WEST MELTON DRIVE, MELTON WEST",-37.6762016,144.5607801,3.0,1.0,2,$330_per_week,Available Now,August 2018,3337,2018,8,WEST,330,Other
1308,1308,1308,"36 MARLO DRIVE, MELTON WEST",-37.668836,144.5575896,3.0,2.0,1,$300,House,December 2018,3337,2018,12,WEST,300,House
1309,1309,1309,"7 GLAMIS PLACE, MELTON WEST",-37.674163,144.566739,3.0,2.0,2,$300,House,May 2018,3337,2018,5,WEST,300,House
