,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
21,21,"197 MAIN ROAD, CHEWTON",-37.0803515,144.2618795,1.0,1.0,0,$290_pw,House,February 2016,3451,2016,2,CHEWTON,290,House
22,22,"7 MANCHESTER STREET, CHEWTON",-37.0775879,144.2506022,5.0,2.0,2,$400_pw,House,February 2016,3451,2016,2,CHEWTON,400,House
23,23,"1 HIGH STREET, CHILTERN",-36.1505744,146.5991617,3.0,2.0,2,$240,House,October 2016,3683,2016,10,CHILTERN,240,House
24,24,"1 HIGH STREET, CHILTERN",-36.1505744,146.5991617,3.0,2.0,2,$260_pw,House,August 2016,3683,2016,8,CHILTERN,260,House
25,25,"1 HIGH STREET, CHILTERN",-36.1505744,146.5991617,3.0,2.0,2,$260_pw,House,July 2016,3683,2016,7,CHILTERN,260,House
26,26,"10B CONNESS STREET, CHILTERN",-36.151004,146.605192,2.0,1.0,1,$235_per_week,House,August 2016,3683,2016,8,CHILTERN,235,House
27,27,"2/56 ALBERT ROAD, CHILTERN",-36.14908,146.604709,2.0,1.0,1,$185_pw,House,October 2016,3683,2016,10,CHILTERN,185,House
28,28,"2/56 ALBERT ROAD, CHILTERN",-36.14908,146.604709,2.0,1.0,1,$190_pw,House,October 2016,3683,2016,10,CHILTERN,190,House
29,29,"65 MAIN STREET, CHILTERN",-36.149418,146.609623,3.0,2.0,2,$300,House,October 2016,3683,2016,10,CHILTERN,300,House
30,30,"7 SCOTT STREET, CHILTERN",-36.153794,146.592627,2.0,1.0,4,$200_per_week,none,August 2016,3683,2016,8,CHILTERN,200,Other
31,31,"5 PARK STREET, CHILTERN",-36.149064,146.608326,3.0,1.0,2,$280,House,August 2016,3683,2016,8,CHILTERN,280,House
32,32,"5 PARK STREET, CHILTERN",-36.149064,146.608326,3.0,1.0,2,$280_p.w.,House,July 2016,3683,2016,7,CHILTERN,280,House
33,33,"13 BURKE STREET, CHILTERN",-36.152878,146.607758,2.0,1.0,1,$250_Weekly,none,July 2016,3683,2016,7,CHILTERN,250,Other
34,34,"12-14 CAMPUS GATE, CHIRNSIDE PARK",-37.755523,145.332948,5.0,2.0,2,$390_pw,House,September 2016,3116,2016,9,PARK,390,House
35,35,"1/31 COUNTRY CLUB DRIVE, CHIRNSIDE PARK",-37.756332,145.325246,3.0,1.0,1,$340_pw,House,December 2016,3116,2016,12,PARK,340,House
36,36,"1/31 COUNTRY CLUB DRIVE, CHIRNSIDE PARK",-37.756332,145.325246,3.0,1.0,1,$350_pw,House,November 2016,3116,2016,11,PARK,350,House
37,37,"66 ROSEMAN ROAD, CHIRNSIDE PARK",-37.746928,145.33598,3.0,1.0,1,$320_pw,House,September 2016,3116,2016,9,PARK,320,House
38,38,"25 CLUBPOINT DRIVE, CHIRNSIDE PARK",-37.7526153,145.3270934,3.0,2.0,1,$370_pw,House,June 2016,3116,2016,6,PARK,370,House
39,39,"25 CLUBPOINT DRIVE, CHIRNSIDE PARK",-37.7526153,145.3270934,3.0,2.0,1,$370_pw,House,May 2016,3116,2016,5,PARK,370,House
40,40,"26 JOANNE AVENUE, CHIRNSIDE PARK",-37.755106,145.306849,3.0,2.0,3,$420_pw,House,October 2016,3116,2016,10,PARK,420,House
41,41,"9 ALLY TERRACE, CHIRNSIDE PARK",-37.756061,145.295076,4.0,2.0,2,$550_per_week,House,December 2016,3116,2016,12,PARK,550,House
42,42,"27A HUNTINGDALE DRIVE, CHIRNSIDE PARK",-37.754248,145.3227,3.0,2.0,2,$460_Weekly,House,June 2016,3116,2016,6,PARK,460,House
43,43,"190 MUIR ROAD, CHRISTMAS HILLS",-37.65713,145.323706,3.0,1.0,0,$400_per_week,House,June 2016,3775,2016,6,HILLS,400,House
44,44,"30 O'SHEAS ROAD, CHRISTMAS HILLS",-37.643953,145.309304,4.0,2.0,1,$600_per_week,none,November 2016,3775,2016,11,HILLS,600,Other
45,45,"30 O'SHEAS ROAD, CHRISTMAS HILLS",-37.643953,145.309304,4.0,2.0,1,$600_per_week,none,December 2016,3775,2016,12,HILLS,600,Other
46,46,"30 OU0027SHEAS ROAD, CHRISTMAS HILLS",-37.653666,145.3050781,4.0,2.0,1,$600_per_week,House,November 2016,3775,2016,11,HILLS,600,House
47,47,"90 WESTERING ROAD, CHRISTMAS HILLS",-37.677565,145.269523,3.0,1.0,0,$550_per_week,none,August 2016,3775,2016,8,HILLS,550,Other
48,48,"1246 ELTHAM - YARRA GLEN ROAD, CHRISTMAS HILLS",-37.651535,145.288365,2.0,1.0,0,$250_per_week,House,June 2016,3775,2016,6,HILLS,250,House
49,49,"1246 ELTHAM - YARRA GLEN ROAD, CHRISTMAS HILLS",-37.651535,145.288365,2.0,1.0,0,$250_per_week,House,May 2016,3775,2016,5,HILLS,250,House
50,50,"4 KARAMOOKA AVENUE, CHUM CREEK",-37.630489,145.496038,3.0,1.0,0,$380_per_week,House,March 2016,3777,2016,3,CREEK,380,House
51,51,"731 CHUM CREEK ROAD, CHUM CREEK",-37.64491085,145.49757232,3.0,2.0,0,$385_per_week,none,December 2016,3777,2016,12,CREEK,385,Other
52,52,"7 CENTRE GROVE, CHUM CREEK",-37.646127,145.494799,4.0,2.0,1,$465_pw,House,August 2016,3777,2016,8,CREEK,465,House
53,53,"CONTACT AGENT, CHUM CREEK",-37.6333426,145.4993536,4.0,2.0,3,$450_pw,House,April 2016,3777,2016,4,CREEK,450,House
54,54,"5 KARAMOOKA AVENUE, CHUM CREEK",-37.630029,145.495225,3.0,2.0,2,$390_per_week,House,January 2016,3777,2016,1,CREEK,390,House
55,55,"5 INALA CLOSE, CHURCHILL",-38.323757,146.424585,4.0,1.0,0,$200_pw,none,June 2016,3842,2016,6,CHURCHILL,200,Other
56,56,"15 CURRINGA COURT, CHURCHILL",-38.319109,146.420642,4.0,2.0,2,$300_per_week,none,January 2016,3842,2016,1,CHURCHILL,300,Other
57,57,"38 COOLABAH DRIVE, CHURCHILL",-38.303151,146.416263,3.0,1.0,1,$210_per_week,House,December 2016,3842,2016,12,CHURCHILL,210,House
58,58,"27 CHURINGA DRIVE, CHURCHILL",-38.3210366,146.4247311,3.0,1.0,1,$280_per_week,none,May 2016,3842,2016,5,CHURCHILL,280,Other
59,59,"3/34 INVERNESS ST, CLARINDA",-37.931864,145.108164,3.0,2.0,1,$515_Weekly,Townhouse,February 2016,3169,2016,2,CLARINDA,515,House
60,60,"1 / 55 VINEY STREET, CLARINDA",-37.93875,145.101891,3.0,1.0,3,$350_per_week,Townhouse,May 2016,3169,2016,5,CLARINDA,350,House
61,61,"59 LEONARD CLOSE, CLARINDA",-37.940496,145.106509,5.0,3.0,2,$410_Weekly,Rental_residential,May 2016,3169,2016,5,CLARINDA,410,Other
62,62,"600 KONAGADERRA ROAD, CLARKEFIELD",-37.515177,144.783865,3.0,1.0,0,$390,House,December 2016,3430,2016,12,CLARKEFIELD,390,House
63,63,"160 FENTON HILL ROAD, CLARKEFIELD",-37.4935034,144.8108406,3.0,1.0,3,$450_per_week,House,September 2016,3430,2016,9,CLARKEFIELD,450,House
64,64,"291 BOGGY GATE ROAD, CLARKEFIELD",-37.478953,144.789645,4.0,1.0,0,$600_Weekly,House,April 2016,3430,2016,4,CLARKEFIELD,600,House
65,65,"291 BOGGY GATE RD, CLARKEFIELD",-37.478953,144.789645,4.0,1.0,0,$600_Weekly,House,April 2016,3430,2016,4,CLARKEFIELD,600,House
66,66,"1556 &QUOTGROOMS COTTAGE&QUOT LANCEFIELD ROAD, CLARKEFIELD",-37.4893522,144.7564024,2.0,1.0,2,$270_per_week,House,October 2016,3430,2016,10,CLARKEFIELD,270,House
67,67,"554 HEATHS LANE, CLARKEFIELD",-37.460714,144.804313,3.0,1.0,2,$300_pw,House,August 2016,3430,2016,8,CLARKEFIELD,300,House
68,68,"28 EVELYN STREET, CLAYTON NORTH",-37.919915,145.131416,3.0,1.0,0,$360_p.w.,House,September 2016,3168,2016,9,NORTH,360,House
69,69,"4/126 WELLINGTON ROAD, CLAYTON NORTH",-37.9211962,145.1320653,2.0,1.0,1,$299_p.w.,House,November 2016,3168,2016,11,NORTH,299,House
70,70,"3/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,4.0,3.0,0,$680_per_week,none,October 2016,3168,2016,10,NORTH,680,Other
71,71,"1/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3.0,3.0,0,$640_per_week,none,October 2016,3168,2016,10,NORTH,640,Other
72,72,"2/36 DENNIS STREET, CLAYTON NORTH",-37.918364,145.138747,3.0,3.0,0,$640_per_week,none,October 2016,3168,2016,10,NORTH,640,Other
73,73,"7 MURDO ROAD, CLAYTON NORTH",-37.917569,145.14094,3.0,1.0,0,$450_per_week,none,September 2016,3168,2016,9,NORTH,450,Other
74,74,"UNIT 3/22 WRIGHT STREET, CLAYTON NORTH",-37.92221,145.124686,2.0,1.0,1,$330_Weekly,none,April 2016,3168,2016,4,NORTH,330,Other
75,75,"42 KOONAWARRA ROAD, CLAYTON NORTH",-37.910193,145.125105,3.0,1.0,1,$470_Weekly,House,February 2016,3168,2016,2,NORTH,470,House
76,76,"1/19 BURNS AVENUE, CLAYTON SOUTH",-37.936444,145.134354,2.0,1.0,1,$300_Week,none,September 2016,3169,2016,9,SOUTH,300,Other
77,77,"3 JORDAN ST, CLAYTON SOUTH",-37.930814,145.116963,3.0,2.0,2,$370_Weekly,none,December 2016,3169,2016,12,SOUTH,370,Other
78,78,"1/31 SPRINGS ROAD, CLAYTON SOUTH",-37.930285,145.109556,2.0,1.0,1,$340_per_week,none,August 2016,3169,2016,8,SOUTH,340,Other
79,79,"3 GLENN COURT, CLAYTON SOUTH",-37.955304,145.136471,3.0,1.0,2,$399,House,November 2016,3169,2016,11,SOUTH,399,House
80,80,"B218/60 AUTUMN TERRACE, CLAYTON SOUTH",-37.9393196,145.1384859,2.0,2.0,1,$370_per_week,none,February 2016,3169,2016,2,SOUTH,370,Other
81,81,"2/33 BROWNING AVENUE, CLAYTON SOUTH",-37.9389684,145.1327188,3.0,1.0,1,$340_Weekly,none,November 2016,3169,2016,11,SOUTH,340,Other
82,82,"3 GLENN CT, CLAYTON SOUTH",-37.955304,145.136471,3.0,1.0,0,$399,House,November 2016,3169,2016,11,SOUTH,399,House
83,83,"8/31-33 FIRST STREET, CLAYTON SOUTH",-37.933051,145.134866,2.0,1.0,1,$290,none,November 2016,3169,2016,11,SOUTH,290,Other
84,84,"37 MONASH CRESCENT, CLAYTON SOUTH",-37.944059,145.133323,3.0,1.0,2,$450_Weekly,House,April 2016,3169,2016,4,SOUTH,450,House
85,85,"16 MIRANDA CLOSE, CLAYTON SOUTH",-37.946334,145.135753,3.0,1.0,3,$350_Weekly,House,March 2016,3169,2016,3,SOUTH,350,House
86,86,"30C OAKES AVENUE, CLAYTON SOUTH",-37.935829,145.131729,3.0,2.0,1,$450_per_week,Townhouse,July 2016,3169,2016,7,SOUTH,450,House
87,87,"2/55 MAIN ROAD, CLAYTON SOUTH",-37.937472,145.12717,3.0,2.0,2,$440,Unit,December 2016,3169,2016,12,SOUTH,440,Apartment
88,88,"UNIT 1/21 ROSEBANK AVENUE, CLAYTON SOUTH",-37.938946,145.13002,2.0,1.0,1,$330_Weekly,Unit,January 2016,3169,2016,1,SOUTH,330,Apartment
89,89,"UNIT 1/21 MERLYN AVENUE, CLAYTON SOUTH",-37.935608,145.117216,2.0,1.0,1,$290_Weekly,Unit,October 2016,3169,2016,10,SOUTH,290,Apartment
90,90,"2/24 MYRIONG STREET, CLAYTON",-37.915892,145.125518,4.0,3.0,2,$560_per_week,Townhouse,February 2016,3168,2016,2,CLAYTON,560,House
91,91,"5/42 EVELYN STREET, CLAYTON",-37.921181,145.131503,3.0,2.0,2,$430_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,430,House
92,92,"8/10-12 SEASCAPE STREET, CLAYTON",-37.9171566,145.1290743,3.0,1.0,2,$485_per_week,Townhouse,July 2016,3168,2016,7,CLAYTON,485,House
93,93,"4/1452 NORTH ROAD, CLAYTON",-37.914125,145.1205265,2.0,1.0,1,$310_pw,Rental_residential,July 2016,3168,2016,7,CLAYTON,310,Other
94,94,"1/37 MARGARET STREET, CLAYTON",-37.916812,145.115443,4.0,3.0,2,$630,Townhouse,November 2016,3168,2016,11,CLAYTON,630,House
95,95,"APARTMENT 10/4 MANATUNGA STREET, CLAYTON",-37.916239,145.125979,2.0,1.0,1,$310_Weekly,Unit,June 2016,3168,2016,6,CLAYTON,310,Apartment
96,96,"UNIT 2/91 MORIAH STREET, CLAYTON",-37.9251699,145.1296013,4.0,2.0,3,$600_Weekly,Unit,November 2016,3168,2016,11,CLAYTON,600,Apartment
97,97,"33 ALICE STREET, CLAYTON",-37.917622,145.115287,4.0,2.0,1,$420_Weekly,House,July 2016,3168,2016,7,CLAYTON,420,House
98,98,"UNIT 1/47 JAGUAR DRIVE, CLAYTON",-37.926876,145.131638,3.0,1.0,2,$400_Weekly,Unit,November 2016,3168,2016,11,CLAYTON,400,Apartment
99,99,"UNIT 1/47 JAGUAR DRIVE, CLAYTON",-37.926876,145.131638,3.0,1.0,2,$410_Weekly,Unit,October 2016,3168,2016,10,CLAYTON,410,Apartment
100,100,"UNIT 1/47 JAGUAR DRIVE, CLAYTON",-37.926876,145.131638,3.0,1.0,2,$395_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,395,Apartment
101,101,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$400_Weekly,Unit,October 2016,3168,2016,10,CLAYTON,400,Apartment
102,102,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$400_Weekly,Unit,September 2016,3168,2016,9,CLAYTON,400,Apartment
103,103,"UNIT 1/450 HAUGHTON ROAD, CLAYTON",-37.928723,145.125148,2.0,1.0,2,$390_Weekly,Unit,April 2016,3168,2016,4,CLAYTON,390,Apartment
104,104,"1/31 GLENBROOK AVENUE, CLAYTON",-37.909275,145.123752,3.0,1.0,2,$350_pw,House,July 2016,3168,2016,7,CLAYTON,350,House
105,105,"UNIT 4/81 EVA STREET, CLAYTON",-37.926655,145.11265,2.0,1.0,1,$360_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,360,Apartment
106,106,"UNIT 6/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$330_Weekly,Unit,June 2016,3168,2016,6,CLAYTON,330,Apartment
107,107,"10 SHADY MEWS, CLAYTON",-37.922472,145.127818,3.0,1.0,1,$410_per_week,Townhouse,August 2016,3168,2016,8,CLAYTON,410,House
108,108,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$515_p.w.,Townhouse,June 2016,3168,2016,6,CLAYTON,515,House
109,109,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$540_p.w.,Townhouse,May 2016,3168,2016,5,CLAYTON,540,House
110,110,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_p.w.,Townhouse,May 2016,3168,2016,5,CLAYTON,560,House
111,111,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,5.0,2.0,1,$560_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,560,House
112,112,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,September 2016,3168,2016,9,CLAYTON,245,Apartment
113,113,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,February 2016,3168,2016,2,CLAYTON,245,Apartment
114,114,"149A CARINISH ROAD, CLAYTON",-37.924305,145.121032,2.0,1.0,1,$245_p.w.,Unit,January 2016,3168,2016,1,CLAYTON,245,Apartment
115,115,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_p.w.,Unit,July 2016,3168,2016,7,CLAYTON,420,Apartment
116,116,"3/23 MADELEINE ROAD, CLAYTON",-37.916104,145.119279,3.0,2.0,1,$420_p.w.,Unit,June 2016,3168,2016,6,CLAYTON,420,Apartment
117,117,"1/6 ATLANTIC STREET, CLAYTON",-37.918015,145.128456,1.0,1.0,1,$185,House,June 2016,3168,2016,6,CLAYTON,185,House
118,118,"1/6 ATLANTIC STREET, CLAYTON",-37.918015,145.128456,1.0,1.0,1,$185,House,March 2016,3168,2016,3,CLAYTON,185,House
119,119,"43 HARLINGTON STREET, CLAYTON",-37.923241,145.110846,3.0,1.0,1,$380_Weekly,House,November 2016,3168,2016,11,CLAYTON,380,House
120,120,"UNIT 4/1927 DANDENONG ROAD, CLAYTON",-37.911756,145.123934,2.0,1.0,1,$300_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,300,Apartment
121,121,"APARTMENT 7/78-80 WELLINGTON ROAD, CLAYTON",-37.916524,145.138223,2.0,1.0,1,$310_Weekly,Unit,December 2016,3168,2016,12,CLAYTON,310,Apartment
122,122,"UNIT 3/191 CARINISH ROAD, CLAYTON",-37.926996,145.1247,2.0,1.0,2,$370_Weekly,Unit,October 2016,3168,2016,10,CLAYTON,370,Apartment
123,123,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$350_Weekly,Unit,November 2016,3168,2016,11,CLAYTON,350,Apartment
124,124,"UNIT 1/40 ALICE STREET, CLAYTON",-37.9180741,145.1159047,2.0,1.0,2,$340_Weekly,Unit,January 2016,3168,2016,1,CLAYTON,340,Apartment
125,125,"3/36 DENNIS STREET, CLAYTON",-37.918364,145.138747,4.0,3.0,2,$680_per_week,Townhouse,November 2016,3168,2016,11,CLAYTON,680,House
126,126,"UNIT 4/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$390_Weekly,Unit,March 2016,3168,2016,3,CLAYTON,390,Apartment
127,127,"2/5 FLORENCE AVENUE, CLAYTON",-37.906174,145.126774,1.0,1.0,8,$300_pw,Studio,February 2016,3168,2016,2,CLAYTON,300,Apartment
128,128,"4 ROBINSON STREET, CLAYTON",-37.920006,145.111493,3.0,1.0,1,$400,House,August 2016,3168,2016,8,CLAYTON,400,House
129,129,"4 ROBINSON ST, CLAYTON",-37.919868,145.11152,3.0,1.0,1,$400_Weekly,House,August 2016,3168,2016,8,CLAYTON,400,House
130,130,"6/10 HILLTOP AVENUE, CLAYTON",-37.905826,145.127234,2.0,1.0,1,$335_per_week,none,May 2016,3168,2016,5,CLAYTON,335,Other
131,131,"3 / 66 KIONGA STREET, CLAYTON",-37.9279178,145.1305868,3.0,2.0,2,$450_Weekly,Townhouse,July 2016,3168,2016,7,CLAYTON,450,House
132,132,"2 / 1452-1454 NORTH ROAD, CLAYTON",-37.914125,145.1205265,2.0,1.0,1,$350_pw,none,October 2016,3168,2016,10,CLAYTON,350,Other
133,133,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$245,none,May 2016,3168,2016,5,CLAYTON,245,Other
134,134,"13/9-11 BROWNS ROAD, CLAYTON",-37.918418,145.127927,2.0,1.0,1,$280_p.w.,House,July 2016,3168,2016,7,CLAYTON,280,House
135,135,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$380_Weekly,Rental_residential,September 2016,3168,2016,9,CLAYTON,380,Other
136,136,"198 CLAYTON ROAD, CLAYTON",-37.917008,145.121634,4.0,1.0,0,$500_per_week,none,June 2016,3168,2016,6,CLAYTON,500,Other
137,137,"42 STOCKDALE AVENUE, CLAYTON",-37.910502,145.126035,4.0,2.0,1,$395_per_week,House,May 2016,3168,2016,5,CLAYTON,395,House
138,138,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,November 2016,3168,2016,11,CLAYTON,360,Other
139,139,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,October 2016,3168,2016,10,CLAYTON,360,Other
140,140,"8/20-22 NEWPORT ROAD, CLAYTON",-37.932574,145.114313,2.0,1.0,2,$360,Rental_residential,September 2016,3168,2016,9,CLAYTON,360,Other
141,141,"4 / 63 CARINISH ROAD, CLAYTON",-37.920334,145.115395,2.0,1.0,1,$350_per_week,Unit,February 2016,3168,2016,2,CLAYTON,350,Apartment
142,142,"1/31 GLENBROOK AVE, CLAYTON",-37.909189,145.123384,3.0,1.0,2,$350_per_week,House,September 2016,3168,2016,9,CLAYTON,350,House
143,143,"10/10 ARNOTT STREET, CLAYTON",-37.9169379,145.1348441,2.0,1.0,1,$340_pw,Rental_residential,February 2016,3168,2016,2,CLAYTON,340,Other
144,144,"2B HOURIGAN AVENUE, CLAYTON",-37.917265,145.121913,3.0,2.0,2,$460_p.w.,Townhouse,January 2016,3168,2016,1,CLAYTON,460,House
145,145,"2/6 ATLANTIC STREET, CLAYTON",-37.918259,145.128437,1.0,1.0,0,$190,Townhouse,December 2016,3168,2016,12,CLAYTON,190,House
146,146,"2/6 ATLANTIC STREET, CLAYTON",-37.918259,145.128437,1.0,1.0,0,$185,Townhouse,May 2016,3168,2016,5,CLAYTON,185,House
147,147,"2 / 31 PANORAMA STREET, CLAYTON",-37.92093658,145.1292572,3.0,2.0,2,$500_Weekly,Townhouse,December 2016,3168,2016,12,CLAYTON,500,House
148,148,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$400_Weekly,House,January 2016,3168,2016,1,CLAYTON,400,House
149,149,"3/48-50 MANTON ROAD, CLAYTON",-37.915109,145.114495,2.0,2.0,1,$650,Townhouse,June 2016,3168,2016,6,CLAYTON,650,House
150,150,"9 PRINCE CHARLES STREET, CLAYTON",-37.921871,145.114627,3.0,1.0,2,$399_Weekly,House,December 2016,3168,2016,12,CLAYTON,399,House
151,151,"2/1 ROSE STREET, CLAYTON",-37.922359,145.122301,2.0,1.0,2,$410_per_week,Townhouse,June 2016,3168,2016,6,CLAYTON,410,House
152,152,"2 BRUSHBOX COURT, CLAYTON",-37.925488,145.119662,3.0,1.0,2,$420_Weekly,Townhouse,October 2016,3168,2016,10,CLAYTON,420,House
153,153,"16 THOMAS STREET, CLAYTON",-37.927189,145.120776,3.0,1.0,4,$390_pw,House,January 2016,3168,2016,1,CLAYTON,390,House
154,154,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$550_p.w.,Townhouse,December 2016,3168,2016,12,CLAYTON,550,House
155,155,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$450_per_week,Available Now,March 2016,3168,2016,3,CLAYTON,450,Other
156,156,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$470,Available Now,March 2016,3168,2016,3,CLAYTON,470,Other
157,157,"1/65 VIEW STREET, CLAYTON",-37.926751,145.108946,4.0,2.0,2,$540_p.w.,House,January 2016,3168,2016,1,CLAYTON,540,House
158,158,"6 VICTOR ROAD, CLEMATIS",-37.929987,145.420214,2.0,1.0,1,$310_pw,none,September 2016,3782,2016,9,CLEMATIS,310,Other
159,159,"278 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.928421,145.421523,4.0,2.0,2,$400_per_week,House,November 2016,3782,2016,11,CLEMATIS,400,House
160,160,"300 BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.9293057,145.4253473,3.0,1.0,1,$400_per_week,House,May 2016,3782,2016,5,CLEMATIS,400,House
161,161,"13 PARADISE AVENUE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$320_per_week,House,May 2016,3782,2016,5,CLEMATIS,320,House
162,162,"13 PARADISE AVENUE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$320_per_week,House,April 2016,3782,2016,4,CLEMATIS,320,House
163,163,"260A BELLBIRD ROAD, CLIFTON CREEK",-37.721096,147.703205,3.0,1.0,0,$260_Weekly,House,February 2016,3875,2016,2,CREEK,260,House
164,164,"3 YAMBLA STREET, CLIFTON HILL",-37.792673,145.000644,3.0,2.0,0,$695_per_week,House,August 2016,3068,2016,8,HILL,695,House
165,165,"3 YAMBLA STREET, CLIFTON HILL",-37.792673,145.000644,3.0,2.0,0,$730_per_week,House,July 2016,3068,2016,7,HILL,730,House
