Place_Names,Longitude,Latitude
PORTLAND HOSPITAL,141.605420073911,-38.3404000202928
NHILL HOSPITAL,141.655150029061,-36.3337399807349
TIMBOON HOSPITAL,142.97792001022,-38.4870699869005
WILLAURA HOSPITAL,142.745700021193,-37.5448499883143
ALFRED HOSPITAL,144.98203996791,-37.8455799979027
KANIVA HOSPITAL,141.246530029694,-36.3790099760497
HAMILTON BASE HOSPITAL,142.0295900567,-37.7387400121621
HAMILTON HOSPITAL,142.030420056728,-37.736790012197
LORNE HOSPITAL,143.979869999309,-38.5453999956515
MILDURA BASE HOSPITAL,142.14290000145,-34.1855000330063
MACARTHUR HOSPITAL,141.999310006839,-38.031790004234
GELANTIPY BUSH NURSING CENTRE,148.267920028145,-37.1873499855476
KINGSTON CENTRE,145.079899998974,-37.9543999922924
KOO-WEE-RUP HOSPITAL,145.484869973563,-38.2012400000288
MINYIP HOSPITAL,142.589310010127,-36.4598499793614
RED CLIFFS HOSPITAL,142.189029994241,-34.3087400344317
RIPON PEACE HOSPITAL,143.381530012908,-37.4306799930879
BRIGHTON COMMUNITY HOSPITAL,144.991259992122,-37.9115099909419
STAWELL HOSPITAL,142.781810017091,-37.0590099704523
WIMMERA BASE HOSPITAL,142.208200002772,-36.7120699749466
HEYWOOD HOSPITAL,141.624589974131,-38.1390099861352
BOX HILL HOSPITAL,145.118760007645,-37.8137399870991
DAYLESFORD HOSPITAL,144.145419958947,-37.3362399989319
MORTLAKE HOSPITAL,142.812090007789,-38.0828999885368
ROBINVALE HOSPITAL,142.775149972381,-34.5837399762095
RUPANYUP HOSPITAL,142.629869999731,-36.6331799858275
BENDIGO BASE HOSPITAL,144.283760022196,-36.748460003262
BETHLEHEM HOSPITAL,145.072779993248,-37.9905399940256
ROYAL MELBOURNE HOSPITAL,144.956809977322,-37.7992899978906
OUYEN HOSPITAL,142.312090036086,-35.0737399864495
BUNDOORA REPATRIATION HOSPITAL,145.050139988451,-37.7045700006967
WESTERN GENERAL HOSPITAL,144.886529988332,-37.7917900000524
WEST GIPPSLAND HOSPITAL,145.928199995113,-38.1726300005083
SAINT ARNAUD HOSPITAL,143.247650032333,-36.6087400187137
SAINT JOHN OF GOD HOSPITAL,143.847369983874,-37.5573499991226
FRANKSTON COMMUNITY HOSPITAL,145.127369988116,-38.1498499957701
COBRAM HOSPITAL,145.651259949591,-35.915400043311
COLAC HOSPITAL,143.583759981343,-38.3392899902425
CASTERTON MEMORIAL HOSPITAL,141.392800074385,-37.5903000252916
KYNETON HOSPITAL,144.444309985916,-37.2481800009839
OAKLEIGH COMMMUNITY HOSPITAL,145.09152999133,-37.8962399917334
BOORT HOSPITAL,143.724310014324,-36.1148499952255
YARRAM HOSPITAL,146.678760001278,-38.557350015303
KERANG HOSPITAL,143.917649992434,-35.7240099989989
GOULBURN VALLEY BASE HOSPITAL,145.404029981621,-36.3640099927671
WYCHEPROOF HOSPITAL,143.227920032124,-36.0790099641437
WARRACKNABEAL HOSPITAL,142.381530000986,-36.2540099799981
PENSHURST HOSPITAL,142.29070001936,-37.8756800088213
CORRYONG HOSPITAL,147.903479989135,-36.1987399886088
DANDENONG HOSPITAL,145.219309974217,-37.9765099970651
MANANGATANG HOSPITAL,142.881809949863,-35.0509599586075
MARYBOROUGH HOSPITAL,143.737089973732,-37.0453999999296
MURTOA HOSPITAL,142.469590015953,-36.6190099813871
SAINT JOHN OF GOD HOSPITAL,142.478479986028,-38.3717899846553
WARRNAMBOOL BASE HOSPITAL,142.472369970318,-38.3803999843518
MOORABBIN HOSPITAL,145.063499997508,-37.9208999889569
YACKANDANDAH HOSPITAL,146.845419994456,-36.3109599846965
DIMBOOLA HOSPITAL,142.024200011528,-36.4496999779011
ALTONA HOSPITAL,144.828479993087,-37.869009995588
AFTER CARE HOSPITAL,144.984869985517,-37.8078999948628
WILLIAMSTOWN HOSPITAL,144.891259983819,-37.8629000008148
MAROONDAH HOSPITAL,145.255139977762,-37.8067899985025
ROYAL SOUTHERN MEMORIAL HOSPITAL,145.018199981522,-37.8831799916126
NUMURKAH MEMORIAL HOSPITAL,145.443479973456,-36.0995700348258
SAINT VINCENTS HOSPITAL,144.975559983238,-37.8069299962198
SANDRINGHAM HOSPITAL,145.017089978337,-37.9598499920106
SAINT GEORGES HOSPITAL,145.052920010676,-37.8081799895313
OMEO HOSPITAL,147.596529972087,-37.0970699629914
DONALD HOSPITAL,142.976529987014,-36.3673500107397
RUTHERGLEN HOSPITAL,146.459309972904,-36.0570700000132
TATURA HOSPITAL,145.227369980521,-36.4401300209374
TAWONGA GENERAL HOSPITAL,147.168199986263,-36.7398499782117
Maffra Hospital,146.983400028942,-37.9611999857541
SKIPTON HOSPITAL,143.367370003686,-37.6837399967739
ST VINCENTS HOSPITAL,144.975559983238,-37.8069299962198
ST JOHN OF GOD HOSPITAL,143.847369983874,-37.5573499991226
ST GEORGES HOSPITAL,145.052920010676,-37.8081799895313
ST JOHN OF GOD HOSPITAL,142.478479986028,-38.3717899846553
ST ARNAUD HOSPITAL,143.247650032333,-36.6087400187137
UPPER GOULBURN HOSPITAL,146.25041999142,-37.5695700032551
MANSFIELD HOSPITAL,146.086459995953,-37.0576000050052
BENALLA MEMORIAL HOSPITAL,145.995699969507,-36.5554000001908
PETER MACCALLUM CANCER CENTRE,144.956629977276,-37.7999999978828
