Place_Names,Longitude,Latitude
WEST MELBOURNE MARKET,-37.8103999996088,144.922370006096
LILYDALE MARKET,-37.7603999977813,145.349309975596
PRESTON MARKET,-37.7379000026452,145.002639993044
PRAHRAN MARKET,-37.8461499966119,144.992349956056
VICTORIA MARKET,-37.8065099969163,144.956529978587
SOUTH MELBOURNE MARKET,-37.8326299960973,144.956809980702
CROYDON MARKET,-37.7937399970262,145.278199984209
