,year,SA2 code,pred
150,2022,206051514,6111.0
151,2022,206061135,4585.0
152,2022,206061136,6943.0
153,2022,206061138,3585.0
154,2022,206061515,7300.0
155,2022,206061516,7698.0
156,2022,206071139,3954.0
157,2022,206071140,4160.0
158,2022,206071141,5913.0
159,2022,206071142,7661.0
160,2022,206071143,5281.0
161,2022,206071145,2075.0
162,2022,206071517,4219.0
163,2022,206071518,6807.0
164,2022,207011146,3121.0
165,2022,207011147,3252.0
166,2022,207011148,2781.0
167,2022,207011149,3285.0
168,2022,207011150,3287.0
169,2022,207011152,4247.0
170,2022,207011154,2013.0
171,2022,207011155,3264.0
172,2022,207011519,4533.0
173,2022,207011520,4036.0
174,2022,207011521,3166.0
175,2022,207011522,2442.0
176,2022,207021156,2068.0
177,2022,207021157,2708.0
178,2022,207021159,1459.0
179,2022,207021160,2708.0
180,2022,207021424,2852.0
181,2022,207021425,3226.0
182,2022,207031161,2829.0
183,2022,207031162,3404.0
184,2022,207031163,3087.0
185,2022,207031164,3173.0
186,2022,207031165,2692.0
187,2022,207031166,2809.0
188,2022,207031167,3423.0
189,2022,208011168,2641.0
190,2022,208011169,3132.0
191,2022,208011170,3245.0
192,2022,208011171,2410.0
193,2022,208011172,3456.0
194,2022,208011173,2891.0
195,2022,208021174,3920.0
196,2022,208021176,4905.0
197,2022,208021177,3656.0
198,2022,208021178,4056.0
199,2022,208021179,4287.0
200,2022,208021180,4060.0
201,2022,208021181,3996.0
202,2022,208021182,4676.0
203,2022,208021426,3502.0
204,2022,208021427,3176.0
205,2022,208031183,1931.0
206,2022,208031184,384.0
207,2022,208031185,2379.0
208,2022,208031186,2870.0
209,2022,208031187,2092.0
210,2022,208031188,2881.0
211,2022,208031189,2845.0
212,2022,208031190,3151.0
213,2022,208031191,1128.0
214,2022,208031192,426.0
215,2022,208031193,2811.0
216,2022,208041194,3611.0
217,2022,208041195,3185.0
218,2022,209011196,2775.0
219,2022,209011197,2487.0
220,2022,209011198,2634.0
221,2022,209011199,2472.0
222,2022,209011200,2674.0
223,2022,209011201,2219.0
224,2022,209011202,1785.0
225,2022,209011203,2228.0
226,2022,209011204,2809.0
227,2022,209021205,1469.0
228,2022,209021428,2868.0
229,2022,209021429,3763.0
230,2022,209021523,3279.0
231,2022,209021524,2681.0
232,2022,209021525,3361.0
233,2022,209021526,2781.0
234,2022,209031209,1593.0
235,2022,209031210,643.0
236,2022,209031211,422.0
237,2022,209031212,429.0
238,2022,209031213,696.0
239,2022,209031214,493.0
240,2022,209031215,885.0
241,2022,209041216,1635.0
242,2022,209041217,2944.0
243,2022,209041220,2654.0
244,2022,209041221,3003.0
245,2022,209041223,1973.0
246,2022,209041224,363.0
247,2022,209041225,394.0
248,2022,209041431,1926.0
249,2022,209041432,912.0
250,2022,209041433,1116.0
251,2022,209041435,973.0
252,2022,209041436,1787.0
253,2022,209041437,487.0
254,2022,209041527,1216.0
255,2022,209041528,1380.0
256,2022,209041529,3494.0
257,2022,209041530,1690.0
258,2022,209041531,678.0
259,2022,209041532,913.0
260,2022,210011226,2395.0
261,2022,210011227,382.0
262,2022,210011228,880.0
263,2022,210011230,2758.0
264,2022,210011231,2689.0
265,2022,210011533,2612.0
266,2022,210011534,2973.0
267,2022,210021232,411.0
268,2022,210021233,498.0
269,2022,210021234,441.0
270,2022,210021235,370.0
271,2022,210031236,1841.0
272,2022,210031237,2992.0
273,2022,210031439,2026.0
274,2022,210031440,2234.0
275,2022,210031535,2539.0
276,2022,210031536,3283.0
277,2022,210031537,3291.0
278,2022,210031538,3721.0
279,2022,210041240,470.0
280,2022,210041539,437.0
281,2022,210041540,632.0
282,2022,210041541,713.0
283,2022,210051242,1821.0
284,2022,210051243,1312.0
285,2022,210051245,1618.0
286,2022,210051246,528.0
287,2022,210051247,3843.0
288,2022,210051248,374.0
289,2022,210051250,2102.0
290,2022,210051441,2416.0
291,2022,210051442,968.0
292,2022,210051443,1564.0
293,2022,210051445,460.0
294,2022,210051542,1682.0
295,2022,210051543,1755.0
296,2022,210051544,1399.0
297,2022,210051545,3372.0
298,2022,211011251,1858.0
299,2022,211011254,1320.0
300,2022,211011255,765.0
301,2022,211011256,2289.0
302,2022,211011257,2241.0
303,2022,211011258,1570.0
304,2022,211011259,2173.0
305,2022,211011260,1782.0
306,2022,211011446,2317.0
307,2022,211011447,2348.0
308,2022,211011448,2049.0
309,2022,211011449,1200.0
310,2022,211021261,1137.0
311,2022,211021262,598.0
312,2022,211031263,1591.0
313,2022,211031265,2301.0
314,2022,211031266,2059.0
315,2022,211031267,2479.0
316,2022,211031268,2455.0
317,2022,211031450,2141.0
318,2022,211031451,2201.0
319,2022,211031452,1960.0
320,2022,211041269,2940.0
321,2022,211041270,2772.0
322,2022,211041271,2667.0
323,2022,211041272,2643.0
324,2022,211041273,2385.0
325,2022,211051274,530.0
326,2022,211051275,816.0
327,2022,211051276,435.0
328,2022,211051277,1476.0
329,2022,211051278,536.0
330,2022,211051279,539.0
331,2022,211051280,1068.0
332,2022,211051281,2088.0
333,2022,211051282,522.0
334,2022,211051283,962.0
335,2022,211051284,1524.0
336,2022,211051285,406.0
337,2022,211051286,370.0
338,2022,212011289,433.0
339,2022,212011546,693.0
340,2022,212011547,389.0
341,2022,212011548,382.0
342,2022,212011549,943.0
343,2022,212011550,485.0
344,2022,212011551,507.0
345,2022,212011552,1120.0
346,2022,212021293,1492.0
347,2022,212021295,2473.0
348,2022,212021297,1659.0
349,2022,212021299,594.0
350,2022,212021453,1216.0
351,2022,212021454,2926.0
352,2022,212021455,3160.0
353,2022,212021456,1824.0
354,2022,212021553,1743.0
355,2022,212021554,1995.0
356,2022,212031300,1780.0
357,2022,212031303,515.0
358,2022,212031304,1245.0
359,2022,212031306,1837.0
360,2022,212031308,473.0
361,2022,212031457,2268.0
362,2022,212031458,2611.0
363,2022,212031555,675.0
364,2022,212031556,486.0
365,2022,212031557,1340.0
366,2022,212031558,958.0
367,2022,212031559,1293.0
368,2022,212031560,2723.0
369,2022,212031561,1850.0
370,2022,212031562,2817.0
371,2022,212041309,2335.0
372,2022,212041310,1954.0
373,2022,212041312,2795.0
374,2022,212041313,1840.0
375,2022,212041316,2413.0
376,2022,212041317,2265.0
377,2022,212041318,3116.0
378,2022,212041459,3420.0
379,2022,212041460,4169.0
380,2022,212041563,2899.0
381,2022,212041564,502.0
382,2022,212041565,2769.0
383,2022,212041566,654.0
384,2022,212051319,2981.0
385,2022,212051321,2751.0
386,2022,212051322,2901.0
387,2022,212051323,2789.0
388,2022,212051324,2448.0
389,2022,212051325,2109.0
390,2022,212051326,2463.0
391,2022,212051327,2396.0
392,2022,212051567,1885.0
393,2022,212051568,3163.0
394,2022,213011328,1934.0
395,2022,213011329,2293.0
396,2022,213011331,2927.0
397,2022,213011332,2272.0
398,2022,213011333,3697.0
399,2022,213011334,3455.0
400,2022,213011335,3108.0
401,2022,213011336,2333.0
402,2022,213011337,1818.0
403,2022,213011338,1763.0
404,2022,213011339,3369.0
405,2022,213011340,1369.0
406,2022,213011569,2347.0
407,2022,213011570,757.0
408,2022,213021341,1136.0
409,2022,213021342,2246.0
410,2022,213021343,1227.0
411,2022,213021344,2316.0
412,2022,213021345,3661.0
413,2022,213021346,2491.0
414,2022,213031347,2583.0
415,2022,213031348,3299.0
416,2022,213031349,2263.0
417,2022,213031350,5575.0
418,2022,213031351,2214.0
419,2022,213031352,2949.0
420,2022,213041353,440.0
421,2022,213041358,985.0
422,2022,213041359,425.0
423,2022,213041360,2726.0
424,2022,213041461,2113.0
425,2022,213041462,2275.0
426,2022,213041463,2578.0
427,2022,213041571,962.0
428,2022,213041572,458.0
429,2022,213041573,412.0
430,2022,213041574,414.0
431,2022,213041575,2234.0
432,2022,213041576,451.0
433,2022,213041577,1188.0
434,2022,213041578,1341.0
435,2022,213051361,2158.0
436,2022,213051362,3112.0
437,2022,213051363,709.0
438,2022,213051368,449.0
439,2022,213051464,815.0
440,2022,213051466,1206.0
441,2022,213051467,2849.0
442,2022,213051468,476.0
443,2022,213051579,467.0
444,2022,213051580,2531.0
445,2022,213051581,2281.0
446,2022,213051582,434.0
447,2022,213051583,2105.0
448,2022,213051584,469.0
449,2022,213051585,2523.0
450,2022,213051586,493.0
451,2022,213051587,1226.0
452,2022,213051588,2021.0
453,2022,213051589,446.0
454,2022,213051590,2514.0
455,2022,214011370,1350.0
456,2022,214011371,2323.0
457,2022,214011372,1867.0
458,2022,214011373,1616.0
459,2022,214011374,993.0
460,2022,214011375,1728.0
461,2022,214011376,886.0
462,2022,214021377,583.0
463,2022,214021378,359.0
464,2022,214021379,514.0
465,2022,214021381,1156.0
466,2022,214021382,895.0
467,2022,214021383,634.0
468,2022,214021384,1217.0
469,2022,214021385,520.0
470,2022,214021591,1333.0
471,2022,214021592,1782.0
472,2022,215011386,460.0
473,2022,215011387,407.0
474,2022,215011388,562.0
475,2022,215011389,342.0
476,2022,215011390,360.0
477,2022,215011391,378.0
478,2022,215011392,362.0
479,2022,215011393,370.0
480,2022,215011394,368.0
481,2022,215021395,438.0
482,2022,215021396,465.0
483,2022,215021398,387.0
484,2022,215021399,365.0
485,2022,215021469,1081.0
486,2022,215021470,686.0
487,2022,215031400,428.0
488,2022,215031401,310.0
489,2022,215031402,397.0
490,2022,215031403,382.0
491,2022,215031404,485.0
492,2022,215031405,396.0
493,2022,216011406,434.0
494,2022,216011407,400.0
495,2022,216011408,399.0
496,2022,216011409,355.0
497,2022,216011410,336.0
498,2022,216021411,394.0
499,2022,216021412,393.0
500,2022,216021413,411.0
501,2022,216021414,456.0
502,2022,216031415,585.0
503,2022,216031416,649.0
504,2022,216031418,375.0
505,2022,216031419,349.0
506,2022,216031593,454.0
507,2022,216031594,588.0
508,2022,217011420,376.0
509,2022,217011421,441.0
510,2022,217011422,555.0
511,2022,217011423,384.0
512,2022,217031471,417.0
513,2022,217031472,585.0
514,2022,217031473,352.0
515,2022,217031474,393.0
516,2022,217031475,365.0
517,2022,217031476,370.0
518,2022,217041477,386.0
519,2022,217041478,398.0
520,2022,217041479,689.0
521,2022,217041480,485.0
522,2023,201011001,630.0
523,2023,201011002,1377.0
524,2023,201011005,568.0
525,2023,201011006,586.0
526,2023,201011007,449.0
527,2023,201011008,586.0
528,2023,201011481,905.0
529,2023,201011482,615.0
530,2023,201011483,880.0
531,2023,201011484,1587.0
532,2023,201021009,416.0
533,2023,201021010,422.0
534,2023,201021011,474.0
535,2023,201021012,414.0
536,2023,201031013,404.0
537,2023,201031014,432.0
538,2023,201031015,369.0
539,2023,201031016,619.0
540,2023,201031017,345.0
541,2023,202011018,1374.0
542,2023,202011019,727.0
543,2023,202011020,1227.0
544,2023,202011021,1120.0
545,2023,202011022,858.0
546,2023,202011023,496.0
547,2023,202011024,544.0
548,2023,202011025,510.0
549,2023,202021026,424.0
550,2023,202021027,511.0
551,2023,202021028,428.0
552,2023,202021029,414.0
553,2023,202021030,440.0
554,2023,202021031,451.0
555,2023,202031032,460.0
556,2023,202031033,423.0
557,2023,203011034,506.0
558,2023,203011035,403.0
559,2023,203011036,393.0
560,2023,203021037,1920.0
561,2023,203021039,1397.0
562,2023,203021040,1004.0
563,2023,203021042,910.0
564,2023,203021043,422.0
565,2023,203021044,826.0
566,2023,203021045,783.0
567,2023,203021046,2145.0
568,2023,203021047,1060.0
569,2023,203021485,577.0
570,2023,203021486,684.0
571,2023,203021487,885.0
572,2023,203021488,1773.0
573,2023,203031048,636.0
574,2023,203031049,384.0
575,2023,203031051,498.0
576,2023,203031052,472.0
577,2023,203031053,522.0
578,2023,203031489,506.0
579,2023,203031490,610.0
580,2023,204011054,431.0
581,2023,204011055,345.0
582,2023,204011056,448.0
583,2023,204011057,420.0
584,2023,204011058,347.0
585,2023,204011059,494.0
586,2023,204011060,436.0
587,2023,204011061,425.0
588,2023,204011062,433.0
589,2023,204021063,409.0
590,2023,204021064,412.0
591,2023,204021065,421.0
592,2023,204021066,685.0
593,2023,204021067,438.0
594,2023,204031068,418.0
595,2023,204031069,413.0
596,2023,204031070,387.0
597,2023,204031071,422.0
598,2023,204031072,389.0
599,2023,204031073,530.0
600,2023,204031075,458.0
601,2023,204031491,505.0
602,2023,204031492,885.0
603,2023,205011076,456.0
604,2023,205011077,391.0
605,2023,205011078,433.0
606,2023,205011079,470.0
607,2023,205021080,367.0
608,2023,205021081,533.0
609,2023,205021082,391.0
610,2023,205021083,413.0
611,2023,205021084,437.0
612,2023,205021085,375.0
613,2023,205021086,436.0
614,2023,205031087,452.0
615,2023,205031088,458.0
616,2023,205031089,444.0
617,2023,205031090,427.0
618,2023,205031091,481.0
619,2023,205031092,379.0
620,2023,205031093,448.0
621,2023,205041094,426.0
622,2023,205041095,603.0
623,2023,205041096,577.0
624,2023,205041098,407.0
625,2023,205041493,527.0
626,2023,205041494,732.0
627,2023,205051099,425.0
628,2023,205051100,409.0
629,2023,205051101,419.0
630,2023,205051102,399.0
631,2023,205051103,718.0
632,2023,205051104,392.0
633,2023,206011106,4695.0
634,2023,206011107,4678.0
635,2023,206011109,3698.0
636,2023,206011495,5587.0
637,2023,206011496,4822.0
638,2023,206011497,3676.0
639,2023,206011498,4764.0
640,2023,206021110,3396.0
641,2023,206021112,4086.0
642,2023,206021499,4550.0
643,2023,206021500,4120.0
644,2023,206031113,4145.0
645,2023,206031115,6283.0
646,2023,206031116,3675.0
647,2023,206031501,3503.0
648,2023,206031502,3544.0
649,2023,206041117,9020.0
650,2023,206041118,3731.0
651,2023,206041119,2147.0
652,2023,206041120,467.0
653,2023,206041121,5089.0
654,2023,206041124,2110.0
655,2023,206041125,4525.0
656,2023,206041127,376.0
657,2023,206041503,11361.0
658,2023,206041504,17041.0
659,2023,206041505,9791.0
660,2023,206041506,5826.0
661,2023,206041507,421.0
662,2023,206041508,6879.0
663,2023,206041509,11561.0
664,2023,206041510,5691.0
665,2023,206051128,3565.0
666,2023,206051129,6295.0
667,2023,206051130,5823.0
668,2023,206051134,7322.0
669,2023,206051511,441.0
670,2023,206051512,6157.0
671,2023,206051513,7812.0
672,2023,206051514,6145.0
673,2023,206061135,4619.0
674,2023,206061136,6977.0
675,2023,206061138,3619.0
676,2023,206061515,7335.0
677,2023,206061516,7732.0
678,2023,206071139,3988.0
679,2023,206071140,4195.0
680,2023,206071141,5947.0
681,2023,206071142,7695.0
682,2023,206071143,5315.0
683,2023,206071145,2110.0
684,2023,206071517,4253.0
685,2023,206071518,6841.0
686,2023,207011146,3156.0
687,2023,207011147,3287.0
688,2023,207011148,2815.0
689,2023,207011149,3319.0
690,2023,207011150,3322.0
691,2023,207011152,4282.0
692,2023,207011154,2048.0
693,2023,207011155,3299.0
694,2023,207011519,4567.0
695,2023,207011520,4071.0
696,2023,207011521,3201.0
697,2023,207011522,2477.0
698,2023,207021156,2102.0
699,2023,207021157,2743.0
700,2023,207021159,1494.0
701,2023,207021160,2742.0
702,2023,207021424,2887.0
703,2023,207021425,3260.0
704,2023,207031161,2864.0
705,2023,207031162,3438.0
706,2023,207031163,3121.0
707,2023,207031164,3207.0
708,2023,207031165,2726.0
709,2023,207031166,2843.0
710,2023,207031167,3457.0
711,2023,208011168,2675.0
712,2023,208011169,3166.0
713,2023,208011170,3280.0
714,2023,208011171,2445.0
715,2023,208011172,3490.0
716,2023,208011173,2925.0
717,2023,208021174,3955.0
718,2023,208021176,4940.0
719,2023,208021177,3690.0
720,2023,208021178,4091.0
721,2023,208021179,4321.0
722,2023,208021180,4094.0
723,2023,208021181,4030.0
724,2023,208021182,4710.0
725,2023,208021426,3537.0
726,2023,208021427,3211.0
727,2023,208031183,1966.0
728,2023,208031184,419.0
729,2023,208031185,2413.0
730,2023,208031186,2905.0
731,2023,208031187,2126.0
732,2023,208031188,2916.0
733,2023,208031189,2879.0
734,2023,208031190,3185.0
735,2023,208031191,1163.0
736,2023,208031192,461.0
737,2023,208031193,2846.0
738,2023,208041194,3646.0
739,2023,208041195,3219.0
740,2023,209011196,2809.0
741,2023,209011197,2522.0
742,2023,209011198,2669.0
743,2023,209011199,2507.0
744,2023,209011200,2709.0
745,2023,209011201,2254.0
746,2023,209011202,1819.0
747,2023,209011203,2262.0
748,2023,209011204,2843.0
749,2023,209021205,1503.0
750,2023,209021428,2902.0
751,2023,209021429,3797.0
752,2023,209021523,3313.0
753,2023,209021524,2716.0
754,2023,209021525,3395.0
755,2023,209021526,2815.0
756,2023,209031209,1627.0
757,2023,209031210,677.0
758,2023,209031211,456.0
759,2023,209031212,464.0
760,2023,209031213,730.0
761,2023,209031214,527.0
762,2023,209031215,919.0
763,2023,209041216,1670.0
764,2023,209041217,2979.0
765,2023,209041220,2689.0
766,2023,209041221,3038.0
767,2023,209041223,2007.0
768,2023,209041224,397.0
769,2023,209041225,429.0
770,2023,209041431,1961.0
771,2023,209041432,946.0
772,2023,209041433,1151.0
773,2023,209041435,1007.0
774,2023,209041436,1821.0
775,2023,209041437,522.0
776,2023,209041527,1250.0
777,2023,209041528,1415.0
778,2023,209041529,3528.0
779,2023,209041530,1725.0
780,2023,209041531,712.0
781,2023,209041532,947.0
782,2023,210011226,2430.0
783,2023,210011227,417.0
784,2023,210011228,914.0
785,2023,210011230,2792.0
786,2023,210011231,2724.0
787,2023,210011533,2647.0
788,2023,210011534,3007.0
789,2023,210021232,445.0
790,2023,210021233,533.0
791,2023,210021234,475.0
792,2023,210021235,404.0
793,2023,210031236,1875.0
794,2023,210031237,3027.0
795,2023,210031439,2061.0
796,2023,210031440,2269.0
797,2023,210031535,2573.0
798,2023,210031536,3317.0
799,2023,210031537,3325.0
800,2023,210031538,3756.0
801,2023,210041240,504.0
802,2023,210041539,471.0
803,2023,210041540,666.0
804,2023,210041541,747.0
805,2023,210051242,1856.0
806,2023,210051243,1346.0
807,2023,210051245,1652.0
808,2023,210051246,562.0
809,2023,210051247,3878.0
810,2023,210051248,408.0
811,2023,210051250,2136.0
812,2023,210051441,2450.0
813,2023,210051442,1003.0
814,2023,210051443,1599.0
815,2023,210051445,494.0
816,2023,210051542,1716.0
817,2023,210051543,1789.0
818,2023,210051544,1433.0
819,2023,210051545,3407.0
820,2023,211011251,1892.0
821,2023,211011254,1354.0
822,2023,211011255,800.0
823,2023,211011256,2324.0
824,2023,211011257,2276.0
825,2023,211011258,1605.0
826,2023,211011259,2207.0
827,2023,211011260,1816.0
828,2023,211011446,2352.0
829,2023,211011447,2383.0
830,2023,211011448,2084.0
831,2023,211011449,1234.0
832,2023,211021261,1171.0
833,2023,211021262,633.0
834,2023,211031263,1626.0
835,2023,211031265,2335.0
836,2023,211031266,2093.0
837,2023,211031267,2513.0
838,2023,211031268,2490.0
839,2023,211031450,2175.0
840,2023,211031451,2235.0
841,2023,211031452,1994.0
842,2023,211041269,2974.0
843,2023,211041270,2807.0
844,2023,211041271,2701.0
845,2023,211041272,2678.0
846,2023,211041273,2419.0
847,2023,211051274,564.0
848,2023,211051275,850.0
849,2023,211051276,470.0
850,2023,211051277,1510.0
851,2023,211051278,570.0
852,2023,211051279,573.0
853,2023,211051280,1102.0
854,2023,211051281,2123.0
855,2023,211051282,557.0
856,2023,211051283,996.0
857,2023,211051284,1558.0
858,2023,211051285,441.0
859,2023,211051286,404.0
860,2023,212011289,468.0
861,2023,212011546,728.0
862,2023,212011547,424.0
863,2023,212011548,416.0
864,2023,212011549,977.0
865,2023,212011550,519.0
866,2023,212011551,541.0
867,2023,212011552,1155.0
868,2023,212021293,1527.0
869,2023,212021295,2507.0
870,2023,212021297,1694.0
871,2023,212021299,629.0
872,2023,212021453,1250.0
873,2023,212021454,2961.0
874,2023,212021455,3194.0
875,2023,212021456,1858.0
876,2023,212021553,1778.0
877,2023,212021554,2029.0
878,2023,212031300,1815.0
879,2023,212031303,550.0
880,2023,212031304,1280.0
881,2023,212031306,1871.0
882,2023,212031308,507.0
883,2023,212031457,2303.0
884,2023,212031458,2646.0
885,2023,212031555,709.0
886,2023,212031556,521.0
887,2023,212031557,1374.0
888,2023,212031558,992.0
889,2023,212031559,1327.0
890,2023,212031560,2757.0
891,2023,212031561,1885.0
892,2023,212031562,2851.0
893,2023,212041309,2369.0
894,2023,212041310,1989.0
895,2023,212041312,2829.0
896,2023,212041313,1874.0
897,2023,212041316,2447.0
898,2023,212041317,2300.0
899,2023,212041318,3151.0
900,2023,212041459,3454.0
901,2023,212041460,4203.0
902,2023,212041563,2934.0
903,2023,212041564,536.0
904,2023,212041565,2804.0
905,2023,212041566,689.0
906,2023,212051319,3016.0
907,2023,212051321,2785.0
908,2023,212051322,2935.0
909,2023,212051323,2823.0
910,2023,212051324,2483.0
911,2023,212051325,2143.0
912,2023,212051326,2498.0
913,2023,212051327,2430.0
914,2023,212051567,1920.0
915,2023,212051568,3198.0
916,2023,213011328,1969.0
917,2023,213011329,2328.0
918,2023,213011331,2962.0
919,2023,213011332,2306.0
920,2023,213011333,3731.0
921,2023,213011334,3489.0
922,2023,213011335,3142.0
923,2023,213011336,2367.0
924,2023,213011337,1852.0
925,2023,213011338,1797.0
926,2023,213011339,3403.0
927,2023,213011340,1403.0
928,2023,213011569,2382.0
929,2023,213011570,792.0
930,2023,213021341,1170.0
931,2023,213021342,2281.0
932,2023,213021343,1262.0
933,2023,213021344,2351.0
934,2023,213021345,3696.0
935,2023,213021346,2525.0
936,2023,213031347,2617.0
937,2023,213031348,3333.0
938,2023,213031349,2298.0
939,2023,213031350,5610.0
940,2023,213031351,2248.0
941,2023,213031352,2983.0
942,2023,213041353,474.0
943,2023,213041358,1019.0
944,2023,213041359,460.0
945,2023,213041360,2760.0
946,2023,213041461,2148.0
947,2023,213041462,2310.0
948,2023,213041463,2612.0
949,2023,213041571,997.0
950,2023,213041572,492.0
951,2023,213041573,447.0
952,2023,213041574,448.0
953,2023,213041575,2268.0
954,2023,213041576,485.0
955,2023,213041577,1222.0
956,2023,213041578,1375.0
957,2023,213051361,2192.0
958,2023,213051362,3146.0
959,2023,213051363,743.0
960,2023,213051368,484.0
961,2023,213051464,850.0
962,2023,213051466,1241.0
963,2023,213051467,2884.0
964,2023,213051468,511.0
965,2023,213051579,501.0
966,2023,213051580,2566.0
967,2023,213051581,2315.0
968,2023,213051582,468.0
969,2023,213051583,2140.0
970,2023,213051584,503.0
971,2023,213051585,2558.0
972,2023,213051586,528.0
973,2023,213051587,1260.0
974,2023,213051588,2055.0
975,2023,213051589,481.0
976,2023,213051590,2548.0
977,2023,214011370,1384.0
978,2023,214011371,2358.0
979,2023,214011372,1901.0
980,2023,214011373,1651.0
981,2023,214011374,1027.0
982,2023,214011375,1762.0
983,2023,214011376,920.0
984,2023,214021377,618.0
985,2023,214021378,393.0
986,2023,214021379,549.0
987,2023,214021381,1190.0
988,2023,214021382,930.0
989,2023,214021383,669.0
990,2023,214021384,1251.0
991,2023,214021385,554.0
992,2023,214021591,1367.0
993,2023,214021592,1816.0
994,2023,215011386,494.0
995,2023,215011387,442.0
996,2023,215011388,596.0
997,2023,215011389,377.0
998,2023,215011390,395.0
999,2023,215011391,413.0
1000,2023,215011392,396.0
1001,2023,215011393,404.0
1002,2023,215011394,403.0
1003,2023,215021395,473.0
1004,2023,215021396,500.0
1005,2023,215021398,421.0
1006,2023,215021399,400.0
1007,2023,215021469,1115.0
1008,2023,215021470,720.0
1009,2023,215031400,462.0
1010,2023,215031401,344.0
1011,2023,215031402,432.0
1012,2023,215031403,416.0
1013,2023,215031404,519.0
1014,2023,215031405,430.0
1015,2023,216011406,468.0
1016,2023,216011407,435.0
1017,2023,216011408,433.0
1018,2023,216011409,390.0
1019,2023,216011410,371.0
1020,2023,216021411,429.0
1021,2023,216021412,428.0
1022,2023,216021413,446.0
1023,2023,216021414,490.0
1024,2023,216031415,619.0
1025,2023,216031416,684.0
1026,2023,216031418,409.0
1027,2023,216031419,383.0
